holder,shares,dateReported,change
ALLIANCEBERNSTEIN L.P.,389075,2025-09-30,-50892
National Pension Service,368980,2025-09-30,3223
PRICE T ROWE ASSOCIATES INC /MD/,354147,2025-09-30,-2096
"Norinchukin Bank, The",348054,2025-09-30,23980
"CI Private Wealth, LLC",345739,2025-09-30,45006
"Holocene Advisors, LP",339612,2025-09-30,339612
PRINCIPAL FINANCIAL GROUP INC,334672,2025-09-30,-462137
Universal- Beteiligungs- und Servicegesellschaft mbH,327582,2025-09-30,-52868
Railway Pension Investments Ltd,326699,2025-09-30,0
"Mariner, LLC",315480,2025-09-30,12872
"D. E. Shaw & Co., Inc.",314391,2025-09-30,73793
GENEVA CAPITAL MANAGEMENT LLC,308615,2025-09-30,-8736
FRONTIER CAPITAL MANAGEMENT CO LLC,302584,2025-09-30,-28117
SEI INVESTMENTS CO,302235,2025-09-30,30254
La Banque Postale Asset Management SA,291729,2025-09-30,90129
Assenagon Asset Management S.A.,285364,2025-09-30,158
GREAT WEST LIFE ASSURANCE CO /CAN/,285012,2025-09-30,13592
ROFFMAN MILLER ASSOCIATES INC /PA/,283599,2025-09-30,-887
Investment Management Corp of Ontario,281571,2025-09-30,5515
Ilex Capital Partners (UK) LLP,277617,2025-09-30,277617
"Russell Investments Group, Ltd.",277278,2025-09-30,-38167
FRANKLIN RESOURCES INC,265947,2025-09-30,-3330
WELLINGTON MANAGEMENT GROUP LLP,265720,2025-09-30,-158391
FIDUCIARY TRUST CO,263963,2025-09-30,-12866
"BNP PARIBAS ARBITRAGE, SNC",257433,2025-09-30,-364093
"TWO SIGMA INVESTMENTS, LP",256360,2025-09-30,256360
LPL Financial LLC,254285,2025-09-30,-5158
"HighTower Advisors, LLC",252759,2025-09-30,-3193
"Capital International, Inc./CA/",252675,2025-09-30,17276
Mitsubishi UFJ Trust & Banking Corp,247808,2025-09-30,-7634
STATE OF WISCONSIN INVESTMENT BOARD,236168,2025-09-30,15700
abrdn plc,235420,2025-09-30,-25678
APG Asset Management N.V.,230244,2025-09-30,-11553
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,230139,2025-09-30,-18182
"Sone Capital Management, LLC",228837,2025-09-30,133590
"Rakuten Investment Management, Inc.",228498,2025-09-30,228498
AMERIPRISE FINANCIAL INC,221745,2025-09-30,-244026
"JACOBS LEVY EQUITY MANAGEMENT, INC",210485,2025-09-30,-184393
Boston Trust Walden Corp,201400,2025-09-30,-220
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,197619,2025-09-30,-159
ENVESTNET ASSET MANAGEMENT INC,196470,2025-09-30,-7865
"Resona Asset Management Co.,Ltd.",190039,2025-09-30,-32
BANK OF NOVA SCOTIA,189284,2025-09-30,12864
BNP Paribas Asset Management Holding S.A.,184805,2025-09-30,-25520
"Asset Management One Co., Ltd.",182370,2025-09-30,1131
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,179593,2025-09-30,-16900
"GAMCO INVESTORS, INC. ET AL",178350,2025-09-30,-761
Skandinaviska Enskilda Banken AB (publ),177606,2025-09-30,-87862
BANK OF MONTREAL /CAN/,175541,2025-09-30,18882
"JANE STREET GROUP, LLC",169869,2025-09-30,130212
Distillate Capital Partners LLC,164469,2025-09-30,164469
"Asset Advisors Investment Management, LLC",164222,2025-09-30,-15507
DANSKE BANK A/S,161422,2025-09-30,9800
BOWEN HANES & CO INC,160239,2025-09-30,-319400
Handelsbanken Fonder AB,158560,2025-09-30,6698
MACKENZIE FINANCIAL CORP,158061,2025-09-30,13469
VICTORY CAPITAL MANAGEMENT INC,156685,2025-09-30,16362
Bath Savings Trust Co,156348,2025-09-30,-13021
AXA Investment Managers S.A.,155983,2025-09-30,155983
WENDELL DAVID ASSOCIATES INC,153245,2025-09-30,-7962
Pictet Asset Management Holding SA,152139,2025-09-30,-4363
FIL Ltd,151121,2025-09-30,-26528
NEW YORK STATE COMMON RETIREMENT FUND,150736,2025-09-30,6355
Swedbank AB,149881,2025-09-30,0
HRT FINANCIAL LP,146510,2025-09-30,146510
KLP KAPITALFORVALTNING AS,145500,2025-09-30,-1100
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",144828,2025-09-30,-1886
GABELLI FUNDS LLC,143900,2025-09-30,-1000
Illinois Municipal Retirement Fund,142376,2025-09-30,11785
"Carnegie Capital Asset Management, LLC",139431,2025-09-30,-3421
PRUDENTIAL FINANCIAL INC,139101,2025-09-30,-2261
COMMERCE BANK,138853,2025-09-30,53131
BLAIR WILLIAM & CO/IL,136192,2025-09-30,-9635
BLI - Banque de Luxembourg Investments,134300,2025-09-30,14500
"Paradiem, LLC",133333,2025-09-30,118339
"Chevy Chase Trust Holdings, LLC",131876,2025-09-30,-5758
AVIVA PLC,130223,2025-09-30,-38279
"FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC",128826,2025-09-30,-324
FLOSSBACH VON STORCH AG,127863,2025-09-30,-20750
Midwest Trust Co,124842,2025-09-30,3613
NORTH POINT PORTFOLIO MANAGERS CORP/OH,124069,2025-09-30,-1562
PRUDENTIAL PLC,116255,2025-09-30,4607
M&T BANK CORP,115998,2025-09-30,-3259
"Crown Oak Advisors, LLC",115839,2025-09-30,0
DekaBank Deutsche Girozentrale,113692,2025-09-30,0
FULTON BREAKEFIELD BROENNIMAN LLC,111370,2025-09-30,-40322
Wealthfront Advisers LLC,111097,2025-09-30,10812
Treasurer of the State of North Carolina,110740,2025-09-30,-4310
"NATIXIS ADVISORS, L.P.",110700,2025-09-30,-9100
INVESTMENT HOUSE LLC,109541,2025-09-30,-5697
"Savoir Faire Capital Management, L.P.",108298,2025-09-30,41246
TD ASSET MANAGEMENT INC,107878,2025-09-30,-1900
"Hamilton Point Investment Advisors, LLC",107875,2025-09-30,-458
Crestwood Advisors Group LLC,106511,2025-09-30,-2999
Quantinno Capital Management LP,105526,2025-09-30,37829
PROSPECTOR PARTNERS LLC,105233,2025-09-30,-1970
CIBC Asset Management Inc,104238,2025-09-30,1188
"BFSG, LLC",103458,2025-09-30,-2910
M. Kraus & Co,101168,2025-09-30,-794
Varma Mutual Pension Insurance Co,100599,2025-09-30,8400
Janney Montgomery Scott LLC,99580,2025-09-30,-11805
Lombard Odier Asset Management (Switzerland) SA,98935,2025-09-30,98935
"YOUSIF CAPITAL MANAGEMENT, LLC",97812,2025-09-30,-1387
"Financiere des Professionnels - Fonds d,investissement inc.",97105,2025-09-30,-1951
Calamos Advisors LLC,96899,2025-09-30,0
Cetera Investment Advisers,96126,2025-09-30,16319
Man Group plc,94707,2025-09-30,-160230
"Fisher Asset Management, LLC",94349,2025-09-30,31976
Korea Investment CORP,94349,2025-09-30,41800
TRUST CO OF VERMONT,94038,2025-09-30,-2486
BAHL & GAYNOR INC,93158,2025-09-30,-7330
Mn Services Vermogensbeheer B.V.,93100,2025-09-30,-2200
"SEGALL BRYANT & HAMILL, LLC",91108,2025-09-30,-5209
TORONTO DOMINION BANK,90069,2025-09-30,-9796
Chesley Taft & Associates LLC,88244,2025-09-30,-2140
BALDWIN BROTHERS LLC/MA,87723,2025-09-30,-1098
COMERICA BANK,87510,2025-09-30,-4607
CREDIT AGRICOLE S A,86827,2025-09-30,86827
LaFleur & Godfrey LLC,85883,2025-09-30,4455
Addenda Capital Inc.,85841,2025-09-30,19618
HUNTINGTON NATIONAL BANK,85717,2025-09-30,-4583
TOBAM,85412,2025-09-30,8944
Renaissance Investment Group LLC,85258,2025-09-30,-172
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",84595,2025-09-30,43688
"TWO SIGMA ADVISERS, LP",84500,2025-09-30,84500
MOUNTAIN PACIFIC INVESTMENT ADVISERS INC/ID,84408,2025-09-30,-201102
Robeco Institutional Asset Management B.V.,83505,2025-09-30,-937617
State of New Jersey Common Pension Fund D,81010,2025-09-30,781
"SG Americas Securities, LLC",80486,2025-09-30,67838
CANADA PENSION PLAN INVESTMENT BOARD,80210,2025-09-30,-230503
"MATTERN CAPITAL MANAGEMENT, LLC",80137,2025-09-30,692
"Advisors Asset Management, Inc.",79112,2025-09-30,-3075
MERCER GLOBAL ADVISORS INC /ADV,77271,2025-09-30,58599
VOYA INVESTMENT MANAGEMENT LLC,77256,2025-09-30,-128699
INTECH INVESTMENT MANAGEMENT LLC,77252,2025-09-30,-7141
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,76945,2025-09-30,477
Lansforsakringar Fondforvaltning AB (publ),76871,2025-09-30,-171
"Cresset Asset Management, LLC",74341,2025-09-30,774
"Gotham Asset Management, LLC",73642,2025-09-30,63044
Arizona State Retirement System,72117,2025-09-30,184
"Cambridge Investment Research Advisors, Inc.",71097,2025-09-30,10820
Creative Planning,71024,2025-09-30,4262
Portland Global Advisors LLC,70233,2025-09-30,2022
"Ronald Blue Trust, Inc.",69919,2025-09-30,-127
"LEVEL FOUR ADVISORY SERVICES, LLC",67883,2025-09-30,-7547
"COMMONWEALTH EQUITY SERVICES, LLC",67804,2025-09-30,5400
TOKIO MARINE ASSET MANAGEMENT CO LTD,67651,2025-09-30,-45116
Zurcher Kantonalbank (Zurich Cantonalbank),66818,2025-09-30,5611
BROWN ADVISORY INC,66808,2025-09-30,-3958
ODDO BHF ASSET MANAGEMENT SAS,65858,2025-09-30,5732
STATE OF MICHIGAN RETIREMENT SYSTEM,65851,2025-09-30,-1100
PEAPACK GLADSTONE FINANCIAL CORP,65562,2025-09-30,-124
"NISA INVESTMENT ADVISORS, LLC",65300,2025-09-30,-3755
BRYN MAWR TRUST Co,65105,2025-09-30,-2002
"JGP Wealth Management, LLC",63385,2025-09-30,-1013
Cerity Partners LLC,62444,2025-09-30,10171
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,62434,2025-09-30,45751
NORTHEAST INVESTMENT MANAGEMENT,62323,2025-09-30,-2367
Czech National Bank,61872,2025-09-30,1674
PITTENGER & ANDERSON INC,61704,2025-09-30,-32027
"MetLife Investment Management, LLC",60486,2025-09-30,-2264
Schonfeld Strategic Advisors LLC,59718,2025-09-30,-9683
Point72 Europe (London) LLP,58686,2025-09-30,58686
Groupe la Francaise,58509,2025-09-30,-672
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,58499,2025-09-30,-1902
US BANCORP \DE\,58438,2025-09-30,-1632
"Glenmede Investment Management, LP",57636,2025-09-30,-29194
PFG Advisors,57417,2025-09-30,3184
"CARRET ASSET MANAGEMENT, LLC",56402,2025-09-30,0
DnB Asset Management AS,53961,2025-09-30,1839
"New England Research & Management, Inc.",53400,2025-09-30,-1200
"ExodusPoint Capital Management, LP",52977,2025-09-30,52977
"Capital Group Private Client Services, Inc.",52365,2025-09-30,-169159
"Dai-Ichi Life Insurance Company, Ltd",51981,2025-09-30,7479
Retirement Systems of Alabama,51967,2025-09-30,-879
USS Investment Management Ltd,50995,2025-09-30,0
"CAPITAL & PLANNING, LLC",50714,2025-09-30,1925
IFM Investors Pty Ltd,49764,2025-09-30,312
Ethic Inc.,49531,2025-09-30,-12497
TD Waterhouse Canada Inc.,49349,2025-09-30,-8803
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",49281,2025-09-30,-28011
Quantbot Technologies LP,49138,2025-09-30,42450
"Williams Jones Wealth Management, LLC.",48920,2025-09-30,-2274
Canada Post Corp Registered Pension Plan,48593,2025-09-30,870
"Vanguard Personalized Indexing Management, LLC",48154,2025-09-30,-1612
SPINNAKER TRUST,47005,2025-09-30,0
AMALGAMATED BANK,46812,2025-09-30,-1206
"Fairbanks Capital Management, Inc.",46732,2025-09-30,-153
CARDEROCK CAPITAL MANAGEMENT INC,46613,2025-09-30,-3202
"Mirae Asset Global Investments Co., Ltd.",46609,2025-09-30,6727
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",46580,2025-09-30,-8909
FORSTA AP-FONDEN,46200,2025-09-30,900
"KESTRA PRIVATE WEALTH SERVICES, LLC",45477,2025-09-30,9586
"Liberty Capital Management, Inc.",44820,2025-09-30,-419
TRUIST FINANCIAL CORP,44263,2025-09-30,-3351
Voleon Capital Management LP,44253,2025-09-30,16454
"Borer Denton & Associates, Inc.",43970,2025-09-30,-176
OSTRUM ASSET MANAGEMENT,43954,2025-09-30,20451
"Penobscot Investment Management Company, Inc.",43950,2025-09-30,-9445
NATIXIS,43811,2025-09-30,-3460
"Kovitz Investment Group Partners, LLC",43713,2025-09-30,34984
D.A. DAVIDSON & CO.,43472,2025-09-30,-1193
Daiwa Securities Group Inc.,43012,2025-09-30,6104
"YHB Investment Advisors, Inc.",42985,2025-09-30,-934
"PFC CAPITAL GROUP, INC.",42337,2025-09-30,-2576
"ADVISOR GROUP HOLDINGS, INC.",42134,2025-09-30,6842
CAPE COD FIVE CENTS SAVINGS BANK,41838,2025-09-30,0
CAPTRUST FINANCIAL ADVISORS,41267,2025-09-30,-2561
iSAM Funds (UK) Ltd,41258,2025-09-30,41258
VAN ECK ASSOCIATES CORP,40880,2025-09-30,793
Rockefeller Capital Management L.P.,40874,2025-09-30,3107
Utah Retirement Systems,40646,2025-09-30,344
"Pathstone Holdings, LLC",40003,2025-09-30,1455
"XPONANCE, INC.",39999,2025-09-30,-6588
KEYBANK NATIONAL ASSOCIATION/OH,39605,2025-09-30,-117
Police & Firemen's Retirement System of New Jersey,39506,2025-09-30,2451
"Sumitomo Mitsui DS Asset Management Company, Ltd",39214,2025-09-30,-109
Vontobel Holding Ltd.,39088,2025-09-30,-24350
TOTH FINANCIAL ADVISORY CORP,39011,2025-09-30,-1498
"State of Tennessee, Treasury Department",38934,2025-09-30,0
MACQUARIE GROUP LTD,38821,2025-09-30,-18
"Keel Point, LLC",38195,2025-09-30,1144
Federation des caisses Desjardins du Quebec,37164,2025-09-30,1178
"PALISADE CAPITAL MANAGEMENT, LP",37130,2025-09-30,15151
GAM Holding AG,36857,2025-09-30,9613
"GHP Investment Advisors, Inc.",36842,2025-09-30,-676
NEOS Investment Management LLC,36561,2025-09-30,10835
"TRANSCEND CAPITAL ADVISORS, LLC",36255,2025-09-30,579
"BURLING WEALTH PARTNERS, LLC",36225,2025-09-30,-1005
"DIVIDEND ASSETS CAPITAL, LLC",36039,2025-09-30,-737
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,35793,2025-09-30,-1106
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,35396,2025-09-30,-3330
AGF MANAGEMENT LTD,34999,2025-09-30,3707
Generali Asset Management SPA SGR,34811,2025-09-30,17145
JENSEN INVESTMENT MANAGEMENT INC,34550,2025-09-30,-1600
"Berger Financial Group, Inc",34105,2025-09-30,-487
"Lido Advisors, LLC",33974,2025-09-30,-761
"Evercore Wealth Management, LLC",33790,2025-09-30,-158
"Baird Financial Group, Inc.",33346,2025-09-30,3948
JONES FINANCIAL COMPANIES LLLP,33320,2025-09-30,3270
ASR Vermogensbeheer N.V.,33201,2025-09-30,-108
"Elk River Wealth Management, LLC",33107,2025-09-30,-1148
Atom Investors LP,32758,2025-09-30,4028
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,32476,2025-09-30,274
"SRS Capital Advisors, Inc.",32280,2025-09-30,32173
TEACHER RETIREMENT SYSTEM OF TEXAS,32241,2025-09-30,-59498
Woodline Partners LP,32196,2025-09-30,7416
Magnetar Financial LLC,32169,2025-09-30,32169
"Harrington Investments, INC",31967,2025-09-30,-60
UniSuper Management Pty Ltd,31679,2025-09-30,4401
DAVENPORT & Co LLC,31275,2025-09-30,-316
PANAGORA ASSET MANAGEMENT INC,31085,2025-09-30,22390
Northwest & Ethical Investments L.P.,30966,2025-09-30,0
Vestcor Inc,30957,2025-09-30,-336
McCollum Christoferson Group LLC,30783,2025-09-30,-49775
AZZAD ASSET MANAGEMENT INC /ADV,29815,2025-09-30,1582
Meiji Yasuda Asset Management Co Ltd.,29696,2025-09-30,-1125
JANUS HENDERSON GROUP PLC,29672,2025-09-30,3358
Independent Advisor Alliance,28737,2025-09-30,25
"NewEdge Advisors, LLC",28712,2025-09-30,8727
"BOKF, NA",28639,2025-09-30,-1091
"Mesirow Financial Investment Management, Inc.",28433,2025-09-30,-4670
DE BURLO GROUP INC,28177,2025-09-30,-500
Freestone Grove Partners LP,28169,2025-09-30,-608945
"Aristotle Capital Management, LLC",28166,2025-09-30,0
"First National Advisers, LLC",28145,2025-09-30,-16025
"Kensington Investment Counsel, LLC",28084,2025-09-30,-2015
"Bryn Mawr Capital Management, LLC",27949,2025-09-30,-3641
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,27861,2025-09-30,6646
"MOODY LYNN & LIEBERSON, LLC",27858,2025-09-30,-6889
Delta Global Management LP,27670,2025-09-30,1612
"IEQ CAPITAL, LLC",27616,2025-09-30,23139
Banque Cantonale Vaudoise,27224,2025-09-30,6909
FIRST NATIONAL BANK OF OMAHA,27168,2025-09-30,27168
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,26362,2025-09-30,-1838
Avanza Fonder AB,26322,2025-09-30,0
"State of Alaska, Department of Revenue",25971,2025-09-30,-1636
OPPENHEIMER & CO INC,25923,2025-09-30,425
NORTH STAR ASSET MANAGEMENT INC,25665,2025-09-30,-2867
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,25083,2025-09-30,950
"FAIRFIELD, BUSH & CO.",24810,2025-09-30,20
"CWM, LLC",24728,2025-09-30,11674
WESBANCO BANK INC,23988,2025-09-30,-518
ICW Investment Advisors LLC,23845,2025-09-30,630
"Advisory Services Network, LLC",23767,2025-09-30,9442
"Atria Investments, Inc",23619,2025-09-30,-9411
STEPHENS INC /AR/,23457,2025-09-30,1528
"Toroso Investments, LLC",23420,2025-09-30,8463
"Bleakley Financial Group, LLC",23241,2025-09-30,-4655
EADS & HEALD WEALTH MANAGEMENT,23203,2025-09-30,-228
"Westhampton Capital, LLC",23200,2025-09-30,-100
Boit C F David,23140,2025-09-30,-6200
Achmea Investment Management B.V.,23055,2025-09-30,1207
NORDEA INVESTMENT MANAGEMENT AB,22993,2025-09-30,1888
"Summit Trail Advisors, LLC",22921,2025-09-30,19067
"Private Advisor Group, LLC",22886,2025-09-30,-758
Pathway Financial Advisors LLC,22736,2025-09-30,-50
1832 Asset Management L.P.,22582,2025-09-30,1084
MAVERICK CAPITAL LTD,22556,2025-09-30,22556
NATIONAL BANK OF CANADA /FI/,22452,2025-09-30,-205279
Y-Intercept (Hong Kong) Ltd,22252,2025-09-30,22252
"T. Rowe Price Investment Management, Inc.",22120,2025-09-30,11120
Sky Investment Group LLC,22020,2025-09-30,-780
"Metis Global Partners, LLC",21901,2025-09-30,-1604
"FORA Capital, LLC",21775,2025-09-30,21775
Spears Abacus Advisors LLC,21489,2025-09-30,-1645
"Pacer Advisors, Inc.",21388,2025-09-30,-17437
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,20947,2025-09-30,-190577
"Rafferty Asset Management, LLC",20766,2025-09-30,-98
PUBLIC SECTOR PENSION INVESTMENT BOARD,20726,2025-09-30,2044
"L. Roy Papp & Associates, LLP",20720,2025-09-30,-560
WD RUTHERFORD LLC,20618,2025-09-30,-12453
"QRG CAPITAL MANAGEMENT, INC.",20603,2025-09-30,-10254
OSSIAM,20224,2025-09-30,-7022
"Steward Partners Investment Advisory, LLC",20110,2025-09-30,-2539
Andra AP-fonden,19700,2025-09-30,-28100
"Colony Group, LLC",19571,2025-09-30,-262
"Oak Asset Management, LLC",19416,2025-09-30,-1500
CHESAPEAKE ASSET MANAGEMENT LLC,19341,2025-09-30,0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,19128,2025-09-30,0
Tredje AP-fonden,18998,2025-09-30,-9931
BI Asset Management Fondsmaeglerselskab A/S,18915,2025-09-30,7822
BURNS J W & CO INC/NY,18849,2025-09-30,-914
MIRABELLA FINANCIAL SERVICES LLP,18778,2025-09-30,11364
BENJAMIN EDWARDS INC,18178,2025-09-30,2441
"Vident Advisory, LLC",17932,2025-09-30,179
"Sovereign Financial Group, Inc.",17890,2025-09-30,150
Baader Bank Aktiengesellschaft,17799,2025-09-30,2116
MIZUHO SECURITIES USA LLC,17743,2025-09-30,723
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",17664,2025-09-30,1102
"Dana Investment Advisors, Inc.",17573,2025-09-30,-150
SCHRODER INVESTMENT MANAGEMENT GROUP,17176,2025-09-30,1850
"one8zero8, LLC",17025,2025-09-30,1300
"WILEY BROS.-AINTREE CAPITAL, LLC",17022,2025-09-30,-3642
GUGGENHEIM CAPITAL LLC,16980,2025-09-30,134
"MISSION WEALTH MANAGEMENT, LP",16806,2025-09-30,-350
Legato Capital Management LLC,16638,2025-09-30,1766
HM PAYSON & CO,16551,2025-09-30,0
"Nicholson Wealth Management Group, LLC",16378,2025-09-30,1782
"Stegent Equity Advisors, Inc.",16319,2025-09-30,6332
MGO ONE SEVEN LLC,15696,2025-09-30,-19283
"Trail Ridge Investment Advisors, LLC",15626,2025-09-30,0
Kentucky Retirement Systems,15463,2025-09-30,-168
Sterling Capital Management LLC,15348,2025-09-30,-1480
FIFTH THIRD BANCORP,15209,2025-09-30,47
CENTRAL TRUST Co,15074,2025-09-30,-32
SouthState Corp,14992,2025-09-30,-2091
"Bridgewater Associates, LP",14926,2025-09-30,974
Summit Global Investments,14924,2025-09-30,-210
"Summit Financial, LLC",14830,2025-09-30,-458
"Envestnet Portfolio Solutions, Inc.",14783,2025-09-30,-1077
"Pacific Point Advisors, LLC",14757,2025-09-30,698
Brookstone Capital Management,14749,2025-09-30,-122
"Reynders McVeigh Capital Management, LLC",14706,2025-09-30,-222
"MML INVESTORS SERVICES, LLC",14586,2025-09-30,1291
TEMA ETFS LLC,14566,2025-09-30,6085
STANCE CAPITAL LLC,14458,2025-09-30,1065
"EXCHANGE TRADED CONCEPTS, LLC",14433,2025-09-30,1786
Gen-Wealth Partners Inc,14371,2025-09-30,-374
HARTFORD INVESTMENT MANAGEMENT CO,14322,2025-09-30,-555
Dorsey & Whitney Trust CO LLC,14300,2025-09-30,97
BRADLEY FOSTER & SARGENT INC/CT,14183,2025-09-30,0
"Kesler, Norman & Wride, LLC",14172,2025-09-30,-244
CIBC WORLD MARKET INC.,14170,2025-09-30,948
Jefferies Financial Group Inc.,14000,2025-09-30,14000
CONGRESS ASSET MANAGEMENT CO /MA,13974,2025-09-30,4642
"Capstone Triton Financial Group, LLC",13728,2025-09-30,436
BESSEMER GROUP INC,13667,2025-09-30,9337
BDF-GESTION,13540,2025-09-30,-2817
"Jump Financial, LLC",13484,2025-09-30,10417
LongView Wealth Management,13249,2025-09-30,29
GATEWAY INVESTMENT ADVISERS LLC,13247,2025-09-30,2416
Candriam S.C.A.,13047,2025-09-30,-133
"THOROUGHBRED FINANCIAL SERVICES, LLC",12968,2025-09-30,-2853
"Kestra Advisory Services, LLC",12903,2025-09-30,-8558
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",12870,2025-09-30,30
DoubleLine ETF Adviser LP,12869,2025-09-30,12869
Louisiana State Employees Retirement System,12800,2025-09-30,-200
Roundview Capital LLC,12646,2025-09-30,82
Allianz Asset Management GmbH,12478,2025-09-30,-51709
"Kinneret Advisory, LLC",12412,2025-09-30,-56
XTX Topco Ltd,12344,2025-09-30,-46219
