holder,shares,dateReported,change
TODD ASSET MANAGEMENT LLC,65222,2025-09-30,-584
CANADA PENSION PLAN INVESTMENT BOARD,64275,2025-09-30,-17094
"Rakuten Investment Management, Inc.",62563,2025-09-30,62563
CITADEL ADVISORS LLC,62334,2025-09-30,61382
Freestone Grove Partners LP,62104,2025-09-30,-12146
"Russell Investments Group, Ltd.",61349,2025-09-30,-2200
"Fisher Asset Management, LLC",60714,2025-09-30,4505
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,60672,2025-09-30,-5306
"HighTower Advisors, LLC",60268,2025-09-30,-187
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,60104,2025-09-30,-4603
WHITTIER TRUST CO,59879,2025-09-30,1430
"PNC FINANCIAL SERVICES GROUP, INC.",59804,2025-09-30,-1059
ATWOOD & PALMER INC,57167,2025-09-30,-204
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,56718,2025-09-30,-240
Treasurer of the State of North Carolina,54595,2025-09-30,-1462
"COMMONWEALTH EQUITY SERVICES, LLC",54252,2025-09-30,49
AEGON ASSET MANAGEMENT UK PLC,53857,2025-09-30,-9147
Swedbank AB,53165,2025-09-30,-2219
VIRGINIA RETIREMENT SYSTEMS ET AL,50100,2025-09-30,20300
Impax Asset Management Group plc,50058,2025-09-30,2104
OSTRUM ASSET MANAGEMENT,49555,2025-09-30,7904
"ADAGE CAPITAL PARTNERS GP, L.L.C.",49169,2025-09-30,-25305
Universal- Beteiligungs- und Servicegesellschaft mbH,48551,2025-09-30,-15011
abrdn plc,47932,2025-09-30,-3117
Korea Investment CORP,47662,2025-09-30,-429
FIRST TRUST ADVISORS LP,47647,2025-09-30,6552
"ATALANTA SOSNOFF CAPITAL, LLC",47443,2025-09-30,34615
JENNISON ASSOCIATES LLC,46316,2025-09-30,15961
BNP Paribas Asset Management Holding S.A.,45803,2025-09-30,-4909
STRS OHIO,45385,2025-09-30,-9095
DANSKE BANK A/S,44631,2025-09-30,13929
NEW YORK STATE COMMON RETIREMENT FUND,44350,2025-09-30,-1600
"Susquehanna Portfolio Strategies, LLC",43697,2025-09-30,7807
"Vident Advisory, LLC",43694,2025-09-30,2615
"Brandywine Global Investment Management, LLC",42520,2025-09-30,-53
APG Asset Management N.V.,42485,2025-09-30,-200
"Colony Group, LLC",42347,2025-09-30,-1410
Zurich Insurance Group Ltd/FI,41927,2025-09-30,38599
PRUDENTIAL FINANCIAL INC,41120,2025-09-30,-1081
"Cardinal Capital Management, Inc.",41061,2025-09-30,352
Gradient Investments LLC,41009,2025-09-30,733
Quantinno Capital Management LP,40557,2025-09-30,11295
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",40502,2025-09-30,2718
Allianz Asset Management GmbH,40135,2025-09-30,-1741
"Asset Management One Co., Ltd.",40029,2025-09-30,-389
Pictet Asset Management Holding SA,39943,2025-09-30,-1374
Ceredex Value Advisors LLC,39877,2025-09-30,-58689
GABELLI FUNDS LLC,39700,2025-09-30,-2100
London & Capital Asset Management Ltd,39133,2025-09-30,8183
LGT CAPITAL PARTNERS LTD.,38970,2025-09-30,-14909
"Baird Financial Group, Inc.",38391,2025-09-30,-673
Cetera Investment Advisers,37485,2025-09-30,6478
STATE OF WISCONSIN INVESTMENT BOARD,35870,2025-09-30,-675
BALDWIN BROTHERS LLC/MA,35757,2025-09-30,-557
LOGAN CAPITAL MANAGEMENT INC,35606,2025-09-30,1460
Crestwood Advisors Group LLC,35489,2025-09-30,11
SCHRODER INVESTMENT MANAGEMENT GROUP,35254,2025-09-30,-1603
Wesleyan Assurance Society,35218,2025-09-30,0
Zurcher Kantonalbank (Zurich Cantonalbank),34983,2025-09-30,-1864
Lansforsakringar Fondforvaltning AB (publ),34388,2025-09-30,1095
MONTGOMERY INVESTMENT MANAGEMENT INC,33990,2025-09-30,-2
"Chevy Chase Trust Holdings, LLC",33174,2025-09-30,-1471
Schonfeld Strategic Advisors LLC,33151,2025-09-30,19081
"Ensign Peak Advisors, Inc",33013,2025-09-30,-9366
LEE DANNER & BASS INC,32570,2025-09-30,-269
Access Investment Management LLC,31914,2025-09-30,31
"GAMCO INVESTORS, INC. ET AL",31831,2025-09-30,-1269
"Advisors Capital Management, LLC",31749,2025-09-30,-2035
NATIONAL BANK OF CANADA /FI/,31179,2025-09-30,-25819
MARKEL GROUP INC.,31150,2025-09-30,0
"Capital International, Inc./CA/",31138,2025-09-30,30085
"SG Americas Securities, LLC",30584,2025-09-30,-1325
PICTON MAHONEY ASSET MANAGEMENT,30445,2025-09-30,3581
NORTHEAST INVESTMENT MANAGEMENT,30107,2025-09-30,33
AQR CAPITAL MANAGEMENT LLC,30060,2025-09-30,2256
Mitsubishi UFJ Trust & Banking Corp,30049,2025-09-30,-1059
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",29719,2025-09-30,878
"F&V Capital Management, LLC",29716,2025-09-30,-80
MACKENZIE FINANCIAL CORP,29491,2025-09-30,-337
VOYA INVESTMENT MANAGEMENT LLC,28792,2025-09-30,3634
MACQUARIE GROUP LTD,27901,2025-09-30,-1149
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,27547,2025-09-30,-45
AXA Investment Managers S.A.,27437,2025-09-30,27437
"FEDERATED HERMES, INC.",27272,2025-09-30,-6060
DekaBank Deutsche Girozentrale,27205,2025-09-30,0
CARY STREET PARTNERS FINANCIAL LLC,27134,2025-09-30,-665
WEDGEWOOD PARTNERS INC,26925,2025-09-30,862
Janney Montgomery Scott LLC,26677,2025-09-30,3026
"Court Place Advisors, LLC",26666,2025-09-30,-632
Walleye Capital LLC,26572,2025-09-30,21425
Daiwa Securities Group Inc.,25738,2025-09-30,2401
CITIZENS FINANCIAL GROUP INC/RI,25718,2025-09-30,50
PRUDENTIAL PLC,25473,2025-09-30,-6377
"CSM Advisors, LLC",25444,2025-09-30,-7983
WHITTIER TRUST CO OF NEVADA INC,25324,2025-09-30,986
KLP KAPITALFORVALTNING AS,25031,2025-09-30,-100
MERCER GLOBAL ADVISORS INC /ADV,24728,2025-09-30,1226
"Applied Finance Capital Management, LLC",24649,2025-09-30,-5768
Mn Services Vermogensbeheer B.V.,24549,2025-09-30,0
"Union Bancaire Privee, UBP SA",24363,2025-09-30,3019
TORONTO DOMINION BANK,24178,2025-09-30,-2561
"ADVISOR GROUP HOLDINGS, INC.",23767,2025-09-30,7591
CAPTRUST FINANCIAL ADVISORS,23223,2025-09-30,-355
BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO,23200,2025-09-30,0
"TRILLIUM ASSET MANAGEMENT, LLC",23127,2025-09-30,1474
Calamos Advisors LLC,22959,2025-09-30,90
"State of Tennessee, Treasury Department",22704,2025-09-30,72
State of New Jersey Common Pension Fund D,22581,2025-09-30,1192
COZAD ASSET MANAGEMENT INC,22075,2025-09-30,268
"Venturi Wealth Management, LLC",21870,2025-09-30,-771
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,21768,2025-09-30,-7746
NOMURA ASSET MANAGEMENT CO LTD,21268,2025-09-30,-465
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",21000,2025-09-30,1782
"Columbus Hill Capital Management, L.P.",20954,2025-09-30,0
"Resona Asset Management Co.,Ltd.",20942,2025-09-30,-1513
NORTH POINT PORTFOLIO MANAGERS CORP/OH,20345,2025-09-30,-3922
iA Global Asset Management Inc.,20156,2025-09-30,857
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,20147,2025-09-30,-15211
Man Group plc,20045,2025-09-30,-54379
"NISA INVESTMENT ADVISORS, LLC",19719,2025-09-30,-643
"YHB Investment Advisors, Inc.",19649,2025-09-30,-51
"CI Private Wealth, LLC",19462,2025-09-30,2393
"Pathstone Holdings, LLC",19449,2025-09-30,442
BI Asset Management Fondsmaeglerselskab A/S,19422,2025-09-30,-5462
STATE OF MICHIGAN RETIREMENT SYSTEM,19254,2025-09-30,-300
Arizona State Retirement System,19214,2025-09-30,119
"Badgley Phelps Wealth Managers, LLC",19153,2025-09-30,668
"Capital Group Private Client Services, Inc.",18845,2025-09-30,-20133
Renaissance Investment Group LLC,18654,2025-09-30,-405
US BANCORP \DE\,18559,2025-09-30,-127
Fisher Funds Management LTD,18539,2025-09-30,0
DnB Asset Management AS,18483,2025-09-30,819
MONTAG A & ASSOCIATES INC,18376,2025-09-30,6340
Integrated Advisors Network LLC,18201,2025-09-30,2881
"Cambridge Investment Research Advisors, Inc.",18146,2025-09-30,83
"GHP Investment Advisors, Inc.",18129,2025-09-30,767
Handelsbanken Fonder AB,17715,2025-09-30,232
Skandinaviska Enskilda Banken AB (publ),17559,2025-09-30,-1566
"Glassy Mountain Advisors, Inc.",17540,2025-09-30,-452
"Gotham Asset Management, LLC",17328,2025-09-30,3719
Legacy Trust,17256,2025-09-30,-213
"Dai-Ichi Life Insurance Company, Ltd",16985,2025-09-30,-410
Creative Planning,16937,2025-09-30,1628
MCRAE CAPITAL MANAGEMENT INC,16632,2025-09-30,-650
"Moors & Cabot, Inc.",16573,2025-09-30,-1484
Czech National Bank,16342,2025-09-30,454
COMERICA BANK,16133,2025-09-30,-667
TUDOR INVESTMENT CORP ET AL,16098,2025-09-30,16098
"MetLife Investment Management, LLC",15965,2025-09-30,-596
Glenview Trust Co,15939,2025-09-30,954
MUHLENKAMP & CO INC,15523,2025-09-30,-4
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,15451,2025-09-30,-490
WINMILL & CO. INC,15409,2025-09-30,0
"Lido Advisors, LLC",15361,2025-09-30,195
CREDIT AGRICOLE S A,15335,2025-09-30,15335
BURNEY CO/,15185,2025-09-30,-564
"SCOPUS ASSET MANAGEMENT, L.P.",15014,2025-09-30,4633
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,14911,2025-09-30,-1456
TRUIST FINANCIAL CORP,14901,2025-09-30,627
AustralianSuper Pty Ltd,14557,2025-09-30,-26170
UNIVEST FINANCIAL Corp,14463,2025-09-30,-936
FORSTA AP-FONDEN,14400,2025-09-30,600
"MML INVESTORS SERVICES, LLC",14323,2025-09-30,1396
SMITHBRIDGE ASSET MANAGEMENT INC/DE,14116,2025-09-30,-338
SYCOMORE ASSET MANAGEMENT,14060,2025-09-30,0
MONETA GROUP INVESTMENT ADVISORS LLC,13826,2025-09-30,-50
Addenda Capital Inc.,13800,2025-09-30,4350
HARVEY CAPITAL MANAGEMENT INC,13798,2025-09-30,-2276
Sterling Capital Management LLC,13753,2025-09-30,-2177
SAPIENT CAPITAL LLC,13734,2025-09-30,13734
"Morse Asset Management, Inc",13479,2025-09-30,112
IFM Investors Pty Ltd,13469,2025-09-30,-356
Varma Mutual Pension Insurance Co,13305,2025-09-30,1100
CIBC WORLD MARKET INC.,13249,2025-09-30,-1327
B. Metzler seel. Sohn & Co. AG,13223,2025-09-30,-304
"Carnegie Capital Asset Management, LLC",13025,2025-09-30,-225
Polar Capital Holdings Plc,12992,2025-09-30,0
"LEUTHOLD GROUP, LLC",12865,2025-09-30,-18
"Douglas Lane & Associates, LLC",12858,2025-09-30,-1087
"SIGNET FINANCIAL MANAGEMENT, LLC",12818,2025-09-30,-45
WEDGE CAPITAL MANAGEMENT L L P/NC,12694,2025-09-30,-2030
"PATTON ALBERTSON MILLER GROUP, LLC",12628,2025-09-30,-287
AMALGAMATED BANK,12357,2025-09-30,-344
"XPONANCE, INC.",12196,2025-09-30,961
SEI INVESTMENTS CO,12163,2025-09-30,-14973
Midwest Trust Co,12036,2025-09-30,-504
Raiffeisen Bank International AG,11972,2025-09-30,8897
"Vanguard Personalized Indexing Management, LLC",11918,2025-09-30,557
"Miller Investment Management, LP",11707,2025-09-30,-375
"TWO SIGMA ADVISERS, LP",11700,2025-09-30,10500
"Advisors Asset Management, Inc.",11630,2025-09-30,719
JAMES INVESTMENT RESEARCH INC,11617,2025-09-30,-17
"Stratos Wealth Partners, LTD.",11426,2025-09-30,172
CI INVESTMENTS INC.,11323,2025-09-30,-468
"Callahan Advisors, LLC",11296,2025-09-30,-288
HUDSON VALLEY INVESTMENT ADVISORS INC /ADV,11131,2025-09-30,-977
North Growth Management Ltd.,11000,2025-09-30,2000
"RBF Capital, LLC",11000,2025-09-30,0
Candriam S.C.A.,10899,2025-09-30,209
ProShare Advisors LLC,10863,2025-09-30,-2318
SIGMA INVESTMENT COUNSELORS INC,10828,2025-09-30,-91
ASR Vermogensbeheer N.V.,10685,2025-09-30,-68
Utah Retirement Systems,10641,2025-09-30,-132
Federation des caisses Desjardins du Quebec,10636,2025-09-30,744
FOSTER & MOTLEY INC,10636,2025-09-30,363
"Traynor Capital Management, Inc.",10482,2025-09-30,348
SFE Investment Counsel,10467,2025-09-30,-577
Police & Firemen's Retirement System of New Jersey,10412,2025-09-30,566
"Broadleaf Partners, LLC",10305,2025-09-30,-191
"Nordwand Advisors, LLC",10278,2025-09-30,-316
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,10226,2025-09-30,900
CENTRAL BANK & TRUST CO,10137,2025-09-30,-997
Assenagon Asset Management S.A.,10037,2025-09-30,-10222
Alight Capital Management LP,10000,2025-09-30,-5000
"Vise Technologies, Inc.",9998,2025-09-30,24
"WILEY BROS.-AINTREE CAPITAL, LLC",9982,2025-09-30,1112
USS Investment Management Ltd,9939,2025-09-30,0
"Mirae Asset Global Investments Co., Ltd.",9910,2025-09-30,912
"Hedeker Wealth, LLC",9909,2025-09-30,100
F/M Investments LLC,9767,2025-09-30,-608
MARSICO CAPITAL MANAGEMENT LLC,9690,2025-09-30,0
KENNEDY CAPITAL MANAGEMENT LLC,9606,2025-09-30,-1602
CIBC Asset Management Inc,9568,2025-09-30,30
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,9391,2025-09-30,-343
Taikang Asset Management (Hong Kong) Co Ltd,9351,2025-09-30,-1405
"Factorial Partners, LLC",9290,2025-09-30,-510
Capital International Sarl,9271,2025-09-30,2393
"Douglass Winthrop Advisors, LLC",9266,2025-09-30,119
Parkwood LLC,9210,2025-09-30,-4792
Independent Advisor Alliance,9108,2025-09-30,947
"State of Alaska, Department of Revenue",9037,2025-09-30,-368
Geneos Wealth Management Inc.,8926,2025-09-30,382
"BOKF, NA",8905,2025-09-30,120
"Empowered Funds, LLC",8837,2025-09-30,483
L & S Advisors Inc,8816,2025-09-30,-53
UBS OCONNOR LLC,8770,2025-09-30,-7080
Eastover Investment Advisors LLC,8758,2025-09-30,-815
Eukles Asset Management,8745,2025-09-30,-82
"FULTON BANK, N.A.",8719,2025-09-30,-398
Texas Yale Capital Corp.,8706,2025-09-30,34
Knights of Columbus Asset Advisors LLC,8660,2025-09-30,-267
"Advisory Services Network, LLC",8635,2025-09-30,-55
"YOUSIF CAPITAL MANAGEMENT, LLC",8610,2025-09-30,-810
"Kovack Advisors, Inc.",8552,2025-09-30,-1087
TEACHER RETIREMENT SYSTEM OF TEXAS,8516,2025-09-30,-1784
Woodline Partners LP,8504,2025-09-30,1473
"Jackson Wealth Management, LLC",8425,2025-09-30,99
"Institute for Wealth Management, LLC.",8242,2025-09-30,-154
Wealthfront Advisers LLC,8229,2025-09-30,93
OAK RIDGE INVESTMENTS LLC,8204,2025-09-30,208
"Sumitomo Mitsui DS Asset Management Company, Ltd",8198,2025-09-30,18
CUMBERLAND ADVISORS INC,8110,2025-09-30,-40
HGK ASSET MANAGEMENT INC,8003,2025-09-30,-2782
WESTPORT ASSET MANAGEMENT INC,8000,2025-09-30,0
"CIBC Private Wealth Group, LLC",7947,2025-09-30,623
"PineBridge Investments, L.P.",7859,2025-09-30,1932
"SOA Wealth Advisors, LLC.",7817,2025-09-30,0
Verdence Capital Advisors LLC,7780,2025-09-30,-306
"New England Research & Management, Inc.",7776,2025-09-30,-1009
"MISSION WEALTH MANAGEMENT, LP",7742,2025-09-30,-3699
Heritage Trust Co,7662,2025-09-30,76
BANK OF NOVA SCOTIA,7618,2025-09-30,1557
JANUS HENDERSON GROUP PLC,7613,2025-09-30,-100
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,7326,2025-09-30,1698
CONDOR CAPITAL MANAGEMENT,7305,2025-09-30,-139
BLAIR WILLIAM & CO/IL,7236,2025-09-30,261
"GRAYBILL WEALTH MANAGEMENT, LTD.",7227,2025-09-30,-230
OSSIAM,7201,2025-09-30,7120
"RBA Wealth Management, LLC",7173,2025-09-30,80
"Riverview Capital Advisers, LLC",7166,2025-09-30,0
Huber Capital Management LLC,7140,2025-09-30,0
"Nilsine Partners, LLC",7102,2025-09-30,101
Silvant Capital Management LLC,7029,2025-09-30,-2854
"JBF Capital, Inc.",7000,2025-09-30,0
"American Assets Investment Management, LLC",7000,2025-09-30,0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,6976,2025-09-30,-481
"Kestra Advisory Services, LLC",6955,2025-09-30,-520
BTG Pactual Asset Management US LLC,6930,2025-09-30,3576
"Private Advisor Group, LLC",6927,2025-09-30,-349
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",6909,2025-09-30,-215
"Graham Capital Management, L.P.",6900,2025-09-30,-1602
FIL Ltd,6852,2025-09-30,547
CASTLEARK MANAGEMENT LLC,6840,2025-09-30,6840
Brevan Howard Capital Management LP,6769,2025-09-30,-3713
"Edgestream Partners, L.P.",6765,2025-09-30,6765
Visionary Wealth Advisors,6730,2025-09-30,665
"Toroso Investments, LLC",6727,2025-09-30,357
DARK FOREST CAPITAL MANAGEMENT LP,6669,2025-09-30,3025
"EAGLE ROCK INVESTMENT COMPANY, LLC",6634,2025-09-30,-5
Ethic Inc.,6618,2025-09-30,344
"HB Wealth Management, LLC",6608,2025-09-30,1790
Arkadios Wealth Advisors,6536,2025-09-30,454
"SlateStone Wealth, LLC",6514,2025-09-30,143
"Boston Common Asset Management, LLC",6475,2025-09-30,-2829
"NewEdge Wealth, LLC",6428,2025-09-30,113
"JAG CAPITAL MANAGEMENT, LLC",6421,2025-09-30,-325
"Inspire Investing, LLC",6394,2025-09-30,405
ALERUS FINANCIAL  NA,6350,2025-09-30,-187
"SummitTX Capital, L.P.",6345,2025-09-30,-3434
Tredje AP-fonden,6324,2025-09-30,-1705
"WOLVERINE TRADING, LLC",6273,2025-09-30,-2582
"Steward Partners Investment Advisory, LLC",6268,2025-09-30,-164
"Ambassador Advisors, LLC",6241,2025-09-30,-175
"Pacer Advisors, Inc.",6234,2025-09-30,-363
Regents Gate Capital LLP,6209,2025-09-30,6209
Kerusso Capital Management LLC,6194,2025-09-30,-393
RKL Wealth Management LLC,6174,2025-09-30,-726
"Hennion & Walsh Asset Management, Inc.",6174,2025-09-30,-116
LOUISBOURG INVESTMENTS INC.,6159,2025-09-30,-2149
"Pettee Investors, Inc.",6158,2025-09-30,26
"Rafferty Asset Management, LLC",6158,2025-09-30,-230
Litman Gregory Wealth Management LLC,6028,2025-09-30,-52
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,6022,2025-09-30,-293
"Glenmede Investment Management, LP",6015,2025-09-30,1188
"Bellwether Advisors, LLC",5912,2025-09-30,-113
Roundview Capital LLC,5910,2025-09-30,1
"MidWestOne Financial Group, Inc.",5878,2025-09-30,0
"Caprock Group, LLC",5828,2025-09-30,5828
UniSuper Management Pty Ltd,5826,2025-09-30,504
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,5825,2025-09-30,-913
TD Waterhouse Canada Inc.,5740,2025-09-30,2428
Consolidated Investment Group LLC,5700,2025-09-30,0
"ASSETMARK, INC",5659,2025-09-30,4351
"LEVEL FOUR ADVISORY SERVICES, LLC",5643,2025-09-30,-339
KENNEDY INVESTMENT GROUP,5626,2025-09-30,-380
"Westside Investment Management, Inc.",5585,2025-09-30,27
D.A. DAVIDSON & CO.,5549,2025-09-30,-564
Robeco Institutional Asset Management B.V.,5526,2025-09-30,-796
"Penobscot Investment Management Company, Inc.",5484,2025-09-30,675
NEOS Investment Management LLC,5413,2025-09-30,966
"CALIBER WEALTH MANAGEMENT, LLC / KS",5390,2025-09-30,-199
"Brinker Capital Investments, LLC",5328,2025-09-30,72
Vanguard Capital Wealth Advisors,5316,2025-09-30,0
MWA Asset Management,5312,2025-09-30,18
"THOROUGHBRED FINANCIAL SERVICES, LLC",5304,2025-09-30,1080
EFG Asset Management (Americas) Corp.,5301,2025-09-30,673
"Equitable Holdings, Inc.",5292,2025-09-30,45
TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,5287,2025-09-30,-5
"MOORE CAPITAL MANAGEMENT, LP",5276,2025-09-30,-9586
BENJAMIN EDWARDS INC,5266,2025-09-30,420
"X-Square Capital, LLC",5199,2025-09-30,48
EFG Asset Management (North America) Corp.,5161,2025-09-30,1082
Canada Post Corp Registered Pension Plan,5118,2025-09-30,4041
"SRS Capital Advisors, Inc.",5025,2025-09-30,4151
"Gallo Partners, LP",5023,2025-09-30,2300
"PARTNERS CAPITAL INVESTMENT GROUP, LLP",5022,2025-09-30,5022
HANCOCK WHITNEY CORP,4959,2025-09-30,-23
"Atria Investments, Inc",4855,2025-09-30,147
"Waterloo Capital, L.P.",4834,2025-09-30,35
"CHAPIN DAVIS, INC.",4816,2025-09-30,4816
ABN AMRO INVESTMENT SOLUTIONS,4786,2025-09-30,-1993
"Gilman Hill Asset Management, LLC",4764,2025-09-30,-1405
"Leibman Financial Services, Inc.",4725,2025-09-30,-685
MIZUHO SECURITIES USA LLC,4686,2025-09-30,190
"FORVIS Wealth Advisors, LLC",4680,2025-09-30,-173
"CWM, LLC",4675,2025-09-30,230
ARCADIA INVESTMENT MANAGEMENT CORP/MI,4632,2025-09-30,-90
MITCHELL CAPITAL MANAGEMENT CO,4600,2025-09-30,-3753
Sciencast Management LP,4589,2025-09-30,4589
BURNS J W & CO INC/NY,4576,2025-09-30,-68
Venture Visionary Partners LLC,4563,2025-09-30,642
Avanza Fonder AB,4538,2025-09-30,29
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,4517,2025-09-30,103
