date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-05,223.21,227.86,221.78,227.32,227.32,105173,105173,4.11,1.84132,225.65,"January 05, 26",0.0184132
2026-01-02,225.41,228.17,223.11,225.37,225.37,774886,774886,-0.04,-0.01774544,225.515,"January 02, 26",-0.0001774544
2025-12-31,227.18,227.75,225.29,225.41,225.41,502215,502215,-1.77,-0.77912,226.4075,"December 31, 25",-0.0077912
2025-12-30,226.11,228.28,225.59,227.69,227.69,535200,535200,1.58,0.69877,226.9175,"December 30, 25",0.0069877
2025-12-29,225.49,227.56,225.49,227.11,227.11,467000,467000,1.62,0.71844,226.4125,"December 29, 25",0.0071844
2025-12-26,226.15,227.11,225.68,226.92,226.92,426100,426100,0.77,0.34048,226.465,"December 26, 25",0.0034048
2025-12-24,225.34,226.39,224.12,226.02,226.02,344845,344845,0.68,0.30177,225.4675,"December 24, 25",0.0030177
2025-12-23,223.17,225.38,222.91,225.15,225.15,711800,711800,1.98,0.88722,224.1525,"December 23, 25",0.0088722
2025-12-22,221.71,224.7,220.08,224.37,224.37,1277000,1277000,2.66,1.2,222.715,"December 22, 25",0.012
2025-12-19,223.04,223.48,219.8,220.69,220.69,4467400,4467400,-2.35,-1.05,221.7525,"December 19, 25",-0.0105
2025-12-18,222.05,225.8,221.23,222.52,222.52,1251442,1251442,0.47,0.21166,222.9,"December 18, 25",0.0021166
2025-12-17,220.21,225.47,220.21,221.43,221.43,1409221,1409221,1.22,0.55402,221.83,"December 17, 25",0.0055402
2025-12-16,222.86,223.59,220.12,221.68,221.68,1424710,1424710,-1.18,-0.52948,222.0625,"December 16, 25",-0.0052948
2025-12-15,224.05,224.53,220.88,223.63,223.63,1383300,1383300,-0.42,-0.18746,223.2725,"December 15, 25",-0.0018746
2025-12-12,226.05,226.77,220.65,222.26,222.26,1007215,1007215,-3.79,-1.68,223.9325,"December 12, 25",-0.0168
2025-12-11,223.04,226.08,221.66,225.98,225.98,994358,994358,2.94,1.32,224.19,"December 11, 25",0.0132
2025-12-10,219.28,224.5,219.01,222.92,222.92,1458900,1458900,3.64,1.66,221.4275,"December 10, 25",0.0166
2025-12-09,222.49,223.55,217.86,218.06,218.06,1185500,1185500,-4.43,-1.99,220.49,"December 09, 25",-0.0199
2025-12-08,225.05,225.06,222.22,223.57,223.57,1269946,1269946,-1.47,-0.65763,223.975,"December 08, 25",-0.0065763
2025-12-05,223.46,226.64,221.71,225.85,225.85,1690026,1690026,2.39,1.07,224.415,"December 05, 25",0.0107
2025-12-04,227.53,227.53,214.01,224.92,224.92,3298900,3298900,-2.61,-1.15,223.4975,"December 04, 25",-0.0115
2025-12-03,226.74,230.8,226.02,227.24,227.24,1225130,1225130,0.5,0.22052,227.7,"December 03, 25",0.0022052
2025-12-02,228.16,229.83,225.54,225.63,225.63,1566100,1566100,-2.53,-1.11,227.29,"December 02, 25",-0.0111
2025-12-01,229.16,232.58,228.27,228.47,228.47,1266879,1266879,-0.69,-0.3011,229.62,"December 01, 25",-0.003011
2025-11-28,232.52,232.71,229.98,230.01,230.01,471421,471421,-2.51,-1.08,231.305,"November 28, 25",-0.0108
2025-11-26,230.44,232.21,228.69,231.8,231.8,1265214,1265214,1.36,0.59018,230.785,"November 26, 25",0.0059018
2025-11-25,230,234.3,228.82,231.92,231.92,1439078,1439078,1.92,0.83478,231.26,"November 25, 25",0.0083478
2025-11-24,224.63,228.77,222,228.18,228.18,1666129,1666129,3.55,1.58,225.895,"November 24, 25",0.0158
2025-11-21,217.39,225.9,216.55,224.9,224.9,1446612,1446612,7.51,3.45,221.185,"November 21, 25",0.0345
2025-11-20,219.27,222,216.05,217.11,217.11,980661,980661,-2.16,-0.98509,218.6075,"November 20, 25",-0.0098509
2025-11-19,214.96,218.99,214.96,217.48,217.48,866308,866308,2.52,1.17,216.5975,"November 19, 25",0.0117
2025-11-18,214.26,219.48,213.9,217.28,217.28,1135347,1135347,3.02,1.41,216.23,"November 18, 25",0.0141
2025-11-17,219.39,222.89,215.69,216.12,216.12,1564100,1564100,-3.27,-1.49,218.5225,"November 17, 25",-0.0149
2025-11-14,220.74,224.23,220.02,220.61,220.61,1426400,1426400,-0.13,-0.05889282,221.4,"November 14, 25",-0.0005889282
2025-11-13,218.7,228.12,217.61,223.55,223.55,2405956,2405956,4.85,2.22,221.995,"November 13, 25",0.0222
2025-11-12,219,223.22,218.51,220.88,220.88,1421322,1421322,1.88,0.85845,220.4025,"November 12, 25",0.0085845
2025-11-11,214.41,220.13,213.47,218.53,218.53,1445884,1445884,4.12,1.92,216.635,"November 11, 25",0.0192
2025-11-10,213.2,214.44,210.3,213.05,213.05,1061285,1061285,-0.15,-0.07035647,212.7475,"November 10, 25",-0.0007035647
2025-11-07,209.82,211.33,206.72,210.46,210.46,1160632,1160632,0.64,0.30502,209.5825,"November 07, 25",0.0030502
2025-11-06,210,212.68,208.83,210.86,210.86,1987593,1987593,0.86,0.40952,210.5925,"November 06, 25",0.0040952
2025-11-05,209.8,212.05,207.01,210.12,210.12,1514236,1514236,0.32,0.15253,209.745,"November 05, 25",0.0015253
2025-11-04,210.86,215.94,209.09,210.96,210.96,1447328,1447328,0.1,0.04742483,211.7125,"November 04, 25",0.0004742483
2025-11-03,212.42,215.37,208.17,213.88,213.88,2070662,2070662,1.46,0.68732,212.46,"November 03, 25",0.0068732
2025-10-31,216.27,218.51,214.09,216.46,216.46,1531400,1531400,0.19,0.08785315,216.3325,"October 31, 25",0.0008785315
2025-10-30,215.99,220.16,215.99,216.47,216.47,1755924,1755924,0.48,0.22223,217.1525,"October 30, 25",0.0022223
2025-10-29,220,222.59,215.75,217.83,217.83,2781519,2781519,-2.17,-0.98636,219.0425,"October 29, 25",-0.0098636
2025-10-28,210.23,221.23,209.46,218.13,218.13,2009900,2009900,7.9,3.76,214.7625,"October 28, 25",0.0376
2025-10-27,221.77,221.77,217.15,217.43,217.43,2698863,2698863,-4.34,-1.96,219.53,"October 27, 25",-0.0196
2025-10-24,220.01,221.97,219.92,220.52,220.52,1293600,1293600,0.51,0.23181,220.605,"October 24, 25",0.0023181
2025-10-23,222,225,216.97,219.91,219.91,2027101,2027101,-2.09,-0.94144,220.97,"October 23, 25",-0.0094144
2025-10-22,218.54,222,215.85,217.86,217.86,1658193,1658193,-0.68,-0.31116,218.5625,"October 22, 25",-0.0031116
2025-10-21,214.64,219.93,212.5,218.67,218.67,2708330,2708330,4.03,1.88,216.435,"October 21, 25",0.0188
2025-10-20,206.32,212.48,205.01,212.05,212.05,1671920,1671920,5.73,2.78,208.965,"October 20, 25",0.0278
2025-10-17,205.49,206.13,202.01,204.55,204.55,1496876,1496876,-0.94,-0.45744,204.545,"October 17, 25",-0.0045744
2025-10-16,204.97,208.18,203.21,205.75,205.75,1987000,1987000,0.78,0.38054,205.5275,"October 16, 25",0.0038054
2025-10-15,204.81,206.81,201.65,203.12,203.12,1359279,1359279,-1.69,-0.82516,204.0975,"October 15, 25",-0.0082516
2025-10-14,202.1,207.04,200.03,204.76,204.76,1427202,1427202,2.66,1.32,203.4825,"October 14, 25",0.0132
2025-10-13,198.64,206.2,198.64,203.77,203.77,1487600,1487600,5.13,2.58,201.8125,"October 13, 25",0.0258
2025-10-10,203.37,204.63,197.75,198.17,198.17,1989622,1989622,-5.2,-2.56,200.98,"October 10, 25",-0.0256
2025-10-09,203.09,205.32,201.06,203,203,1159269,1159269,-0.09,-0.04431533,203.1175,"October 09, 25",-0.0004431533
2025-10-08,200,201.8,197.62,200.6,200.6,1073652,1073652,0.6,0.3,200.005,"October 08, 25",0.003
2025-10-07,205.71,208,200.23,200.86,200.86,1183820,1183820,-4.85,-2.36,203.7,"October 07, 25",-0.0236
2025-10-06,206.91,207.91,203.98,205.02,205.02,1363501,1363501,-1.89,-0.91344,205.955,"October 06, 25",-0.0091344
2025-10-03,204.95,209.48,204.11,206.63,206.63,1727801,1727801,1.68,0.81971,206.2925,"October 03, 25",0.0081971
2025-10-02,202.71,207.38,200.84,204.34,204.34,2387176,2387176,1.63,0.8041,203.8175,"October 02, 25",0.008041
2025-10-01,190.26,204.25,190.26,203.79,203.79,2577762,2577762,13.53,7.11,197.14,"October 01, 25",0.0711
2025-09-30,182.06,190.83,179.2,189.94,189.94,1607200,1607200,7.88,4.33,185.5075,"September 30, 25",0.0433
2025-09-29,180.94,181.73,177.08,180.72,180.72,858200,858200,-0.22,-0.12159,180.1175,"September 29, 25",-0.0012159
2025-09-26,177.36,179.74,176.64,179.56,179.56,926819,926819,2.2,1.24,178.325,"September 26, 25",0.0124
2025-09-25,179.53,179.93,176.16,176.69,176.69,1199723,1199723,-2.84,-1.58,178.0775,"September 25, 25",-0.0158
2025-09-24,186.28,187.77,180.55,181.24,181.24,954234,954234,-5.04,-2.71,183.96,"September 24, 25",-0.0271
2025-09-23,187.19,189.62,185.96,186.45,186.45,1072335,1072335,-0.74,-0.39532,187.305,"September 23, 25",-0.0039532
2025-09-22,186.19,189.29,185.56,187.83,187.83,865200,865200,1.64,0.88082,187.2175,"September 22, 25",0.0088082
2025-09-19,190,190.77,187.17,187.22,187.22,2104123,2104123,-2.78,-1.46,188.79,"September 19, 25",-0.0146
2025-09-18,188.01,190.76,186.97,190.2,190.2,988588,988588,2.19,1.16,188.985,"September 18, 25",0.0116
2025-09-17,186.95,191.71,185.49,186.69,186.69,955436,955436,-0.26,-0.13907,187.71,"September 17, 25",-0.0013907
2025-09-16,186.16,188.29,184.75,186.81,186.81,1005536,1005536,0.65,0.34916,186.5025,"September 16, 25",0.0034916
2025-09-15,187.4,189.27,185.48,185.97,185.97,1195188,1195188,-1.43,-0.76307,187.03,"September 15, 25",-0.0076307
2025-09-12,188.38,190.28,186.47,187.22,187.22,946300,946300,-1.16,-0.61578,188.0875,"September 12, 25",-0.0061578
2025-09-11,184.61,190.69,184.61,190.69,190.69,1378609,1378609,6.08,3.29,187.65,"September 11, 25",0.0329
2025-09-10,189.26,190.9,183.1,183.87,183.87,1087980,1087980,-5.39,-2.85,186.7825,"September 10, 25",-0.0285
2025-09-09,191.34,191.86,187.98,189.64,189.64,1201446,1201446,-1.7,-0.88847,190.205,"September 09, 25",-0.0088847
2025-09-08,185.65,189,183.7,187.68,187.68,1329347,1329347,2.03,1.09,186.5075,"September 08, 25",0.0109
2025-09-05,184.4,188.68,184.3,187.68,187.68,1263215,1263215,3.28,1.78,186.265,"September 05, 25",0.0178
2025-09-04,183.46,184.71,177.82,184.08,184.08,1240400,1240400,0.62,0.33795,182.5175,"September 04, 25",0.0033795
2025-09-03,183.36,185.35,181.44,184.62,184.62,1194100,1194100,1.27,0.68717,183.6925,"September 03, 25",0.0068717
2025-09-02,189.28,189.47,183.47,183.74,183.74,1258900,1258900,-5.54,-2.93,186.49,"September 02, 25",-0.0293
2025-08-29,188,192.13,188,190.81,190.81,1089400,1089400,2.81,1.49,189.735,"August 29, 25",0.0149
2025-08-28,188.53,189.42,186.1,188.73,188.73,1161600,1161600,0.2,0.10608,188.195,"August 28, 25",0.0010608
2025-08-27,186.87,188.98,185.38,188.8,188.8,1014446,1014446,1.93,1.03,187.5075,"August 27, 25",0.0103
2025-08-26,188.21,189.67,186.52,187.76,187.76,1505905,1505905,-0.45,-0.23909,188.04,"August 26, 25",-0.0023909
2025-08-25,190.83,190.83,187.01,188.02,188.02,1056134,1056134,-2.81,-1.47,189.1725,"August 25, 25",-0.0147
2025-08-22,187.25,193.23,186.01,191.15,191.15,1619419,1619419,3.9,2.08,189.41,"August 22, 25",0.0208
2025-08-21,190.77,190.8,185.11,185.39,185.39,1064244,1064244,-5.38,-2.82,188.0175,"August 21, 25",-0.0282
2025-08-20,191.92,193.31,190.46,192.04,192.04,860800,860800,0.12,0.06252605,191.9325,"August 20, 25",0.0006252605
2025-08-19,192.54,196.22,191.74,192.35,192.35,1266800,1266800,-0.19,-0.09868079,193.2125,"August 19, 25",-0.0009868079
2025-08-18,191.73,193.59,190.32,192.54,192.54,1341039,1341039,0.81,0.42247,192.045,"August 18, 25",0.0042247
2025-08-15,191.06,192.32,190.08,191.09,191.09,950700,950700,0.03,0.01570187,191.1375,"August 15, 25",0.0001570187
2025-08-14,187.81,189.98,186.76,189.4,189.4,946620,946620,1.59,0.8466,188.4875,"August 14, 25",0.008466
2025-08-13,186.78,190.81,186.53,190.23,190.23,1564821,1564821,3.45,1.85,188.5875,"August 13, 25",0.0185
2025-08-12,180.5,186.57,179.59,185.91,185.91,1488030,1488030,5.41,3,183.1425,"August 12, 25",0.03
2025-08-11,180.06,181.66,179.1,180.09,180.09,1072900,1072900,0.03,0.01666111,180.2275,"August 11, 25",0.0001666111
2025-08-08,178.84,180.4,177.9,179.86,179.86,877748,877748,1.02,0.57034,179.25,"August 08, 25",0.0057034
2025-08-07,179.83,180.95,176.72,178.95,178.95,1031425,1031425,-0.88,-0.48935,179.1125,"August 07, 25",-0.0048935
2025-08-06,183.79,183.79,176.47,177.49,177.49,1663500,1663500,-6.3,-3.43,180.385,"August 06, 25",-0.0343
2025-08-05,183.01,184.13,180.47,183.93,183.93,2522883,2522883,0.92,0.5027,182.885,"August 05, 25",0.005027
2025-08-04,181.62,184.62,180.23,182.75,182.75,1100500,1100500,1.13,0.62218,182.305,"August 04, 25",0.0062218
2025-08-01,183.27,184,178.92,182.45,182.45,1644135,1644135,-0.82,-0.44743,182.16,"August 01, 25",-0.0044743
2025-07-31,188.93,191,184.91,185.86,185.86,1887359,1887359,-3.07,-1.62,187.675,"July 31, 25",-0.0162
2025-07-30,194.8,195.7,189.67,191.54,191.54,1277957,1277957,-3.26,-1.67,192.9275,"July 30, 25",-0.0167
2025-07-29,197.76,198.05,192.17,194.55,194.55,2158748,2158748,-3.21,-1.62,195.6325,"July 29, 25",-0.0162
2025-07-28,198.68,201.21,196.86,197.76,197.76,1966386,1966386,-0.92,-0.46306,198.6275,"July 28, 25",-0.0046306
2025-07-25,201.04,201.04,195.32,199.17,199.17,2138936,2138936,-1.87,-0.93016,199.1425,"July 25, 25",-0.0093016
2025-07-24,197.1,206.78,196.3,200.82,200.82,5460128,5460128,3.72,1.89,200.25,"July 24, 25",0.0189
2025-07-23,191.27,194.88,186.32,194.24,194.24,5027916,5027916,2.97,1.55,191.6775,"July 23, 25",0.0155
2025-07-22,171.33,190.13,170.16,187.38,187.38,6857001,6857001,16.05,9.37,179.75,"July 22, 25",0.0937
2025-07-21,160.97,161.7,158.66,158.96,158.96,2338000,2338000,-2.01,-1.25,160.0725,"July 21, 25",-0.0125
2025-07-18,164.21,164.68,159.2,160.63,160.63,2312800,2312800,-3.58,-2.18,162.18,"July 18, 25",-0.0218
2025-07-17,158.32,163.83,157.78,163.25,163.25,2194900,2194900,4.93,3.11,160.795,"July 17, 25",0.0311
2025-07-16,158.33,159.8,156.16,158.64,158.64,1498303,1498303,0.31,0.19579,158.2325,"July 16, 25",0.0019579
2025-07-15,161.51,162.24,157.59,157.68,157.68,2406158,2406158,-3.83,-2.37,159.755,"July 15, 25",-0.0237
2025-07-14,161.45,162.85,159.46,160.13,160.13,1365000,1365000,-1.32,-0.81759,160.9725,"July 14, 25",-0.0081759
2025-07-11,163.54,164.89,161.36,162.8,162.8,1156700,1156700,-0.74,-0.45249,163.1475,"July 11, 25",-0.0045249
2025-07-10,162.83,168.97,162.28,165.53,165.53,1612124,1612124,2.7,1.66,164.9025,"July 10, 25",0.0166
2025-07-09,165.88,166.74,160.28,162.02,162.02,1289745,1289745,-3.86,-2.33,163.73,"July 09, 25",-0.0233
2025-07-08,163.17,168.47,162.71,164.47,164.47,1987723,1987723,1.3,0.79672,164.705,"July 08, 25",0.0079672
2025-07-07,163.25,164.99,160.87,162.45,162.45,1489122,1489122,-0.8,-0.49005,162.89,"July 07, 25",-0.0049005
2025-07-03,165.1,166.91,164.24,164.24,164.24,674106,674106,-0.86,-0.5209,165.1225,"July 03, 25",-0.005209
2025-07-02,163.15,164.92,161.73,164.65,164.65,1278000,1278000,1.5,0.9194,163.6125,"July 02, 25",0.009194
2025-07-01,157.31,167.32,156.01,162.61,162.61,1497761,1497761,5.3,3.37,160.8125,"July 01, 25",0.0337
2025-06-30,157.87,158.99,155.15,157.59,157.59,2920642,2920642,-0.28,-0.17736,157.4,"June 30, 25",-0.0017736
2025-06-27,158.86,159.58,156.01,157.47,157.47,2309431,2309431,-1.39,-0.87498,157.98,"June 27, 25",-0.0087498
2025-06-26,159.94,160.22,156.49,158.16,158.16,2551725,2551725,-1.78,-1.11,158.7025,"June 26, 25",-0.0111
2025-06-25,157.84,159.62,156.13,158.71,158.71,2093330,2093330,0.87,0.55119,158.075,"June 25, 25",0.0055119
2025-06-24,156.59,158.93,155.61,158.58,158.58,1606759,1606759,1.99,1.27,157.4275,"June 24, 25",0.0127
2025-06-23,153.27,157.07,153.01,155.17,155.17,4537400,4537400,1.9,1.24,154.63,"June 23, 25",0.0124
2025-06-20,155.6,156.91,153.82,154.73,154.73,2905654,2905654,-0.87,-0.55913,155.265,"June 20, 25",-0.0055913
2025-06-18,155.01,156.01,153.89,154.61,154.61,1667200,1667200,-0.4,-0.25805,154.88,"June 18, 25",-0.0025805
2025-06-17,157.45,158.99,153.23,154.1,154.1,2631082,2631082,-3.35,-2.13,155.9425,"June 17, 25",-0.0213
2025-06-16,157.48,159.85,155.2,159.25,159.25,1643862,1643862,1.77,1.12,157.945,"June 16, 25",0.0112
2025-06-13,156.06,158.98,156.06,156.89,156.89,1473900,1473900,0.83,0.53185,156.9975,"June 13, 25",0.0053185
2025-06-12,158,160.23,157.26,159.13,159.13,1584575,1584575,1.13,0.71519,158.655,"June 12, 25",0.0071519
2025-06-11,160.05,163.79,158.05,158.83,158.83,2739962,2739962,-1.22,-0.76226,160.18,"June 11, 25",-0.0076226
2025-06-10,154.51,160.63,153.93,159.77,159.77,2845140,2845140,5.27,3.4,157.21,"June 10, 25",0.034
2025-06-09,154.26,154.83,151.58,154.15,154.15,2410414,2410414,-0.11,-0.07130818,153.705,"June 09, 25",-0.0007130818
2025-06-06,148.22,152.34,147.62,152.32,152.32,2750098,2750098,4.1,2.77,150.125,"June 06, 25",0.0277
2025-06-05,148.86,149.86,146.44,147.37,147.37,3359217,3359217,-1.49,-1,148.1325,"June 05, 25",-0.01
2025-06-04,144.04,149,143,147.9,147.9,2684614,2684614,3.86,2.68,145.985,"June 04, 25",0.0268
2025-06-03,138.51,143.39,136.41,142.78,142.78,3270021,3270021,4.27,3.08,140.2725,"June 03, 25",0.0308
2025-06-02,139.14,139.66,136.43,139.1,139.1,1537000,1537000,-0.04,-0.02874802,138.5825,"June 02, 25",-0.0002874802
2025-05-30,140.2,141.33,137.33,140.33,140.33,2874700,2874700,0.13,0.09272468,139.7975,"May 30, 25",0.0009272468
2025-05-29,140.59,141.67,137.75,141.02,141.02,2250200,2250200,0.43,0.30585,140.2575,"May 29, 25",0.0030585
2025-05-28,140.1,140.87,138.2,138.78,138.78,1601591,1601591,-1.32,-0.94218,139.4875,"May 28, 25",-0.0094218
2025-05-27,139.84,141.95,139.55,140.54,140.54,2960055,2960055,0.7,0.50057,140.47,"May 27, 25",0.0050057
2025-05-23,135.96,137.88,134.65,137,137,2248710,2248710,1.04,0.76493,136.3725,"May 23, 25",0.0076493
2025-05-22,136.41,138.46,135.39,138.04,138.04,3036024,3036024,1.63,1.19,137.075,"May 22, 25",0.0119
2025-05-21,142.93,144.73,137.26,137.29,137.29,2870745,2870745,-5.64,-3.95,140.5525,"May 21, 25",-0.0395
2025-05-20,143.56,145.78,142.87,144.95,144.95,4613530,4613530,1.39,0.96824,144.29,"May 20, 25",0.0096824
2025-05-19,140.09,143.57,139.13,143.54,143.54,3088300,3088300,3.45,2.46,141.5825,"May 19, 25",0.0246
2025-05-16,140.89,143.75,138,142.82,142.82,2227301,2227301,1.93,1.37,141.365,"May 16, 25",0.0137
2025-05-15,140.83,141.66,137.34,140.43,140.43,2595900,2595900,-0.4,-0.28403,140.065,"May 15, 25",-0.0028403
2025-05-14,150.68,151.97,141.67,141.82,141.82,2739503,2739503,-8.86,-5.88,146.535,"May 14, 25",-0.0588
2025-05-13,155,155.95,150.61,150.68,150.68,2499704,2499704,-4.32,-2.79,153.06,"May 13, 25",-0.0279
2025-05-12,152.88,156.53,151.5,156.13,156.13,5398700,5398700,3.25,2.13,154.26,"May 12, 25",0.0213
2025-05-09,153.69,154.99,148.74,148.99,148.99,1677256,1677256,-4.7,-3.06,151.6025,"May 09, 25",-0.0306
2025-05-08,155.2,156.5,151,153.29,153.29,2667928,2667928,-1.91,-1.23,153.9975,"May 08, 25",-0.0123
2025-05-07,149.6,153.69,146.72,153.3,153.3,2879600,2879600,3.7,2.47,150.8275,"May 07, 25",0.0247
2025-05-06,149.83,153.32,143.65,146.2,146.2,2920300,2920300,-3.63,-2.42,148.25,"May 06, 25",-0.0242
2025-05-05,151.81,154.43,151.18,152.3,152.3,2024297,2024297,0.49,0.32277,152.43,"May 05, 25",0.0032277
2025-05-02,154.85,156.31,152.41,153.48,153.48,1697045,1697045,-1.37,-0.88473,154.2625,"May 02, 25",-0.0088473
2025-05-01,154.86,155,148.05,151.1,151.1,1841714,1841714,-3.76,-2.43,152.2525,"May 01, 25",-0.0243
2025-04-30,152.69,155.34,151,155.07,155.07,2232519,2232519,2.38,1.56,153.525,"April 30, 25",0.0156
2025-04-29,150.6,153.98,149.11,153.45,153.45,1269300,1269300,2.85,1.89,151.785,"April 29, 25",0.0189
2025-04-28,151.31,152.42,148.48,150.13,150.13,1458400,1458400,-1.18,-0.77986,150.585,"April 28, 25",-0.0077986
2025-04-25,147.07,150.86,145.9,150.28,150.28,1333100,1333100,3.21,2.18,148.5275,"April 25, 25",0.0218
2025-04-24,147.59,150.74,146.21,150.68,150.68,1457650,1457650,3.09,2.09,148.805,"April 24, 25",0.0209
2025-04-23,149.17,154.17,146.13,147.06,147.06,2295000,2295000,-2.11,-1.41,149.1325,"April 23, 25",-0.0141
2025-04-22,142.83,143.85,137.79,143.61,143.61,1734183,1734183,0.78,0.5461,142.02,"April 22, 25",0.005461
2025-04-21,142.24,142.41,137.49,141.22,141.22,1967500,1967500,-1.02,-0.7171,140.84,"April 21, 25",-0.007171
2025-04-17,149.32,149.32,143.5,143.91,143.91,3302600,3302600,-5.41,-3.62,146.5125,"April 17, 25",-0.0362
2025-04-16,149.09,151.49,147.52,148.44,148.44,1322238,1322238,-0.65,-0.43598,149.135,"April 16, 25",-0.0043598
