date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2025-10-31,NDSN,USD,0000072331,2025-12-17,2025-12-17 16:35:16,2025,FY,108442000,0,108442000,587843000,444814000,101752000,1242851000,594392000,3304685000,681587000,3986272000,0,11246000,82920000,4674830000,0,5917681000,121006000,338294000,0,44009000,254951000,758260000,1754064000,0,192186000,169600000,2115850000,0,96104000,2874110000,0,12253000,4600604000,-100457000,-1468829000,3043571000,3043571000,5917681000,0,5917681000,0,2092358000,1983916000,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/0000072331-25-000144-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/ndsn-20251031.htm
2024-10-31,NDSN,USD,0000072331,2024-12-18,2024-12-18 17:04:14,2024,FY,115952000,0,115952000,594663000,476935000,87482000,1275032000,638227000,3280819000,740846000,4021665000,73000,11196000,54773000,4725934000,0,6000966000,97839000,126253000,0,0,304385000,528477000,2194098000,0,205687000,140512000,2540297000,0,115226000,3068774000,0,12253000,4295199000,-184840000,-1190420000,2932192000,2932192000,6000966000,0,6000966000,73000,2320351000,2204399000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/0000072331-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/ndsn-20241031.htm
2023-10-31,NDSN,USD,0000072331,2023-12-20,2023-12-20 17:04:04,2023,FY,115679000,0,115679000,590886000,454775000,67970000,1229310000,499022000,2784201000,672744000,3456945000,2334000,0,64159000,4022460000,0,5251770000,106320000,137433000,60253000,93389000,184694000,582089000,1725476000,0,210637000,135508000,2071621000,0,125853000,2653710000,0,12253000,3989353000,-196441000,-1207105000,2598060000,2598060000,5251770000,0,5251770000,2334000,1862909000,1747230000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/0000072331-23-000242-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/ndsn-20231031.htm
2022-10-31,NDSN,USD,0000072331,2022-12-19,2022-12-19 08:12:18,2022,FY,163457000,0,163457000,537313000,383398000,48803000,1132971000,353442000,1804693000,329402000,2134095000,-10447000,10447000,199867000,2687404000,0,3820375000,99276000,413182000,37202000,92584000,191959000,834203000,447272000,0,110781000,133744000,691797000,0,122597000,1526000000,0,12253000,3652216000,-207782000,-1162312000,2294375000,2294375000,3820375000,0,3820375000,-10447000,860454000,574400000,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/0000072331-22-000185-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/ndsn-20221031.htm
2021-10-31,NDSN,USD,0000072331,2021-12-17,2021-12-17 13:40:34,2021,FY,299972000,0,299972000,489389000,327195000,48282000,1164838000,355565000,1713148000,357367000,2070515000,-11381000,11381000,200043000,2626123000,0,3790961000,91689000,57209000,29731000,77868000,188897000,445394000,894338000,0,88467000,203632000,1186437000,0,135650000,1631831000,0,12253000,3265027000,-175835000,-942315000,2159130000,2159130000,3790961000,0,3790961000,-11381000,951547000,515925000,https://www.sec.gov/Archives/edgar/data/72331/000007233121000079/0000072331-21-000079-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233121000079/ndsn-20211031.htm
2020-10-31,NDSN,USD,0000072331,2020-12-18,2020-12-18 12:00:51,2020,FY,208293000,0,208293000,471873000,277033000,63413000,1020612000,358618000,1713354000,407586000,2120940000,-9831000,9831000,174486000,2654044000,0,3674656000,70949000,60945000,21187000,42323000,167685000,363089000,1187739000,-66995000,66995000,297842000,1552576000,0,142689000,1915665000,0,12253000,2908738000,-226118000,-935882000,1758991000,1758991000,3674656000,0,3674656000,-9831000,1105995000,897702000,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/0000072331-20-000024-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/ndsn-20201031.htm
2019-10-31,NDSN,USD,0000072331,2019-12-13,2019-12-13 14:10:54,2019,FY,151164000,0,151164000,530765000,283399000,91734000,1011195000,398895000,1614739000,445575000,2060314000,-2071575000,11261000,2106357000,2505252000,0,3516447000,85139000,174100000,24207000,41131000,153049000,477626000,1084917000,-83564000,83564000,289295000,1457776000,0,14875000,1935402000,0,12253000,2747650000,-231881000,-946977000,1581045000,1581045000,3516447000,0,3516447000,-2071575000,1244142000,1092978000,https://www.sec.gov/Archives/edgar/data/72331/000156459019045927/0001564590-19-045927-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459019045927/ndsn-10k_20191031.htm
2018-10-31,NDSN,USD,0000072331,2018-12-14,2018-12-14 13:49:07,2018,FY,95678000,0,95678000,491423000,264477000,32524000,884102000,386666000,1608018000,499741000,2107759000,-2117539000,9780000,2150244000,2536910000,0,3421012000,83590000,33289000,27379000,38997000,167025000,350280000,1294207000,-100704000,100704000,225080000,1619991000,0,13405000,1970271000,0,12253000,2488375000,-179314000,-870573000,1450741000,1450741000,3421012000,0,3421012000,-2117539000,1314091000,1218413000,https://www.sec.gov/Archives/edgar/data/72331/000156459018030928/0001564590-18-030928-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459018030928/ndsn-10k_20181031.htm
2017-10-31,NDSN,USD,0000072331,2017-12-15,2017-12-15 14:17:35,2017,FY,90383000,0,90383000,505087000,264266000,28636000,888372000,346411000,1589210000,547180000,2136390000,-2147410000,11020000,2179756000,2526167000,0,3414539000,86016000,331400000,29973000,34654000,165703000,647746000,1266090000,-134090000,134090000,211120000,1611300000,0,14506000,2259046000,0,12253000,2164597000,-134435000,-886922000,1155493000,1155493000,3414539000,0,3414539000,-2147410000,1582984000,1492601000,https://www.sec.gov/Archives/edgar/data/72331/000156459017024983/0001564590-17-024983-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459017024983/ndsn-10k_20171031.htm
2016-10-31,NDSN,USD,0000072331,2016-12-15,2016-12-15 09:38:51,2016,FY,67239000,0,67239000,428560000,220361000,29415000,745575000,273129000,1107137000,260302000,1367439000,-1378120000,10681000,1403661000,1676790000,0,2422365000,75130000,44678000,28717000,26175000,156843000,331543000,952485000,-61836000,61836000,223116000,1239219000,0,14158000,1570762000,0,12253000,1932635000,-168247000,-925038000,851603000,851603000,2422365000,0,2422365000,-1378120000,984787000,917548000,https://www.sec.gov/Archives/edgar/data/72331/000156459016030237/0001564590-16-030237-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459016030237/ndsn-10k_20161031.htm
