symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
CVNA,-5.15852,-6.82109,0.12006904,6.5288,12.01444,0,111.94069,8696.7033,56.60459,3505.85586,3505.85586
