symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
IQV,2024-12-31,196.51,181300000,35627263000,1702000000,14156000000,48081263000
IQV,2023-12-31,231.38,183800000,42527644000,1376000000,13896000000,55047644000
IQV,2022-12-31,204.89,187600000,38437364000,1216000000,13011000000,50232364000
IQV,2021-12-31,282.14,191400000,54001596000,1366000000,12438000000,65073596000
IQV,2020-12-31,179.17,191300000,34275220999,1814000000,12904000000,45365220999
IQV,2019-12-31,154.51,195100000,30144901000,837000000,12041000000,41348901000
IQV,2018-12-31,116.17,203700000,23663829000,891000000,11007000000,33779829000
IQV,2017-12-31,97.9,217800000,21322620000,959000000,10225000000,30588620000
IQV,2016-12-31,76.05,149100000,11339055000,1198000000,7200000000,17341055000
IQV,2015-12-31,68.66,123038000,8447789080,977151000,2467806000,9938444080
IQV,2014-12-31,58.87,127994000,7535006780,867358000,2293317000,8960965780
IQV,2013-12-31,46.34,124147000,5752971980,778143000,2046019000,7020847980
IQV,2012-12-31,42.11,125468000,5283457480,567728000,2421978000,7137707480
IQV,2011-12-31,42.11,125468000,5283457480,516299000,1971855000,6739013480
IQV,2010-12-31,42.11,125468000,5283457480,0,0,5283457480
