dividendYielTTM,dividendYielPercentageTTM,peRatioTTM,pegRatioTTM,payoutRatioTTM,currentRatioTTM,quickRatioTTM,cashRatioTTM,daysOfSalesOutstandingTTM,daysOfInventoryOutstandingTTM,operatingCycleTTM,daysOfPayablesOutstandingTTM,cashConversionCycleTTM,grossProfitMarginTTM,operatingProfitMarginTTM,pretaxProfitMarginTTM,netProfitMarginTTM,effectiveTaxRateTTM,returnOnAssetsTTM,returnOnEquityTTM,returnOnCapitalEmployedTTM,netIncomePerEBTTTM,ebtPerEbitTTM,ebitPerRevenueTTM,debtRatioTTM,debtEquityRatioTTM,longTermDebtToCapitalizationTTM,totalDebtToCapitalizationTTM,interestCoverageTTM,cashFlowToDebtRatioTTM,companyEquityMultiplierTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,fixedAssetTurnoverTTM,assetTurnoverTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,operatingCashFlowSalesRatioTTM,freeCashFlowOperatingCashFlowRatioTTM,cashFlowCoverageRatiosTTM,shortTermCoverageRatiosTTM,capitalExpenditureCoverageRatioTTM,dividendPaidAndCapexCoverageRatioTTM,priceBookValueRatioTTM,priceToBookRatioTTM,priceToSalesRatioTTM,priceEarningsRatioTTM,priceToFreeCashFlowsRatioTTM,priceToOperatingCashFlowsRatioTTM,priceCashFlowRatioTTM,priceEarningsToGrowthRatioTTM,priceSalesRatioTTM,enterpriseValueMultipleTTM,priceFairValueTTM,dividendPerShareTTM
0,0,15.601961161989168,4.429600277729977,0,3.0671770585818714,2.204670116990332,1.4600350124587376,38.058859074851036,137.37123930954093,175.43009838439195,97.04754157726047,78.38255680713148,0.5766462134387985,0.235112711402406,0.24801218384146057,0.1936379586078127,0.21924013728457026,0.2683470219822587,0.4030785196360862,0.4379383132047419,0.7807598627154297,1.0548650575381973,0.235112711402406,0.09266547207539402,0.1422010275625195,0,0.12449737316904663,384.7135725429017,3.0417484144727838,1.534563245378199,9.590408353601667,3.761043237859045,2.657033610780342,8.208915297163529,1.3858182760837665,7.189452967027042,6.604762610875953,9.533842441562642,0.20339250652562782,0.9186738742387424,3.0417484144727838,0,12.296171625531718,12.296171625531718,6.424817037911137,6.424817037911137,3.052363678400434,15.601961161989168,16.335783264568445,14.853703124531247,14.853703124531247,4.429600277729977,3.052363678400434,10.842421938678154,6.424817037911137,0
