date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,ARE,USD,0001035443,2025-01-27,2025-01-27 16:06:28,2024,FY,510733000,1116701000,0,59634000,-200455000,1766000,0,-56823000,-145398000,17911000,1504524000,0,0,-236357000,173927000,-1448265000,-1510695000,928693000,27103000,-50107000,-898557000,-100447000,-93315000,-1438000,-100924000,559847000,660771000,1504524000,0,1504524000,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/0001035443-25-000067-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544325000067/are-20241231.htm
2023-12-31,ARE,USD,0001035443,2024-01-29,2024-01-29 16:07:08,2023,FY,280994000,1000142000,0,82858000,2029000,0,0,110672000,-108643000,264527000,1630550000,0,0,-189472000,183396000,-2494543000,-2500619000,1156132000,103846000,0,-847483000,261661000,674156000,-1291000,-197204000,660771000,857975000,1630550000,0,1630550000,https://www.sec.gov/Archives/edgar/data/1035443/000103544324000072/0001035443-24-000072-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544324000072/are-20231231.htm
2022-12-31,ARE,USD,0001035443,2023-01-30,2023-01-30 16:17:25,2022,FY,670701000,927800000,0,57740000,-122705000,-273000,0,77850000,-200282000,-239215000,1294321000,0,-971000,-242932000,198320000,-5034875000,-5080458000,1373795000,2346444000,0,-757742000,1267275000,4229772000,-887000,442748000,857975000,415227000,1294321000,0,1294321000,https://www.sec.gov/Archives/edgar/data/1035443/000103544323000099/0001035443-23-000099-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544323000099/are-20221231.htm
2021-12-31,ARE,USD,0001035443,2022-01-31,2022-01-31 16:07:33,2021,FY,654282000,821061000,-258024000,48669000,-95266000,-44000,-24591000,60929000,-131560000,-160525000,1010197000,-7333925000,372238000,-408564000,424623000,-161696000,-7107324000,1255742000,3529097000,0,-655968000,1787490000,5916361000,-1712000,-182478000,415227000,597705000,1010197000,-7333925000,-6323728000,https://www.sec.gov/Archives/edgar/data/1035443/000103544322000040/0001035443-22-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544322000040/are-20211231.htm
2020-12-31,ARE,USD,0001035443,2021-02-01,2021-02-01 16:07:31,2020,FY,827171000,640860000,0,43502000,-70382000,2804000,0,-1122000,-72064000,-558641000,882510000,0,16781000,-174655000,141149000,-3261436000,-3278161000,796682000,2315862000,0,-532980000,170792000,2750356000,311000,355016000,597705000,242689000,882510000,0,882510000,https://www.sec.gov/Archives/edgar/data/1035443/000103544321000044/0001035443-21-000044-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544321000044/are-20201231.htm
2019-12-31,ARE,USD,0001035443,2020-02-04,2020-02-04 16:15:46,2019,FY,404047000,544612000,-142557000,43640000,-37165000,-897000,-20825000,39012000,-54455000,-128720000,683857000,0,-102067000,-190778000,129225000,-3477700000,-3641320000,1290970000,1216445000,0,-451170000,871237000,2927482000,540000,-29441000,242689000,272130000,683857000,0,683857000,https://www.sec.gov/Archives/edgar/data/1035443/000103544320000042/0001035443-20-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544320000042/a4q1910-k.htm
2018-12-31,ARE,USD,0001035443,2019-02-05,2019-02-05 16:11:51,2018,FY,402793000,477661000,-181585000,35019000,-55593000,435000,-20849000,21909000,-57088000,-107956000,570339000,-1944158000,-83338000,-235943000,103679000,-2000000,-2161760000,718217000,1293301000,-13976000,-385839000,-37246000,1588433000,-2068000,-5056000,272130000,277186000,570339000,-1944158000,-1373819000,https://www.sec.gov/Archives/edgar/data/1035443/000103544319000041/0001035443-19-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544319000041/a4q1810k.htm
2017-12-31,ARE,USD,0001035443,2018-01-30,2018-01-30 16:32:38,2017,FY,194204000,416783000,-11864000,25610000,-56347000,-502000,-18222000,25573000,-63196000,-118061000,450325000,-1553837000,-39591000,-171881000,30483000,-3300000,-1738126000,602427000,1275397000,-148284000,-321750000,-135733000,1420341000,1723000,129349000,254381000,125032000,450325000,-1553837000,-1103512000,https://www.sec.gov/Archives/edgar/data/1035443/000103544318000028/0001035443-18-000028-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544318000028/a4q1710k.htm
2016-12-31,ARE,USD,0001035443,2017-01-31,2017-01-31 17:25:23,2016,FY,-49799000,313390000,192143000,25433000,-42642000,-285000,-11420000,5322000,-36259000,-46024000,392501000,-1436509000,-11529000,-102284000,38946000,14748000,-1496628000,6101000,1432177000,-206826000,-262761000,-81742000,1105521000,-1460000,-66000,125032000,125098000,392501000,-1436509000,-1044008000,https://www.sec.gov/Archives/edgar/data/1035443/000103544317000022/0001035443-17-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544317000022/a4q1610k.htm
2015-12-31,ARE,USD,0001035443,2016-02-03,2016-02-02 21:39:20,2015,FY,146114000,261289000,-8707000,17512000,-30627000,7000,-9079000,43800000,-65355000,-42970000,342611000,-683340000,-9027000,-95945000,67136000,-1219000,-722395000,200811000,78463000,0,-243090000,382942000,419126000,-255000,39087000,125098000,86011000,342611000,-683340000,-340729000,https://www.sec.gov/Archives/edgar/data/1035443/000103544316000136/0001035443-16-000136-index.htm,https://www.sec.gov/Archives/edgar/data/1035443/000103544316000136/a4q1510k.htm
