date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,ZBRA,2024,FY,5.576642335766423,0,5.576642335766423,0.2191780821917808,-0.13805970149253732,-0.0821917808219178,0.45933014354066987,-0.012552301255230125,-0.0010269576379974327,-0.19924098671726756,-0.02464947987336047,-0.32098765432098764,0.1689497716894977,-0.09701492537313433,-0.018814341498047567,0,0.09061045715849986,0.3881578947368421,-0.5433526011560693,4.142857142857143,-0.010917030567685589,-0.3463855421686747,0.06633291614518148,0.021983390327308255,-0.02564102564102564,-0.14925373134328357,-0.2553191489361702,0.002245508982035928,0,0.02622950819672131,0,0.12188365650969529,0.18518518518518517,0,0.18115942028985507,0.09061045715849986,-0.32098765432098764,-0.021541010770505385,-0.3583662714097497
2023-12-31,ZBRA,2023,FY,0.3047619047619048,0,0.3047619047619048,-0.26448362720403024,-0.06511627906976744,0.1774193548387097,-0.11205523101433883,0.10138248847926268,-0.0010259040779687098,-0.1634920634920635,-0.023625524398321926,0.0125,0.07616707616707617,0.15517241379310345,-0.0021253985122210413,0,-0.029618807278523045,-0.43773119605425403,-0.19158878504672897,-0.9492753623188406,0.07764705882352942,-0.3578336557059961,-0.31475128644939965,0.05082135523613963,-0.06306306306306306,-0.10666666666666667,4.032258064516129,0.08441558441558442,0,-0.10967472894078399,0,0.07333994053518335,0.18181818181818182,0,0.11086717892425905,-0.029618807278523045,0.0125,0.032506415739948676,0.019704433497536946
2022-12-31,ZBRA,2022,FY,-0.6837349397590361,0,-0.6837349397590361,0.04473684210526316,0.7515274949083504,0,0.11486086441681469,0.07692307692307693,0.19418070444104135,0.34328358208955223,0.2129084092126406,0.5841584158415841,1.1197916666666667,0.20833333333333334,0.2474591250552364,0,0.21142397425583268,0.15857142857142856,2.101449275362319,10.5,0.11842105263157894,0.4563380281690141,0.29555555555555557,1.1127982646420824,0.05714285714285714,11.5,-1.462686567164179,0.7218728162124388,0,0.4843701640359022,0,0.1295829834872656,-1.2758620689655173,0,-0.08411528150134048,0.21142397425583268,0.5841584158415841,1.0419213973799126,1.7466174661746618
2021-12-31,ZBRA,2021,FY,0.9761904761904762,0,0.9761904761904762,0.45038167938931295,-0.03913894324853229,0,0.3267871170463472,-0.014669926650366748,0.0927041499330656,0.16666666666666666,0.10147492625368731,0.3116883116883117,0.381294964028777,0.10344827586206896,0.10336421257922965,0,0.15627906976744185,0.16472545757071547,-0.8104395604395604,-0.3684210526315789,0.23376623376623376,-0.058355437665782495,-0.027552674230145867,0.046538024971623154,0.15384615384615385,0,-0.30927835051546393,0.03695652173913044,0,0,0,0.3059210526315789,0.5797101449275363,0,0.3917910447761194,0.15627906976744185,0.3116883116883117,-0.18447293447293447,-0.3422330097087379
2020-12-31,ZBRA,2020,FY,4.6,0,4.6,-0.1875968992248062,0.07805907172995781,0,0.06527196652719665,0.11748633879781421,0.13958810068649885,0.4618181818181818,0.17017604418363824,0.7111111111111111,0.09448818897637795,0.07407407407407407,0.16666666666666666,0,0.14094672044151985,0.08876811594202899,0.8477157360406091,-0.5,0.29411764705882354,0.9738219895287958,0.31837606837606836,-0.18425925925925926,0.23529411764705882,0,0.44776119402985076,-0.05994550408719346,0,0.125,0,0.22580645161290322,-0.5681818181818182,0,0.1658510059815117,0.14094672044151985,0.7111111111111111,-0.001422475106685633,-0.10174418604651163
2019-12-31,ZBRA,2019,FY,-0.3181818181818182,0,-0.3181818181818182,0.18566176470588236,-0.08846153846153847,0,0.028399311531841654,0.46987951807228917,0.05090180360721443,0.1853448275862069,0.06233956729006234,0.6071428571428571,0.11403508771929824,0.3728813559322034,0.10670443814919736,0,0.08573404010140585,0,0.25477707006369427,-0.36666666666666664,0.13333333333333333,0.36428571428571427,0.07916986933128363,-0.24686192468619247,0.28488372093023256,-1,-0.24719101123595505,-0.13799177921315325,0,-0.043941411451398134,0,0.3222748815165877,-0.2571428571428571,0,0.3775280898876405,0.08573404010140585,0.6071428571428571,-0.11627906976744186,-0.11053652230122818
2018-12-31,ZBRA,2018,FY,-0.2903225806451613,0,-0.2903225806451613,0.04816955684007707,0.13537117903930132,0,0.09313264346190028,-0.056818181818181816,0.012170385395537525,-0.22408026755852842,-0.013386396526772794,0.12,-0.04201680672268908,0.475,-0.010896637608966376,0,0.01497076023391813,0.4412532637075718,2.0784313725490198,0.3953488372093023,0.12903225806451613,-0.034482758620689655,0.301,-0.34099264705882354,0.16216216216216217,0,-0.23931623931623933,-0.30233510856206475,0,-0.12699796570764313,0,0.3525641025641026,0.3269230769230769,0,0.6007194244604317,0.01497076023391813,0.12,-0.2855859901212393,-0.28545034642032335
2017-12-31,ZBRA,2017,FY,-0.6025641025641025,0,-0.6025641025641025,-0.2100456621004566,0.32753623188405795,-1,-0.13011456628477905,-0.0958904109589041,0.0028478437754271765,-0.3770833333333333,-0.05922396187882913,0,0.05309734513274336,-0.047619047619047616,-0.05806451612903226,0,-0.07707253886010362,-0.07263922518159806,0,0.9545454545454546,-0.02617801047120419,-0.3409090909090909,0.05374077976817703,-0.1782477341389728,0.1935483870967742,-1,0.008620689655172414,-0.15565548253199585,0,-0.10390625,0,0.0064516129032258064,-0.15555555555555556,0,0.05303030303030303,-0.07707253886010362,0,-0.15898791540785498,-0.1312199036918138
2016-12-31,ZBRA,2016,FY,-0.18916390324022578,0,-0.18916390324022578,-0.02666666666666667,-0.12402754362088927,31,-0.08288622160380835,-0.018820501275197327,-0.014144104216759951,-0.3663567094903924,-0.09621941011858967,-0.375,1.1895405840066655,-0.19277339996156065,-0.07638861991604075,0,-0.0781117212362697,0.4290657439446367,0,-0.27913758642157344,-0.03482220010005508,-0.12,0.08278205388580699,-0.12084993359893759,0.0047401045253818415,1.8116213683223992,0.008695652173913044,-0.10637975614769617,0,-0.06605723658497019,0.3850415512465374,-0.11300210161276247,0.07538679652345436,0,-0.13240563541975903,-0.0781117212362697,-0.375,-0.12091881247020486,-0.11626254236939516
2015-12-31,ZBRA,2015,FY,-0.5116283792359436,-1,-0.540095856191808,-0.012277030685260247,-0.0008321156031823348,-0.983739837398374,-0.20310935677760833,0.16664183902278393,0.001508328948266928,-0.2640346334814285,-0.07616624175891631,-0.2307396438324551,-0.579635421757404,2.003200678698134,-0.052548744470143585,0,-0.09775463556126748,-0.1149195771214367,-1,5.754980079681275,0.008551930809885176,-0.12749101315743552,-0.08306873380363175,-0.05371160573076273,0.06532754408832339,-0.9946610758907797,0.5449928795980331,-0.09457932280576845,0,-0.09214997848283805,0,-0.08944986247050264,-4.694278694278695,0,-0.1221636914034703,-0.09775463556126748,-0.47632326564811545,-0.05586863936631558,0.008334602761847344
