symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
APO,2024-12-31,2024,FY,0.8000445079094264,0.8000445079094264,0.05995957198227102,122.69165964616681,0,122.6916596461668,1157.7543859649122,-1035.0627263187455,0.9563452554185494,0.31779888182584054,0.28471318066937273,0.16948763115570192,0.14283792871553463,0.011712248111247834,0.256535095345737,0.07664388622090876,0.5952925353059852,0.8958910712133992,0.31779888182584054,0.028018364889718043,0.6136903726888078,0.38030243166552924,0.38030243166552924,36.7212389380531,0.3072346052134492,21.90314727873413,2.974937343358396,0.31526548672566373,0,0,0.06910385159898914,5.55053940510496,5.55053940510496,351.460223382576,0.26863985539990964,0.12456919659952516,1,0.3072346052134492,0,0,2.7359125315391086,0.26863985539990964,5.610339271811279,5.610339271811279,3.706639482904189,21.869675430763667,29.75566660207808,29.75566660207808,29.75566660207808,-1.9565128987521887,3.706639482904189,0.01228366905811592,10.308191146633517,5.610339271811279
APO,2023-12-31,2023,FY,0.8159532444731918,0.8159532444731918,0.0735891334981173,51.46719152064698,0,51.467191520646985,1186.3388510223954,-1134.8716595017484,0.9685393946820242,0.1882734958951109,0.17111873544908712,0.14952211738757507,-0.16523451485857502,0.015569973970295513,0.3475505553973227,0.06333274939975063,0.8737916219119226,0.908883826879271,0.1882734958951109,0.025812790282243658,0.5761891199088579,0.3646686270074644,0.36555836646187206,23.82170542635659,0.7812654473554127,22.321845628026203,7.091896589180969,0.30766926303175557,0,0,0.10413157760424642,10.87412206428719,10.87412206428719,292.8255556138001,0.2118418356894079,0.19366499203528978,1,0.7812654473554127,203.93548387096774,0,6.114119922630561,0.2118418356894079,3.8577917384591283,3.8577917384591283,1.6596871454147775,11.099944104675272,8.569887246902878,8.569887246902878,8.569887246902878,-0.032402390024711646,1.6596871454147775,0.019084946166546966,6.971991451018504,3.8577917384591283
APO,2022-12-31,2022,FY,0.7262587410690551,0.7262587410690551,0.05127732177441668,160.5028264040846,0,160.5028264040846,1171.3861920172599,-1010.8833656131756,0.9154814004376368,-0.3988876732312181,-0.38712618526622905,-0.1787928519328957,0.17404616109279322,-0.007623912882896542,-0.2953313253012048,-0.0600252449029992,0.46184644371172867,0.9705142857142857,-0.3988876732312181,0.02793892316604268,1.0822840361445782,0.4941723165993753,0.5197581201018402,-35.28225806451613,0.5272484034350602,38.7375,2.274103255235331,0.31159663865546217,0,12.504232491167347,0.04264103850056567,6.48033743932861,6.1339583578031345,217.84640291887123,-0.49056603773584906,0.34545951859956237,0.9465492214304566,0.5272484034350602,108.25714285714285,18.708801382545364,3.25368712565209,-0.49056603773584906,5.617091615549699,5.617091615549699,3.4005733339943474,-19.019626887939825,10.399483706773363,9.843623205925047,9.843623205925047,0.1295103895997391,3.4005733339943474,0.025792621518086273,-10.020553297268307,5.617091615549699
APO,2021-12-31,2021,FY,0.627708789870952,0.627708789870952,0.3360116873630387,30.05377247521425,0,30.053772475214252,1335.6748071979434,-1305.6210347227293,0.8692656696353555,0.33204503444799194,0.8168375063014619,0.3090236934968913,0.12219707879037235,0.0602911284505934,0.48535233570863023,0.07486266338321652,0.3783172186792841,2.46002024291498,0.33204503444799194,0.46532050357353616,3.7458975983109,0.7827283674522622,0.7892917031425399,2.1786108048511577,0.07496868572188693,8.050145157033517,12.144897959183673,0.27327010888654724,0,10.318859879558392,0.19510196052717854,4.497850046649016,4.224194757009316,5.833425495115477,0.3012300163132137,0.1788012098806923,0.9391586453969095,0.07496868572188693,28.001210526315788,16.43618894621397,1.7198092775173752,0.3012300163132137,4.522195265011877,4.522195265011877,2.8792804333943876,9.317345219755303,17.14646321167248,16.10324916322227,16.10324916322227,0.005958767291703973,2.8792804333943876,0.03233002633352301,5.167869518400345,4.522195265011877
APO,2020-12-31,2020,FY,1.841481900114919,1.841481900114919,1.4913414943846843,79.17011257434154,0,79.17011257434154,69.73476114649681,9.435351427844722,0.7332200509770603,0.3857264231096007,0.23491928632115547,0.06669498725573492,0.15551537070524413,0.006633125303877412,0.1098428268086461,0.04122202979726252,0.28390596745027125,0.6090308370044053,0.3857264231096007,0.6177096671759668,10.22911114764765,0.9088243083975676,0.9109457563602897,2.3832020997375327,-0.1105582238566868,16.559739455613354,4.610325640970401,5.234118451100999,0,6.275157945245648,0.09945463035240401,-7.104231255048772,-7.3660070337791925,10.762609512742461,3.7336815286624203,-0.6866737468139338,1.0368478684508453,-0.1105582238566868,-39.882309400444115,-27.138611866626373,-2.5031823461091753,3.7336815286624203,7.797055784064394,7.797055784064394,4.734260317757009,70.98375024203821,-6.64946419075986,-6.894482772529586,-6.894482772529586,-0.8050596064036041,4.734260317757009,0.0525991021315643,24.466157175236095,7.797055784064394
APO,2019-12-31,2019,FY,1.4342498451649621,1.4342498451649621,1.0723161647779582,57.96341660160534,0,57.96341660160534,66.94264284867438,-8.979226247069043,0.824509038494138,0.45719271354015845,0.48019151054505194,0.275581041179133,-0.09162488306629475,0.09458568642878575,0.4362122898874973,0.19016847620063695,0.5738981950479064,1.0503043822085616,0.45719271354015845,0.4343450224341343,2.00312165604339,0.6504254126118264,0.6670131567971512,10.572803281274648,0.29181349060677164,4.611821369144735,6.297075317501058,5.45242889237421,0,12.598832012651048,0.3432227631628085,5.228576729822528,5.037846349914317,7.734159161027404,0.5840992521925537,0.36928709493565326,0.9635215490249323,0.29181349060677164,19.878346124187566,27.413444739840486,2.1170142249596715,0.5840992521925537,5.333823280486897,5.333823280486897,3.369690875699942,12.227585980813453,9.470316616704961,9.124854136284121,9.124854136284121,-0.009150390762333727,3.369690875699942,0.04776897525881848,7.732340263579351,5.333823280486897
APO,2018-12-31,2018,FY,0.9796420581655481,0.9796420581655481,0.583086187229753,132.02129791000536,0,132.02129791000536,56.28860932454896,75.7326885854564,0.5795272925214877,0.23019857007588754,0.09630900266681304,-0.02606889800698037,0.8171308610076754,-0.0047557819593721535,-0.02070562623347256,0.05176614937960115,-0.2706797628999164,0.4183735921342331,0.23019857007588754,0.3698326038185783,1.610169627000805,0.609118067591357,0.6168831367679953,2.775110013124373,0.3674604868701738,4.353779548843334,2.764705436003278,6.484438048477666,0,54.680590295147574,0.18243126188528241,4.072381674325977,3.998657001634316,3.297970030322891,-15.389542024916652,0.7449319116429489,0.9818964236195117,0.3674604868701738,11.410740060819238,55.23770436198358,1.7964263809771746,-15.389542024916652,3.5654008217434146,3.5654008217434146,4.488928242400955,-172.19478327004737,6.137060515560625,6.025957771765494,6.025957771765494,1.5703047447645182,4.488928242400955,0.08937287026159059,30.605662335113838,3.5654008217434146
APO,2017-12-31,2017,FY,0.7737236381774791,0.7737236381774791,0.2743071047928922,41.48022063617075,0,41.48022063617075,24.27904539769462,17.201175238476125,0.626450725394265,0.5334217475051438,0.6384234377407052,0.2195156004954176,0.18419300807421404,0.08703302927877993,0.4159157742770311,0.28200815655769,0.3438401341784284,1.1968455368133428,0.5334217475051438,0.3382121763907385,1.6162574183519878,0.5767641913400359,0.6177746146134534,27.96398918162389,0.34183546806571463,4.778826816940843,8.799374603174604,15.033539993901819,0,144.48514386989157,0.3964776493440918,4.233230092075366,4.188559678104442,4.42139681299615,0.62492480943506,0.29160008846227525,0.989447676360766,0.34183546806571463,2.179391906467061,94.76585766209404,2.079029341482173,0.62492480943506,4.385257056611202,4.385257056611202,2.314488643240519,10.543618029957893,8.021850607893423,7.937201444093346,7.937201444093346,0.22116546419337063,2.314488643240519,0.05927043332368857,4.508948958408028,4.385257056611202
APO,2016-12-31,2016,FY,1.3774211788146784,1.3774211788146784,0.47959786975530455,267.1320534423374,0,267.1320534423374,24.69977166395623,242.43228177838117,0.5904694434022228,0.47135074813292294,0.511686653208344,0.18712920086305593,0.08549086062954872,0.06892625400276008,0.464634853122201,0.2540717111962082,0.3657105372784902,1.085575137485612,0.47135074813292294,0.3799576982399846,2.561311242988998,0.6802813439641291,0.719204548052727,22.477691918495008,0.2876401594769873,6.74104316047112,1.3663654185130882,14.777464543635256,0,82.43468235668283,0.36833510582456547,3.3438392400616355,3.3092954013433182,4.646689791545651,0.6162221924417046,0.29671647146311514,0.9896694080551312,0.2876401594769873,1.699265895921828,96.7998741346759,2.5065080561383497,0.6162221924417046,4.265518597176919,4.265518597176919,1.7179147904909522,9.18036726800404,5.850187925847095,5.789752021584371,5.789752021584371,0.03733349355654977,1.7179147904909522,0.0671239150300009,4.314529094015389,4.265518597176919
APO,2015-12-31,2015,FY,0.9607563770221972,0.9607563770221972,0.39869659101595284,314.0302783031094,0,314.0302783031094,62.490822043469926,251.53945625963948,0.4840698109766049,0.23921203452148954,0.36213772115929227,0.10175967436904201,0.07086695579331333,0.02324659283899673,0.16320120707307872,0.08685222886911204,0.2809971688209783,1.5138775182598925,0.23921203452148954,0.40057059420045754,2.81218004480335,0.6661209152174695,0.7376829036804885,8.286388879651492,0.319006309795924,7.020435562466802,1.162308303429561,5.8408577142111895,0,32.92672904286256,0.22844602228865776,3.3627713835221047,3.3269721086423907,3.8905091384069683,4.08777358490566,0.5593642900342719,0.9893542347079751,0.319006309795924,1.0979329187865083,93.93406416250201,1.3257422521143007,4.08777358490566,4.0496437900862965,4.0496437900862965,2.525045254139987,24.81381028188679,4.562707321942166,4.514133810696565,4.514133810696565,-15.384562374769825,2.525045254139987,0.16473784309899359,8.372952544485837,4.0496437900862965
APO,2014-12-31,2014,FY,1.9899293907547826,1.9899293907547826,1.2870047916020486,284.0358429647653,0,284.0358429647653,21.807566986560154,262.22827597820515,0.5253079483591578,0.3553240436566516,0.5622566235257996,0.10783336527607826,0.16786427213974078,0.007259765203910725,0.09416775539859903,0.025915763797987244,0.1917867407232602,1.5823770824501429,0.3553240436566516,0.6538300441017283,8.480950269859981,0.8910913071881559,0.8945253406529292,24.754834099941945,-0.024613253259754348,12.97118470827022,1.28504908461598,16.737309587307326,0,43.44908928869827,0.06732392321545426,-2.400510844558482,-2.438805261316845,14.770708204738753,7.189527370429593,-0.2390366409992289,1.0159526114390065,-0.024613253259754348,-0.6982640624795202,-62.68566145570684,-0.3068174712613416,7.189527370429593,2.050471161120011,2.050471161120011,2.3480352140623286,21.774663232023016,-9.668668660845785,-9.82290917512476,-9.82290917512476,-0.256991664889574,2.3480352140623286,0.33017857928825645,17.48790246843999,2.050471161120011
APO,2013-12-31,2013,FY,1.8139312542681538,1.8139312542681538,0.8182465342120165,256.215351201303,0,256.21535120130295,9.312538615699692,246.90281258560327,0.5729999509852631,0.4991307249815257,0.6646620621383657,0.1766113460812718,0.04334727750212265,0.029334974524624788,0.25002796453452414,0.09402218421837583,0.26571600237431003,1.3316392457366089,0.4991307249815257,0.5860829760466476,4.995304612460845,0.8248968494009553,0.8332028037538634,63.688995215311,0.07783398798326578,8.523203738412729,1.424582868624555,39.194468346650275,0,92.75722342302055,0.1660990370976824,7.367658641286488,7.313215760950158,15.625882666963351,1.5234329858915272,0.27463840917984417,0.9926105587966241,0.07783398798326578,1.367176,135.32823017025208,1.0131081942269407,1.5234329858915272,1.6681160440819651,1.6681160440819651,1.1783010772957043,6.671717890386736,4.322311966889532,4.290372496747554,4.290372496747554,0.0687186942709834,1.1783010772957043,0.22834193695249594,6.003174085114445,1.6681160440819651
APO,2012-12-31,2012,FY,2.8064126759876658,2.8064126759876658,1.5638936754441983,264.0095175989916,0,264.00951759899164,8.85083085963305,255.1586867393586,0.38972644770128306,0.2839615170115718,1.0885465381569355,0.10872755435818271,0.02101050203889561,0.015068039911889687,0.11660225782186862,0.04284448736232175,0.09988323929840791,3.833429788701177,0.2839615170115718,0.609238722289992,4.714522325858008,0.8162249631632358,0.8250072459293691,21.88059058088156,0.021121116240625674,7.738382596787632,1.382525915427051,41.2390662287645,0,53.50529446980468,0.1385852923928633,2.0795970262822094,1.9914249504138775,20.597346196719553,1.502908762304756,0.09285113629012942,0.9576013647096038,0.021121116240625674,0.36463112047267987,23.58566480149214,0.5548507205405778,1.502908762304756,0.8312374406652422,0.8312374406652422,0.7751000341053125,7.128828002071026,8.717375965582873,8.347771121328858,8.347771121328858,-0.047754008090796295,0.7751000341053125,0.21082129655367468,3.7955887686843095,0.8312374406652422
APO,2011-12-31,2011,FY,5.7796098513930145,5.7796098513930145,0.7333644187364587,2223.0267665703363,0,2223.026766570337,9.131955476596424,2213.8948110937404,-6.811934837326373,-7.959220891209099,-7.529306889158199,-2.7315768621236134,-0.009231043048279384,-0.058780524714974774,-0.6454093537866825,-0.2029202963522811,0.36279260526051055,0.9459854164211303,-7.959220891209099,0.49252953250384,5.407967500044741,0.8439442771841433,0.8439442771841433,-33.440807833537335,0.18934678222654633,10.97998626103213,0.16419055563740168,39.96953346251304,0,3.2578251048725395,0.021518898307432928,6.392185700556641,6.209268476336905,52.17804699404309,-0.21884025203380358,4.333813041856996,0.9713842443276003,0.18934678222654633,0,34.945783415550856,6.004221725337617,-0.21884025203380358,1.987990937650141,1.987990937650141,8.413807478209192,-3.080201620857205,1.998625127467697,1.9414329591393629,1.9414329591393629,0.004234307952241076,8.413807478209192,0.07104737902608513,-3.6405127535179083,1.987990937650141
APO,2010-12-31,2010,FY,3.7754153924832745,3.7754153924832745,0.3064726341936898,347.96665052054647,0,347.96665052054647,97.22408469910206,250.7425658214444,0.07893651731031548,-0.022507249165599475,0.3009439318867547,0.0448443479258239,0.14447658990079706,0.014440114205969991,0.6270095823779671,-0.00946095959567786,0.1490123015429294,-13.370977931266847,-0.022507249165599475,0.11469510583342948,4.980218950047051,0.8327820422039678,0.8327820422039678,-1.3401061067840614,-0.2901447057649446,43.421372811493555,1.0489510976237872,3.7542137951685035,0,47.205521746912474,0.32200522192573927,-1.8024908449301795,-1.848790798713716,30.858278552838858,0.7880190663411437,-0.10334670206806205,1.0256866512880014,-0.2901447057649446,0,-38.930726655954295,-2.7201631716171204,0.7880190663411437,14.59020544856927,14.59020544856927,1.0435059811422163,23.269509523658538,-9.844272273889793,-10.09713866297334,-10.09713866297334,-0.1532539389146559,1.0435059811422163,0.033864876504592856,3.5750456816853475,14.59020544856927
APO,2009-12-31,2009,FY,2.7177163643043354,2.7177163643043354,0.3911212592740527,233.15677212204466,0,233.15677212204466,133.93652550819058,99.22024661385407,-0.5464639484943025,-0.71325646924471,-0.06897079633568078,-0.16051671204309795,-0.4306497090407343,-0.045839577430796495,0.5103869278638056,-0.28157117142427784,2.3273141760153577,0.09669845183278344,-0.71325646924471,0.27585809629395275,-3.071458643055428,1.4827516124217606,1.4827516124217606,-13.721344424102524,0.1156447505659464,-11.134197923930062,1.5654702914180965,2.72517148414216,0,14.25978700179957,0.2855751083319523,0.8927103925987263,0.7616966508534538,15.87458517171608,-0.10868948806516472,0.11170980875696163,0.8532404878093951,0.1156447505659464,0,6.813868382863272,3.301023995109277,-0.10868948806516472,-7.241547654225157,-7.241547654225157,2.2774670668481725,-14.188348601587874,23.894026551918735,20.38735087088978,20.38735087088978,0.17101592194762946,2.2774670668481725,0.0076604748809879705,351.65703906031746,-7.241547654225157
APO,2008-12-31,2008,FY,1.4656600994292028,1.4656600994292028,0.3564487380678881,-304.1801241071596,0,-304.1801241071596,21.15364509246088,-325.33376919962046,4.163045312236366,5.822358036032321,10.975302300294333,3.4204758066028007,0.012638495638104817,-0.36865880093690445,1.835314993421291,-1.105527809913678,0.31165208146577167,1.8850270341281719,5.822358036032321,0.4146258767314385,-2.064155490908506,1.9397122963170224,1.9397122963170224,-24.797227811312318,0.1491912807442459,-4.978356650531729,-1.1999469099809237,17.254709455728047,0,-3.9185019761103685,-0.10777997617327235,1.265341943510039,0.791662252079185,11.077038684053637,-0.07977677367586801,-0.5739337470238653,0.6256508417662392,0.1491912807442459,0,2.6713029213640014,1.1767541263386097,-0.07977677367586801,-4.429445220879655,-4.429445220879655,-8.255155256181924,-2.413452315682625,22.98960188161096,14.383463769100612,14.383463769100612,-0.08460415104841448,-8.255155256181924,0.03305504449268716,-1.0013657889135663,-4.429445220879655
APO,2007-12-31,2007,FY,4.18456753281413,4.18456753281413,0.7405225998981003,790.3867994042487,0,790.3867994042487,10.582591548130425,779.8042078561183,-1.2737791016696716,-1.5347009484988634,1.9552888610174806,-0.8930798777141962,0.005392962208372321,-0.11135474296285784,-5.931207896463043,-0.23962227710302783,-0.45675086454973257,-1.2740520313941337,-1.5347009484988634,0.2067699420717869,11.013410659808628,0.9167596922874249,0.9167596922874249,-2.8294784488738842,0.809011676550752,53.264079630998616,0.46179921055756185,34.49060642092747,0,31.611160670036675,0.12468620751803977,8.825277560347718,8.754571467086153,30.189243270408863,0,1.3416022575840716,0.9919882300836351,0.809011676550752,0,124.81636522753793,124.81636522753793,0,18.37467380027696,18.37467380027696,2.7667301023751665,-3.0979648869219925,2.078913864422154,2.062258084864462,2.062258084864462,0.012270745694084024,2.7667301023751665,0,1.2863483082638671,18.37467380027696
APO,2006-12-31,2006,FY,42.98026191367578,42.98026191367578,0.8079994442150116,173.0231470791965,0,173.0231470791965,26.986565306703852,146.03658177249264,0.23005079658277533,-0.005039251904871854,5.176278573077811,1.0764806049411222,0.0036108631446068167,0.0333615058639502,0.7691541508823087,-0.00015987798727349245,0.2079641946899793,-1027.1918671248568,-0.005039251904871854,0.008384495740175624,0.1933057137141926,0.16199177754083147,0.16199177754083147,-0.19753365765358072,-19.47453540719879,23.055138878291515,2.1095443364750004,13.525248428310688,0,9.506667398342755,0.030991274446393675,-18.826466755157227,-18.899060131829945,113.08901277328883,0.5107606594473147,-5.268713922881552,1.0038559214332041,-19.47453540719879,0,-259.3413837192783,-9.241093033380244,0.5107606594473147,3.639270717910752,3.639270717910752,5.093392968713923,4.731523211226369,-0.9630108520236632,-0.9667241462083895,-0.9667241462083895,0,5.093392968713923,0.10794846324233291,0.913350765616381,3.639270717910752
