date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,DAY,USD,0001725057,2025-02-28,2025-02-28 16:03:36,2024,FY,1760000000,947900000,812100000,0.4614204545,193700000,366000000,342000000,708000000,-193700000,708000000,1655900000,0,40600000,209800000,288000000,0.1636363636,104100000,0.0591477273,-66500000,37600000,0.0213636364,19500000,18100000,0.0102840909,0.11,0.11,157800000,160400000,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/0000950170-25-029980-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017025029980/day-20241231.htm
2023-12-31,DAY,USD,0001725057,2024-02-28,2024-02-28 16:15:49,2023,FY,1513700000,867200000,646500000,0.427099161,0,263200000,250200000,513400000,0,513400000,1380600000,0,36100000,132500000,264600000,0.1748034617,133100000,0.0879302372,-37100000,96000000,0.0634207571,41200000,54800000,0.0362026822,0.35,0.35,155300000,158500000,https://www.sec.gov/Archives/edgar/data/1725057/000095017024022100/0000950170-24-022100-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017024022100/day-20231231.htm
2022-12-31,DAY,USD,0001725057,2023-11-13,2023-11-13 06:57:04,2022,FY,1246200000,773000000,473200000,0.3797143316,0,247500000,251500000,499000000,0,499000000,1272000000,0,28600000,89000000,54700000,0.043893436,-25800000,-0.0207029369,-37100000,-62900000,-0.0504734393,10500000,-73400000,-0.0588990531,-0.48,-0.48,152900000,152940299,https://www.sec.gov/Archives/edgar/data/1725057/000095017023062413/0000950170-23-062413-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017023062413/cday-20221231.htm
2021-12-31,DAY,USD,0001725057,2022-02-28,2022-02-25 21:46:54,2021,FY,1024200000,641900000,382300000,0.3732669401,0,199300000,218500000,417800000,0,417800000,1059700000,0,35900000,77500000,23100000,0.0225541886,-35500000,-0.034661199,-54800000,-90300000,-0.0881663738,-14900000,-75400000,-0.0736184339,-0.5,-0.5,150400000,150402321,https://www.sec.gov/Archives/edgar/data/1725057/000095017022002143/0000950170-22-002143-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000095017022002143/cday-20211231.htm
2020-12-31,DAY,USD,0001725057,2021-02-26,2021-02-26 17:23:44,2020,FY,842500000,501200000,341300000,0.4051038576,0,0,0,333500000,0,333500000,834700000,0,25100000,51800000,56900000,0.067537092,7800000,0.0092581602,-27800000,-20000000,-0.0237388724,-16000000,-4000000,-0.0047477745,-0.0273,-0.0273,146774471,146774471,https://www.sec.gov/Archives/edgar/data/1725057/000156459021009508/0001564590-21-009508-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000156459021009508/cday-10k_20201231.htm
2019-12-31,DAY,USD,0001725057,2020-02-28,2020-02-28 17:32:34,2019,FY,824100000,455900000,368200000,0.4467904381,0,295900000,0,295900000,0,295900000,751800000,0,32400000,57100000,123800000,0.1502244873,72300000,0.0877320714,-38000000,34300000,0.0416211625,-44400000,78700000,0.0954981192,0.55,0.53,142049112,148756592,https://www.sec.gov/Archives/edgar/data/1725057/000156459020007850/0001564590-20-007850-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000156459020007850/cday-10k_20191231.htm
2018-12-31,DAY,USD,0001725057,2019-02-28,2019-02-28 16:54:06,2018,FY,740700000,425800000,314900000,0.4251383826,0,258800000,0,258800000,0,258800000,684600000,0,83200000,56600000,112900000,0.1524233833,56100000,0.0757391657,-83000000,-26900000,-0.0363169974,8400000,-60600000,-0.0818144998,-0.53,-0.53,114049682,114049682,https://www.sec.gov/Archives/edgar/data/1725057/000156459019005517/0001564590-19-005517-index.htm,https://www.sec.gov/Archives/edgar/data/1725057/000156459019005517/cday-10k_20181231.htm
2017-12-31,DAY,USD,0001725057,2017-12-31,2017-12-30 19:00:00,2017,FY,750700000,406700000,269500000,0.3589982683,0,214100000,0,214100000,0,214100000,620800000,0,87100000,53800000,100400000,0.1337418409,55400000,0.0737977887,-95900000,-40500000,-0.053949647,-44700000,-9200000,-0.0122552285,-0.14,-0.0691,65314462,133166413,,
2016-12-31,DAY,USD,0001725057,2016-12-31,2016-12-30 19:00:00,2016,FY,623400000,396400000,227000000,0.3641321784,0,0,0,225300000,12900000,238200000,634600000,0,87400000,57300000,42000000,0.0673724735,-11200000,-0.0179659929,-87400000,-98600000,-0.1581649021,6700000,-92900000,-0.149021495,-1.42,-0.7,65314462,133166413,,
2015-12-31,DAY,USD,0001725057,2015-12-31,2015-12-31 00:00:00,2015,FY,693900000,413100000,280800000,0.4046692607,0,0,0,245500000,0,245500000,658600000,0,87800000,56000000,63500000,0.0915117452,35300000,0.0508718836,-115600000,-80300000,-0.1157227266,8600000,-104700000,-0.1508862949,-1.6,-0.79,65314462,133166413,,
