revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
4.727519771974314,2.4672165508353103,1.3213215347454372,1.289834723704695,4.870334950623395,9.633839649501414,9.006352486618049,9.633839649501414,21.685416575345542,101966913618,116919913618,46.69634692625341,24.25473682635585,87.19300864357447,88.89879129729731,11.958887026520369,11.958887026520369,27.81158744481446,56.04981477372963,99.50630946212766,101.93540855972101,0.021414951400358567,0.01124874686603756,2.2509629975487333,0.4652127762231014,7.168264621284756,1.2202856968439044,0,0.5355515041020966,0,0,0,0.09514747859181731,0.20765937202664128,0.013461352890089743,0.023829787234042554,0.006660323501427212,0.32941176470588235,0.07278782112274025,23.12568472943504,0.07842997068706656,0.053650902332860566,-13.994481846402792,7217000000,8009000000,7094000000,7925000000,15769000000,184500000,0,1864.8513320647003,0,0,0.19572605801014945,0,0,0.26950006141751626,0.03148681104074234,0,0.189120169629179
