date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,MAA,USD,0000912595,2025-02-07,2025-02-07 16:16:04,2024,FY,43018000,0,43018000,0,0,21507000,64525000,0,0,1000000,1000000,41650000,0,11705194000,11747844000,0,11812369000,124813000,250000000,139970000,64626000,277330000,856739000,4757048000,0,0,50918000,4807966000,0,26091000,5664705000,9000,23396000,-1469557000,-6940000,7417453000,5964361000,6147664000,11812369000,183303000,11812369000,41650000,5007048000,4964030000,https://www.sec.gov/Archives/edgar/data/912595/000095017025016287/0000950170-25-016287-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017025016287/maa-20241231.htm
2023-12-31,MAA,USD,0000912595,2024-02-09,2024-02-09 16:16:29,2023,FY,41314000,0,41314000,0,0,13777000,55091000,0,0,0,0,41977000,0,11387435000,11429412000,0,11484503000,94461000,495000000,159041000,65180000,247593000,1061275000,4072569000,0,0,51537000,4124106000,0,27344000,5185381000,9000,20335000,-1298263000,-8764000,7399921000,6113238000,6299122000,11484503000,185884000,11484503000,41977000,4567569000,4526255000,https://www.sec.gov/Archives/edgar/data/912595/000095017024013275/0000950170-24-013275-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017024013275/maa-20231231.htm
2022-12-31,MAA,USD,0000912595,2023-02-14,2023-02-14 16:07:25,2022,FY,38659000,0,38659000,0,0,22412000,61071000,0,0,0,0,42290000,0,11137804000,11180094000,0,11241165000,101990000,20000000,135510000,65129000,235386000,558015000,4423574000,0,0,49157000,4472731000,0,28671000,5030746000,9000,21823000,-1188854000,-10052000,7202834000,6025760000,6210419000,11241165000,184659000,11241165000,42290000,4443574000,4404915000,https://www.sec.gov/Archives/edgar/data/912595/000095017023002778/0000950170-23-002778-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017023002778/maa-20221231.htm
2021-12-31,MAA,USD,0000912595,2022-02-17,2022-02-17 16:11:36,2021,FY,54302000,0,54302000,0,0,76296000,130598000,0,0,900000,900000,42827000,0,11110857000,11154584000,0,11285182000,0,0,0,0,584400000,584400000,4516690000,0,0,0,4516690000,0,0,5101090000,9000,31336000,-1255807000,-11132000,7230956000,5995362000,6184092000,11285182000,188730000,11285182000,42827000,4516690000,4462388000,https://www.sec.gov/Archives/edgar/data/912595/000095017022001423/0000950170-22-001423-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000095017022001423/maa-20211231.htm
2020-12-31,MAA,USD,0000912595,2021-02-18,2021-02-18 16:13:26,2020,FY,25198000,0,25198000,0,0,10417000,35615000,0,0,1300000,1300000,43325000,0,11114551000,11159176000,0,11194791000,0,172000000,0,0,528274000,700274000,4390712000,0,0,0,4390712000,0,0,5090986000,9000,16538000,-1294182000,-12128000,7176793000,5887030000,6103805000,11194791000,216775000,11194791000,43325000,4562712000,4537514000,https://www.sec.gov/Archives/edgar/data/912595/000156459021006666/0001564590-21-006666-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000156459021006666/maa-10k_20201231.htm
2019-12-31,MAA,USD,0000912595,2020-02-20,2020-02-20 16:49:53,2019,FY,20476000,0,20476000,0,0,50065000,70541000,0,0,2600000,2600000,43674000,0,11113635000,11159909000,0,11230450000,0,70000000,0,0,472262000,542262000,4384598000,0,0,0,4384598000,0,0,4926860000,9000,15271000,-1085479000,-13178000,7166073000,6082696000,6303590000,11230450000,220894000,11230450000,43674000,4454598000,4434122000,https://www.sec.gov/Archives/edgar/data/912595/000156459020005582/0001564590-20-005582-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000156459020005582/maa-10k_20191231.htm
2018-12-31,MAA,USD,0000912595,2019-02-21,2019-02-21 17:25:24,2018,FY,34259000,0,34259000,0,0,17414000,51673000,0,0,3900000,3900000,44181000,0,11224027000,11272108000,0,11323781000,0,540000000,0,0,413850000,953850000,3988328000,0,0,0,3988328000,0,0,4942178000,9000,10550000,-989263000,-212000,-9414000,6159254000,6381603000,11323781000,222349000,11323781000,44181000,4528328000,4494069000,https://www.sec.gov/Archives/edgar/data/912595/000091259519000015/0000912595-19-000015-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259519000015/maa12312018-10k.htm
2017-12-31,MAA,USD,0000912595,2018-02-23,2018-02-22 19:05:43,2017,FY,10750000,0,10750000,0,0,83438000,94188000,0,0,11200000,11200000,44956000,0,11345675000,11397731000,0,11491919000,0,410000000,0,0,405560000,815560000,4092057000,0,0,0,4092057000,0,0,4907617000,9000,11542000,-784500000,2157000,7121112000,6350320000,6584302000,11491919000,233982000,11491919000,44956000,4502057000,4491307000,https://www.sec.gov/Archives/edgar/data/912595/000091259518000011/0000912595-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259518000011/maa12312017-10k.htm
2016-12-31,MAA,USD,0000912595,2017-02-24,2017-02-24 16:35:48,2016,FY,33536000,0,33536000,0,0,88264000,121800000,0,1239000,42400000,43639000,44493000,0,11395798000,11482691000,0,11604491000,11970000,490000000,0,0,-49365000,452605000,4499712000,0,0,0,4499712000,0,0,4952317000,9000,11206000,-707479000,1144000,7109012000,6413892000,6652174000,11604491000,238282000,11604491000,44493000,4989712000,4956176000,https://www.sec.gov/Archives/edgar/data/912595/000091259517000005/0000912595-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259517000005/maa12312016-10k.htm
2015-12-31,MAA,USD,0000912595,2016-02-26,2016-02-25 21:27:24,2015,FY,37559000,0,37559000,0,0,26082000,63641000,0,1607000,6100000,7707000,1811000,0,6774622000,6784140000,0,6847781000,5922000,75000000,0,0,151237000,232159000,3427568000,0,0,21981000,3449549000,0,0,3681708000,0,9003000,-634141000,-1589000,3627074000,3000347000,3166073000,6847781000,165726000,6847781000,1811000,3502568000,3465009000,https://www.sec.gov/Archives/edgar/data/912595/000091259516000032/0000912595-16-000032-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259516000032/maa12312015-10k.htm
2014-12-31,MAA,USD,0000912595,2015-02-25,2015-02-25 07:03:34,2014,FY,26653000,0,26653000,0,0,28181000,90034000,0,2321000,8300000,10621000,1791000,0,6754532000,6766944000,0,6831028000,8395000,59000000,0,0,160044000,227439000,3512699000,0,0,23918000,3536617000,0,0,3773306000,0,6663000,-729086000,-412000,3619270000,2896435000,3057722000,6831028000,161287000,6831028000,1791000,3571699000,3545046000,https://www.sec.gov/Archives/edgar/data/912595/000091259515000007/0000912595-15-000007-index.htm,https://www.sec.gov/Archives/edgar/data/912595/000091259515000007/maa12312014-10k.htm
