date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,MTCH,USD,0000891103,2025-02-27,2025-02-27 16:02:50,2024,FY,965993000,4734000,970727000,324963000,0,102072000,1397762000,158189000,2310730000,215448000,2526178000,19300000,262557000,101785000,3068009000,0,4465771000,18262000,19213000,41133000,166142000,304711000,549461000,3933566000,0,11770000,34630999,3979967000,0,103796000,4529428000,0,294000,-6579753000,-449611000,6965411000,-63659000,-63657000,4465771000,2000,4465771000,24034000,3952779000,2986786000,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/0000891103-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/mtch-20241231.htm
2023-12-31,MTCH,USD,0000891103,2024-02-23,2024-02-23 08:34:03,2023,FY,862440000,6200000,868640000,298648000,0,104023000,1271311000,194525000,2342612000,305746000,2648358000,0,259803000,133889000,3236575000,0,4507886000,13187000,0,34216000,211282000,273083000,531768000,3842242000,0,26302000,126647000,3995191000,0,0,4526959000,0,290000,-7131029000,-385471000,7496662000,-19548000,-19073000,4507886000,475000,4507886000,6200000,3842242000,2979802000,https://www.sec.gov/Archives/edgar/data/891103/000089110324000014/0000891103-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110324000014/mtch-20231231.htm
2022-12-31,MTCH,USD,0000891103,2023-02-24,2023-02-24 08:14:21,2022,FY,572395000,8723000,581118000,191940000,0,109327000,882385000,176136000,2348366000,357747000,2706113000,0,276947000,141183000,3300379000,0,4182764000,13699000,0,38017000,252718000,251920000,556354000,3835726000,0,32631000,116934000,3985291000,0,0,4541645000,0,287000,-7782568000,-369182000,7791588000,-359875000,-358881000,4182764000,994000,4182764000,8723000,3835726000,3263331000,https://www.sec.gov/Archives/edgar/data/891103/000089110323000013/0000891103-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110323000013/mtch-20221231.htm
2021-12-31,MTCH,USD,0000891103,2022-02-24,2022-02-24 16:06:26,2021,FY,815384000,11818000,827202000,188482000,0,202568000,1218252000,163256000,2411996000,771697000,3183693000,0,334937000,163150000,3845036000,0,5063288000,37871000,99927000,32725000,262131000,735641000,1168295000,3829421000,0,130261000,129893000,4089575000,0,0,5257870000,0,283000,-8144514000,-223754000,8164216000,-203769000,-194582000,5063288000,9187000,5063288000,11818000,3929348000,3113964000,https://www.sec.gov/Archives/edgar/data/891103/000089110322000020/0000891103-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110322000020/mtch-20211231.htm
2020-12-31,MTCH,USD,0000891103,2021-02-25,2021-02-25 16:01:22,2020,FY,739164000,0,739164000,137023000,0,144025000,1020212000,107799000,1270532000,230900000,1501432000,0,293487000,123524000,2026242000,0,3046454000,29200000,0,29600000,239088000,202148000,500036000,3840930000,0,17213000,101010000,3959153000,0,0,4459189000,0,267000,-8422237000,-81454000,7089007000,-1414417000,-1412735000,3046454000,1682000,3046454000,0,3840930000,3101766000,https://www.sec.gov/Archives/edgar/data/891103/000089110321000014/0000891103-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110321000014/mtch-20201231.htm
2019-12-31,MTCH,USD,0000891103,2020-04-29,2020-04-29 16:06:37,2019,FY,465676000,0,465676000,116459000,0,3125929000,3708064000,101065000,1239839000,228324000,1468163000,353052000,192496000,2541963000,4656739000,0,8364803000,20191000,13750000,18179000,218843000,739217000,1010180000,2889626000,0,18285000,503867000,3411778000,0,0,4421958000,0,279000,1689925000,-136349000,1374187000,2928042000,3942845000,8364803000,1014803000,8364803000,353052000,2903376000,2437700000,https://www.sec.gov/Archives/edgar/data/891103/000110465920053357/0001104659-20-053357-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000110465920053357/tm2011652-2_10ka.htm
2018-12-31,MTCH,USD,0000891103,2019-02-28,2019-02-28 16:14:48,2018,FY,2131632000,123665000,2255297000,359138000,0,148304000,2762739000,318800000,2726859000,631422000,3358281000,235055000,64786000,134924000,4111846000,0,6874585000,74907000,13750000,0,360015000,434886000,883558000,2245548000,0,23600000,104391000,2373539000,0,0,3257097000,0,278000,1258794000,-128722000,1712775000,2843125000,3617488000,6874585000,774363000,6874585000,358720000,2259298000,127666000,https://www.sec.gov/Archives/edgar/data/1575189/000157518919000020/0001575189-19-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1575189/000157518919000020/mtch10-k20181231.htm
2017-12-31,MTCH,USD,0000891103,2018-03-01,2018-03-01 16:02:24,2017,FY,1630809000,4995000,1635804000,337266000,0,152135000,2125205000,315170000,2559066000,663737000,3222803000,64977000,66321000,73334000,3742605000,0,5867810000,76571000,13750000,0,342483000,366924000,799728000,1979469000,0,35070000,63853000,2078392000,0,0,2878120000,0,277000,595038000,-103568000,1938281000,2430028000,2989690000,5867810000,559662000,5867810000,69972000,1993219000,362410000,https://www.sec.gov/Archives/edgar/data/1575189/000157518918000019/0001575189-18-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1575189/000157518918000019/mtch10-k20171231.htm
2016-12-31,MTCH,USD,0000891103,2017-02-28,2017-02-28 16:27:36,2016,FY,1329187000,89342000,1418529000,261490000,0,162716000,1842735000,306248000,1924052000,355451000,2279503000,122810000,2511000,92066000,2803138000,0,4645873000,62863000,20000000,0,285615000,344910000,713388000,1582484000,0,228798000,77706000,1888988000,0,0,2602376000,0,272000,290114000,-166123000,1744959000,1869222000,2043497000,4645873000,174275000,4645873000,212152000,1602484000,273297000,https://www.sec.gov/Archives/edgar/data/1575189/000157518917000003/0001575189-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1575189/000157518917000003/mtch-20161231x10k.htm
2015-12-31,MTCH,USD,0000891103,2016-04-29,2016-04-29 16:56:01,2015,FY,1481447000,39200000,1520647000,276870000,0,147493000,1945010000,302817000,2245364000,440828000,2686192000,137386000,0,117286000,3264940000,0,5209950000,86883000,40000000,33029000,258412000,350222000,768546000,1748213000,0,348773000,98202000,2173929000,0,0,2963734000,0,270000,331394000,-152103000,1624965000,1804526000,2246216000,5209950000,441690000,5209950000,176586000,1766954000,285507000,https://www.sec.gov/Archives/edgar/data/891103/000110465916116267/0001104659-16-116267-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000110465916116267/a16-8615_110ka.htm
2014-12-31,MTCH,USD,0000891103,2015-02-27,2015-02-27 16:34:28,2014,FY,990405000,160648000,1151053000,240591000,0,144244000,1535888000,302459000,1754926000,491936000,2246862000,114983000,0,56693000,2720997000,0,4274878000,81163000,0,41157000,194988000,356392000,673954000,1080000000,0,409529000,77826000,1549616000,0,0,2241309000,0,268000,325118000,-87700000,1754267000,1991953000,2033569000,4274878000,41616000,4274878000,275631000,1080000000,89595000,https://www.sec.gov/Archives/edgar/data/891103/000089110315000004/0000891103-15-000004-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110315000004/iaci-20141231x10k.htm
