date,symbol,calendarYear,period,growthNetIncome,growthDepreciationAndAmortization,growthDeferredIncomeTax,growthStockBasedCompensation,growthChangeInWorkingCapital,growthAccountsReceivables,growthInventory,growthAccountsPayables,growthOtherWorkingCapital,growthOtherNonCashItems,growthNetCashProvidedByOperatingActivites,growthInvestmentsInPropertyPlantAndEquipment,growthAcquisitionsNet,growthPurchasesOfInvestments,growthSalesMaturitiesOfInvestments,growthOtherInvestingActivites,growthNetCashUsedForInvestingActivites,growthDebtRepayment,growthCommonStockIssued,growthCommonStockRepurchased,growthDividendsPaid,growthOtherFinancingActivites,growthNetCashUsedProvidedByFinancingActivities,growthEffectOfForexChangesOnCash,growthNetChangeInCash,growthCashAtEndOfPeriod,growthCashAtBeginningOfPeriod,growthOperatingCashFlow,growthCapitalExpenditure,growthFreeCashFlow
2024-12-31,BX,2024,FY,1.224732464274361,-0.10255770430442919,0,0,-1.4915022395754924,-1.816938546779424,0,0,0.09512071218377131,-1.2068109402742693,-0.14179377091803458,0.7261351017477512,1,0.5150381979988987,-0.33525757662089356,0.023284657097664297,0.7325985952597637,86.2307281229125,0,-0.5814044169712744,-0.036485400896391594,0.8492383431637027,0.10928877628047279,-3.919607056936648,0.10295976268200764,-0.3349174511615455,-0.27185791711312357,-0.14179377091803458,0.7261351017477512,-0.10760682812917871
2023-12-31,BX,2023,FY,-0.18222568836990352,-0.40273037542662116,0,0,0.4307218923133066,-0.31591040736815035,0,0,0.3808921017905668,-0.4982518191366417,-0.35973105871877276,0.04783925060616483,-1.0010365819723095,0.041765838427470725,-0.2382794189756883,0.7215218844749103,0.024824095423720896,0.9733409790289491,0,0.10286808196482071,0.3452081944718226,-6.128916617151911,-0.3319159141431378,1.4049358662120475,-1.5325462307262085,-0.27185791711312357,1.0428465831292175,-0.35973105871877276,0.04783925060616483,-0.37177048221564674
2022-12-31,BX,2022,FY,-0.7584719024128899,-0.10383192424303135,0,0,0.536425968566705,1.99493161445835,0,0,-0.27438318768947717,1.7129447621511378,0.5896317299500149,-2.6615616642826048,-0.30108592059305916,0.30108592059305916,-0.13392216404936128,0.13392216404936128,-2.6615616642826048,0.8736724648375283,0,0.633905155196445,-0.41633464231101985,0.5921186563908681,-0.004730457899851453,-0.25616969202529066,15.95779739199858,1.0428465831292175,0.06552622095118521,0.5896317299500149,-2.6615616642826048,0.5556517730192632
2021-12-31,BX,2021,FY,4.4720151085161834,0.05373453619129382,0,0,-0.425851263349672,-1.515863251462692,0,0,-0.14908819557738956,-5.917743493859495,1.058936591690363,0.4239498432601881,136.60286387529453,-0.027060168440827495,0.2952669569656279,-5.113085928025225,0.614458697997842,-1175.569613552144,0,-1.5207838197547294,-0.929334466812208,0.4848581951351464,-0.6829453716428792,-1.62395011453296,1.2945938000195996,0.06552622095118521,-0.18195661761471774,1.058936591690363,0.4239498432601881,1.149691798749654
2020-12-31,BX,2020,FY,-0.41502190784349685,0.0007605740925928534,0,0,-0.03152946824024977,0.5175479970336099,0,0,-0.4507586922171719,4.256575437054706,-0.013836230017008752,-0.8521897810218978,-1.00635701391111,0.16068277348324378,-0.13177876728600746,0.8160375484148178,-1.7674187126741872,0.9953173145331816,0,0.13740390200567193,0.004659654931857554,-1.8063321888211525,-0.1679299086749673,6.313049357674104,-20.34797768479777,-0.18195661761471774,-0.008451331762509326,-0.013836230017008752,-0.8521897810218978,-0.04127122434146667
2019-12-31,BX,2019,FY,0.1845891178045019,0.20294471459311092,0,0,0.24289287555967415,-1.8996031762730552,0,0,0.515964513410985,0.6745318434955232,41.916947225744394,-2.2801871905098765,89.35971655178733,0.3748246003474028,-0.24925239022497442,-34.76381637740464,0.48300113211430923,0.6003374435530052,0,-0.03205262703183047,0.2132547094869886,-2.1519089514892245,-0.4444438597308948,-1.3045716639209226,0.9845399503208445,-0.008451331762509326,-0.35344389378453744,41.916947225744394,-2.2801871905098765,68.53506303672575
2018-12-31,BX,2018,FY,-0.033005307943069835,0.2617795450658457,0,0,-0.12877591490508764,-13.424097116843702,0,0,-0.010107691857611406,0.6312674680521411,1.028124779035843,0.24520474801823633,0.4185231450510026,0.25858004615091684,-0.24268257478427344,0,0.39668839904791475,0.4284936151323035,0,-17.785141759406464,-0.071703120613583,1.3914149259389925,-1.4799795333591452,-0.9215825595478401,-9.962201437736724,0.277372563170735,1.1425949501783368,1.018679810841494,0.24520474801823633,1.0110651182105603
2017-12-31,BX,2017,FY,0.500479717166939,-0.4360464415321365,0,0,-3.076992963820816,-1.564850687420715,0,0,-2.7983862504089934,-0.6221108618458101,-17.35846756442528,-0.11550444424081371,0,-1.1263230923190348,1.1550713831559785,0,-0.3874650010768899,-3.1979325622632,0,-0.09300220830467364,-0.40814665504845027,0.3310755358306476,3.860548608309802,4.636336944713586,2187.5352112676055,0.08449788896793202,-3.864315711327997e-05,-26.64095675632965,-0.11550444424081371,-21.39770144090131
2016-12-31,BX,2016,FY,0.38470280419860253,-0.18232006072734802,0,0,0.6415608099412726,1.0937264013008006,0,0,0.4954696518063771,-2.009443776276971,-1.0369584525600917,0.6316100393268858,0,0,-0.1820081109586067,1,-1.6082315931390907,0.18722869081910018,0,0.547393947338238,0.42279974586443547,-0.06327478371596569,1.2970560622527225,-56.38048780487805,-1.0001671170195738,-3.864315711327997e-05,0.30078613947745514,-1.0369584525600917,0.6316100393268858,-1.0472312383116404
2015-12-31,BX,2015,FY,-0.5604582047666479,-0.0046901829956336166,0,0,0.3356705074517625,-1.677732333263642,0,0,0.5948703626044664,9.677745664739884,0.448373977108005,-0.9572197813088434,0,0,-0.22178737384764854,0.22188219405858264,-1.1864483111566018,0.7151633976857772,0,-0.683520909191217,-0.48912201161885654,-1.516775211202183,-0.8281638278437995,4.360655737704918,-0.2680946950251002,0.30078613947745514,0.6976867732855127,0.448373977108005,-0.9572197813088434,0.43889339565389196
