symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
GOOGL,0.38236,1.12035,-1.52987,28.94029,78.94394,0.38235761,60.69234,267.00116,263.62644,730.76418,12503.78486
