date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-28,HSIC,USD,0001000228,2025-02-25,2025-02-25 15:08:48,2024,FY,122000000,0,122000000,1482000000,1810000000,569000000,3983000000,824000000,3887000000,1023000000,4910000000,170000000,47000000,284000000,6235000000,0,10218000000,962000000,781000000,139000000,0,921000000,2803000000,2089000000,8000000,102000000,379000000,2578000000,0,334000000,5381000000,0,1000000,3771000000,-379000000,0,3393000000,4837000000,10218000000,1444000000,10218000000,170000000,2870000000,2748000000,https://www.sec.gov/Archives/edgar/data/1000228/000100022825000014/0001000228-25-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022825000014/hsic-20241228.htm
2023-12-31,HSIC,USD,0001000228,2024-02-28,2024-02-28 14:14:38,2023,FY,171000000,0,171000000,1863000000,1815000000,639000000,4488000000,823000000,3875000000,916000000,4791000000,180000000,38000000,253000000,6085000000,0,10573000000,1020000000,494000000,137000000,0,1032000000,2683000000,2247000000,0,54000000,436000000,2737000000,0,390000000,5420000000,0,1000000,3860000000,-206000000,0,3655000000,5153000000,10573000000,1498000000,10573000000,180000000,2741000000,2570000000,https://www.sec.gov/Archives/edgar/data/1000228/000100022824000011/0001000228-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022824000011/form10k20231230.htm
2022-12-31,HSIC,USD,0001000228,2023-02-21,2023-02-21 06:40:07,2022,FY,117000000,0,117000000,1442000000,1963000000,466000000,3988000000,667000000,2893000000,587000000,3480000000,161000000,88000000,223000000,4619000000,0,8607000000,1004000000,182000000,132000000,0,906000000,2224000000,1315000000,0,36000000,361000000,1712000000,0,348000000,3936000000,0,1000000,3678000000,-233000000,0,3446000000,4671000000,8607000000,1225000000,8607000000,161000000,1497000000,1380000000,https://www.sec.gov/Archives/edgar/data/1000228/000100022823000011/0001000228-23-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022823000011/hsic-20221231.htm
2021-12-31,HSIC,USD,0001000228,2022-02-15,2022-02-15 14:13:37,2021,FY,118000000,0,118000000,1452000000,1861000000,413000000,3844000000,691000000,2854000000,668000000,3522000000,168000000,35000000,221000000,4637000000,0,8481000000,1053934000,138000000,136919000,0,978147000,2307000000,1079000000,0,42000000,377000000,1498000000,0,344000000,3805000000,0,1000000,3595000000,-171000000,0,3425000000,4676000000,8481000000,1251000000,8481000000,168000000,1217000000,1099000000,https://www.sec.gov/Archives/edgar/data/1000228/000100022822000016/0001000228-22-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022822000016/hsicform10k20211225.htm
2020-12-31,HSIC,USD,0001000228,2021-02-17,2021-02-17 12:52:42,2020,FY,421185000,0,421185000,1424787000,1512499000,432944000,3791415000,630851000,2504392000,479429000,2983821000,169382000,42594000,154469000,3981117000,0,7772532000,1005655000,247918000,138671000,0,890858000,2283102000,754500000,0,30065000,392781000,1177346000,0,303443000,3460448000,0,1425000,3454831000,-108084000,0,3348172000,4312084000,7772532000,963912000,7772532000,169382000,1002418000,581233000,https://www.sec.gov/Archives/edgar/data/1000228/000100022821000019/0001000228-21-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022821000019/hsicform10k20201226.htm
2019-12-31,HSIC,USD,0001000228,2020-02-20,2020-02-20 15:45:16,2019,FY,106097000,0,106097000,1246246000,1428799000,445360000,3226502000,561307000,2462495000,572878000,3035373000,164659000,23625000,139635000,3924599000,0,7151101000,880266000,199173000,165171000,0,793759000,2038369000,799175000,0,64989000,331173000,1195337000,0,241616000,3233706000,0,1434000,3116215000,-167373000,47768000,2998044000,3917395000,7151101000,919351000,7151101000,164659000,998348000,892251000,https://www.sec.gov/Archives/edgar/data/1000228/000100022820000018/0001000228-20-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022820000018/hsic-20191228.htm
2018-12-31,HSIC,USD,0001000228,2019-02-20,2019-02-20 15:59:15,2018,FY,56885000,0,56885000,1168776000,1415512000,1534047000,4175220000,314221000,2081029000,376613000,2457642000,260954000,12196000,1280294000,4325307000,0,8500527000,785756000,959738000,172165000,0,1301168000,3218827000,980344000,0,27218000,420194000,1427756000,0,0,4646583000,0,1514000,3208589000,-248771000,0,2961332000,3853944000,8500527000,892612000,8500527000,260954000,1940082000,1883197000,https://www.sec.gov/Archives/edgar/data/1000228/000100022819000015/0001000228-19-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022819000015/the10k_2018.htm
2017-12-31,HSIC,USD,0001000228,2017-12-31,2017-12-31 00:00:00,2017,FY,174658000,0,174658000,1522807000,1933803000,454752000,4086020000,375001000,2301331000,671019000,2972350000,268364000,10962000,151298000,3777975000,0,7863995000,1153012000,758312000,188873000,0,728778000,2828975000,907756000,0,50431000,420285000,1378472000,0,0,4207447000,0,1537000,2940029000,-130067000,0,2811499000,3656548000,7863995000,845049000,7863995000,268364000,1666068000,1491410000,,
2016-12-31,HSIC,USD,0001000228,2017-02-21,2017-02-21 15:57:15,2016,FY,62381000,0,62381000,1254139000,1665750000,360510000,3342780000,333906000,2019740000,623117000,2642857000,299249000,16685000,124919000,3417616000,0,6760396000,1007249000,503399000,151750000,0,658248000,2320646000,715457000,0,51589000,264264000,1031310000,0,0,3351956000,0,1588000,2981777000,-317041000,126742000,2793066000,3408440000,6760396000,615374000,6760396000,299249000,1218856000,1156475000,https://www.sec.gov/Archives/edgar/data/1000228/000100022817000011/0001000228-17-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022817000011/the10k_2016.htm
2015-12-31,HSIC,USD,0001000228,2016-02-10,2016-02-10 15:04:27,2015,FY,72086000,0,72086000,1229816000,1509957000,419241000,3231100000,318476000,1907593000,595485000,2503078000,293273000,58249000,100564000,3273640000,0,6504740000,1005798000,345962000,161760000,0,633477000,2146997000,463752000,0,252862000,212121000,928735000,0,0,3075732000,0,824000,2895997000,-219939000,207374000,2884256000,3429008000,6504740000,544752000,6504740000,293273000,809714000,737628000,https://www.sec.gov/Archives/edgar/data/1000228/000100022816000042/0001000228-16-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1000228/000100022816000042/the10k_2015.htm
