symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
META,2024-12-31,585.51,2534000000,1483682340000,43889000000,49060000000,1488853340000
META,2023-12-31,353.96,2574000000,911093040000,41862000000,37234000000,906465040000
META,2022-12-31,120.34,2687000000,323353580000,14681000000,26591000000,335263580000
META,2021-12-31,336.35,2815000000,946825250000,16601000000,13873000000,944097250000
META,2020-12-31,273.16,2851000000,778779160000,17576000000,10654000000,771857160000
META,2019-12-31,205.25,2854000000,585783500000,19079000000,10324000000,577028500000
META,2018-12-31,131.09,2890000000,378850100000,10019000000,500000000,369331100000
META,2017-12-31,176.46,2953403000,521157493380,8079000000,340000000,513418493380
META,2016-12-31,115.05,2916698000,335566104900,8903000000,0,326663104900
META,2015-12-31,104.66,2838303000,297056791980,4907000000,315000000,292464791980
META,2014-12-31,78.02,2650410000,206784988200,4315000000,233000000,202702988200
META,2013-12-31,54.65,2501900336,136728853362,3323000000,476000000,133881853362
META,2012-12-31,26.62,3200000000,85184000000,2384000000,2356000000,85156000000
META,2011-12-31,38.23,2297042528,87815935845,1512000000,677000000,86980935845
META,2010-12-31,38.23,2297042528,87815935845,1785000000,473000000,86503935845
META,2009-12-31,38.23,2138085036,81738990926,0,0,81738990926
META,2008-12-31,38.23,2138085036,81738990926,0,0,81738990926
META,2007-12-31,38.23,2138085036,81738990926,0,0,81738990926
