date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,BRO,2024,FY,-0.03571428571428571,-0.09090909090909091,-0.03656821378340366,0.734313725490196,0,0.13771517996870108,0.3497076023391813,0.10660980810234541,0.08568314943468193,0.11906230721776681,0.09172059808078555,-0.09523809523809523,0,0.2159468438538206,0.09586793807033733,0,0.18336356917288182,-0.18736383442265794,-0.6045694200351494,0,0.21666666666666667,0.5098814229249012,0.2740112994350282,0.11527734738146886,0,0.15422077922077923,0.11042944785276074,0.11798528058877644,0,0.2010963026655202,0.03333333333333333,0.1586311211949329,-4.7368421052631575,0,0.15379100197167953,0.18336356917288182,-0.09375,0.009950248756218905,0.01957831325301205
2023-12-31,BRO,2023,FY,0.07692307692307693,-0.08333333333333333,0.07401812688821752,-0.1338682970322252,0,0.20908230842005676,0.026821457165732587,0.031222515391380826,0.09990710497138233,0.016173520561685056,0.08375456502285535,-0.0625,0,0.3035946297098311,0.08638262322472849,0,0.06508748702901922,0.6020942408376964,1.2705506783719074,0,0.0971149939049167,-0.05330723619826147,0.0781882260801462,-0.1258296085602059,0,0.0547945205479452,0.09066577450652392,-0.08852692702765025,0,-0.006715135210154907,-0.009900990099009901,0.16165165824730945,0.871967654986523,0,0.2110884383276169,0.06508748702901922,-0.06976744186046512,-0.038967248386325606,-0.06028870648174356
2022-12-31,BRO,2022,FY,-0.06231967686093479,-0.06976744186046512,-0.06245574281263277,0.840941066124746,0,0.6643921897963468,0.500165150286761,0.1119804400977995,0.40901030231379837,0.47498844197873324,0.4212742553666879,-0.27741935483870966,0,0.1165377176015474,0.3886096116069357,0,0.4265369459133879,0.18046971569839307,4.896470588235294,0,0.07093124456048738,0.8721776149162042,0.7232511059458648,0.8639825452665245,0,0,-0.6121521339418138,0.6274777387328989,0,0.6731088684469054,0.006644518272425249,0.13805084110280702,-14.787234042553191,0,0.0976196716624175,0.4265369459133879,-0.2164009111617312,0.8621733517339625,1.274805228253171
2021-12-31,BRO,2021,FY,-0.15194311706170066,-0.2963124590879337,-0.1551099039163366,0.11961229245736259,0,0.5819006388381018,0.12576730356369595,0.05381680077709327,0.07754512254323215,0.03033363184269192,0.06844489235118843,0.24144007048175883,0,0.38252852969294227,0.07603836928699455,0,0.092445072164231,-0.8252732490248562,-0.39285714285714285,0,-0.139448318216883,5.274216779481076,0.1329656737820003,-0.02244378564454619,0,0,0.1693082436623394,0.025607111753070507,0,0.07410035821251743,0.0043711835563415525,0.13634201091095108,0,0,0.11791441264943504,0.092445072164231,0.013786573678498025,-0.028577878318600335,0.038873299732104336
2020-12-31,BRO,2020,FY,0.5076303917192636,0.48738336713995944,0.5071803556002806,0.14118894799862983,0,0.05104172666390897,0.18576504267673347,0.1658020816124236,0.17346708331397984,0.14495706656427798,0.16786171239895153,-0.08791730586602381,0,0.42642851693622214,0.17164991003348468,0,0.17626952016845207,0.24657154370053408,0.2727272727272727,0,0.02501525788708012,0.008679460202372953,0.15106917556362912,0.3502952324901706,0,0,0.17906269063638786,0.2831992550223803,0,0.21994564360046082,0.008683652519268958,0.12096459394248911,0,0,0.12057025698456755,0.17626952016845207,0.09067324887288114,0.30893579974787916,0.2209550659526526
2019-12-31,BRO,2019,FY,0.23513022797013858,-0.042197699720236244,0.22723198378147486,0.10011744529565123,0,0.22593725058895778,0.15110475607792329,2.3160515961950296,0.09126930720411934,0.019983155449390135,0.07647740681084303,0.5739910313901345,0,0.456950329975686,0.13417697385983898,0,0.13966203734435614,0.1792488972424712,0.1,0,0.0841986108394475,0.10347539749741273,0.1471548290339913,0.02975518020027591,0,0,0.2473846524622649,0.16905392538189315,0,0.15846696130799057,0.012713886427159315,0.10839130977949776,0,0,0.11654826686147422,0.13966203734435614,0.3119754147115194,0.17227917902574005,0.1464473342952298
2018-12-31,BRO,2018,FY,-0.2344366679863198,-0.4845583817344282,-0.24487254908514777,-0.11131473450091875,0,0.5653031627529985,-0.03338081739183179,0.3023765664322964,0.26387560892006456,0.40218407032706455,0.2902843658365415,0.24697110904007455,0,0.25665648188563944,0.2898284757719104,0,0.1637424641803899,0.2609816638642005,-0.5833333333333334,0,0.1058294560800394,-0.4671859961501444,-0.10288838998648536,0.7018107998565657,0,0,0.39499931514525144,0.6181002346741953,0,0.16533132207487808,0.02262191083690613,0.15347356243326649,0,1,0.16179547055231755,0.1637424641803899,-0.2223364341882099,0.5438240991823927,1.6517884188520153
2017-12-31,BRO,2017,FY,0.11197022763678958,0.6590244550770866,0.12748212717686652,0.7641814439382326,0,-0.05578290239336133,0.2914692925867217,0.016871792842349652,0.015204070266823452,-0.09392695496809686,-0.007618414735950924,-0.39478479694550506,0,0.27575453836730146,-0.006014848270546809,-1,0.08704820986136591,0.04487289429540729,1.162162162162162,0,0.10722547770700637,1.036522818594623,0.37526510960400844,-0.15930426209675835,0,-1,2.950853544546662,-0.1921198930124622,-1,0.08118714129543592,0.9370062791168726,0.15082590038601357,0,0,0.0942661482384414,0.08704820986136591,0.021472070558588827,-0.09100805310130071,-0.27850368847026113
2016-12-31,BRO,2016,FY,0.16288394749898516,0.09567496723460026,0.1608648289197951,0.2462407669372098,0,0.03763548479190389,0.12927047090879407,-0.07273127591648013,0.03429836589949368,-0.04998925713057958,0.015457036654366397,0.27393323015697546,-1,1.2955974842767295,0.014733843586349772,492.32,0.05477265024171416,0.12293665035089862,-0.24102564102564103,0,-0.0005092946269416857,0.2993060124365967,0.08777258162488794,-0.04968748191986323,0,-0.008905513992795789,-0.20193949863567656,-0.05020464025026069,160.28758169934642,0.022388320352065942,0.01154213905204207,0.09614251947842546,0,0,0.09788694263960525,0.05475981487392276,0.1970087349965437,-0.06190996581765514,-0.20403865266075688
2015-12-31,BRO,2015,FY,-0.05664953366464701,0.23097606883570854,-0.04998077742334348,0.06462435011140948,0,-0.07862019338336226,-0.020838693898763652,-0.03442859167572164,0.05123605478476687,-0.05093023315091468,0.026534140789639515,-0.0891148927600443,0,-0.465173517105587,0.02629675018825579,0,0.011355084618895186,0.021106572120650098,0.6027397260273972,0,-0.0277272288369122,0.1882384092599831,0.04679814017695266,-0.07045867357825764,0,0.056817483023276924,0.28611282931693954,-0.02488624520196243,0,0.007171670161567488,0.003770480564886543,0.10135159973328824,0,0,0.017046048600942876,0.01136739179470501,0.026016312582610657,-0.04483045480449673,-0.03720365776478777
