date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,209.22,212.08,208.56,210.81,210.81,2415688,2415688,1.59,0.75997,210.1675,"January 02, 26",0.0075997
2025-12-31,210.91,211.36,207.69,207.81,207.81,1967502,1967502,-3.1,-1.47,209.4425,"December 31, 25",-0.0147
2025-12-30,212.51,213.18,210.47,210.67,210.67,1987648,1987648,-1.84,-0.86584,211.7075,"December 30, 25",-0.0086584
2025-12-29,208,212.9,207.02,212.54,212.54,3453531,3453531,4.54,2.18,210.115,"December 29, 25",0.0218
2025-12-26,210,211,207.86,208.97,208.97,2076700,2076700,-1.03,-0.49048,209.4575,"December 26, 25",-0.0049048
2025-12-24,213.22,214.19,210.25,210.4,210.4,1152502,1152502,-2.82,-1.32,212.015,"December 24, 25",-0.0132
2025-12-23,211.11,213.37,209.25,212.68,212.68,2867800,2867800,1.57,0.74369,211.6025,"December 23, 25",0.0074369
2025-12-22,209.43,213.72,207.99,212.37,212.37,4610531,4610531,2.94,1.4,210.8775,"December 22, 25",0.014
2025-12-19,214.99,217.26,207.38,209.45,209.45,15983300,15983300,-5.54,-2.58,212.27,"December 19, 25",-0.0258
2025-12-18,223.89,225.98,215.05,215.11,215.11,12120600,12120600,-8.77,-3.92,220.0075,"December 18, 25",-0.0392
2025-12-17,206.43,209.45,201.01,207.87,207.87,5254415,5254415,1.44,0.69757,206.19,"December 17, 25",0.0069757
2025-12-16,208.81,209.21,203.27,206.74,206.74,5156047,5156047,-2.07,-0.99133,207.0075,"December 16, 25",-0.0099133
2025-12-15,203.23,208.3,198.54,206.29,206.29,7686805,7686805,3.06,1.51,204.09,"December 15, 25",0.0151
2025-12-12,204.58,213.22,202.11,204.97,204.97,20263800,20263800,0.395,0.19063,206.22,"December 12, 25",0.0019063
2025-12-11,183.44,188.5,182.04,187.01,187.01,9925735,9925735,3.57,1.95,185.2475,"December 11, 25",0.0195
2025-12-10,181.64,188.22,181.5,187.62,187.62,3233500,3233500,5.98,3.29,184.745,"December 10, 25",0.0329
2025-12-09,182.8,183.59,180.7,182.28,182.28,3274315,3274315,-0.52,-0.28446,182.3425,"December 09, 25",-0.0028446
2025-12-08,190.53,191.28,180,183.04,183.04,5226445,5226445,-7.49,-3.93,186.2125,"December 08, 25",-0.0393
2025-12-05,184.62,191.85,184.62,190.01,190.01,4641900,4641900,5.39,2.92,187.775,"December 05, 25",0.0292
2025-12-04,182.71,184.9,179.59,183.6,183.6,2973306,2973306,0.89,0.48711,182.7,"December 04, 25",0.0048711
2025-12-03,182.66,185.07,178.9,182.3,182.3,2742213,2742213,-0.36,-0.19709,182.2325,"December 03, 25",-0.0019709
2025-12-02,183.35,184.41,181.21,182.4,182.4,2362300,2362300,-0.95,-0.51813,182.8425,"December 02, 25",-0.0051813
2025-12-01,181.19,184.94,180.25,182.41,182.41,4155100,4155100,1.22,0.67333,182.1975,"December 01, 25",0.0067333
2025-11-28,185,186.69,183.5,184.18,184.18,3021010,3021010,-0.815,-0.44324,184.8425,"November 28, 25",-0.0044324
2025-11-26,178,183.69,177.79,181.94,181.94,3840017,3840017,3.94,2.21,180.355,"November 26, 25",0.0221
2025-11-25,171.55,179.17,171.5,177.51,177.51,4518200,4518200,5.96,3.47,174.9325,"November 25, 25",0.0347
2025-11-24,168.32,172.39,166.23,169.67,169.67,3862500,3862500,1.35,0.80204,169.1525,"November 24, 25",0.0080204
2025-11-21,165.21,170.18,163.47,168.18,168.18,3337500,3337500,2.97,1.8,166.76,"November 21, 25",0.018
2025-11-20,166.13,170.5,164.51,164.69,164.69,2911400,2911400,-1.44,-0.86679,166.4575,"November 20, 25",-0.0086679
2025-11-19,164.67,169.1,163.45,166.06,166.06,2500900,2500900,1.39,0.84411,165.82,"November 19, 25",0.0084411
2025-11-18,162.58,164.97,160.97,163.97,163.97,2791933,2791933,1.39,0.85496,163.1225,"November 18, 25",0.0085496
2025-11-17,168.62,168.73,162.76,164.16,164.16,3240540,3240540,-4.46,-2.65,166.0675,"November 17, 25",-0.0265
2025-11-14,165.82,171.78,165.38,170.68,170.68,1950146,1950146,4.86,2.93,168.415,"November 14, 25",0.0293
2025-11-13,170.4,173.23,169,169.66,169.66,2096400,2096400,-0.74,-0.43427,170.5725,"November 13, 25",-0.0043427
2025-11-12,171.59,172.48,169.88,170.9,170.9,2556400,2556400,-0.69,-0.40212,171.2125,"November 12, 25",-0.0040212
2025-11-11,170.19,172.26,168.89,169.81,169.81,2664000,2664000,-0.38,-0.22328,170.2875,"November 11, 25",-0.0022328
2025-11-10,167.8,171.23,165.35,170.35,170.35,2942210,2942210,2.55,1.52,168.6825,"November 10, 25",0.0152
2025-11-07,162.5,167.12,161.7,166.13,166.13,2912700,2912700,3.63,2.23,164.3625,"November 07, 25",0.0223
2025-11-06,167.41,168.9,161.87,163.55,163.55,3023128,3023128,-3.86,-2.31,165.4325,"November 06, 25",-0.0231
2025-11-05,161.23,169.74,161.1,167.59,167.59,4679519,4679519,6.36,3.94,164.915,"November 05, 25",0.0394
2025-11-04,164.08,164.85,160.46,160.66,160.66,5194800,5194800,-3.42,-2.08,162.5125,"November 04, 25",-0.0208
2025-11-03,170.2,170.2,164.29,165.47,165.47,4237607,4237607,-4.73,-2.78,167.54,"November 03, 25",-0.0278
2025-10-31,168.4,171.46,166.57,170.54,170.54,2991001,2991001,2.14,1.27,169.2425,"October 31, 25",0.0127
2025-10-30,168,172.21,166.78,168.02,168.02,2832433,2832433,0.02,0.01190476,168.7525,"October 30, 25",0.0001190476
2025-10-29,178.71,178.99,169.77,170.3,170.3,5155736,5155736,-8.41,-4.71,174.4425,"October 29, 25",-0.0471
2025-10-28,181.4,181.52,175.18,179.98,179.98,3800100,3800100,-1.42,-0.7828,179.52,"October 28, 25",-0.007828
2025-10-27,186.43,186.91,181.33,181.39,181.39,5185500,5185500,-5.04,-2.7,184.015,"October 27, 25",-0.027
2025-10-24,180.48,181.39,177.26,178.17,178.17,2609400,2609400,-2.31,-1.28,179.325,"October 24, 25",-0.0128
2025-10-23,178.55,180.59,177.52,179.06,179.06,2638600,2638600,0.515,0.28563,178.93,"October 23, 25",0.0028563
2025-10-22,181.45,181.5,175.9,178.29,178.29,3626600,3626600,-3.16,-1.74,179.285,"October 22, 25",-0.0174
2025-10-21,173.18,183.05,172.93,181.39,181.39,6689717,6689717,8.21,4.74,177.6375,"October 21, 25",0.0474
2025-10-20,171.28,176.47,170.92,172.43,172.43,5105300,5105300,1.15,0.67142,172.775,"October 20, 25",0.0067142
2025-10-17,162.98,167.87,162.85,167.41,167.41,4111300,4111300,4.43,2.72,165.2775,"October 17, 25",0.0272
2025-10-16,166.38,166.89,161.8,164.62,164.62,4092600,4092600,-1.76,-1.06,164.9225,"October 16, 25",-0.0106
2025-10-15,169.6,171,166.53,167.1,167.1,2510000,2510000,-2.5,-1.47,168.5575,"October 15, 25",-0.0147
2025-10-14,167.47,171.35,165.53,169.13,169.13,3105432,3105432,1.66,0.99122,168.37,"October 14, 25",0.0099122
2025-10-13,169.19,170.75,164.23,169.85,169.85,3588200,3588200,0.66,0.39009,168.505,"October 13, 25",0.0039009
2025-10-10,174.19,176.68,166.53,167.51,167.51,7424400,7424400,-6.68,-3.83,171.2275,"October 10, 25",-0.0383
2025-10-09,175.11,178.9,172.7,173.48,173.48,4277321,4277321,-1.63,-0.93084,175.0475,"October 09, 25",-0.0093084
2025-10-08,173.45,176.34,171.88,174.82,174.82,4952200,4952200,1.37,0.78985,174.1225,"October 08, 25",0.0078985
2025-10-07,174.74,177,172.15,173.17,173.17,2902441,2902441,-1.57,-0.89848,174.265,"October 07, 25",-0.0089848
2025-10-06,174.47,177.19,172.3,174.12,174.12,3694605,3694605,-0.345,-0.20061,174.52,"October 06, 25",-0.0020061
2025-10-03,178.11,179.11,175.52,175.59,175.59,3017932,3017932,-2.52,-1.41,177.0825,"October 03, 25",-0.0141
2025-10-02,177.08,180.63,175,178.2,178.2,3530444,3530444,1.13,0.63248,177.7275,"October 02, 25",0.0063248
2025-10-01,178.25,181.57,175.95,177.57,177.57,3482928,3482928,-0.68,-0.38149,178.335,"October 01, 25",-0.0038149
2025-09-30,178.53,180.09,176.49,177.93,177.93,3415800,3415800,-0.6,-0.33608,178.26,"September 30, 25",-0.0033608
2025-09-29,177.72,179.4,176.01,179.11,179.11,3507816,3507816,1.39,0.78213,178.06,"September 29, 25",0.0078213
2025-09-26,172.2,176.71,171.51,176.3,176.3,3821600,3821600,4.1,2.38,174.18,"September 26, 25",0.0238
2025-09-25,177.11,177.82,171.01,172.01,172.01,6628836,6628836,-5.1,-2.88,174.4875,"September 25, 25",-0.0288
2025-09-24,173.26,179.56,171.8,179.22,179.22,5304600,5304600,5.97,3.44,175.96,"September 24, 25",0.0344
2025-09-23,172.22,176.17,171.58,173.33,173.33,6042600,6042600,1.11,0.64452,173.325,"September 23, 25",0.0064452
2025-09-22,169.3,174.18,165.1,173.41,173.41,6349100,6349100,4.11,2.43,170.4975,"September 22, 25",0.0243
2025-09-19,169.7,170.9,167.53,169.62,169.62,7885914,7885914,-0.08,-0.04714202,169.4375,"September 19, 25",-0.0004714202
2025-09-18,169.02,170.72,166.52,169.76,169.76,7097200,7097200,0.74,0.43782,169.005,"September 18, 25",0.0043782
2025-09-17,162.34,165.69,162.22,163.48,163.48,4339919,4339919,1.14,0.70223,163.4325,"September 17, 25",0.0070223
2025-09-16,160,163.64,159.75,162.34,162.34,5091000,5091000,2.34,1.46,161.4325,"September 16, 25",0.0146
2025-09-15,160.73,162.17,159.25,159.98,159.98,5576119,5576119,-0.75,-0.46662,160.5325,"September 15, 25",-0.0046662
2025-09-12,165.26,165.93,159.75,159.87,159.87,8061229,8061229,-5.39,-3.26,162.7025,"September 12, 25",-0.0326
2025-09-11,163.96,168.59,163.34,165.78,165.78,6645333,6645333,1.82,1.11,165.4175,"September 11, 25",0.0111
2025-09-10,164.7,167.35,163.2,163.9,163.9,5785900,5785900,-0.8,-0.48573,164.7875,"September 10, 25",-0.0048573
2025-09-09,167.83,169.15,164.38,165.69,165.69,8678900,8678900,-2.14,-1.28,166.7625,"September 09, 25",-0.0128
2025-09-08,167.76,169.61,162.8,168.1,168.1,13919800,13919800,0.34,0.20267,167.0675,"September 08, 25",0.0020267
2025-09-05,165.14,176.18,163.98,167.8,167.8,36788900,36788900,2.66,1.61,168.275,"September 05, 25",0.0161
2025-09-04,200.9,206.64,197.67,206.09,206.09,15476700,15476700,5.19,2.58,202.825,"September 04, 25",0.0258
2025-09-03,201.3,203.01,197.61,198.53,198.53,4083900,4083900,-2.77,-1.38,200.1125,"September 03, 25",-0.0138
2025-09-02,199.81,201.27,195.58,200.21,200.21,4433541,4433541,0.4,0.20019,199.2175,"September 02, 25",0.0020019
2025-08-29,204.62,205.8,200.71,202.2,202.2,3169722,3169722,-2.42,-1.18,203.3325,"August 29, 25",-0.0118
2025-08-28,206.05,206.61,202.38,205.08,205.08,2831507,2831507,-0.97,-0.47076,205.03,"August 28, 25",-0.0047076
