symbol,date,calendarYear,period,revenueGrowth,grossProfitGrowth,ebitgrowth,operatingIncomeGrowth,netIncomeGrowth,epsgrowth,epsdilutedGrowth,weightedAverageSharesGrowth,weightedAverageSharesDilutedGrowth,dividendsperShareGrowth,operatingCashFlowGrowth,freeCashFlowGrowth,tenYRevenueGrowthPerShare,fiveYRevenueGrowthPerShare,threeYRevenueGrowthPerShare,tenYOperatingCFGrowthPerShare,fiveYOperatingCFGrowthPerShare,threeYOperatingCFGrowthPerShare,tenYNetIncomeGrowthPerShare,fiveYNetIncomeGrowthPerShare,threeYNetIncomeGrowthPerShare,tenYShareholdersEquityGrowthPerShare,fiveYShareholdersEquityGrowthPerShare,threeYShareholdersEquityGrowthPerShare,tenYDividendperShareGrowthPerShare,fiveYDividendperShareGrowthPerShare,threeYDividendperShareGrowthPerShare,receivablesGrowth,inventoryGrowth,assetGrowth,bookValueperShareGrowth,debtGrowth,rdexpenseGrowth,sgaexpensesGrowth
DPZ,2024-12-29,2024,FY,0.05068985332273062,0.0700959872456969,0.08148047802194566,0.07257915923852894,0.12531254936257266,0.13648648648648645,0.1432469304229196,-0.01007354843664,-0.015642668394813493,0.24921313514668023,0.05759870291640716,0.054677136289106594,2.7759451440401826,0.5266738602581824,0.15692188254861725,4.197149744466786,0.47609110776436797,0.023133673863079744,4.747481428831359,0.7113056033753754,0.2257729697115013,-4.197579874983144,-0.36168472556693426,-0.008209074000001851,5.3553901265783725,1.3312365371289858,0.6131856107571684,0.09297794624640658,-0.14518345306397956,0.037085221258117654,0.01664604178772357,-0.0023160474735022286,0,0.06785576189012602
DPZ,2023-12-31,2023,FY,-0.012739252192672152,0.0478046300935457,0.10093283896629045,0.06718624865709542,0.14782327981727447,0.1690363349131122,0.1699920191540304,-0.017986232070165076,-0.01918451042803694,0.09744422708862743,0.24309460844026198,0.25093858787939693,2.951081065071226,0.5568081127416493,0.20860764741683088,3.8419368447457414,0.7884596708235468,0.10733114646591545,4.77144156422451,0.7110685184830549,0.1738609201933845,-4.015157222018032,-0.5975246256294152,-0.37012476739157935,6.881852799726836,1.1977162313197043,0.5469172606514832,0.09832150125052429,0.01708961628049528,0.045360783562317555,0.010538517442160148,-0.008195944142378826,0,0.006536534738438816
DPZ,2022-12-31,2022,FY,0.04125995181041421,-0.023477676778566107,-0.05678700347762905,-0.015995479287757172,-0.11402108265568588,-0.07725947521865892,-0.07459379615952731,-0.039624588139692,-0.04238630236416838,0.17669887748573626,-0.2734444502190442,-0.30703671562797974,3.269181890688073,0.954207829622351,0.4307388392868556,3.25743560366431,0.6835029269922848,0.09146189280690031,5.355093978357971,0.9542091508518151,0.28795262117949433,-3.9537267266996836,-0.8389721019573377,-0.39948356560012666,0.3412999068657233,1.2440116273636959,0.7004636032588186,0.008479322594163563,0.19380049174569722,-0.041628384941883555,-0.03619582658127391,-0.007463927562600012,0,-0.006587107334600819
DPZ,2021-12-31,2021,FY,0.05827982681350004,0.05879549173310889,0.12660375226351286,0.0754724781641636,0.03902128248550772,0.0880253766851706,0.09281678773204186,-0.04556225468765271,-0.049177626147772886,0.19789647769294463,0.10359753978616518,0.11112125168146088,3.177238164136205,1.2787113915101154,0.4282448266817997,5.769260169209955,1.944713730907172,0.8675178141526715,6.6738457382625755,2.0747053199874235,0.5868197372560987,-4.511474762704331,-1.8905088007207624,-0.5581412669910841,0,1.4383255721081756,0.7018599503878787,0.044026005888125615,0.024668956105754092,0.06677522767182587,-0.3363474382488861,0.21456267405890564,0,0.04486730175829918
DPZ,2020-12-31,2020,FY,0.13779169409308234,0.13689421525434242,0.14553046388456956,0.15289788642325236,0.22606679660302115,0.2828077314343845,0.29602510460251047,-0.04396578237714712,-0.054439511121587444,0.20637606951569146,0.192864473287051,0.22519294578071636,2.932044904055476,1.3754075749173387,0.6255476507060469,5.930006718449573,1.5979242706573273,0.9245223819364193,7.383232236496567,2.258728028709231,0.9458611630616546,-3.089680687143875,-1.3443438665878338,-0.3280484417848481,0,0.9409195842474668,0.5919905146917097,0.16313136117188243,0.2592389764894722,0.13391004361504155,-0.01066349327460796,0.001495001261924497,0,0.1238649475094814
DPZ,2019-12-31,2019,FY,0.05415502552239863,0.07662670542781452,0.10161680489302168,0.10096048725793219,0.10701656481716817,0.13641618497109823,0.14491017964071867,-0.026033413547208756,-0.032915339675210625,0.17766513168617704,0.26074723914240266,0.49985598815821614,2.6211999954754095,1.4733148594039698,0.7268200769514893,5.894305441180972,2.5208868322079336,1.0410906631239307,6.060035249621988,2.358535972473321,1.2023481157514964,-2.6329729572446574,-2.8170215009345454,-1.140170295403879,0,1.7261884520758666,0.6872898415149165,0.10610181439415858,0.1518216421968461,0.5231594086302948,-0.15366805139142367,0.23188291712727208,0,0.057595863144502664
DPZ,2018-12-31,2018,FY,0.2313102071428802,0.5042639011259932,0.10011402464922114,0.09680334284924948,0.30250265378456664,0.33487654320987653,0.43224699828473406,-0.024297263420213874,-0.09077371258098679,0.12056214122386202,0.1626228483110938,0.10142756751330188,2.323861839255189,1.5379370988201575,0.8441166494957706,6.227254686727925,1.7073223532718156,0.6085140235417881,8.254439158602219,2.3730043548116777,1.2356167746174769,-1.944407654471009,-2.1393301496320216,-1.01063792279822,0,2.586383304360396,0.3661645501002528,0.09450877203083885,0.15049673431595806,0.08441200688853222,-0.13900720727125312,0.11978195289893444,0,1.1202927262232458
DPZ,2017-12-31,2017,FY,0.12753677463815827,0.12804631029932617,0.15120187119253284,0.14798190475770964,0.29452016508445206,0.4561797752808989,0.3558139534883722,-0.10814549969217348,-0.044989010164458644,0.27859184357935474,0.180187487163778,0.08878619085511416,1.7589666525907208,1.1846099611181524,0.8107939071242044,4.829862472927941,1.5289148806355606,1.2826891148364332,9.620039878186923,2.252002978078301,1.2134965477912871,-1.7306834386247703,-1.6937476220694754,-1.9048069051262588,-0.8639492089137111,-0.4022758659047119,1.0658467994774652,0.1550053534970639,-0.0054752246086458775,0.16816814301370245,-0.6286996158426664,0.44149511147107445,0,0.09918730810555748
DPZ,2016-12-31,2016,FY,0.11554106241834075,0.12378299330582275,0.11901358465269425,0.11987746615397138,0.11353863550306294,0.2606232294617565,0.2391930835734869,-0.03487439890761751,-0.10100481776991697,-0.04646829773224962,-0.015466814720377264,0.0009365262752511991,1.2614390262890827,0.8331580645532847,0.5907216444077775,1.8393088697040385,1.2987837826682607,0.7169657852721949,1.656635002536658,1.4957987643166937,0.7407684077145436,-3.382242167372936,-0.9067489991139337,-0.6922694909737773,2.256546073041197,0,1.5031612604356182,0.14277788755300877,0.09006809364911424,-0.10445773868687058,-0.08384306586713974,-0.023614854205631666,0,0.12948518502513576
DPZ,2015-12-31,2015,FY,0.11169190197975458,0.14857103465900875,0.17437714179864777,0.17395710575311052,0.1857590090228616,0.20477815699658689,0.21328671328671342,-0.10287316025955612,-0.0245607041731369,0.6944589236289701,0.5170402258512314,0.8692145346268999,0.9665995018010303,0.6553137851268774,0.49498032569346273,1.771518011591785,1.667516831310923,0.8734007548895054,1.3878371584962805,1.5725473751232721,0.9418454812597176,-3.7250198087400372,-0.7444884026746297,-0.5259823369077301,3.0051146245962257,0,-0.5097317995011332,0.11138139279530386,-0.028542061986084756,0.2915724712569435,-0.6455454078303237,0.47022953052631994,0,0.11341793468454922
