holder,shares,dateReported,change
HARRIS ASSOCIATES L P,221822,2025-09-30,-20358
MACQUARIE GROUP LTD,218734,2025-09-30,-3591
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",209467,2025-09-30,61880
ENVESTNET ASSET MANAGEMENT INC,208707,2025-09-30,-9473
WELLS FARGO & COMPANY/MN,207970,2025-09-30,-61489
CITIGROUP INC,207891,2025-09-30,18131
AVIVA PLC,202285,2025-09-30,25097
Quadrature Capital Ltd,200999,2025-09-30,182339
Handelsbanken Fonder AB,197597,2025-09-30,-615
"Brandywine Global Investment Management, LLC",195487,2025-09-30,689
Boston Partners,194514,2025-09-30,8181
PANAGORA ASSET MANAGEMENT INC,190724,2025-09-30,185947
Mitsubishi UFJ Trust & Banking Corp,190092,2025-09-30,-5313
GREAT WEST LIFE ASSURANCE CO /CAN/,186540,2025-09-30,-1675
Retirement Systems of Alabama,176935,2025-09-30,-2227
Swedbank AB,174820,2025-09-30,-71461
"ABRAMS BISON INVESTMENTS, LLC",170000,2025-09-30,-85000
BANK OF MONTREAL /CAN/,165197,2025-09-30,-2467
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,160091,2025-09-30,-17466
EQUITABLE TRUST CO,159884,2025-09-30,-9154
APG Asset Management N.V.,159543,2025-09-30,-4700
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",157188,2025-09-30,5486
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,156660,2025-09-30,-15122
SEI INVESTMENTS CO,154954,2025-09-30,18365
FIL Ltd,154692,2025-09-30,-19110
Consulta Ltd,150000,2025-09-30,-100000
MERCER GLOBAL ADVISORS INC /ADV,149727,2025-09-30,7588
LAZARD ASSET MANAGEMENT LLC,149460,2025-09-30,42539
AMERICAN CENTURY COMPANIES INC,147539,2025-09-30,97030
Waverton Investment Management Ltd,143647,2025-09-30,30341
BI Asset Management Fondsmaeglerselskab A/S,143627,2025-09-30,-4327
Korea Investment CORP,141863,2025-09-30,-8126
Universal- Beteiligungs- und Servicegesellschaft mbH,139880,2025-09-30,7720
abrdn plc,139303,2025-09-30,-21576
Pictet Asset Management Holding SA,138672,2025-09-30,-10171
Skandinaviska Enskilda Banken AB (publ),133269,2025-09-30,-4616
"JANE STREET GROUP, LLC",132490,2025-09-30,5062
Zurcher Kantonalbank (Zurich Cantonalbank),128671,2025-09-30,3642
FIRST TRUST ADVISORS LP,127552,2025-09-30,40476
AMF Tjanstepension AB,125586,2025-09-30,0
Treasurer of the State of North Carolina,125090,2025-09-30,1421
"NATIXIS ADVISORS, L.P.",124507,2025-09-30,-4889
NATIONAL BANK OF CANADA /FI/,124331,2025-09-30,-36269
COOKE & BIELER LP,122672,2025-09-30,-8761
TODD ASSET MANAGEMENT LLC,121835,2025-09-30,-1204
CANADA PENSION PLAN INVESTMENT BOARD,120184,2025-09-30,71426
Quantinno Capital Management LP,120151,2025-09-30,32942
Fisher Funds Management LTD,119412,2025-09-30,38876
Assenagon Asset Management S.A.,117361,2025-09-30,111425
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,117146,2025-09-30,-833
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",115151,2025-09-30,-6104
Aware Super Pty Ltd as trustee of Aware Super,114939,2025-09-30,7112
VICTORY CAPITAL MANAGEMENT INC,112697,2025-09-30,-9104
"Eversept Partners, LP",111700,2025-09-30,11717
Railway Pension Investments Ltd,106767,2025-09-30,0
"Mariner, LLC",103715,2025-09-30,1826
PZENA INVESTMENT MANAGEMENT LLC,101060,2025-09-30,1078
Candriam S.C.A.,99102,2025-09-30,-62538
DekaBank Deutsche Girozentrale,98819,2025-09-30,0
PINNACLE FINANCIAL PARTNERS INC,98617,2025-09-30,-96704
PRUDENTIAL FINANCIAL INC,97330,2025-09-30,-11601
BNP Paribas Asset Management Holding S.A.,96313,2025-09-30,2884
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,96035,2025-09-30,0
"Ensign Peak Advisors, Inc",95543,2025-09-30,-68554
STATE OF WISCONSIN INVESTMENT BOARD,94895,2025-09-30,-13920
Woodline Partners LP,92048,2025-09-30,-39030
"SHAYNE & CO., LLC",91546,2025-09-30,-15
STRS OHIO,90280,2025-09-30,11242
AGF MANAGEMENT LTD,88876,2025-09-30,2018
WEDGE CAPITAL MANAGEMENT L L P/NC,88410,2025-09-30,-17374
"ADVISOR GROUP HOLDINGS, INC.",85390,2025-09-30,15049
"Galvin, Gaustad & Stein, LLC",84245,2025-09-30,324
"Chevy Chase Trust Holdings, LLC",83664,2025-09-30,-7907
GATEWAY INVESTMENT ADVISERS LLC,81974,2025-09-30,-5610
ACADIAN ASSET MANAGEMENT LLC,79114,2025-09-30,1376
CITADEL ADVISORS LLC,77810,2025-09-30,77810
Achmea Investment Management B.V.,77557,2025-09-30,25042
"PineBridge Investments, L.P.",76784,2025-09-30,18666
UniSuper Management Pty Ltd,76373,2025-09-30,3537
MARKEL GROUP INC.,75213,2025-09-30,6250
"Asset Management One Co., Ltd.",75180,2025-09-30,-1858
"RBF Capital, LLC",75000,2025-09-30,0
Dixon Mitchell Investment Counsel Inc.,74104,2025-09-30,2261
INTRUST BANK NA,71963,2025-09-30,0
"NFJ INVESTMENT GROUP, LLC",71803,2025-09-30,-1528
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,71654,2025-09-30,-4120
"QRG CAPITAL MANAGEMENT, INC.",70220,2025-09-30,-80483
Mn Services Vermogensbeheer B.V.,69800,2025-09-30,800
VOYA INVESTMENT MANAGEMENT LLC,69169,2025-09-30,-7116
KLP KAPITALFORVALTNING AS,68638,2025-09-30,1500
SCS Capital Management LLC,68003,2025-09-30,-177
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",66530,2025-09-30,0
"PFM Health Sciences, LP",65773,2025-09-30,-6517
Bellevue Group AG,65607,2025-09-30,-33515
TORONTO DOMINION BANK,65520,2025-09-30,-9344
"ADAGE CAPITAL PARTNERS GP, L.L.C.",65276,2025-09-30,-68824
"MARSHALL WACE, LLP",64717,2025-09-30,61217
Creative Planning,64358,2025-09-30,4355
CITIZENS FINANCIAL GROUP INC/RI,64126,2025-09-30,2098
LPL Financial LLC,63994,2025-09-30,-1855
State of New Jersey Common Pension Fund D,63601,2025-09-30,644
CREDIT AGRICOLE S A,61309,2025-09-30,61309
NOMURA ASSET MANAGEMENT CO LTD,60513,2025-09-30,-611
"Resona Asset Management Co.,Ltd.",59014,2025-09-30,-4024
"NISA INVESTMENT ADVISORS, LLC",58454,2025-09-30,-7108
FORSTA AP-FONDEN,57800,2025-09-30,3400
Cetera Investment Advisers,57104,2025-09-30,24725
Distillate Capital Partners LLC,54117,2025-09-30,-716
"8 KNOTS MANAGEMENT, LLC",53641,2025-09-30,53641
WOODMONT INVESTMENT COUNSEL LLC,53181,2025-09-30,-5961
Arizona State Retirement System,52692,2025-09-30,-1290
LAWSON KROEKER INVESTMENT MANAGEMENT INC/NE,52063,2025-09-30,-402
MACKENZIE FINANCIAL CORP,52035,2025-09-30,-48580
NATIXIS,51553,2025-09-30,-4719
"State of Tennessee, Treasury Department",51231,2025-09-30,-29690
Calamos Advisors LLC,50337,2025-09-30,0
Premier Fund Managers Ltd,50304,2025-09-30,-9957
INTECH INVESTMENT MANAGEMENT LLC,50254,2025-09-30,-100529
STIFEL FINANCIAL CORP,49144,2025-09-30,-1183
AustralianSuper Pty Ltd,47191,2025-09-30,29341
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,46943,2025-09-30,46943
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",46871,2025-09-30,-136
"Baird Financial Group, Inc.",46357,2025-09-30,12339
TEACHER RETIREMENT SYSTEM OF TEXAS,46320,2025-09-30,-42110
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,45769,2025-09-30,5600
Sterling Capital Management LLC,45324,2025-09-30,-6381
Rathbones Group PLC,45303,2025-09-30,-3847
iA Global Asset Management Inc.,45064,2025-09-30,5136
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",44540,2025-09-30,-7231
STATE OF MICHIGAN RETIREMENT SYSTEM,44309,2025-09-30,-2800
"LBMC INVESTMENT ADVISORS, LLC",44188,2025-09-30,-950
Spears Abacus Advisors LLC,44078,2025-09-30,-408
Cerity Partners LLC,43920,2025-09-30,5092
Kiltearn Partners LLP,42700,2025-09-30,3200
"MetLife Investment Management, LLC",42471,2025-09-30,-3376
"CI Private Wealth, LLC",42053,2025-09-30,1499
"Townsend & Associates, Inc",41755,2025-09-30,1149
Czech National Bank,41601,2025-09-30,-738
"PNC FINANCIAL SERVICES GROUP, INC.",41429,2025-09-30,923
SILVERCREST ASSET MANAGEMENT GROUP LLC,41289,2025-09-30,-107
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,39333,2025-09-30,-3149
Daiwa Securities Group Inc.,39070,2025-09-30,601
"Vanguard Personalized Indexing Management, LLC",38584,2025-09-30,-187
"EXCHANGE TRADED CONCEPTS, LLC",38266,2025-09-30,13547
"CULLEN/FROST BANKERS, INC.",37312,2025-09-30,693
"XPONANCE, INC.",37067,2025-09-30,-1833
COMMUNITY TRUST & INVESTMENT CO,36526,2025-09-30,607
"ISTHMUS PARTNERS, LLC",36522,2025-09-30,-414
IFM Investors Pty Ltd,36369,2025-09-30,-1008
CIBC WORLD MARKET INC.,36174,2025-09-30,6322
Live Oak Private Wealth LLC,35729,2025-09-30,42
"HighTower Advisors, LLC",34403,2025-09-30,1276
MILLENNIUM MANAGEMENT LLC,34378,2025-09-30,-146610
COMERICA BANK,34108,2025-09-30,-1256
"Kovitz Investment Group Partners, LLC",34090,2025-09-30,-12039
DnB Asset Management AS,33960,2025-09-30,246
AMALGAMATED BANK,33335,2025-09-30,-1889
COZAD ASSET MANAGEMENT INC,33058,2025-09-30,798
L1 Capital International Pty Ltd,32799,2025-09-30,-18380
FOSTER & MOTLEY INC,32656,2025-09-30,-849
GABELLI FUNDS LLC,32110,2025-09-30,-8915
Andra AP-fonden,31900,2025-09-30,-1900
GROUPAMA ASSET MANAGMENT,30310,2025-09-30,-30313
Varma Mutual Pension Insurance Co,30263,2025-09-30,2400
AXA Investment Managers S.A.,29270,2025-09-30,29270
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",29068,2025-09-30,-772
PARK NATIONAL CORP /OH/,28854,2025-09-30,241
"GAMCO INVESTORS, INC. ET AL",28784,2025-09-30,-3373
ProShare Advisors LLC,28648,2025-09-30,-2196
USS Investment Management Ltd,28562,2025-09-30,0
BURNEY CO/,28542,2025-09-30,-3907
Utah Retirement Systems,28249,2025-09-30,-1737
Federation des caisses Desjardins du Quebec,28211,2025-09-30,9439
1832 Asset Management L.P.,28180,2025-09-30,3447
Jefferies Financial Group Inc.,27931,2025-09-30,24069
Police & Firemen's Retirement System of New Jersey,27607,2025-09-30,1004
"IEQ CAPITAL, LLC",27509,2025-09-30,9531
"Horizon Investments, LLC",27460,2025-09-30,9137
LGT Fund Management Co Ltd.,27420,2025-09-30,0
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",27108,2025-09-30,0
WINMILL & CO. INC,26450,2025-09-30,26450
"Ronald Blue Trust, Inc.",26384,2025-09-30,-3294
CIBC Asset Management Inc,26291,2025-09-30,-1197
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,25978,2025-09-30,-3078
"Sumitomo Mitsui DS Asset Management Company, Ltd",25445,2025-09-30,24
"Financial Strategies Group, Inc.",25097,2025-09-30,-1577
LOS ANGELES CAPITAL MANAGEMENT LLC,24054,2025-09-30,-129831
"Gotham Asset Management, LLC",23615,2025-09-30,16193
"Mirae Asset Global Investments Co., Ltd.",23475,2025-09-30,-1362
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,22806,2025-09-30,-1449
Vestcor Inc,22795,2025-09-30,9006
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,22513,2025-09-30,-297
"Livforsakringsbolaget Skandia, Omsesidigt",22399,2025-09-30,400
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,22262,2025-09-30,-1820
"Red Door Wealth Management, LLC",22069,2025-09-30,-137
Wealthfront Advisers LLC,21840,2025-09-30,396
Weiss Asset Management LP,21798,2025-09-30,-12021
"EAGLE ROCK INVESTMENT COMPANY, LLC",21632,2025-09-30,-12481
US BANCORP \DE\,21407,2025-09-30,2543
"MML INVESTORS SERVICES, LLC",21246,2025-09-30,-454
"STRATEGIC PLANNING GROUP, LLC",21165,2025-09-30,6848
BANK OF NOVA SCOTIA,21055,2025-09-30,2506
CX Institutional,20911,2025-09-30,1054
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,20908,2025-09-30,-2242
F/M Investments LLC,20758,2025-09-30,10101
"Pathstone Holdings, LLC",20657,2025-09-30,64
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,20350,2025-09-30,-3212
SEAVIEW INVESTMENT MANAGERS LLC,19766,2025-09-30,-7078
"Toroso Investments, LLC",19755,2025-09-30,1092
Motley Fool Asset Management LLC,19608,2025-09-30,3502
Sienna Gestion,19500,2025-09-30,19500
NEOS Investment Management LLC,19363,2025-09-30,2549
REGIONS FINANCIAL CORP,19171,2025-09-30,-1182
"CIBC Private Wealth Group, LLC",19084,2025-09-30,105
Qube Research & Technologies Ltd,19032,2025-09-30,19032
"HOURGLASS CAPITAL, LLC",18745,2025-09-30,-1245
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,18685,2025-09-30,3735
"Kessler Investment Group, LLC",18667,2025-09-30,-41
"Empowered Funds, LLC",18351,2025-09-30,-13050
"Hound Partners, LLC",18265,2025-09-30,-13567
"Rafferty Asset Management, LLC",18184,2025-09-30,-131
"COMMONWEALTH EQUITY SERVICES, LLC",18130,2025-09-30,1487
EVEXIA WEALTH LLC,18046,2025-09-30,2589
"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",18037,2025-09-30,137
"Asio Capital, LLC",17788,2025-09-30,579
Lansforsakringar Fondforvaltning AB (publ),17622,2025-09-30,-857
"State of Alaska, Department of Revenue",17506,2025-09-30,-1919
Man Group plc,17480,2025-09-30,-7726
HGK ASSET MANAGEMENT INC,17444,2025-09-30,26
"YOUSIF CAPITAL MANAGEMENT, LLC",17249,2025-09-30,-1305
Robeco Institutional Asset Management B.V.,17067,2025-09-30,-87
WESTWOOD HOLDINGS GROUP INC,17049,2025-09-30,2
Sivik Global Healthcare LLC,17000,2025-09-30,-8000
"SIGNATUREFD, LLC",16684,2025-09-30,-762
MITCHELL CAPITAL MANAGEMENT CO,16534,2025-09-30,266
Ethic Inc.,16529,2025-09-30,6966
SIRIOS CAPITAL MANAGEMENT L P,16323,2025-09-30,-467
"Tranquility Partners, LLC",16186,2025-09-30,-370
"LEUTHOLD GROUP, LLC",16155,2025-09-30,549
Rockefeller Capital Management L.P.,16081,2025-09-30,-4481
FIRST MANHATTAN CO. LLC.,16023,2025-09-30,-120
B. Metzler seel. Sohn & Co. AG,16012,2025-09-30,0
BRANT POINT INVESTMENT MANAGEMENT LLC,15981,2025-09-30,0
LGT Group Foundation,15912,2025-09-30,-543
ASR Vermogensbeheer N.V.,15689,2025-09-30,-670
CI INVESTMENTS INC.,15594,2025-09-30,-1992
Diversified Trust Co,15480,2025-09-30,-16404
ENGLISH CAPITAL MANAGEMENT LLC,15457,2025-09-30,0
Janney Montgomery Scott LLC,15248,2025-09-30,615
Vinva Investment Management Ltd,15247,2025-09-30,2493
Verition Fund Management LLC,15192,2025-09-30,-6377
"CWM, LLC",14975,2025-09-30,1913
"WILEY BROS.-AINTREE CAPITAL, LLC",14799,2025-09-30,96
PARK AVENUE SECURITIES LLC,14782,2025-09-30,-306
Brevan Howard Capital Management LP,14621,2025-09-30,-19491
Elo Mutual Pension Insurance Co,14594,2025-09-30,2351
Northwest & Ethical Investments L.P.,14588,2025-09-30,2169
"THOROUGHBRED FINANCIAL SERVICES, LLC",14516,2025-09-30,-508
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,14279,2025-09-30,-479
CONDOR CAPITAL MANAGEMENT,14183,2025-09-30,-183
"Caprock Group, LLC",14095,2025-09-30,14095
Seascape Capital Management,13952,2025-09-30,650
Raiffeisen Bank International AG,13944,2025-09-30,8673
Oliver Luxxe Assets LLC,13857,2025-09-30,720
Te Ahumairangi Investment Management Ltd,13641,2025-09-30,-5505
THOMPSON SIEGEL & WALMSLEY LLC,13448,2025-09-30,-4600
PATTEN & PATTEN INC/TN,13436,2025-09-30,-104
Prospera Financial Services Inc,13345,2025-09-30,-3240
"Aviance Capital Partners, LLC",13159,2025-09-30,155
OMERS ADMINISTRATION Corp,13014,2025-09-30,0
Evergreen Private Wealth LLC,12984,2025-09-30,-252
TD Waterhouse Canada Inc.,12885,2025-09-30,-1853
MIRABELLA FINANCIAL SERVICES LLP,12715,2025-09-30,6724
Generate Investment Management Ltd,12500,2025-09-30,12500
OPPENHEIMER & CO INC,12312,2025-09-30,-423
Illinois Municipal Retirement Fund,12307,2025-09-30,1190
"Baker Avenue Asset Management, LP",12173,2025-09-30,1057
"CARRET ASSET MANAGEMENT, LLC",12040,2025-09-30,110
Compass Wealth Management LLC,12032,2025-09-30,-715
ELEMENT CAPITAL MANAGEMENT LLC,11934,2025-09-30,11934
MIZUHO SECURITIES USA LLC,11930,2025-09-30,-40
"Yarbrough Capital, LLC",11898,2025-09-30,0
"ASSETMARK, INC",11398,2025-09-30,-33
Generali Asset Management SPA SGR,11269,2025-09-30,-5643
Genus Capital Management Inc.,11155,2025-09-30,-1525
"Vise Technologies, Inc.",11106,2025-09-30,-26
SECTOR GAMMA AS,10883,2025-09-30,2883
"Cambridge Investment Research Advisors, Inc.",10832,2025-09-30,1495
"Envestnet Portfolio Solutions, Inc.",10741,2025-09-30,-1702
Kentucky Retirement Systems,10728,2025-09-30,-1136
Tower Research Capital LLC (TRC),10608,2025-09-30,6224
"Cunning Capital Partners, LP",10470,2025-09-30,0
RITHOLTZ WEALTH MANAGEMENT,10436,2025-09-30,512
Canada Post Corp Registered Pension Plan,10406,2025-09-30,7201
"TWO SIGMA INVESTMENTS, LP",10200,2025-09-30,100
"Redwood Investment Management, LLC",10197,2025-09-30,-2327
"SAGESPRING WEALTH PARTNERS, LLC",10101,2025-09-30,-39
"Cyndeo Wealth Partners, LLC",10099,2025-09-30,-14376
"Detalus Advisors, LLC",10000,2025-09-30,0
Value Star Asset Management (Hong Kong) Ltd,10000,2025-09-30,-2000
"Aft, Forsyth & Sober, LLC",9750,2025-09-30,0
"Alamar Capital Management, LLC",9730,2025-09-30,-70
Meiji Yasuda Asset Management Co Ltd.,9640,2025-09-30,-57
HARTFORD INVESTMENT MANAGEMENT CO,9600,2025-09-30,-855
"Glassy Mountain Advisors, Inc.",9593,2025-09-30,-120
DAVENPORT & Co LLC,9543,2025-09-30,-2388
"SRS Capital Advisors, Inc.",9518,2025-09-30,6946
"Colony Group, LLC",9482,2025-09-30,2879
Gulf International Bank (UK) Ltd,9472,2025-09-30,-189
"Ascent Group, LLC",9419,2025-09-30,-667
FIFTH THIRD BANCORP,9405,2025-09-30,55
Quantessence Capital LLC,9343,2025-09-30,-338
DARK FOREST CAPITAL MANAGEMENT LP,9080,2025-09-30,3785
"Summit Trail Advisors, LLC",9046,2025-09-30,987
"American Assets Investment Management, LLC",9000,2025-09-30,0
BLAIR WILLIAM & CO/IL,8890,2025-09-30,-110
GREENUP STREET WEALTH MANAGEMENT LLC,8767,2025-09-30,2536
HENNESSY ADVISORS INC,8700,2025-09-30,200
COMMERCE BANK,8692,2025-09-30,-386
Spire Wealth Management,8629,2025-09-30,1447
Banque Cantonale Vaudoise,8623,2025-09-30,1144
Louisiana State Employees Retirement System,8600,2025-09-30,-500
VISTA INVESTMENT PARTNERS LLC,8559,2025-09-30,-15
M&T BANK CORP,8550,2025-09-30,-4521
Maryland State Retirement & Pension System,8520,2025-09-30,21
STEPHENS INC /AR/,8481,2025-09-30,-19
Investment Management Corp of Ontario,8458,2025-09-30,-7366
ICON ADVISERS INC/CO,8352,2025-09-30,352
"Allspring Global Investments Holdings, LLC",8319,2025-09-30,216
1ST SOURCE BANK,8298,2025-09-30,-9
"AlphaStar Capital Management, LLC",8283,2025-09-30,366
"IFP Advisors, Inc",8277,2025-09-30,434
Bell Asset Management Ltd,8274,2025-09-30,-5042
"Norinchukin Bank, The",8237,2025-09-30,-81
KORNITZER CAPITAL MANAGEMENT INC /KS,8225,2025-09-30,-25
Heritage Trust Co,8224,2025-09-30,-24
Cherokee Insurance Co,8100,2025-09-30,-2000
Graphene Investments SAS,8100,2025-09-30,0
"New Age Alpha Advisors, LLC",8099,2025-09-30,199
Siemens Fonds Invest GmbH,7987,2025-09-30,-407
"SECURIAN ASSET MANAGEMENT, INC",7955,2025-09-30,-1101
"Cetera Trust Company, N.A",7940,2025-09-30,0
FIRST CITIZENS BANK & TRUST CO,7909,2025-09-30,-811
E. Ohman J:or Asset Management AB,7893,2025-09-30,0
"Paradigm Financial Partners, LLC",7877,2025-09-30,-1059
Umpqua Bank,7849,2025-09-30,247
"Lido Advisors, LLC",7824,2025-09-30,1221
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,7800,2025-09-30,-700
"Brinker Capital Investments, LLC",7739,2025-09-30,20
"Prosperity Consulting Group, LLC",7630,2025-09-30,-866
"TILIA FIDUCIARY PARTNERS, INC.",7623,2025-09-30,-209
TOCQUEVILLE ASSET MANAGEMENT L.P.,7600,2025-09-30,79
"TWO SIGMA SECURITIES, LLC",7585,2025-09-30,6292
"SG Americas Securities, LLC",7585,2025-09-30,-3202
"Financial Security Advisor, Inc.",7562,2025-09-30,-98
Cumberland Partners Ltd,7500,2025-09-30,1500
"TBH Global Asset Management, LLC",7420,2025-09-30,412
AG2R LA MONDIALE GESTION D'ACTIFS,7347,2025-09-30,0
TD PRIVATE CLIENT WEALTH LLC,7345,2025-09-30,-119
"Empirical Finance, LLC",7322,2025-09-30,49
"NewEdge Wealth, LLC",7270,2025-09-30,-453
BALYASNY ASSET MANAGEMENT L.P.,7170,2025-09-30,-116049
Mediolanum International Funds Ltd,7151,2025-09-30,2329
BTG Pactual Asset Management US LLC,7140,2025-09-30,1340
Narwhal Capital Management,7038,2025-09-30,-297
"FEDERATED HERMES, INC.",6984,2025-09-30,-7265
ODDO BHF ASSET MANAGEMENT SAS,6931,2025-09-30,-974
"CALIBER WEALTH MANAGEMENT, LLC / KS",6885,2025-09-30,-1295
