holder,shares,dateReported,change
TD ASSET MANAGEMENT INC,2201025,2025-09-30,29578
"TWO SIGMA ADVISERS, LP",2169387,2025-09-30,127018
"BNP PARIBAS ARBITRAGE, SNC",2132607,2025-09-30,504248
Boston Partners,2118624,2025-09-30,579352
NORDEA INVESTMENT MANAGEMENT AB,1960784,2025-09-30,55815
RAYMOND JAMES FINANCIAL INC,1905329,2025-09-30,-148815
"Nuveen, LLC",1874976,2025-09-30,-255704
JANUS HENDERSON GROUP PLC,1871416,2025-09-30,-153613
PRINCIPAL FINANCIAL GROUP INC,1852078,2025-09-30,51304
Assenagon Asset Management S.A.,1679552,2025-09-30,295630
Swiss National Bank,1472902,2025-09-30,65400
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,1428745,2025-09-30,-285480
"Point72 Asset Management, L.P.",1425230,2025-09-30,1425230
"Sumitomo Mitsui Trust Holdings, Inc.",1417764,2025-09-30,113728
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",1344360,2025-09-30,-782039
ProShare Advisors LLC,1309502,2025-09-30,-328009
BALYASNY ASSET MANAGEMENT L.P.,1281140,2025-09-30,1013251
HSBC HOLDINGS PLC,1244778,2025-09-30,20393
"MARSHALL WACE, LLP",1215804,2025-09-30,-581282
National Pension Service,1205722,2025-09-30,39468
"Mariner, LLC",1199566,2025-09-30,49717
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",1146634,2025-09-30,100901
WELLS FARGO & COMPANY/MN,1129894,2025-09-30,-116443
CITIGROUP INC,1057059,2025-09-30,-327359
ENVESTNET ASSET MANAGEMENT INC,1045252,2025-09-30,-25794
"TWO SIGMA INVESTMENTS, LP",1007577,2025-09-30,-16609
AQR CAPITAL MANAGEMENT LLC,1003505,2025-09-30,5662
NATIONAL BANK OF CANADA /FI/,974604,2025-09-30,57036
Qube Research & Technologies Ltd,967690,2025-09-30,1628
SCHRODER INVESTMENT MANAGEMENT GROUP,894199,2025-09-30,-59264
RHUMBLINE ADVISERS,874530,2025-09-30,-13708
OMERS ADMINISTRATION Corp,834568,2025-09-30,639301
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,823021,2025-09-30,82660
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",810438,2025-09-30,516880
VICTORY CAPITAL MANAGEMENT INC,794203,2025-09-30,1388
Man Group plc,788994,2025-09-30,-20463
FIRST TRUST ADVISORS LP,761039,2025-09-30,-191356
TORONTO DOMINION BANK,749552,2025-09-30,-200976
MILLENNIUM MANAGEMENT LLC,726452,2025-09-30,-40563
"HighTower Advisors, LLC",717794,2025-09-30,-3258
DnB Asset Management AS,715202,2025-09-30,155260
Crake Asset Management LLP,707284,2025-09-30,31784
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,693045,2025-09-30,-148731
Zurcher Kantonalbank (Zurich Cantonalbank),671348,2025-09-30,52254
"CIBC Private Wealth Group, LLC",668629,2025-09-30,-24556
BANK OF MONTREAL /CAN/,656863,2025-09-30,142256
PRUDENTIAL FINANCIAL INC,617624,2025-09-30,-129797
BROWN ADVISORY INC,615769,2025-09-30,16319
ACADIAN ASSET MANAGEMENT LLC,615097,2025-09-30,-1079087
AVIVA PLC,614460,2025-09-30,40575
FIL Ltd,595881,2025-09-30,168298
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",595848,2025-09-30,13168
Korea Investment CORP,589863,2025-09-30,-11482
APG Asset Management N.V.,582895,2025-09-30,-758
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",578778,2025-09-30,-28963
Capital World Investors,575904,2025-09-30,-133045
AMERICAN CENTURY COMPANIES INC,567275,2025-09-30,18494
Universal- Beteiligungs- und Servicegesellschaft mbH,548817,2025-09-30,10517
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,547308,2025-09-30,239406
LPL Financial LLC,542086,2025-09-30,27126
"Russell Investments Group, Ltd.",540010,2025-09-30,-116785
PRIMECAP MANAGEMENT CO/CA/,523499,2025-09-30,-22450
TRUIST FINANCIAL CORP,521266,2025-09-30,28343
NEW YORK STATE COMMON RETIREMENT FUND,517629,2025-09-30,-41300
COMMERCE BANK,515672,2025-09-30,-13383
DekaBank Deutsche Girozentrale,474289,2025-09-30,0
Ilex Capital Partners (UK) LLP,472536,2025-09-30,465019
Hudson Bay Capital Management LP,466612,2025-09-30,436294
"Chevy Chase Trust Holdings, LLC",466611,2025-09-30,29960
"Mirae Asset Global Investments Co., Ltd.",450679,2025-09-30,19486
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,436659,2025-09-30,-31636
"Brandywine Global Investment Management, LLC",432245,2025-09-30,-8098
Quilter Plc,432025,2025-09-30,10745
BRISTOL JOHN W & CO INC /NY/,430561,2025-09-30,-7544
"ADAGE CAPITAL PARTNERS GP, L.L.C.",425034,2025-09-30,-76700
KEYBANK NATIONAL ASSOCIATION/OH,423046,2025-09-30,-10442
STIFEL FINANCIAL CORP,410842,2025-09-30,-4697
TUDOR INVESTMENT CORP ET AL,410314,2025-09-30,-11857
"NATIXIS ADVISORS, L.P.",406542,2025-09-30,16351
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,401420,2025-09-30,-3193
Junto Capital Management LP,398312,2025-09-30,398312
ROYAL LONDON ASSET MANAGEMENT LTD,391272,2025-09-30,-7290
NEOS Investment Management LLC,391092,2025-09-30,149564
REGIONS FINANCIAL CORP,387830,2025-09-30,16812
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,385651,2025-09-30,-242377
Mitsubishi UFJ Trust & Banking Corp,382590,2025-09-30,28267
"PNC FINANCIAL SERVICES GROUP, INC.",373931,2025-09-30,95329
WESTWOOD HOLDINGS GROUP INC,372342,2025-09-30,-36964
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",364174,2025-09-30,-61663
"CI Private Wealth, LLC",352449,2025-09-30,163698
Tredje AP-fonden,341716,2025-09-30,66138
Allianz Asset Management GmbH,335056,2025-09-30,-135031
abrdn plc,330135,2025-09-30,-23623
NOMURA ASSET MANAGEMENT CO LTD,329109,2025-09-30,21438
GROUPAMA ASSET MANAGMENT,326318,2025-09-30,-36115
DANSKE BANK A/S,322502,2025-09-30,-58301
"Empower Advisory Group, LLC",321430,2025-09-30,12011
140 Summer Partners LP,312474,2025-09-30,168242
MACKENZIE FINANCIAL CORP,308220,2025-09-30,-7103
Employees Retirement System of Texas,304336,2025-09-30,-35927
FIFTH THIRD BANCORP,294857,2025-09-30,-5714
Swedbank AB,286756,2025-09-30,722
CIBC Asset Management Inc,286018,2025-09-30,-3189
WORLDQUANT MILLENNIUM ADVISORS LLC,282857,2025-09-30,280116
GUGGENHEIM CAPITAL LLC,281301,2025-09-30,-12488
KLP KAPITALFORVALTNING AS,277273,2025-09-30,2900
"Kovitz Investment Group Partners, LLC",276906,2025-09-30,8967
STATE OF WISCONSIN INVESTMENT BOARD,276355,2025-09-30,23899
VIRGINIA RETIREMENT SYSTEMS ET AL,269600,2025-09-30,19300
"Asset Management One Co., Ltd.",266780,2025-09-30,26264
"Connor, Clark & Lunn Investment Management Ltd.",265274,2025-09-30,55154
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",265073,2025-09-30,1908
Engineers Gate Manager LP,264753,2025-09-30,194785
Pictet Asset Management Holding SA,262073,2025-09-30,-39526
Calamos Advisors LLC,256807,2025-09-30,290
Meridiem Capital Partners LP,251792,2025-09-30,-88708
RENAISSANCE TECHNOLOGIES LLC,246607,2025-09-30,-186284
VOYA INVESTMENT MANAGEMENT LLC,241044,2025-09-30,5731
"NewEdge Advisors, LLC",230061,2025-09-30,11258
GF FUND MANAGEMENT CO. LTD.,226138,2025-09-30,-12604
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,225359,2025-09-30,2230
LOS ANGELES CAPITAL MANAGEMENT LLC,223161,2025-09-30,95169
Robeco Institutional Asset Management B.V.,217649,2025-09-30,-27010
ING GROEP NV,216471,2025-09-30,71689
BENJAMIN EDWARDS INC,215691,2025-09-30,1314
"COMMONWEALTH EQUITY SERVICES, LLC",215676,2025-09-30,-3451
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,213724,2025-09-30,9553
NOMURA HOLDINGS INC,212293,2025-09-30,-17551
HUNTINGTON NATIONAL BANK,212143,2025-09-30,-174115
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,210315,2025-09-30,1655
"Reynders McVeigh Capital Management, LLC",209592,2025-09-30,-4901
TEACHER RETIREMENT SYSTEM OF TEXAS,209437,2025-09-30,13581
"Ensign Peak Advisors, Inc",209240,2025-09-30,14030
Janney Montgomery Scott LLC,208341,2025-09-30,6890
Quantinno Capital Management LP,206154,2025-09-30,53677
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,204754,2025-09-30,14800
Treasurer of the State of North Carolina,204182,2025-09-30,-7959
Jain Global LLC,202997,2025-09-30,79659
BNP Paribas Asset Management Holding S.A.,201188,2025-09-30,94937
Squarepoint Ops LLC,200608,2025-09-30,-222073
Schonfeld Strategic Advisors LLC,200093,2025-09-30,55823
"SEVEN GRAND MANAGERS, LLC",200000,2025-09-30,200000
COUNTRY TRUST BANK,197268,2025-09-30,2185
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,195613,2025-09-30,-129216
NS Partners Ltd,195075,2025-09-30,365
"Resona Asset Management Co.,Ltd.",193641,2025-09-30,9721
BI Asset Management Fondsmaeglerselskab A/S,190737,2025-09-30,123874
AXA Investment Managers S.A.,187556,2025-09-30,187556
Distillate Capital Partners LLC,186642,2025-09-30,31280
Handelsbanken Fonder AB,186319,2025-09-30,-1158
"ATALANTA SOSNOFF CAPITAL, LLC",185733,2025-09-30,-7109
Daiwa Securities Group Inc.,185385,2025-09-30,12317
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,183966,2025-09-30,-5917
Lazard Freres Gestion S.A.S.,183128,2025-09-30,-419
CAPTRUST FINANCIAL ADVISORS,181358,2025-09-30,16825
Main Street Research LLC,180321,2025-09-30,667
State of New Jersey Common Pension Fund D,179684,2025-09-30,23832
CREDIT AGRICOLE S A,177626,2025-09-30,177626
US BANCORP \DE\,176469,2025-09-30,8432
Groupe la Francaise,175865,2025-09-30,11557
DAVIDSON KEMPNER CAPITAL MANAGEMENT LP,175000,2025-09-30,25000
Aware Super Pty Ltd as trustee of Aware Super,174293,2025-09-30,1887
BANK OF NOVA SCOTIA,173004,2025-09-30,63191
Mn Services Vermogensbeheer B.V.,172700,2025-09-30,2000
FORSTA AP-FONDEN,172100,2025-09-30,20700
"Cardinal Capital Management, Inc.",171071,2025-09-30,1052
iA Global Asset Management Inc.,170726,2025-09-30,32278
SEI INVESTMENTS CO,169149,2025-09-30,26562
Cetera Investment Advisers,168697,2025-09-30,39925
Walleye Trading LLC,163808,2025-09-30,40188
"ADVISOR GROUP HOLDINGS, INC.",163676,2025-09-30,24567
"State of Tennessee, Treasury Department",163332,2025-09-30,-1942
Achmea Investment Management B.V.,162166,2025-09-30,168
COMMERZBANK AKTIENGESELLSCHAFT /FI,161911,2025-09-30,-2732
NATIXIS,161686,2025-09-30,86937
BOWEN HANES & CO INC,161075,2025-09-30,28230
GABELLI FUNDS LLC,160394,2025-09-30,-26150
Mediolanum International Funds Ltd,159591,2025-09-30,80701
ZACKS INVESTMENT MANAGEMENT,158322,2025-09-30,8065
"NISA INVESTMENT ADVISORS, LLC",155288,2025-09-30,-16708
Act Two Investors LLC,155259,2025-09-30,-897
PANAGORA ASSET MANAGEMENT INC,153778,2025-09-30,45678
FLPUTNAM INVESTMENT MANAGEMENT CO,153572,2025-09-30,2278
REAVES W H & CO INC,151752,2025-09-30,-2545
BRIGHTON JONES LLC,150121,2025-09-30,-4788
"WestEnd Advisors, LLC",149340,2025-09-30,-2467
Arizona State Retirement System,149216,2025-09-30,15776
"Baird Financial Group, Inc.",148229,2025-09-30,-4904
STRS OHIO,148056,2025-09-30,-12970
Lansforsakringar Fondforvaltning AB (publ),145652,2025-09-30,2212
"Advisors Asset Management, Inc.",145049,2025-09-30,292
ASR Vermogensbeheer N.V.,144441,2025-09-30,-2805
Creative Planning,139646,2025-09-30,14282
MUFG Securities EMEA plc,139263,2025-09-30,137850
PUBLIC SECTOR PENSION INVESTMENT BOARD,138123,2025-09-30,-559838
SHELTON CAPITAL MANAGEMENT,137238,2025-09-30,-2594
"Vident Advisory, LLC",136983,2025-09-30,5515
HOMESTEAD ADVISERS CORP,135500,2025-09-30,-2800
ALPS ADVISORS INC,133987,2025-09-30,-7511
Erste Asset Management GmbH,132416,2025-09-30,-7869
DEARBORN PARTNERS LLC,132319,2025-09-30,-574
"Advisors Capital Management, LLC",132226,2025-09-30,2242
Illinois Municipal Retirement Fund,131779,2025-09-30,10223
STATE OF MICHIGAN RETIREMENT SYSTEM,130841,2025-09-30,1200
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",130201,2025-09-30,5480
"Bridgewater Associates, LP",129991,2025-09-30,19756
MARTINGALE ASSET MANAGEMENT L P,128355,2025-09-30,-11504
Cerity Partners LLC,127963,2025-09-30,2254
"PineBridge Investments, L.P.",127860,2025-09-30,-32534
COMERICA BANK,126985,2025-09-30,-3313
"CSM Advisors, LLC",123378,2025-09-30,47356
"Dai-Ichi Life Insurance Company, Ltd",123360,2025-09-30,23361
Czech National Bank,122908,2025-09-30,6331
Vestcor Inc,122472,2025-09-30,-1108
BRAUN STACEY ASSOCIATES INC,122435,2025-09-30,1431
INGALLS & SNYDER LLC,121971,2025-09-30,271
UniSuper Management Pty Ltd,121646,2025-09-30,-50346
"MetLife Investment Management, LLC",119575,2025-09-30,-1559
"Pacer Advisors, Inc.",117056,2025-09-30,-9660
Skandinaviska Enskilda Banken AB (publ),116614,2025-09-30,3704
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,116209,2025-09-30,-750
AEGON ASSET MANAGEMENT UK PLC,114245,2025-09-30,23794
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",111758,2025-09-30,4745
Andra AP-fonden,111500,2025-09-30,-64600
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",111326,2025-09-30,-5097
"Horizon Investments, LLC",108373,2025-09-30,63056
Louisiana State Employees Retirement System,107500,2025-09-30,-700
BARTLETT & CO. WEALTH MANAGEMENT LLC,106068,2025-09-30,3127
"Boston Common Asset Management, LLC",106029,2025-09-30,3672
"Lido Advisors, LLC",105921,2025-09-30,19156
Azimuth Capital Investment Management LLC,104956,2025-09-30,-1035
Walleye Capital LLC,104268,2025-09-30,104268
Retirement Systems of Alabama,103230,2025-09-30,900
Polar Asset Management Partners Inc.,102261,2025-09-30,46761
OFI INVEST ASSET MANAGEMENT,101601,2025-09-30,62603
FACTORY MUTUAL INSURANCE CO,101257,2025-09-30,-56650
DAVIDSON INVESTMENT ADVISORS,100658,2025-09-30,819
HANCOCK WHITNEY CORP,100019,2025-09-30,-1103
Ilmarinen Mutual Pension Insurance Co,99360,2025-09-30,-9487
SORA INVESTORS LLC,99299,2025-09-30,99299
CAPITAL FUND MANAGEMENT S.A.,99299,2025-09-30,21569
Hardman Johnston Global Advisors LLC,98043,2025-09-30,-36177
IFM Investors Pty Ltd,97553,2025-09-30,6147
TODD ASSET MANAGEMENT LLC,97414,2025-09-30,1856
"ADAMS DIVERSIFIED EQUITY FUND, INC.",96900,2025-09-30,0
Overbrook Management Corp,96209,2025-09-30,-394
Quadrature Capital Ltd,96141,2025-09-30,94183
"Aptus Capital Advisors, LLC",96104,2025-09-30,7973
"Cubist Systematic Strategies, LLC",96030,2025-09-30,96030
AMALGAMATED BANK,94805,2025-09-30,-610
BNP PARIBAS,94334,2025-09-30,1538
"Stillwater Capital Advisors, LLC",93256,2025-09-30,-558
"Rafferty Asset Management, LLC",92635,2025-09-30,-943
PROFUND ADVISORS LLC,91265,2025-09-30,-1389
HALLMARK CAPITAL MANAGEMENT INC,90144,2025-09-30,-444
FERNBRIDGE CAPITAL MANAGEMENT LP,86965,2025-09-30,-113316
"Banco Santander, S.A.",86839,2025-09-30,4087
Aquatic Capital Management LLC,86820,2025-09-30,-127179
"CULLEN/FROST BANKERS, INC.",86292,2025-09-30,1067
OPPENHEIMER & CO INC,85857,2025-09-30,11594
"Steward Partners Investment Advisory, LLC",85808,2025-09-30,2737
THRIVENT FINANCIAL FOR LUTHERANS,84359,2025-09-30,-6325
Ethic Inc.,84143,2025-09-30,-7015
Glenview Trust Co,83766,2025-09-30,5547
Varma Mutual Pension Insurance Co,82917,2025-09-30,6700
"FEDERATED HERMES, INC.",82670,2025-09-30,-23067
"QRG CAPITAL MANAGEMENT, INC.",81210,2025-09-30,-27382
"XPONANCE, INC.",80749,2025-09-30,12143
CIBC WORLD MARKET INC.,79667,2025-09-30,2167
Candriam S.C.A.,79166,2025-09-30,-42000
SYCOMORE ASSET MANAGEMENT,78614,2025-09-30,0
USS Investment Management Ltd,78581,2025-09-30,0
"Vanguard Personalized Indexing Management, LLC",77794,2025-09-30,2299
Motley Fool Asset Management LLC,77683,2025-09-30,18364
CI INVESTMENTS INC.,77630,2025-09-30,21307
"Systematic Alpha Investments, LLC",76760,2025-09-30,0
"Sumitomo Mitsui DS Asset Management Company, Ltd",76324,2025-09-30,7125
Vontobel Holding Ltd.,75877,2025-09-30,19153
Utah Retirement Systems,75047,2025-09-30,-1684
"Carnegie Capital Asset Management, LLC",74723,2025-09-30,-3347
"CWM, LLC",73748,2025-09-30,9951
MACQUARIE GROUP LTD,73346,2025-09-30,-5183
Police & Firemen's Retirement System of New Jersey,73029,2025-09-30,4060
Baker Chad R,72895,2025-09-30,0
MERCER GLOBAL ADVISORS INC /ADV,70966,2025-09-30,5858
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,70591,2025-09-30,-173907
"Crossmark Global Holdings, Inc.",70343,2025-09-30,4309
"GREAT LAKES ADVISORS, LLC",70273,2025-09-30,-1412
"Harvest Fund Management Co., Ltd",69139,2025-09-30,4613
"GAMCO INVESTORS, INC. ET AL",68557,2025-09-30,-4142
"Synergy Asset Management, LLC",67906,2025-09-30,67906
WEDGE CAPITAL MANAGEMENT L L P/NC,67684,2025-09-30,1377
COMMUNITY TRUST & INVESTMENT CO,67670,2025-09-30,1127
CAMDEN NATIONAL BANK,67524,2025-09-30,-230
BRADLEY FOSTER & SARGENT INC/CT,67283,2025-09-30,-472
Sterling Capital Management LLC,67072,2025-09-30,549
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,65674,2025-09-30,829
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,65671,2025-09-30,4717
Stony Point Capital LLC,65056,2025-09-30,3095
PINNACLE FINANCIAL PARTNERS INC,65044,2025-09-30,148
River Wealth Advisors LLC,64300,2025-09-30,2066
"Pathstone Holdings, LLC",63686,2025-09-30,2107
OAK RIDGE INVESTMENTS LLC,63366,2025-09-30,1399
"Dana Investment Advisors, Inc.",61815,2025-09-30,-21954
CITIZENS FINANCIAL GROUP INC/RI,61675,2025-09-30,3897
"Apollon Wealth Management, LLC",61545,2025-09-30,-1577
Dakota Wealth Management,61268,2025-09-30,6939
Wealthfront Advisers LLC,60948,2025-09-30,1642
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,60526,2025-09-30,-3455
"YOUSIF CAPITAL MANAGEMENT, LLC",60192,2025-09-30,-3089
Calamos Wealth Management LLC,60086,2025-09-30,1048
Ameliora Wealth Management Ltd.,60044,2025-09-30,44
"Norinchukin Bank, The",59177,2025-09-30,-1028
"Gotham Asset Management, LLC",56111,2025-09-30,-19092
Steel Peak Wealth Management LLC,56108,2025-09-30,-45534
Jefferies Financial Group Inc.,56061,2025-09-30,11300
Verition Fund Management LLC,55386,2025-09-30,18391
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,55340,2025-09-30,14182
"Waverly Advisors, LLC",55245,2025-09-30,1489
"WESPAC Advisors SoCal, LLC",55215,2025-09-30,-1836
"ExodusPoint Capital Management, LP",53552,2025-09-30,-41127
D.A. DAVIDSON & CO.,53523,2025-09-30,10970
TOWER BRIDGE ADVISORS,51870,2025-09-30,-1505
"State of Alaska, Department of Revenue",51655,2025-09-30,-1916
MOTCO,50873,2025-09-30,-148
MAI Capital Management,50833,2025-09-30,6943
WESBANCO BANK INC,49023,2025-09-30,-425
"Cornerstone Advisors, LLC",48900,2025-09-30,-1000
ALLIANZ SE,48711,2025-09-30,0
"Badgley Phelps Wealth Managers, LLC",48168,2025-09-30,1211
"Twin Tree Management, LP",47804,2025-09-30,47804
CENTRAL TRUST Co,47332,2025-09-30,-451
"Cambridge Investment Research Advisors, Inc.",47144,2025-09-30,-6762
"Sanibel Captiva Trust Company, Inc.",47112,2025-09-30,917
TITAN GLOBAL CAPITAL MANAGEMENT USA LLC,46232,2025-09-30,-23562
CAXTON ASSOCIATES LLP,45613,2025-09-30,44037
Adviser Investments LLC,45122,2025-09-30,-6468
"Cresset Asset Management, LLC",44524,2025-09-30,-405
Penserra Capital Management LLC,44189,2025-09-30,10501
PROFESSIONAL ADVISORY SERVICES INC,43867,2025-09-30,43867
"New Age Alpha Advisors, LLC",43715,2025-09-30,-5408
"Sustainable Insight Capital Management, LLC",43577,2025-09-30,14744
Federation des caisses Desjardins du Quebec,43358,2025-09-30,-3766
"Madison Asset Management, LLC",43300,2025-09-30,600
"MML INVESTORS SERVICES, LLC",43177,2025-09-30,1450
Advanced Asset Management Advisors Inc,42815,2025-09-30,-12500
TD Waterhouse Canada Inc.,42510,2025-09-30,3794
"Ameritas Investment Partners, Inc.",41945,2025-09-30,248
INTACT INVESTMENT MANAGEMENT INC.,41500,2025-09-30,0
EAGLE GLOBAL ADVISORS LLC,41298,2025-09-30,589
MILLER HOWARD INVESTMENTS INC /NY,40937,2025-09-30,696
Gunderson Capital Management Inc.,40920,2025-09-30,-489
"LEUTHOLD GROUP, LLC",40772,2025-09-30,1281
Independent Advisor Alliance,40183,2025-09-30,-3838
JONES FINANCIAL COMPANIES LLLP,39774,2025-09-30,5257
SUMITOMO LIFE INSURANCE CO,39543,2025-09-30,32082
Liontrust Investment Partners LLP,39456,2025-09-30,-28370
"IEQ CAPITAL, LLC",39427,2025-09-30,14958
"LYELL WEALTH MANAGEMENT, LP",39382,2025-09-30,1803
"Capital Group Private Client Services, Inc.",39227,2025-09-30,-119666
INTECH INVESTMENT MANAGEMENT LLC,39078,2025-09-30,-2585
PKO Investment Management Joint-Stock Co,39000,2025-09-30,-11000
"TCG Advisory Services, LLC",38993,2025-09-30,-3488
Tower Research Capital LLC (TRC),38832,2025-09-30,15764
"Toroso Investments, LLC",38754,2025-09-30,-24303
NEVILLE RODIE & SHAW INC,38695,2025-09-30,125
HOERTKORN RICHARD CHARLES,38673,2025-09-30,-2241
"Caprock Group, LLC",37620,2025-09-30,37620
Rockefeller Capital Management L.P.,37190,2025-09-30,-1332
"Steamboat Capital Partners, LLC",37106,2025-09-30,-2278
PARK AVENUE SECURITIES LLC,37015,2025-09-30,-180
Avanza Fonder AB,36702,2025-09-30,4381
"HANTZ FINANCIAL SERVICES, INC.",36192,2025-09-30,-1724
"Greystone Financial Group, LLC",35763,2025-09-30,35763
"Ascent Group, LLC",35693,2025-09-30,1542
"EXCHANGE TRADED CONCEPTS, LLC",35629,2025-09-30,-34165
PAYDEN & RYGEL,35600,2025-09-30,-12500
Elo Mutual Pension Insurance Co,35276,2025-09-30,1019
MIZUHO SECURITIES USA LLC,35246,2025-09-30,2292
AE Wealth Management LLC,35157,2025-09-30,8141
RESOURCES MANAGEMENT CORP /CT/ /ADV,35130,2025-09-30,419
"Jump Financial, LLC",34938,2025-09-30,-23469
"BTC Capital Management, Inc.",34662,2025-09-30,1841
CX Institutional,34505,2025-09-30,3340
JAMES INVESTMENT RESEARCH INC,34474,2025-09-30,-501
B. Metzler seel. Sohn & Co. AG,34033,2025-09-30,5141
OLD NATIONAL BANCORP /IN/,34020,2025-09-30,846
DAVENPORT & Co LLC,33897,2025-09-30,-16115
"NBC SECURITIES, INC.",33837,2025-09-30,292
"ASSETMARK, INC",33270,2025-09-30,241
"Merit Financial Group, LLC",32960,2025-09-30,-6615
"Bragg Financial Advisors, Inc",32687,2025-09-30,13740
ASSOCIATED BANC-CORP,32623,2025-09-30,6720
SEAVIEW INVESTMENT MANAGERS LLC,32206,2025-09-30,-11197
Longbow Finance SA,31948,2025-09-30,5805
"Kestra Advisory Services, LLC",31895,2025-09-30,-1609
"Brinker Capital Investments, LLC",31253,2025-09-30,3126
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",30924,2025-09-30,5610
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",30799,2025-09-30,19036
WINTON GROUP Ltd,30700,2025-09-30,30700
"BEESE FULMER INVESTMENT MANAGEMENT, INC.",30631,2025-09-30,2723
FIRST NATIONAL TRUST CO,30484,2025-09-30,-4728
TRUST CO OF VERMONT,30475,2025-09-30,1484
Siemens Fonds Invest GmbH,30457,2025-09-30,-4
"Callan Family Office, LLC",29955,2025-09-30,-1545
"China Universal Asset Management Co., Ltd.",29710,2025-09-30,-8370
Fortis Capital Management LLC,29636,2025-09-30,2148
"Stratos Wealth Partners, LTD.",29465,2025-09-30,2068
"YHB Investment Advisors, Inc.",29315,2025-09-30,1987
DARK FOREST CAPITAL MANAGEMENT LP,29121,2025-09-30,10613
"Williams Jones Wealth Management, LLC.",29093,2025-09-30,-8757
