symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
SRE,2024-12-31,87.72,633795000,55596497400,1565000000,35848000000,89879497400
SRE,2023-12-31,74.73,630296000,47102020080,236000000,31076000000,77942020080
SRE,2022-12-31,77.27,630318000,48704671860,370000000,28919000000,77253671860
SRE,2021-12-31,66.14,623510000,41238951400,559000000,24645000000,65324951400
SRE,2020-12-31,63.71,582154000,37089031340,960000000,24206000000,60335031340
SRE,2019-12-31,75.74,555808000,42096897920,108000000,25816000000,67804897920
SRE,2018-12-31,54.1,536144000,29005390400,102000000,24571000000,53474390400
SRE,2017-12-31,53.46,503090000,26895191400,288000000,19412000000,46019191400
SRE,2016-12-31,50.32,500434000,25181838880,349000000,17121000000,41953838880
SRE,2015-12-31,47.01,496498000,23340370980,403000000,14663000000,37600370980
SRE,2014-12-31,55.68,491782000,27382421760,570000000,14288000000,41100421760
SRE,2013-12-31,44.88,487726000,21889142880,904000000,12945000000,33930142880
SRE,2012-12-31,35.47,482694000,17121156180,475000000,12892000000,29538156180
SRE,2011-12-31,27.5,479440000,13184600000,252000000,10863000000,23795600000
SRE,2010-12-31,26.24,489472000,12843745280,912000000,9487000000,21418745280
SRE,2009-12-31,27.99,486678000,13622117220,7000000,8651000000,22266117220
SRE,2008-12-31,21.32,494774000,10548581680,331000000,7457000000,17674581680
SRE,2007-12-31,30.94,518538000,16043565720,668000000,5624000000,20999565720
SRE,2006-12-31,28.02,512953999,14372971051,924000000,5458000000,18906971051
SRE,2005-12-31,22.42,491812000,11026425040,772000000,5885000000,16139425040
SRE,2004-12-31,18.34,456542000,8372980280,419000000,4590000000,12543980280
SRE,2003-12-31,15.03,211400651,3177351784,432000000,5302000000,8047351784
SRE,2002-12-31,11.82,410416667,4851125003,455000000,4934000000,9330125003
SRE,2001-12-31,12.28,203937008,2504346458,605000000,4553000000,6452346458
SRE,2000-12-31,11.63,416504854,4843951452,637000000,4204000000,8410951452
SRE,1999-12-31,8.69,237553000,2064335570,487000000,3239000000,4816335570
SRE,1998-12-31,12.69,474193548,6017516124,424000000,2838000000,8431516124
SRE,1997-12-31,12.52,228724832,2863634896,624400000,2178700000,4417934896
SRE,1996-12-31,10.1,231710526,2340276312,173100000,1549200000,3716376312
SRE,1995-12-31,9.4,232680412,2187195872,96400000,1501400000,3592195872
SRE,1994-12-31,7.07,115982906,819999145,25400000,1578500000,2373099145
SRE,1993-12-31,7.9,116077348,917011049,0,0,917011049
SRE,1992-12-31,6.15,113615819,698737286,0,0,698737286
SRE,1991-12-31,8.73,111638418,974603389,0,0,974603389
SRE,1990-12-31,12.93,111875000,1446543750,0,0,1446543750
SRE,1989-12-31,16.8,111329114,1870329115,0,0,1870329115
SRE,1988-12-31,12.48,111761006,1394777354,0,0,1394777354
SRE,1987-12-31,16.55,111756757,1849574328,0,0,1849574328
SRE,1986-12-31,16.3,124678363,2032257316,0,0,2032257316
SRE,1985-12-31,16.13,109754601,1770341714,0,0,1770341714
