date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,IQV,USD,0001478242,2025-02-13,2025-02-13 07:39:45,2024,FY,15405000000,10030000000,5375000000,0.3489126907,0,0,0,1992000000,1181000000,3173000000,13203000000,47000000,670000000,1114000000,3453000000,0.2241480039,2202000000,0.1429406037,-533000000,1669000000,0.1083414476,296000000,1373000000,0.0891269068,7.57,7.49,181300000,183400000,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/0001478242-25-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/iqv-20241231.htm
2023-12-31,IQV,USD,0001478242,2024-02-15,2024-02-15 07:33:24,2023,FY,14984000000,9745000000,5239000000,0.3496396156,0,0,0,2053000000,1209000000,3262000000,13007000000,36000000,672000000,1125000000,3256000000,0.2172984517,1977000000,0.1319407368,-518000000,1459000000,0.0973705286,101000000,1358000000,0.0906300053,7.39,7.29,183800000,186300000,https://www.sec.gov/Archives/edgar/data/1478242/000147824224000038/0001478242-24-000038-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824224000038/iqv-20231231.htm
2022-12-31,IQV,USD,0001478242,2023-02-15,2023-02-15 16:24:16,2022,FY,14410000000,9382000000,5028000000,0.3489243581,0,0,0,2071000000,1158000000,3229000000,12611000000,13000000,416000000,1130000000,2909000000,0.2018736988,1799000000,0.1248438584,-448000000,1351000000,0.0937543373,260000000,1091000000,0.0757113116,5.82,5.72,187600000,190600000,https://www.sec.gov/Archives/edgar/data/1478242/000147824223000044/0001478242-23-000044-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824223000044/iqv-20221231.htm
2021-12-31,IQV,USD,0001478242,2022-02-16,2022-02-16 16:22:34,2021,FY,13874000000,9233000000,4641000000,0.3345105954,0,0,0,1964000000,1284000000,3248000000,12481000000,6000000,375000000,1264000000,2767000000,0.1994377973,1393000000,0.1004036327,-259000000,1134000000,0.0817356206,163000000,966000000,0.0696266398,5.05,4.95,191400000,195000000,https://www.sec.gov/Archives/edgar/data/1478242/000147824222000041/0001478242-22-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824222000041/iqv-20211231.htm
2020-12-31,IQV,USD,0001478242,2021-02-12,2021-02-12 16:16:25,2020,FY,11359000000,7500000000,3859000000,0.3397306101,0,0,0,1789000000,1339000000,3128000000,10628000000,6000000,416000000,1287000000,2076000000,0.1827625671,731000000,0.0643542565,-351000000,380000000,0.0334536491,72000000,279000000,0.0245620213,1.46,1.43,191300000,195000000,https://www.sec.gov/Archives/edgar/data/1478242/000147824221000020/0001478242-21-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824221000020/iqv-20201231.htm
2019-12-31,IQV,USD,0001478242,2020-02-18,2020-02-18 07:33:23,2019,FY,11088000000,7300000000,3788000000,0.3416305916,0,0,0,1734000000,1277000000,3011000000,10311000000,9000000,447000000,1202000000,2001000000,0.180465368,777000000,0.0700757576,-434000000,343000000,0.0309343434,116000000,191000000,0.0172258297,0.98,0.96,195100000,199600000,https://www.sec.gov/Archives/edgar/data/1478242/000156459020004901/0001564590-20-004901-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000156459020004901/iqv-10k_20191231.htm
2018-12-31,IQV,USD,0001478242,2019-02-19,2019-02-19 07:08:47,2018,FY,10412000000,6746000000,3666000000,0.352093738,0,1716000000,0,1716000000,1209000000,2925000000,9671000000,8000000,414000000,1141000000,1883000000,0.1808490204,741000000,0.0711678832,-398000000,343000000,0.0329427584,59000000,259000000,0.0248751441,1.27,1.24,203700000,208200000,https://www.sec.gov/Archives/edgar/data/1478242/000156459019003180/0001564590-19-003180-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000156459019003180/iqv-10k_20181231.htm
2017-12-31,IQV,USD,0001478242,2018-02-16,2018-02-16 16:41:29,2017,FY,9702000000,6301000000,3401000000,0.3505462791,0,1605000000,0,1605000000,1114000000,2736000000,9037000000,7000000,346000000,1011000000,1651000000,0.1701710987,719000000,0.0741084313,-361000000,304000000,0.0313337456,-987000000,1309000000,0.1349206349,6.01,5.88,217800000,222600000,https://www.sec.gov/Archives/edgar/data/1478242/000156459018002340/0001564590-18-002340-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000156459018002340/iqv-10k_20171231.htm
2016-12-31,IQV,USD,0001478242,2017-02-16,2017-02-16 16:17:46,2016,FY,6815000000,4748000000,2067000000,0.3033015407,0,1011000000,0,1011000000,475000000,1491000000,6239000000,4000000,144000000,289000000,849000000,0.1245781365,642000000,0.0942039618,-164000000,412000000,0.0604548789,345000000,115000000,0.0168745415,0.77,0.76,149100000,152000000,https://www.sec.gov/Archives/edgar/data/1478242/000119312517046709/0001193125-17-046709-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000119312517046709/d321341d10k.htm
2015-12-31,IQV,USD,0001478242,2016-02-11,2016-02-11 09:44:13,2015,FY,5737000000,4116000000,1621000000,0.2825518564,3337000,920985000,0,920985000,160000000,975000000,5091000000,4317000,101792000,127742000,768000000,0.1338678752,646612000,0.1127090814,-99000000,547000000,0.0953459997,158989000,387205000,0.0674925919,3.15,3.08,123038000,125630000,https://www.sec.gov/Archives/edgar/data/1478242/000156459016012629/0001564590-16-012629-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000156459016012629/q-10k_20151231.htm
