symbol,date,marketCap
JKHY,2026-01-02,13003320150
JKHY,2025-12-31,13304434320
JKHY,2025-12-30,13455355950
JKHY,2025-12-29,13591695780
JKHY,2025-12-26,13570552170
JKHY,2025-12-24,13501288620
JKHY,2025-12-23,13510766790
JKHY,2025-12-22,13512224970
JKHY,2025-12-19,13451710500
JKHY,2025-12-18,13442961420
JKHY,2025-12-17,13713453810
JKHY,2025-12-16,13627421190
JKHY,2025-12-15,13681373850
JKHY,2025-12-12,13670437500
JKHY,2025-12-11,13647106620
JKHY,2025-12-10,13482332280
JKHY,2025-12-09,13136014530
JKHY,2025-12-08,13195799910
JKHY,2025-12-05,13248294390
JKHY,2025-12-04,13148409060
JKHY,2025-12-03,12841462170
JKHY,2025-12-02,12589926120
JKHY,2025-12-01,12700747800
JKHY,2025-11-28,12721162320
JKHY,2025-11-26,12680333280
JKHY,2025-11-25,12658460580
JKHY,2025-11-24,12436817220
JKHY,2025-11-21,12452857200
JKHY,2025-11-20,12231942930
JKHY,2025-11-19,12088312200
JKHY,2025-11-18,11952701460
JKHY,2025-11-17,11930828759
JKHY,2025-11-14,11958534180
JKHY,2025-11-13,12049670430
JKHY,2025-11-12,12188197530
JKHY,2025-11-11,12083208570
JKHY,2025-11-10,11855732490
JKHY,2025-11-07,11723767200
JKHY,2025-11-06,11889999720
JKHY,2025-11-05,11653045470
JKHY,2025-11-04,11112789780
JKHY,2025-11-03,10982282670
JKHY,2025-10-31,10873364700
JKHY,2025-10-30,10941989400
JKHY,2025-10-29,10942719449
JKHY,2025-10-28,11264671500
JKHY,2025-10-27,11410681500
JKHY,2025-10-24,11376369150
JKHY,2025-10-23,11368338600
JKHY,2025-10-22,11461785000
JKHY,2025-10-21,11455944600
JKHY,2025-10-20,11320885350
JKHY,2025-10-17,11164654650
JKHY,2025-10-16,11165384700
JKHY,2025-10-15,11276352300
JKHY,2025-10-14,11251530600
JKHY,2025-10-13,11110630950
JKHY,2025-10-10,11063177700
JKHY,2025-10-09,10901106600
JKHY,2025-10-08,10909137150
JKHY,2025-10-07,10924468199
JKHY,2025-10-06,10782108450
JKHY,2025-10-03,10677711300
JKHY,2025-10-02,10681361550
JKHY,2025-10-01,10679901450
JKHY,2025-09-30,10872634650
JKHY,2025-09-29,11036165850
JKHY,2025-09-26,10905486900
JKHY,2025-09-25,10837592250
JKHY,2025-09-24,11060257500
JKHY,2025-09-23,10952210100
JKHY,2025-09-22,11056607250
JKHY,2025-09-19,11094569850
JKHY,2025-09-18,11277082350
JKHY,2025-09-17,11664738900
JKHY,2025-09-16,11612905350
JKHY,2025-09-15,11566182150
