symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
DAY,2029-12-31,3261999539,3360246559,3318100000,308209727,317492588,313510374,37262823,38385129,37903676,685541584,712522468,700948004,1269330630,1307561154,1291160809,4.37,4.44216,4.27395,1,1
DAY,2028-12-31,2828848942,2914050051,2877500000,267283533,275333752,271880323,32314811,33288089,32870566,545923007,567408587,556665797,1100780232,1133934246,1119711651,3.48,3.53746,3.40351,1,1
DAY,2027-12-31,2425635668,2426707085,2426171377,229185963,229287196,229236580,27708781,27721020,27714901,353598594,661999676,507799135,943879241,944296158,944087700,3.27199,4.12718,2.20448,9,4
DAY,2026-12-31,2139616381,2189374902,2169471494,202161457,206862887,204982315,24441495,25009902,24782539,416326222,474896282,445611252,832581543,851943904,844198960,2.74358,2.9607,2.59555,12,8
DAY,2025-12-31,1934690292,1969364062,1944662923,182799035,186075183,183741298,22100561,22496651,22214482,358997658,368403514,363700586,752839360,766331845,756719976,2.25769,2.29678,2.23814,11,7
DAY,2024-12-31,1720338683,1772152961,1749925381,162546042,167441710,165341539,19651957,20243848,19989935,292011409,296825013,294418211,669429458,689591769,680942428,1.83052,1.85053,1.82052,13,11
DAY,2023-12-31,1604407114,1652729690,1632000000,151592259,156158013,154199370,18327635,18879639,18642837,47167224,49023052,48095138,624317406,643121004,635054531,0.30067,0.30563,0.29406,7,8
DAY,2022-12-30,1219188374,1246538047,1235178577,115194901,117779033,116705734,13927163,14239587,14109824,105937784,109039920,107751908,474418567,485061051,480640779,0.67177,0.6798,0.66046,2,2
DAY,2021-12-30,1004270768,1026799261,1017442230,94888431,97017034,96132935,11472093,11729443,11622555,36547140,37617008,37172700,390788420,399554855,395913785,0.23175,0.23452,0.22785,5,1
DAY,2020-12-30,826356981,844894390,837195024,78078263,79829769,79102295,9439729,9651488,9563536,73474428,75625392,74731964,321557442,328770840,325774812,0.46591,0.47148,0.45807,3,1
DAY,2019-12-30,812837932,831072072,823498667,76800917,78523768,77808196,9285297,9493591,9407078,76959920,79211936,78276804,316296821,323392209,320445196,0.48801,0.49384,0.4798,3,2
DAY,2018-12-30,733012462,749455902,742626250,69258615,70812272,70166973,8373426,8561265,8483247,-11107886,-10791923,-10976653,285234611,291633190,288975591,-0.068433,-0.06728132,-0.06925116,3,1
