holder,shares,dateReported,change
"Tandem Investment Advisors, Inc.",1385214,2025-09-30,569037
ROYAL LONDON ASSET MANAGEMENT LTD,1288850,2025-09-30,-155617
AQR CAPITAL MANAGEMENT LLC,1204318,2025-09-30,1136623
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,1204130,2025-09-30,-30313
Legal & General Group Plc,1150971,2025-09-30,33758
"NATIXIS ADVISORS, L.P.",1127622,2025-09-30,-3009
GOBI CAPITAL LLC,1096203,2025-09-30,39499
RAYMOND JAMES FINANCIAL INC,1087409,2025-09-30,-48492
Close Asset Management Ltd,1086688,2025-09-30,956877
RENAISSANCE TECHNOLOGIES LLC,987000,2025-09-30,183888
"Prana Capital Management, LP",940841,2025-09-30,240249
Swiss National Bank,855700,2025-09-30,-32000
Jain Global LLC,843015,2025-09-30,-154786
NORDEA INVESTMENT MANAGEMENT AB,842364,2025-09-30,327406
"Sumitomo Mitsui Trust Holdings, Inc.",820890,2025-09-30,59997
MACQUARIE GROUP LTD,814402,2025-09-30,-46353
Rathbones Group PLC,794703,2025-09-30,205243
BROWN BROTHERS HARRIMAN & CO,788715,2025-09-30,158557
Verition Fund Management LLC,776267,2025-09-30,289213
"Burkehill Global Management, LP",750000,2025-09-30,0
ENVESTNET ASSET MANAGEMENT INC,713444,2025-09-30,-27851
"Clarkston Capital Partners, LLC",710070,2025-09-30,-35915
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,700249,2025-09-30,-224173
PRICE T ROWE ASSOCIATES INC /MD/,678077,2025-09-30,-28890
Polar Capital Holdings Plc,675000,2025-09-30,135000
CONGRESS ASSET MANAGEMENT CO /MA,669667,2025-09-30,-170821
"Nuveen, LLC",657735,2025-09-30,-47847
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",642233,2025-09-30,55399
Dundas Partners LLP,633541,2025-09-30,130430
BANK OF MONTREAL /CAN/,598646,2025-09-30,83045
HSBC HOLDINGS PLC,589094,2025-09-30,35162
RHUMBLINE ADVISERS,576772,2025-09-30,46081
SNYDER CAPITAL MANAGEMENT L P,562671,2025-09-30,-10112
Mitsubishi UFJ Trust & Banking Corp,551609,2025-09-30,65139
Amundi,541093,2025-09-30,-291584
"CBOE Vest Financial, LLC",533491,2025-09-30,72052
SCHWARTZ INVESTMENT COUNSEL INC,532400,2025-09-30,13250
CAPTRUST FINANCIAL ADVISORS,510244,2025-09-30,11685
"Gotham Asset Management, LLC",496186,2025-09-30,248110
SEI INVESTMENTS CO,494458,2025-09-30,-137351
"TimesSquare Capital Management, LLC",489570,2025-09-30,40028
NOMURA ASSET MANAGEMENT CO LTD,471239,2025-09-30,68603
EULAV Asset Management,444900,2025-09-30,0
ABN AMRO INVESTMENT SOLUTIONS,433697,2025-09-30,-13512
OSTERWEIS CAPITAL MANAGEMENT INC,423591,2025-09-30,93368
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,400734,2025-09-30,27599
"SEVEN GRAND MANAGERS, LLC",375000,2025-09-30,-375000
BANK OF NOVA SCOTIA,374572,2025-09-30,284315
BNP Paribas Asset Management Holding S.A.,362775,2025-09-30,325640
National Pension Service,352231,2025-09-30,7994
FIL Ltd,344811,2025-09-30,66962
Port Capital LLC,343450,2025-09-30,1270
"CI Private Wealth, LLC",341736,2025-09-30,-1679
"Cresset Asset Management, LLC",340621,2025-09-30,4733
Pictet Asset Management Holding SA,325827,2025-09-30,-31486
APG Asset Management N.V.,324810,2025-09-30,-95817
"Holocene Advisors, LP",323374,2025-09-30,-283053
Giverny Capital Inc.,322246,2025-09-30,609
"BNP PARIBAS ARBITRAGE, SNC",320187,2025-09-30,-240854
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",318755,2025-09-30,-1076
Squarepoint Ops LLC,316472,2025-09-30,-222891
STIFEL FINANCIAL CORP,308515,2025-09-30,-80145
BARR E S & CO,304698,2025-09-30,302761
CONFLUENCE INVESTMENT MANAGEMENT LLC,298360,2025-09-30,-1445
PhiloSmith Capital Corp,292450,2025-09-30,20000
ALLIANCEBERNSTEIN L.P.,292320,2025-09-30,29870
Vancity Investment Management Ltd,289863,2025-09-30,-2275
DF DENT & CO INC,285463,2025-09-30,285463
PROSPECTOR PARTNERS LLC,281622,2025-09-30,-255
"Susquehanna Portfolio Strategies, LLC",281531,2025-09-30,281531
AMERIPRISE FINANCIAL INC,281421,2025-09-30,-21640
"Russell Investments Group, Ltd.",280955,2025-09-30,126113
CREDIT AGRICOLE S A,269664,2025-09-30,269664
Capitolis Liquid Global Markets LLC,268900,2025-09-30,268900
TRUIST FINANCIAL CORP,268138,2025-09-30,1932
"D. E. Shaw & Co., Inc.",265595,2025-09-30,-318125
Allianz Asset Management GmbH,262032,2025-09-30,-29854
"Quantum Capital Management, LLC / NJ",261796,2025-09-30,164519
LPL Financial LLC,261781,2025-09-30,-13845
DekaBank Deutsche Girozentrale,260347,2025-09-30,0
CITIGROUP INC,253034,2025-09-30,-155750
KENSICO CAPITAL MANAGEMENT CORP,252000,2025-09-30,252000
RENAISSANCE GROUP LLC,250065,2025-09-30,-24492
Ghisallo Capital Management LLC,250000,2025-09-30,-1850000
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,243298,2025-09-30,-18469
"Rakuten Investment Management, Inc.",241414,2025-09-30,241414
Aware Super Pty Ltd as trustee of Aware Super,228374,2025-09-30,45705
AVIVA PLC,227797,2025-09-30,69427
Candriam S.C.A.,217538,2025-09-30,-12855
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,203867,2025-09-30,-6408
"Motley Fool Wealth Management, LLC",202822,2025-09-30,-24091
"Summit Wealth Partners, LLC",201700,2025-09-30,0
CANADA PENSION PLAN INVESTMENT BOARD,193391,2025-09-30,185074
NATIONAL BANK OF CANADA /FI/,183684,2025-09-30,-16040
abrdn plc,183564,2025-09-30,14008
DANSKE BANK A/S,182563,2025-09-30,-87668
"ADVISOR GROUP HOLDINGS, INC.",182111,2025-09-30,116523
WHITTIER TRUST CO,180445,2025-09-30,2954
"COMMONWEALTH EQUITY SERVICES, LLC",180153,2025-09-30,11945
"Baird Financial Group, Inc.",179389,2025-09-30,589
WELLINGTON MANAGEMENT GROUP LLP,175793,2025-09-30,53653
Distillate Capital Partners LLC,174232,2025-09-30,174232
VICTORY CAPITAL MANAGEMENT INC,173285,2025-09-30,4146
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,171991,2025-09-30,-82100
1832 Asset Management L.P.,170540,2025-09-30,37906
Running Oak Capital LLC,167571,2025-09-30,15531
GREAT WEST LIFE ASSURANCE CO /CAN/,167172,2025-09-30,-2693
Incline Global Management LLC,165825,2025-09-30,165825
STATE OF WISCONSIN INVESTMENT BOARD,165095,2025-09-30,-12341
PRUDENTIAL FINANCIAL INC,155566,2025-09-30,-38279
Universal- Beteiligungs- und Servicegesellschaft mbH,152138,2025-09-30,14868
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,149543,2025-09-30,18900
"Chevy Chase Trust Holdings, LLC",149532,2025-09-30,1608
"Ensign Peak Advisors, Inc",142199,2025-09-30,-22010
TD ASSET MANAGEMENT INC,139719,2025-09-30,-85379
TORONTO DOMINION BANK,139050,2025-09-30,-6776
CAPITAL FUND MANAGEMENT S.A.,137444,2025-09-30,96823
Handelsbanken Fonder AB,135934,2025-09-30,-1124100
Sterling Capital Management LLC,134572,2025-09-30,-316
"MATTERN CAPITAL MANAGEMENT, LLC",132379,2025-09-30,13181
Andra AP-fonden,132304,2025-09-30,36500
Taikang Asset Management (Hong Kong) Co Ltd,130978,2025-09-30,130978
"Resona Asset Management Co.,Ltd.",128228,2025-09-30,431
NEW YORK STATE COMMON RETIREMENT FUND,126718,2025-09-30,-2407
Treasurer of the State of North Carolina,125436,2025-09-30,-3299
INTECH INVESTMENT MANAGEMENT LLC,125004,2025-09-30,-79701
"Zimmer Partners, LP",125000,2025-09-30,84615
OMERS ADMINISTRATION Corp,124671,2025-09-30,26100
Janney Montgomery Scott LLC,123865,2025-09-30,2996
"Asset Management One Co., Ltd.",123685,2025-09-30,16559
FRANKLIN RESOURCES INC,123362,2025-09-30,2797
"UMB Bank, n.a.",118944,2025-09-30,1129
"T. Rowe Price Investment Management, Inc.",118792,2025-09-30,111472
VAUGHAN DAVID INVESTMENTS LLC/IL,113372,2025-09-30,0
WINTON GROUP Ltd,112808,2025-09-30,108417
Quantinno Capital Management LP,111504,2025-09-30,2878
"SEGALL BRYANT & HAMILL, LLC",110960,2025-09-30,-2802
BAR HARBOR WEALTH MANAGEMENT,109246,2025-09-30,-49515
"LOUNTZIS ASSET MANAGEMENT, LLC",108600,2025-09-30,-118
VOYA INVESTMENT MANAGEMENT LLC,108200,2025-09-30,-39944
"Copeland Capital Management, LLC",108103,2025-09-30,58630
Korea Investment CORP,107950,2025-09-30,-55488
TOWER BRIDGE ADVISORS,105138,2025-09-30,59445
"YOUSIF CAPITAL MANAGEMENT, LLC",104954,2025-09-30,-2804
State of New Jersey Common Pension Fund D,103914,2025-09-30,24205
"State of Tennessee, Treasury Department",103468,2025-09-30,22934
GUGGENHEIM CAPITAL LLC,102074,2025-09-30,-4113
KLP KAPITALFORVALTNING AS,101700,2025-09-30,500
"SPRING CAPITAL MANAGEMENT, LLC",100510,2025-09-30,4765
"WealthPlan Investment Management, LLC",99139,2025-09-30,-1769
Pictet North America Advisors SA,98837,2025-09-30,-540
MILLENNIUM MANAGEMENT LLC,98699,2025-09-30,-825483
"Rafferty Asset Management, LLC",97513,2025-09-30,4380
Creative Planning,95180,2025-09-30,24982
SPEECE THORSON CAPITAL GROUP INC,94787,2025-09-30,-1067
COOPER INVESTORS PTY LTD,92540,2025-09-30,0
FIRST MERCHANTS CORP,91904,2025-09-30,849
KENNEDY CAPITAL MANAGEMENT LLC,91003,2025-09-30,-15972
Mn Services Vermogensbeheer B.V.,91000,2025-09-30,0
Heron Bay Capital Management,89341,2025-09-30,-548
US BANCORP \DE\,88737,2025-09-30,-1232
WHITTIER TRUST CO OF NEVADA INC,88645,2025-09-30,399
Lansforsakringar Fondforvaltning AB (publ),88568,2025-09-30,0
"BCM ADVISORS, LLC",88258,2025-09-30,8
LYNWOOD PRICE CAPITAL MANAGEMENT LP,88000,2025-09-30,55200
Arizona State Retirement System,87802,2025-09-30,2138
Motley Fool Asset Management LLC,87663,2025-09-30,1799
"ExodusPoint Capital Management, LP",87650,2025-09-30,43864
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,87159,2025-09-30,-2813
"Marks Group Wealth Management, Inc",86667,2025-09-30,-1234
Assenagon Asset Management S.A.,86213,2025-09-30,-866210
FIRST TRUST ADVISORS LP,81309,2025-09-30,-562893
DIAMOND HILL CAPITAL MANAGEMENT INC,79697,2025-09-30,0
STATE OF MICHIGAN RETIREMENT SYSTEM,79251,2025-09-30,3100
"HANTZ FINANCIAL SERVICES, INC.",78811,2025-09-30,-12585
OSSIAM,77586,2025-09-30,73576
CIBC Asset Management Inc,77260,2025-09-30,-21708
Cerity Partners LLC,76985,2025-09-30,34888
"Mariner, LLC",74690,2025-09-30,23112
Czech National Bank,74415,2025-09-30,5907
JONES FINANCIAL COMPANIES LLLP,74124,2025-09-30,23506
"MetLife Investment Management, LLC",73859,2025-09-30,1198
Neuberger Berman Group LLC,73350,2025-09-30,28865
Skandinaviska Enskilda Banken AB (publ),73142,2025-09-30,-25793
Zurcher Kantonalbank (Zurich Cantonalbank),72360,2025-09-30,10840
Atom Investors LP,70910,2025-09-30,52914
2Xideas AG,70685,2025-09-30,70685
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,70360,2025-09-30,1622
"GHP Investment Advisors, Inc.",70041,2025-09-30,70041
COMERICA BANK,68337,2025-09-30,-6827
Boston Trust Walden Corp,67667,2025-09-30,725
HWG Holdings LP,67101,2025-09-30,-5923
"JACKSON HILL ADVISORS, LLC",65000,2025-09-30,65000
PUBLIC SECTOR PENSION INVESTMENT BOARD,63224,2025-09-30,5567
"CWM, LLC",62545,2025-09-30,56265
Retirement Systems of Alabama,62501,2025-09-30,1526
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",62171,2025-09-30,9186
"CIBC Private Wealth Group, LLC",61653,2025-09-30,-1359536
CITADEL ADVISORS LLC,60451,2025-09-30,-5206846
"Westbourne Investment Advisors, Inc.",59964,2025-09-30,59964
"NewEdge Advisors, LLC",59078,2025-09-30,1413
FORSTA AP-FONDEN,58500,2025-09-30,12700
AMALGAMATED BANK,57578,2025-09-30,7117
BENJAMIN EDWARDS INC,57504,2025-09-30,-2446
DnB Asset Management AS,57482,2025-09-30,255
"Stonebridge Financial Group, LLC",56323,2025-09-30,746
SAWGRASS ASSET MANAGEMENT LLC,55397,2025-09-30,55397
WILSON ASSET MANAGEMENT (INTERNATIONAL) PTY LTD,54440,2025-09-30,0
Schonfeld Strategic Advisors LLC,54028,2025-09-30,-273347
"PNC FINANCIAL SERVICES GROUP, INC.",52722,2025-09-30,6346
IFM Investors Pty Ltd,52258,2025-09-30,0
"VAUGHAN NELSON INVESTMENT MANAGEMENT, L.P.",52225,2025-09-30,23090
"NISA INVESTMENT ADVISORS, LLC",49426,2025-09-30,-20164
Daiwa Securities Group Inc.,49258,2025-09-30,13099
"Mirae Asset Global Investments Co., Ltd.",48600,2025-09-30,14678
"SRS Capital Advisors, Inc.",48507,2025-09-30,48000
"WILEY BROS.-AINTREE CAPITAL, LLC",48455,2025-09-30,-2310
Silphium Asset Management Ltd,48323,2025-09-30,8100
FJ Capital Management LLC,47837,2025-09-30,11879
PARK NATIONAL CORP /OH/,46125,2025-09-30,-5450
Utah Retirement Systems,46062,2025-09-30,4858
Cetera Investment Advisers,45499,2025-09-30,6108
"FULLER & THALER ASSET MANAGEMENT, INC.",45284,2025-09-30,7326
"XPONANCE, INC.",45045,2025-09-30,-5718
NATIXIS,44790,2025-09-30,-53709
Police & Firemen's Retirement System of New Jersey,44599,2025-09-30,2804
"LEAVELL INVESTMENT MANAGEMENT, INC.",44307,2025-09-30,-13187
STEPHENS INC /AR/,42744,2025-09-30,17982
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,42656,2025-09-30,-3463
KELLEHER FINANCIAL ADVISORS,42048,2025-09-30,0
FIRST NATIONAL BANK OF OMAHA,41751,2025-09-30,41751
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,40833,2025-09-30,-1359
TEACHER RETIREMENT SYSTEM OF TEXAS,40312,2025-09-30,-32775
"Sumitomo Mitsui DS Asset Management Company, Ltd",40077,2025-09-30,8507
"THREADGILL FINANCIAL, LLC",39734,2025-09-30,4683
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,39728,2025-09-30,7328
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",39634,2025-09-30,-13469
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,38488,2025-09-30,6582
Brookstone Capital Management,38394,2025-09-30,9127
Southeast Asset Advisors Inc.,37699,2025-09-30,3587
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",36848,2025-09-30,-22502
MOGY JOEL R INVESTMENT COUNSEL INC,36697,2025-09-30,-13719
"WealthPLAN Partners, LLC",36570,2025-09-30,879
"First National Advisers, LLC",36098,2025-09-30,857
"Legacy Financial Strategies, LLC",35984,2025-09-30,2174
Integrity Financial Corp /WA,35776,2025-09-30,1
"AMERIFLEX GROUP, INC.",35180,2025-09-30,17590
UniSuper Management Pty Ltd,34545,2025-09-30,8788
DAVENPORT & Co LLC,34073,2025-09-30,-2024
AGF MANAGEMENT LTD,33676,2025-09-30,6046
Independent Advisor Alliance,33643,2025-09-30,349
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,33552,2025-09-30,9463
MERCER GLOBAL ADVISORS INC /ADV,33187,2025-09-30,21492
THRIVENT FINANCIAL FOR LUTHERANS,32925,2025-09-30,-12294
"Summit Financial, LLC",32654,2025-09-30,-1176
"State of Alaska, Department of Revenue",31248,2025-09-30,-235
AXA Investment Managers S.A.,31219,2025-09-30,31219
"U.S. Capital Wealth Advisors, LLC",31104,2025-09-30,355
"Bank Julius Baer & Co. Ltd, Zurich",31019,2025-09-30,-8867
"Ambassador Advisors, LLC",30980,2025-09-30,230
"WCM INVESTMENT MANAGEMENT, LLC",30798,2025-09-30,-13778
"Empowered Funds, LLC",30757,2025-09-30,1238
"Savant Capital, LLC",30557,2025-09-30,5291
"HighTower Advisors, LLC",30364,2025-09-30,-8709
Roundview Capital LLC,30282,2025-09-30,4093
"Cambridge Investment Research Advisors, Inc.",30258,2025-09-30,13985
"Penobscot Investment Management Company, Inc.",29823,2025-09-30,480
PANAGORA ASSET MANAGEMENT INC,29626,2025-09-30,14496
"Elser Financial Planning, Inc",29529,2025-09-30,-25
COLDSTREAM CAPITAL MANAGEMENT INC,29232,2025-09-30,1165
"MML INVESTORS SERVICES, LLC",29209,2025-09-30,1739
Tredje AP-fonden,28904,2025-09-30,10117
"CIM, LLC",28785,2025-09-30,1560
CRAWFORD INVESTMENT COUNSEL INC,28580,2025-09-30,2904
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",28562,2025-09-30,-76252
"FORA Capital, LLC",28463,2025-09-30,28463
MACKENZIE FINANCIAL CORP,28276,2025-09-30,5260
"Steward Partners Investment Advisory, LLC",28207,2025-09-30,-1817
"Atria Investments, Inc",27596,2025-09-30,-10083
"Vanguard Personalized Indexing Management, LLC",27596,2025-09-30,-983
MITCHELL CAPITAL MANAGEMENT CO,27591,2025-09-30,-5315
"New Age Alpha Advisors, LLC",27170,2025-09-30,-725
"Advisory Services Network, LLC",27083,2025-09-30,-6237
Oak Thistle LLC,26633,2025-09-30,20445
"Ironwood Investment Counsel, LLC",26463,2025-09-30,-600
NEOS Investment Management LLC,26270,2025-09-30,9015
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,26161,2025-09-30,948
Delta Global Management LP,26028,2025-09-30,26028
JANUS HENDERSON GROUP PLC,25545,2025-09-30,-53109
"Davidson Kahn Capital Management, LLC",25468,2025-09-30,9658
Wealthcare Advisory Partners LLC,25464,2025-09-30,-903
DARK FOREST CAPITAL MANAGEMENT LP,24689,2025-09-30,17572
"Pathstone Holdings, LLC",24659,2025-09-30,596
PENINSULA ASSET MANAGEMENT INC,24630,2025-09-30,110
Ethic Inc.,24595,2025-09-30,-5464
Capital International Sarl,24270,2025-09-30,16240
Lombard Odier Asset Management (USA) Corp,24231,2025-09-30,-21297
TWINBEECH CAPITAL LP,24186,2025-09-30,24186
SALEM INVESTMENT COUNSELORS INC,24000,2025-09-30,2000
Harbor Advisors LLC,24000,2025-09-30,0
BLAIR WILLIAM & CO/IL,23975,2025-09-30,1283
Rockefeller Capital Management L.P.,23766,2025-09-30,6490
"Toroso Investments, LLC",23673,2025-09-30,-192974
C WorldWide Group Holding A/S,23640,2025-09-30,2122
"Pacer Advisors, Inc.",23574,2025-09-30,-9753
Achmea Investment Management B.V.,23410,2025-09-30,0
D.A. DAVIDSON & CO.,23070,2025-09-30,-513
BESSEMER GROUP INC,23020,2025-09-30,1937
SCHRODER INVESTMENT MANAGEMENT GROUP,22962,2025-09-30,5508
HANCOCK WHITNEY CORP,22855,2025-09-30,0
"TWO SIGMA INVESTMENTS, LP",22749,2025-09-30,-922901
"QRG CAPITAL MANAGEMENT, INC.",22701,2025-09-30,-3137
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,22602,2025-09-30,1061
Avanza Fonder AB,22190,2025-09-30,0
"Glenmede Investment Management, LP",22043,2025-09-30,5467
Jefferies Financial Group Inc.,21508,2025-09-30,-277133
Numerai GP LLC,21456,2025-09-30,-8975
MIZUHO SECURITIES USA LLC,21340,2025-09-30,1979
GAM Holding AG,21292,2025-09-30,9517
MGO ONE SEVEN LLC,21040,2025-09-30,-11589
Prospera Financial Services Inc,20714,2025-09-30,2969
"IFP Advisors, Inc",20467,2025-09-30,-332
CX Institutional,20409,2025-09-30,265
"Fairbanks Capital Management, Inc.",20376,2025-09-30,5491
"Summit Trail Advisors, LLC",20287,2025-09-30,13836
Hilltop Holdings Inc.,20127,2025-09-30,-316
FIDUCIARY TRUST CO,19813,2025-09-30,-190
"Trueblood Wealth Management, LLC",19554,2025-09-30,389
"Farringdon Capital, Ltd.",19474,2025-09-30,19474
"Crossmark Global Holdings, Inc.",19014,2025-09-30,-2213
"Lido Advisors, LLC",18823,2025-09-30,72
OSTRUM ASSET MANAGEMENT,18781,2025-09-30,11989
Marex Group plc,18677,2025-09-30,18677
"Freedom Day Solutions, LLC",18632,2025-09-30,129
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,18618,2025-09-30,0
WESTWOOD HOLDINGS GROUP INC,18141,2025-09-30,18141
"Ameritas Investment Partners, Inc.",18118,2025-09-30,1406
"Kesler, Norman & Wride, LLC",17951,2025-09-30,187
"Virtus Investment Advisers, Inc.",17859,2025-09-30,5750
ZACKS INVESTMENT MANAGEMENT,17854,2025-09-30,125
"HB Wealth Management, LLC",17778,2025-09-30,3769
LOS ANGELES CAPITAL MANAGEMENT LLC,17752,2025-09-30,-45010
"Metis Global Partners, LLC",17577,2025-09-30,520
BRIGHTON JONES LLC,17564,2025-09-30,8592
Kentucky Retirement Systems,17516,2025-09-30,2215
LOGAN CAPITAL MANAGEMENT INC,17269,2025-09-30,341
HARTFORD INVESTMENT MANAGEMENT CO,17256,2025-09-30,349
"Nicholson Wealth Management Group, LLC",17213,2025-09-30,2447
"Ironvine Capital Partners, LLC",17196,2025-09-30,17196
Benchmark Investment Advisors LLC,17141,2025-09-30,17141
"GenTrust, LLC",16994,2025-09-30,16994
OPPENHEIMER ASSET MANAGEMENT INC.,16959,2025-09-30,-697
MIRABELLA FINANCIAL SERVICES LLP,16844,2025-09-30,7160
BALYASNY ASSET MANAGEMENT L.P.,16594,2025-09-30,-4440154
EVERMAY WEALTH MANAGEMENT LLC,16495,2025-09-30,0
"IEQ CAPITAL, LLC",16375,2025-09-30,16375
KEYBANK NATIONAL ASSOCIATION/OH,15932,2025-09-30,677
Man Group plc,15725,2025-09-30,-70323
"Cyndeo Wealth Partners, LLC",15598,2025-09-30,0
Louisiana State Employees Retirement System,15400,2025-09-30,600
Gulf International Bank (UK) Ltd,15358,2025-09-30,-367
"Norinchukin Bank, The",15276,2025-09-30,3107
"Callan Family Office, LLC",15179,2025-09-30,-5282
"Capital Investment Advisors, LLC",15149,2025-09-30,328
"CHOREO, LLC",15045,2025-09-30,-10
GREENLEAF TRUST,14940,2025-09-30,-284
AE Wealth Management LLC,14335,2025-09-30,91
"SECURIAN ASSET MANAGEMENT, INC",14128,2025-09-30,-550
"PARR MCKNIGHT WEALTH MANAGEMENT GROUP, LLC",14094,2025-09-30,1886
BRANT POINT INVESTMENT MANAGEMENT LLC,14000,2025-09-30,-16000
"Colony Group, LLC",13985,2025-09-30,2427
"Caitlin John, LLC",13930,2025-09-30,1013
"FEDERATED HERMES, INC.",13911,2025-09-30,-199190
Maryland State Retirement & Pension System,13909,2025-09-30,514
Investment Management Corp of Ontario,13898,2025-09-30,6718
"PineBridge Investments, L.P.",13834,2025-09-30,-10467
ING GROEP NV,13721,2025-09-30,166
"SlateStone Wealth, LLC",13475,2025-09-30,0
"Envestnet Portfolio Solutions, Inc.",12974,2025-09-30,-1376
"CATHY PARETO & ASSOCIATES, INC",12777,2025-09-30,16
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,12700,2025-09-30,1600
Suncoast Equity Management,12569,2025-09-30,195
Maridea Wealth Management LLC,12537,2025-09-30,12537
WEDBUSH SECURITIES INC,12142,2025-09-30,278
BI Asset Management Fondsmaeglerselskab A/S,12035,2025-09-30,510
Cross Staff Investments Inc,12000,2025-09-30,0
WEDGE CAPITAL MANAGEMENT L L P/NC,11937,2025-09-30,-4530
Y-Intercept (Hong Kong) Ltd,11790,2025-09-30,11790
CenterBook Partners LP,11693,2025-09-30,11693
"Compass Ion Advisors, LLC",11670,2025-09-30,-1
Wealthfront Advisers LLC,11605,2025-09-30,-3784
Robeco Institutional Asset Management B.V.,11587,2025-09-30,-439566
E. Ohman J:or Asset Management AB,11570,2025-09-30,0
"Concurrent Investment Advisors, LLC",11512,2025-09-30,1851
Polymer Capital Management (US) LLC,11272,2025-09-30,11272
Integrated Wealth Concepts LLC,11256,2025-09-30,-142
"Tributary Capital Management, LLC",11152,2025-09-30,324
"Occidental Asset Management, LLC",11138,2025-09-30,1663
"PRINCIPAL SECURITIES, INC.",11132,2025-09-30,1960
"Baker Avenue Asset Management, LP",11131,2025-09-30,1098
EVERENCE CAPITAL MANAGEMENT INC,11103,2025-09-30,-3167
AG2R LA MONDIALE GESTION D'ACTIFS,10986,2025-09-30,0
"Sequoia Financial Advisors, LLC",10936,2025-09-30,1104
TOKIO MARINE ASSET MANAGEMENT CO LTD,10895,2025-09-30,1803
B. Metzler seel. Sohn & Co. AG,10878,2025-09-30,1227
"Chaney Capital Management, Inc.",10864,2025-09-30,0
ALLSTATE CORP,10850,2025-09-30,10850
"Monte Financial Group, LLC",10801,2025-09-30,233
"Gilbert & Cook, Inc.",10789,2025-09-30,1509
PRUDENTIAL PLC,10605,2025-09-30,6419
Engineers Gate Manager LP,10570,2025-09-30,310
Spears Abacus Advisors LLC,10548,2025-09-30,3196
"Atomi Financial Group, Inc.",10530,2025-09-30,-738
"Resonant Capital Advisors, LLC",10247,2025-09-30,211
"Interval Partners, LP",10094,2025-09-30,-41669
