date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,ALB,USD,0000915913,2025-02-12,2025-02-12 17:09:12,2024,FY,1192230000,0,1192230000,1065560000,1502531000,81941000,3842262000,9450309000,1582714000,230753000,1813467000,1117739000,53608000,332264000,12767387000,0,16609649000,943887000,398023000,95275000,0,529279000,1966464000,3217656000,78027000,358029000,789785000,4443497000,0,99514000,6409961000,2235105000,1176000,5481692000,-742062000,2985606000,9961517000,10199688000,16609649000,238171000,16609649000,1117739000,3615679000,2423449000,https://www.sec.gov/Archives/edgar/data/915913/000091591325000026/0000915913-25-000026-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591325000026/alb-20241231.htm
2023-12-31,ALB,USD,0000915913,2024-02-15,2024-02-14 15:46:06,2023,FY,889900000,0,889900000,1835210000,2161287000,330522000,5216919000,9632609000,1629729000,261858000,1891587000,1381559000,22433000,125545000,13053733000,0,18270652000,2088045000,625761000,255155000,0,591501000,3560462000,3654683000,78027000,558430000,753951000,5045091000,0,113681000,8605553000,0,1174000,6987015000,-528526000,2952517000,9412180000,9665099000,18270652000,252919000,18270652000,1381559000,4280444000,3390544000,https://www.sec.gov/Archives/edgar/data/915913/000091591324000094/0000915913-24-000094-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591324000094/alb-20231231.htm
2022-12-31,ALB,USD,0000915913,2023-02-15,2023-02-15 17:30:03,2022,FY,1499142000,0,1499142000,1448584000,2076031000,163160000,5186917000,7091170000,1617627000,287870000,1905497000,1150553000,46434000,75951000,10269605000,0,15456522000,2052001000,2128000,134876000,0,552010000,2741015000,3314241000,0,480770000,729649000,4524660000,0,99269000,7265675000,0,1172000,5601277000,-560662000,2940840000,7982627000,8190847000,15456522000,208220000,15456522000,1150553000,3316369000,1817227000,https://www.sec.gov/Archives/edgar/data/915913/000091591323000097/0000915913-23-000097-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591323000097/alb-20221231.htm
2021-12-31,ALB,USD,0000915913,2022-02-22,2022-02-18 17:49:21,2021,FY,439272000,0,439272000,700058000,798620000,55731000,1993681000,6064357000,1597627000,308947000,1906574000,912008000,18797000,78701000,8980437000,0,10974118000,647986000,389920000,27667000,0,808762000,1874335000,2131316000,0,353279000,809581000,3294176000,0,126997000,5168511000,0,1170000,3096539000,-392450000,2920007000,5625266000,5805607000,10974118000,180341000,10974118000,912008000,2521236000,2081964000,https://www.sec.gov/Archives/edgar/data/915913/000091591323000025/0000915913-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591323000025/alb-20211231.htm
2020-12-31,ALB,USD,0000915913,2021-02-19,2021-02-19 16:37:48,2020,FY,746724000,0,746724000,530838000,750237000,178385000,2206184000,5354625000,1665520000,349105000,2014625000,656244000,20317000,198951000,8244762000,0,10450946000,483221000,804677000,32251000,0,481700000,1801849000,2884146000,0,394852000,901505000,4180503000,0,116765000,5982352000,0,1069000,3155252000,-326132000,1438038000,4268227000,4468594000,10450946000,200367000,10450946000,656244000,3688823000,2942099000,https://www.sec.gov/Archives/edgar/data/915913/000091591321000018/0000915913-21-000018-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591321000018/alb-20201231.htm
2019-12-31,ALB,USD,0000915913,2020-02-26,2020-02-26 12:42:26,2019,FY,613110000,0,613110000,752448000,768984000,90567000,2225109000,5043337000,1578785000,354622000,1933407000,579813000,15275000,63922000,7635754000,0,9860863000,574138000,210473000,32461000,0,591924000,1408996000,2977607000,0,397858000,982822000,4358287000,0,137823000,5767283000,0,1061000,2943478000,-395735000,1383446000,3932250000,4093580000,9860863000,161330000,9860863000,579813000,3188080000,2574970000,https://www.sec.gov/Archives/edgar/data/915913/000091591320000040/0000915913-20-000040-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591320000040/a1231201910-kdocument.htm
2018-12-31,ALB,USD,0000915913,2019-02-27,2019-02-27 16:27:52,2018,FY,555320000,0,555320000,697887000,700540000,44674000,1998421000,3021084000,1567169000,386143000,1953312000,528722000,17029000,63106000,5583253000,0,7581674000,522516000,307294000,60871000,0,190797000,1183173000,1397916000,0,382982000,858495000,2639393000,0,0,3822566000,0,1056000,2566050000,-350682000,1368897000,3585321000,3759108000,7581674000,173787000,7581674000,528722000,1705210000,1149890000,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/0000915913-19-000021-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/a1231201810-kdocument.htm
2017-12-31,ALB,USD,0000915913,2018-02-28,2018-02-27 17:56:57,2017,FY,1137303000,0,1137303000,619393000,592781000,128086000,2477563000,2493310000,1610355000,421503000,2031858000,534064000,25108000,188869000,5273209000,0,7750772000,418537000,422012000,54937000,0,223889000,1200925000,1415360000,0,370389000,946402000,2732151000,0,0,3933076000,0,1105000,2035163000,-225668000,1863949000,3674549000,3817696000,7750772000,143147000,7750772000,534064000,1837372000,700069000,https://www.sec.gov/Archives/edgar/data/915913/000091591318000005/0000915913-18-000005-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591318000005/a1231201710-kdocument.htm
2016-12-31,ALB,USD,0000915913,2017-02-28,2017-02-27 17:53:25,2016,FY,2269756000,0,2269756000,543105000,450263000,43494000,3306618000,2360140000,1540032000,354564000,1894596000,457533000,61132000,81188000,4854589000,0,8161207000,281874000,247544000,254416000,0,219060000,1140103000,2121718000,0,412739000,544043000,3078500000,0,0,4218603000,0,1125000,2121931000,-412412000,2084418000,3795062000,3942604000,8161207000,147542000,8161207000,457533000,2369262000,99506000,https://www.sec.gov/Archives/edgar/data/915913/000091591317000010/0000915913-17-000010-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591317000010/a1231201610-kdocument.htm
2015-12-31,ALB,USD,0000915913,2016-02-29,2016-02-29 17:50:14,2015,FY,213734000,0,213734000,495550000,508728000,682205000,1831003000,2484738000,2893811000,1733047000,4626858000,455417000,76025000,140973000,7784011000,0,9615014000,239572000,674994000,69432000,0,503368000,1616685000,3142163000,0,736317000,1052941000,4597016000,0,0,6213701000,0,1122000,1615407000,-421288000,2059151000,3254392000,3401313000,9615014000,146921000,9615014000,435584000,3817157000,3603423000,https://www.sec.gov/Archives/edgar/data/915913/000091591316000041/0000915913-16-000041-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591316000041/a1231201510-kdocument.htm
