symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
TRGP,2029-12-31,15429652923,30994406653,23625700000,2192418290,4404033219,3357004661,1027021713,2063035947,1572563363,1646188743,4214200428,2998444612,327719224,658307932,501799756,13.54923,19.04293,7.43872,2,1
TRGP,2028-12-31,20164200000,20813000000,20488600000,2865155885,2957344672,2911250279,1342160535,1385345673,1363753104,2684676619,2756568137,2720622378,428278977,442059212,435169095,12.2769,12.45625,12.13139,3,3
TRGP,2027-12-31,15939653913,32018874160,24406607415,2264884955,4549601062,3467964753,1060968173,2131226098,1624541776,2334717223,2764010456,2549363839.5,338551427,680067183,518385895,11.30265,12.48988,10.55001,6,9
TRGP,2026-12-31,19597066643,27249254570,22298416682,2784571211,3871879970,3168409348,1304411256,1813752795,1484217320,1978457416,2335555950,1997676160,416233308,578762504,473608826,9.83217,10.5538,8.94016,5,7
TRGP,2025-12-31,16626442728,17227614699,16931515072,2362471619,2447892881,2405819723,1106681905,1146696847,1126987995,1544740396,2157309864,1823898980,353138527,365907162,359618133,8.54485,9.74835,6.9803,6,8
TRGP,2024-12-31,10586886292,21266470513,16210513659,1504303645,3021778853,2303371748,704679629,1415529376,1078997019,1297926718,1494839459,1396383088.5,224860933,451690731,344304372,6.13291,6.75481,5.86501,5,4
TRGP,2023-12-31,10619531754,21332047278,16260500000,1508942279,3031096736,2310474369,706852561,1419894268,1082324188,581197979,1487848592,1064599999,225554309,453083554,345366060,4.78364,6.72322,2.62629,2,2
TRGP,2022-12-30,14929680912,26706567426,21763400323,941406011,1412109015,1176757513,356283707,917771563,637027635,-1274486850,-599314274,-936900562,440194159,660291241,550242700,3.8151,4.94159,2.25777,2,4
TRGP,2021-12-30,10834509454,19381027563,15793757947,805180824,1207771235,1006476030,277744398,765112962,521428680,-1178259232,-574283392,-876271312,391941685,587912531,489927109,1.9451,2.51943,1.15111,3,3
TRGP,2020-12-30,5494101387,9827978910,8008900432,-195165487937,-129213475445,-162189481691,-237978468023,-157705773463,-197842120743,-199308314957,-132282626721,-165795470840,116692362,208742065,170105617,-7.03133,-4.16114,-9.10748,3,3
TRGP,2019-12-30,5880172625,10518592301,8571686935,1422066284,2133099427,1777582856,12932542,165661674,89297109,-922712470,-615141646,-768927058,2204444241,3306666363,2755555302,-0.87778,-0.51947,-1.13696,2,4
TRGP,2018-12-30,7332915026,13117292375,10689388889,1041942881,1863852146,1518868365,-3474152001,-708168000,-2091160001,-6199648001,-3223212001,-4711430001,155747976,278605675,227038045,0.078797,0.10206,0.04663201,5,4
TRGP,2017-12-30,5784518963,10347484760,8432250000,821929387,1470286788,1198148734,1577749090,4193492728,2885620910,-9149913818,-4296462545,-6723188182,122860707,219776147,179097381,-1.49897,-0.88709,-1.94157,5,4
TRGP,2016-12-30,4469439285,7995039032,6515222727,1126730400,1690095600,1408413000,-2080845000,-1216117500,-1648481250,-3604892400,-2403261600,-3004077000,3575287200,5362930800,4469109000,-0.56393,-0.33373,-0.73044,4,5
TRGP,2015-12-30,4603114699,8234160785,6710085000,1100855913,1651283870,1376069892,193425917,501261323,347343621,58115088,87172634,72643861,747334755,1121002133,934168444,0.96747,1.25314,0.57255,5,4
TRGP,2014-12-30,7255564969,10883347453,9069456211,545853691,818780536,682317114,524412744,786619117,655515931,82122397,123183596,102652997,476586415,714879625,595733020,2.56,3.06,2.06,11,11
TRGP,2013-12-30,4743587306,7115380958,5929484133,355410877,533116314,444263596,266415315,399622975,333019145,45254027,67881041,56567534,358863756,538295635,448579696,1.34,1.61,1.07,20,20
TRGP,2012-12-30,4460882506,6691323761,5576103134,280482028,420723042,350602536,247617069,371425604,309521337,26877797,40316698,33597248,365691448,571737172,468714310,0.815,0.98,0.65,11,11
TRGP,2011-12-30,7592672000,11389008000,9490840000,257246874,385870311,321558593,305712363,458568545,382140454,25941419,38912129,32426774,122033021,183049532,152541277,1.025,1.23,0.82,18,18
