holder,shares,dateReported,change
"Caprock Group, LLC",9645,2025-09-30,9645
Virtu Financial LLC,9630,2025-09-30,9630
Tredje AP-fonden,9469,2025-09-30,939
Presima Securities ULC,9372,2025-09-30,0
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",9363,2025-09-30,3823
Freestone Grove Partners LP,9203,2025-09-30,9203
Polymer Capital Management (US) LLC,9068,2025-09-30,9068
RITHOLTZ WEALTH MANAGEMENT,9016,2025-09-30,-44
Avanza Fonder AB,8784,2025-09-30,0
"Modera Wealth Management, LLC",8728,2025-09-30,545
"PRELUDE CAPITAL MANAGEMENT, LLC",8690,2025-09-30,1641
"MML INVESTORS SERVICES, LLC",8592,2025-09-30,-1953
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,8437,2025-09-30,0
Buckingham Strategic Partners,8038,2025-09-30,5950
"SIMPLEX TRADING, LLC",7930,2025-09-30,7930
MIZUHO SECURITIES USA LLC,7821,2025-09-30,391
INTECH INVESTMENT MANAGEMENT LLC,7624,2025-09-30,2615
DF DENT & CO INC,7607,2025-09-30,-176
MIRABELLA FINANCIAL SERVICES LLP,7600,2025-09-30,7600
TORRAY INVESTMENT PARTNERS LLC,7594,2025-09-30,359
WEDGE CAPITAL MANAGEMENT L L P/NC,7453,2025-09-30,-1861
Ethic Inc.,7414,2025-09-30,-778
"Naviter Wealth, LLC",7361,2025-09-30,495
Plato Investment Management Ltd,7256,2025-09-30,0
BI Asset Management Fondsmaeglerselskab A/S,7247,2025-09-30,2662
LM Advisors LLC,7103,2025-09-30,-201
GABELLI FUNDS LLC,7000,2025-09-30,0
Oak Thistle LLC,6970,2025-09-30,-4554
AG2R LA MONDIALE GESTION D'ACTIFS,6795,2025-09-30,0
Aaron Wealth Advisors LLC,6746,2025-09-30,4822
Kentucky Retirement Systems,6742,2025-09-30,-133
DoubleLine ETF Adviser LP,6728,2025-09-30,399
COMMERZBANK AKTIENGESELLSCHAFT /FI,6578,2025-09-30,666
"Vident Advisory, LLC",6565,2025-09-30,-13510
"Savant Capital, LLC",6563,2025-09-30,-11087
"Dai-Ichi Life Insurance Company, Ltd",6512,2025-09-30,-177
XTX Topco Ltd,6381,2025-09-30,-5262
HARTFORD INVESTMENT MANAGEMENT CO,6311,2025-09-30,-178
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",6281,2025-09-30,-8793
"EXCHANGE TRADED CONCEPTS, LLC",6206,2025-09-30,3515
"Atria Investments, Inc",6204,2025-09-30,297
"CHOREO, LLC",6047,2025-09-30,63
"Norinchukin Bank, The",6037,2025-09-30,68
OSSIAM,5979,2025-09-30,-1070
"Metis Global Partners, LLC",5960,2025-09-30,181
"Pathstone Holdings, LLC",5935,2025-09-30,-5048
Generali Asset Management SPA SGR,5811,2025-09-30,181
Gulf International Bank (UK) Ltd,5788,2025-09-30,-135
Scientech Research LLC,5674,2025-09-30,5674
OPPENHEIMER ASSET MANAGEMENT INC.,5628,2025-09-30,-861
Louisiana State Employees Retirement System,5600,2025-09-30,-100
"WASHINGTON CAPITAL MANAGEMENT, INC",5560,2025-09-30,-190
MEKETA INVESTMENT GROUP INC /ADV,5452,2025-09-30,-656
Assenagon Asset Management S.A.,5388,2025-09-30,773
Impax Asset Management Group plc,5372,2025-09-30,-129
CRAWFORD INVESTMENT COUNSEL INC,5365,2025-09-30,-64077
STEVENS CAPITAL MANAGEMENT LP,5227,2025-09-30,3621
NOMURA HOLDINGS INC,5211,2025-09-30,-336462
ODDO BHF ASSET MANAGEMENT SAS,5191,2025-09-30,-809
"SECURIAN ASSET MANAGEMENT, INC",5139,2025-09-30,-389
"American Assets Capital Advisers, LLC",5131,2025-09-30,0
"Crossmark Global Holdings, Inc.",5053,2025-09-30,209
Rockbridge Capital Management LLC,5047,2025-09-30,-1084
Headlands Technologies LLC,5022,2025-09-30,5022
Investment Management Corp of Ontario,5004,2025-09-30,-117593
"NewEdge Advisors, LLC",4943,2025-09-30,-2996
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,4900,2025-09-30,-100
"Inscription Capital, LLC",4897,2025-09-30,3310
PARK AVENUE SECURITIES LLC,4872,2025-09-30,-510
Quadrature Capital Ltd,4841,2025-09-30,4841
"Circle Wealth Management, LLC",4794,2025-09-30,-2901
CAPTRUST FINANCIAL ADVISORS,4790,2025-09-30,-3437
Tower Research Capital LLC (TRC),4543,2025-09-30,2100
INTACT INVESTMENT MANAGEMENT INC.,4500,2025-09-30,-900
B. Metzler seel. Sohn & Co. AG,4495,2025-09-30,-880
BROOKFIELD Corp /ON/,4453,2025-09-30,4453
E. Ohman J:or Asset Management AB,4383,2025-09-30,0
"Brinker Capital Investments, LLC",4332,2025-09-30,-1360
Janney Montgomery Scott LLC,4300,2025-09-30,-1830
"Gotham Asset Management, LLC",4270,2025-09-30,-17505
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,4251,2025-09-30,-18135
Groupe la Francaise,4189,2025-09-30,41
"SRS Capital Advisors, Inc.",4176,2025-09-30,3422
"Catalytic Wealth RIA, LLC",4151,2025-09-30,2363
"Horizon Investments, LLC",4138,2025-09-30,376
"CWM, LLC",4084,2025-09-30,-10898
Rockefeller Capital Management L.P.,4019,2025-09-30,4019
ALLSTATE CORP,4008,2025-09-30,4008
Cypress Capital Group,4000,2025-09-30,0
"DRW Securities, LLC",3980,2025-09-30,1471
"Novak & Powell Financial Services, Inc.",3939,2025-09-30,-200
Curated Wealth Partners LLC,3894,2025-09-30,156
OMERS ADMINISTRATION Corp,3876,2025-09-30,0
"Lighthouse Investment Partners, LLC",3800,2025-09-30,-27100
UBS ASSET MANAGEMENT AMERICAS INC,3742,2025-09-30,-1191811
"AlphaStar Capital Management, LLC",3624,2025-09-30,0
"GeoWealth Management, LLC",3583,2025-09-30,1407
Qtron Investments LLC,3550,2025-09-30,0
"Sequoia Financial Advisors, LLC",3498,2025-09-30,-118
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",3422,2025-09-30,-6
"OMNI 360 Wealth, Inc.",3349,2025-09-30,3349
"United Asset Strategies, Inc.",3289,2025-09-30,-21
WETHERBY ASSET MANAGEMENT INC,3252,2025-09-30,-130
Fullerton Fund Management Co Ltd.,3202,2025-09-30,1843
"Ronald Blue Trust, Inc.",3128,2025-09-30,-71
Walleye Trading LLC,3069,2025-09-30,3069
TRUIST FINANCIAL CORP,3059,2025-09-30,-405
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",3052,2025-09-30,-618
"TRILLIUM ASSET MANAGEMENT, LLC",2999,2025-09-30,-244
M&T BANK CORP,2988,2025-09-30,-3059
Chicago Partners Investment Group LLC,2984,2025-09-30,423
Vontobel Holding Ltd.,2982,2025-09-30,1054
MUFG SECURITIES AMERICAS INC.,2896,2025-09-30,515
Squarepoint Ops LLC,2864,2025-09-30,-41
"Kestra Advisory Services, LLC",2862,2025-09-30,8
"Sovereign's Capital Management, LLC",2858,2025-09-30,25
"ARGONAUTICA PRIVATE WEALTH MANAGEMENT, INC",2852,2025-09-30,0
Kentucky Retirement Systems Insurance Trust Fund,2826,2025-09-30,-92
"Empowered Funds, LLC",2801,2025-09-30,98
"Toroso Investments, LLC",2757,2025-09-30,-2974
PITCAIRN CO,2632,2025-09-30,-177
"Envestnet Portfolio Solutions, Inc.",2621,2025-09-30,-535
SYON CAPITAL LLC,2616,2025-09-30,-207
"Colony Group, LLC",2571,2025-09-30,-2484
STRS OHIO,2568,2025-09-30,1
GUGGENHEIM CAPITAL LLC,2564,2025-09-30,-128
Central Pacific Bank - Trust Division,2525,2025-09-30,114
"WILEY BROS.-AINTREE CAPITAL, LLC",2481,2025-09-30,165
"Merit Financial Group, LLC",2477,2025-09-30,-2230
"CAPSTONE INVESTMENT ADVISORS, LLC",2438,2025-09-30,2438
CORNERCAP INVESTMENT COUNSEL INC,2419,2025-09-30,-40
"Kinneret Advisory, LLC",2361,2025-09-30,-11
GAMMA Investing LLC,2353,2025-09-30,76
COMMERCE BANK,2337,2025-09-30,45
"Auxano Advisors, LLC",2332,2025-09-30,144
BROWN BROTHERS HARRIMAN & CO,2324,2025-09-30,95
Dynamic Technology Lab Private Ltd,2310,2025-09-30,2310
"WOLVERINE TRADING, LLC",2284,2025-09-30,2284
"NewEdge Wealth, LLC",2282,2025-09-30,394
"QRG CAPITAL MANAGEMENT, INC.",2281,2025-09-30,-6753
"Fortune Financial Advisors, LLC",2237,2025-09-30,53
"Steward Partners Investment Advisory, LLC",2217,2025-09-30,59
Sage Mountain Advisors LLC,2184,2025-09-30,342
"Baird Financial Group, Inc.",2122,2025-09-30,213
"Aptus Capital Advisors, LLC",2121,2025-09-30,2121
"PERSONAL CFO SOLUTIONS, LLC",2113,2025-09-30,-162
"GROUP ONE TRADING, L.P.",2107,2025-09-30,2107
MUFG Securities EMEA plc,2055,2025-09-30,1738
"HB Wealth Management, LLC",2038,2025-09-30,-152
"SG Americas Securities, LLC",2036,2025-09-30,-1068
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",2025,2025-09-30,2025
MQS Management LLC,1997,2025-09-30,1997
TEMA ETFS LLC,1936,2025-09-30,1936
"Frank, Rimerman Advisors LLC",1891,2025-09-30,-146
"Capital International, Inc./CA/",1885,2025-09-30,-1269
INCEPTIONR LLC,1802,2025-09-30,1802
"Versant Capital Management, Inc",1761,2025-09-30,70
"True North Advisors, LLC",1753,2025-09-30,-974
"TWO SIGMA SECURITIES, LLC",1743,2025-09-30,1743
ASR Vermogensbeheer N.V.,1733,2025-09-30,-20
"Cresset Asset Management, LLC",1724,2025-09-30,24
"CERTUITY, LLC",1723,2025-09-30,490
MGO ONE SEVEN LLC,1721,2025-09-30,-837
Prestige Wealth Management Group LLC,1715,2025-09-30,60
"Warwick Investment Management, Inc.",1703,2025-09-30,1703
"FourThought Financial Partners, LLC",1669,2025-09-30,-76
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",1642,2025-09-30,-646
"Skopos Labs, Inc.",1634,2025-09-30,4
Aster Capital Management (DIFC) Ltd,1624,2025-09-30,-906
Horst & Graben Wealth Management LLC,1589,2025-09-30,-7
"Gitterman Wealth Management, LLC",1589,2025-09-30,406
"Cambridge Investment Research Advisors, Inc.",1587,2025-09-30,198
COLDSTREAM CAPITAL MANAGEMENT INC,1586,2025-09-30,-13
ALPS ADVISORS INC,1556,2025-09-30,434
"Beacon Pointe Advisors, LLC",1556,2025-09-30,-4853
"Legacy Capital Wealth Partners, LLC",1543,2025-09-30,-38
"Kera Capital Partners, Inc.",1539,2025-09-30,48
"J.W. COLE ADVISORS, INC.",1534,2025-09-30,2
Glenview Trust Co,1534,2025-09-30,480
Gerber Kawasaki Wealth & Investment Management,1530,2025-09-30,-25
Siemens Fonds Invest GmbH,1516,2025-09-30,-4
WESTPAC BANKING CORP,1487,2025-09-30,-335
PROFUND ADVISORS LLC,1445,2025-09-30,178
"SummitTX Capital, L.P.",1434,2025-09-30,1434
GREENLEAF TRUST,1418,2025-09-30,-342
"Sustainable Insight Capital Management, LLC",1365,2025-09-30,400
"TCG Advisory Services, LLC",1345,2025-09-30,1345
DARK FOREST CAPITAL MANAGEMENT LP,1342,2025-09-30,-31497
