date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,135.94,136.11,132.34,133.01,133.01,3863838,3863838,-2.93,-2.16,134.35,"January 02, 26",-0.0216
2025-12-31,136.62,137.58,135.57,135.72,135.72,2188111,2188111,-0.9,-0.65876,136.3725,"December 31, 25",-0.0065876
2025-12-30,135.89,137.42,135.89,136.91,136.91,2406200,2406200,1.02,0.75061,136.5275,"December 30, 25",0.0075061
2025-12-29,136.5,137.16,136.16,136.62,136.62,2773301,2773301,0.12,0.08791209,136.61,"December 29, 25",0.0008791209
2025-12-26,136.73,137.21,136.15,136.82,136.82,1776009,1776009,0.09,0.06582316,136.7275,"December 26, 25",0.0006582316
2025-12-24,136.01,137.99,135.81,136.78,136.78,1457200,1457200,0.77,0.56613,136.6475,"December 24, 25",0.0056613
2025-12-23,136.6,137.21,135.58,136.49,136.49,3464822,3464822,-0.11,-0.08052709,136.47,"December 23, 25",-0.0008052709
2025-12-22,136.09,138.52,135.95,136.95,136.95,5568207,5568207,0.86,0.63193,136.8775,"December 22, 25",0.0063193
2025-12-19,134.15,137.05,133.61,135.28,135.28,10530800,10530800,1.13,0.84234,135.0225,"December 19, 25",0.0084234
2025-12-18,133.3,135.41,132.96,133.99,133.99,4257800,4257800,0.69,0.51763,133.915,"December 18, 25",0.0051763
2025-12-17,133.96,136.82,133.62,133.78,133.78,6158389,6158389,-0.18,-0.13437,134.545,"December 17, 25",-0.0013437
2025-12-16,132.03,133.05,131.17,132.01,132.01,4390926,4390926,-0.02,-0.01514807,132.065,"December 16, 25",-0.0001514807
2025-12-15,129.29,132.25,128.3,131.81,131.81,5518100,5518100,2.52,1.95,130.4125,"December 15, 25",0.0195
2025-12-12,128.93,130.6,128.19,128.39,128.39,3581154,3581154,-0.54,-0.41883,129.0275,"December 12, 25",-0.0041883
2025-12-11,127.6,129.61,126.97,128,128,5075704,5075704,0.4,0.31348,128.045,"December 11, 25",0.0031348
2025-12-10,125.45,128.83,124.46,127.57,127.57,4731221,4731221,2.12,1.69,126.5775,"December 10, 25",0.0169
2025-12-09,121.61,125.81,121.15,125.39,125.39,3609041,3609041,3.78,3.11,123.49,"December 09, 25",0.0311
2025-12-08,124.22,124.22,120.92,122.01,122.01,4030344,4030344,-2.2,-1.78,122.8425,"December 08, 25",-0.0178
2025-12-05,120.92,124.81,120.4,124.32,124.32,3962329,3962329,3.4,2.81,122.6125,"December 05, 25",0.0281
2025-12-04,120.15,121,119.22,120.82,120.82,4024100,4024100,0.67,0.55764,120.2975,"December 04, 25",0.0055764
2025-12-03,118.26,120.72,117.63,120.13,120.13,5485500,5485500,1.87,1.58,119.185,"December 03, 25",0.0158
2025-12-02,118.65,120.09,117.37,118.5,118.5,6681500,6681500,-0.15,-0.12642,118.6525,"December 02, 25",-0.0012642
2025-12-01,116,119.62,115.65,118.8,118.8,4713200,4713200,2.8,2.41,117.5175,"December 01, 25",0.0241
2025-11-28,116.76,117.79,116.4,116.99,116.99,2522300,2522300,0.235,0.19699,116.985,"November 28, 25",0.0019699
2025-11-26,117.99,118.04,116.4,116.74,116.74,5112234,5112234,-1.25,-1.06,117.2925,"November 26, 25",-0.0106
2025-11-25,114.47,119.24,114.47,118.56,118.56,7731122,7731122,4.09,3.57,116.685,"November 25, 25",0.0357
2025-11-24,114.67,115.05,113.38,114.41,114.41,6476412,6476412,-0.255,-0.22674,114.3775,"November 24, 25",-0.0022674
2025-11-21,112.17,115.69,111.84,114.26,114.26,6866157,6866157,2.09,1.86,113.49,"November 21, 25",0.0186
2025-11-20,114.51,115.14,110.81,111.54,111.54,7206700,7206700,-2.97,-2.59,113,"November 20, 25",-0.0259
2025-11-19,115.5,115.91,114.08,114.44,114.44,4516100,4516100,-1.06,-0.91775,114.9825,"November 19, 25",-0.0091775
2025-11-18,116.59,118.54,115.39,115.42,115.42,5547200,5547200,-1.17,-1,116.485,"November 18, 25",-0.01
2025-11-17,120.74,121.33,116.7,117.6,117.6,5187100,5187100,-3.14,-2.6,119.0925,"November 17, 25",-0.026
2025-11-14,120.92,122.75,119.6,122.02,122.02,4119734,4119734,1.1,0.90969,121.3225,"November 14, 25",0.0090969
2025-11-13,121.51,123.4,121,121.19,121.19,3716000,3716000,-0.315,-0.26335,121.775,"November 13, 25",-0.0026335
2025-11-12,122.66,122.85,120.71,121.69,121.69,3713821,3713821,-0.97,-0.7908,121.9775,"November 12, 25",-0.007908
2025-11-11,120.28,123.46,120,122.53,122.53,4425011,4425011,2.25,1.87,121.5675,"November 11, 25",0.0187
2025-11-10,121.94,122.83,119.78,120.2,120.2,7481700,7481700,-1.74,-1.43,121.1875,"November 10, 25",-0.0143
2025-11-07,125.5,125.76,117.15,120.88,120.88,11756000,11756000,-4.62,-3.68,122.3225,"November 07, 25",-0.0368
2025-11-06,122.38,123.39,119.82,120.53,120.53,9853439,9853439,-1.85,-1.51,121.53,"November 06, 25",-0.0151
2025-11-05,122,124.09,121.6,122.5,122.5,4580421,4580421,0.5,0.40984,122.5475,"November 05, 25",0.0040984
2025-11-04,125.5,125.99,121.93,122.35,122.35,5967308,5967308,-3.15,-2.51,123.9425,"November 04, 25",-0.0251
2025-11-03,126.46,127.33,124.62,126.8,126.8,4053800,4053800,0.34,0.26886,126.3025,"November 03, 25",0.0026886
2025-10-31,126.18,127.15,125.26,126.54,126.54,3481600,3481600,0.36,0.28531,126.2825,"October 31, 25",0.0028531
2025-10-30,125.47,128.28,125.26,126.34,126.34,4013400,4013400,0.87,0.69339,126.3375,"October 30, 25",0.0069339
2025-10-29,127.87,128.68,125.47,126.48,126.48,5102906,5102906,-1.39,-1.09,127.125,"October 29, 25",-0.0109
2025-10-28,129.59,130.05,127.67,128.01,128.01,4463200,4463200,-1.58,-1.22,128.83,"October 28, 25",-0.0122
2025-10-27,128.23,129.54,126.38,129.07,129.07,3839000,3839000,0.84,0.65507,128.305,"October 27, 25",0.0065507
2025-10-24,127.65,129.06,127.35,127.99,127.99,3344365,3344365,0.34,0.26635,128.0125,"October 24, 25",0.0026635
2025-10-23,127.53,128.8,126.74,127.35,127.35,3239443,3239443,-0.18,-0.14114,127.605,"October 23, 25",-0.0014114
2025-10-22,128.52,128.97,127.31,127.5,127.5,3292727,3292727,-1.02,-0.79365,128.075,"October 22, 25",-0.0079365
2025-10-21,126.87,129.5,126.68,128.56,128.56,3331500,3331500,1.69,1.33,127.9025,"October 21, 25",0.0133
2025-10-20,126.11,128.5,125.79,127.21,127.21,3977111,3977111,1.1,0.87225,126.9025,"October 20, 25",0.0087225
2025-10-17,123.07,126.4,122.81,125.91,125.91,4479100,4479100,2.84,2.31,124.5475,"October 17, 25",0.0231
2025-10-16,124.26,126.97,122.05,122.89,122.89,5254222,5254222,-1.37,-1.1,124.0425,"October 16, 25",-0.011
2025-10-15,124.34,125.88,122.69,124.26,124.26,5677933,5677933,-0.075,-0.06433971,124.2925,"October 15, 25",-0.0006433971
2025-10-14,117.69,124.47,117.69,122.89,122.89,6171640,6171640,5.2,4.42,120.685,"October 14, 25",0.0442
2025-10-13,118.91,119.8,118.25,118.86,118.86,3344832,3344832,-0.05,-0.04204861,118.955,"October 13, 25",-0.0004204861
2025-10-10,120.3,120.58,116.32,118.19,118.19,5107100,5107100,-2.11,-1.75,118.8475,"October 10, 25",-0.0175
2025-10-09,120.46,121.42,119.56,120.15,120.15,3415243,3415243,-0.31,-0.25735,120.3975,"October 09, 25",-0.0025735
2025-10-08,120.24,120.77,118.91,119.99,119.99,4407400,4407400,-0.245,-0.20792,119.9775,"October 08, 25",-0.0020792
2025-10-07,120.49,121.1,119.14,119.85,119.85,4415900,4415900,-0.64,-0.53116,120.145,"October 07, 25",-0.0053116
2025-10-06,120.73,123.15,120.05,120.35,120.35,5474300,5474300,-0.38,-0.31475,121.07,"October 06, 25",-0.0031475
2025-10-03,121.65,122.25,119.84,120.22,120.22,5911349,5911349,-1.43,-1.18,120.99,"October 03, 25",-0.0118
2025-10-02,122.47,122.5,120.02,121.49,121.49,4562200,4562200,-0.98,-0.8002,121.62,"October 02, 25",-0.008002
2025-10-01,120.85,122.61,120.79,122.32,122.32,3443702,3443702,1.47,1.22,121.6425,"October 01, 25",0.0122
2025-09-30,122.9,123.08,120.52,121.42,121.42,3730500,3730500,-1.48,-1.2,121.98,"September 30, 25",-0.012
2025-09-29,124.44,124.58,122.83,122.92,122.92,3874700,3874700,-1.52,-1.22,123.6925,"September 29, 25",-0.0122
2025-09-26,122.2,123.91,121.65,123.7,123.7,2899605,2899605,1.5,1.23,122.865,"September 26, 25",0.0123
2025-09-25,122.91,122.91,121.12,121.75,121.75,3632000,3632000,-1.16,-0.94378,122.1725,"September 25, 25",-0.0094378
2025-09-24,123.5,125.59,122.08,123.08,123.08,4060500,4060500,-0.42,-0.34008,123.5625,"September 24, 25",-0.0034008
2025-09-23,125.44,126.86,123.05,123.5,123.5,5634711,5634711,-1.94,-1.55,124.7125,"September 23, 25",-0.0155
2025-09-22,125.65,126.64,123.35,125.44,125.44,5591124,5591124,-0.21,-0.16713,125.27,"September 22, 25",-0.0016713
2025-09-19,126.33,127.85,125.19,127.04,127.04,9144300,9144300,0.71,0.56202,126.6025,"September 19, 25",0.0056202
2025-09-18,123.74,125.72,123.6,125.47,125.47,4235741,4235741,1.73,1.4,124.6325,"September 18, 25",0.014
2025-09-17,121.98,124.45,121.52,123.2,123.2,4973300,4973300,1.22,1,122.7875,"September 17, 25",0.01
2025-09-16,120.71,121.99,119.77,121.66,121.66,5072217,5072217,0.95,0.78701,121.0325,"September 16, 25",0.0078701
2025-09-15,122.91,122.98,119.76,120.37,120.37,7060401,7060401,-2.54,-2.07,121.505,"September 15, 25",-0.0207
2025-09-12,123.07,123.45,121.84,122.55,122.55,5263923,5263923,-0.52,-0.42252,122.7275,"September 12, 25",-0.0042252
2025-09-11,123.7,124.5,122.65,123.05,123.05,5241500,5241500,-0.645,-0.52546,123.475,"September 11, 25",-0.0052546
2025-09-10,123.81,124.44,122.63,123.41,123.41,4772621,4772621,-0.4,-0.32308,123.5725,"September 10, 25",-0.0032308
2025-09-09,124.12,124.78,123.6,123.81,123.81,3607600,3607600,-0.31,-0.24976,124.0775,"September 09, 25",-0.0024976
2025-09-08,124.24,126.08,123.06,124.62,124.62,4765200,4765200,0.38,0.30586,124.5,"September 08, 25",0.0030586
2025-09-05,125.37,127.39,122.82,123.81,123.81,4327200,4327200,-1.56,-1.24,124.8475,"September 05, 25",-0.0124
2025-09-04,124.65,125.65,123.18,125.37,125.37,6194500,6194500,0.72,0.57762,124.7125,"September 04, 25",0.0057762
2025-09-03,127.42,127.75,124.46,124.9,124.9,6267200,6267200,-2.52,-1.98,126.1325,"September 03, 25",-0.0198
2025-09-02,128.42,129.23,126.46,127.59,127.59,4195500,4195500,-0.83,-0.64632,127.925,"September 02, 25",-0.0064632
2025-08-29,129.92,131.11,129.21,130.53,130.53,4159400,4159400,0.61,0.46952,130.1925,"August 29, 25",0.0046952
2025-08-28,130.19,130.59,128.82,130.46,130.46,3657100,3657100,0.27,0.20739,130.015,"August 28, 25",0.0020739
2025-08-27,127,130.15,126.92,129.85,129.85,3830632,3830632,2.85,2.24,128.48,"August 27, 25",0.0224
2025-08-26,127.72,128.8,126.4,126.89,126.89,4355500,4355500,-0.825,-0.64986,127.4525,"August 26, 25",-0.0064986
2025-08-25,129.44,130.03,128.09,128.15,128.15,2960500,2960500,-1.29,-0.9966,128.9275,"August 25, 25",-0.009966
2025-08-22,127.17,130.43,126.32,129.92,129.92,4563120,4563120,2.75,2.16,128.46,"August 22, 25",0.0216
2025-08-21,124.96,126.49,124.47,126.43,126.43,3115800,3115800,1.47,1.18,125.5875,"August 21, 25",0.0118
2025-08-20,125.04,126.6,123.82,124.96,124.96,4097900,4097900,-0.08,-0.06397953,125.105,"August 20, 25",-0.0006397953
2025-08-19,125.35,128.08,125.27,126,126,3739800,3739800,0.65,0.51855,126.175,"August 19, 25",0.0051855
2025-08-18,124.63,125.89,124.46,125.49,125.49,3985329,3985329,0.865,0.69004,125.1175,"August 18, 25",0.0069004
2025-08-15,125,126.35,124.33,125.1,125.1,4309834,4309834,0.1,0.08,125.195,"August 15, 25",0.0008
2025-08-14,123.5,125.58,122.44,124.64,124.64,4706944,4706944,1.14,0.92308,124.04,"August 14, 25",0.0092308
2025-08-13,122.3,124.77,121.7,124.55,124.55,6651500,6651500,2.25,1.84,123.33,"August 13, 25",0.0184
2025-08-12,118.96,122.19,118.15,121.61,121.61,6291042,6291042,2.65,2.23,120.2275,"August 12, 25",0.0223
