symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
FSLR,2024-12-31,176.24,107015000,18860323600,1621376000,718802000,17957749600
FSLR,2023-12-31,172.28,106795000,18398642600,1946994000,624389000,17076037600
FSLR,2022-12-31,149.79,106551000,15960274290,1481269000,234131000,14713136290
FSLR,2021-12-31,87.16,106263000,9261883080,1450654000,398594000,8209823080
FSLR,2020-12-31,98.92,105867000,10472363640,1227002000,482271000,9727632640
FSLR,2019-12-31,55.96,105310000,5893147600,1352741000,595314000,5135720600
FSLR,2018-12-31,42.46,104745000,4446948975,1403562000,466791000,3510177975
FSLR,2017-12-31,67.52,104160377,7032908655,2268534000,436936000,5201310655
FSLR,2016-12-31,32.09,102743703,3297045429,1347155000,214967000,2164857429
FSLR,2015-12-31,65.99,100886000,6657467139,1126826000,289415000,5820056139
FSLR,2014-12-31,44.6,100048000,4461640560,1482054000,213473000,3193059560
FSLR,2013-12-31,54.64,93697000,5119604080,1325072000,223323000,4017855080
FSLR,2012-12-31,30.86,86790990,2677988071,901294000,562572000,2339266071
FSLR,2011-12-31,33.76,86067000,2905621920,605619000,663648000,2963650920
FSLR,2010-12-31,130.14,84891000,11047714739,765689000,237391000,10519416739
FSLR,2009-12-31,135.4,83500000,11305900000,664499000,174958000,10816359000
FSLR,2008-12-31,137.96,80178000,11061356880,716218000,198470000,10543608880
FSLR,2007-12-31,267.14,74701000,19955625140,404264000,108165000,19659526140
FSLR,2006-12-31,29.84,56310000,1680290400,308092000,80697000,1452895400
FSLR,2005-12-31,24.74,48846000,1208450040,16721000,48723000,1240452040
FSLR,2004-12-31,24.74,43198000,1068718519,3465000,13700000,1078953519
FSLR,2003-12-31,24.74,36028000,891332720,0,0,891332720
FSLR,2002-12-31,24.74,53757000,1329948180,2050000,50000000,1377898180
FSLR,2001-12-31,24.74,53757000,1329948180,1560000,23550000,1351938180
