date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,BX,USD,0001393818,2025-02-28,2025-02-28 16:06:07,2024,FY,1972140000,0,1972140000,5647245000,0,192777000,7812162000,1344938000,1890202000,165243000,2055445000,19137646000,2003948000,11115736000,35657713000,0,43469875000,0,0,0,0,0,0,12286698000,0,0,11688162000,23974860000,0,0,23974860000,0,7000,808079000,-40326000,7444561000,8212321000,19495015000,43469875000,11282694000,43469875000,19137646000,12286698000,10314558000,https://www.sec.gov/Archives/edgar/data/1393818/000119312525042469/0001193125-25-042469-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312525042469/d912273d10k.htm
2023-12-31,BX,USD,0001393818,2024-01-25,2024-01-25 06:56:02,2023,FY,2955866000,0,2955866000,4659886000,0,207886000,7823638000,1384060000,1890202000,201208000,2091410000,16889709000,2331394000,9767319000,32463892000,0,40287530000,2277258000,0,0,0,0,2277258000,12293882000,0,0,7641176000,19935058000,0,0,22212316000,0,7000,660734000,-19133000,6175190000,6816798000,18075214000,40287530000,11258416000,40287530000,16889709000,12293882000,9338016000,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/0001193125-24-044485-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/d734131d10k.htm
2022-12-31,BX,USD,0001393818,2023-02-24,2023-02-24 16:04:44,2022,FY,4252003000,0,4252003000,4609611000,0,165079000,9026693000,1308694000,1890202000,217287000,2107489000,18168706000,2062722000,9849923000,33497534000,0,42524227000,1251840000,0,0,0,0,1251840000,13371038000,0,0,8220282000,21591320000,0,0,22843160000,0,7000,1748106000,-27475000,5935273000,7655911000,19681067000,42524227000,12025156000,42524227000,18168706000,13371038000,9119035000,https://www.sec.gov/Archives/edgar/data/1393818/000119312523048733/0001193125-23-048733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312523048733/d459795d10k.htm
2021-12-31,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,2119738000,0,2119738000,5293483000,0,92359000,7505580000,1033599000,1890202000,284384000,2174586000,28810444000,1581637000,90562000,33690828000,0,41196408000,937169000,0,0,0,0,937169000,8714176000,0,0,9839017000,18553193000,0,0,19490362000,0,7000,3647785000,-19626000,5794727000,9422893000,21706046000,41196408000,12283153000,41196408000,28810444000,8714176000,6594438000,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm
2020-12-31,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,1999484000,0,1999484000,4087673000,0,105248000,6192405000,758750000,1901485000,347955000,2249440000,15743164000,1242576000,82917000,20076847000,0,26269252000,717104000,0,0,0,0,717104000,6342305000,0,0,4619334000,10961639000,0,0,11678743000,0,7000,335762000,-15831000,6332105000,6652043000,14590509000,26269252000,7938466000,26269252000,15743164000,6342305000,4342821000,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm
2019-12-31,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,2172441000,0,2172441000,3569948000,0,159333000,5901722000,625541000,1869860000,397508000,2267368000,22336078000,1089305000,365492000,26683784000,0,32585506000,806159000,0,0,0,0,806159000,11777835000,0,0,4898460000,16676295000,0,0,17482454000,0,7000,609625000,-28495000,6428647000,7009784000,15103052000,32585506000,8093268000,32585506000,22336078000,11777835000,9605394000,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm
2018-12-31,BX,USD,0001393818,2019-03-01,2019-03-01 16:21:20,2018,FY,2207841000,0,2207841000,2630361000,0,110732000,4948934000,120372000,1869860000,468507000,2338367000,20421949000,739482000,355546000,23975716000,0,28924650000,875979000,0,0,0,0,875979000,10174064000,0,0,4120521000,14294585000,0,0,15170564000,0,6415700000,0,-36476000,0,6379224000,13754086000,28924650000,7374862000,28924650000,20421949000,10174064000,7966223000,https://www.sec.gov/Archives/edgar/data/1393818/000119312519061011/0001193125-19-061011-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312519061011/d663205d10k.htm
2017-12-31,BX,USD,0001393818,2018-03-01,2018-03-01 16:03:33,2017,FY,1992497000,0,1992497000,2903155000,0,78723000,4974375000,126566000,1778192000,409828000,2188020000,24438492000,725970000,1962496000,29441544000,0,34415919000,2043522000,0,0,0,0,2043522000,14934276000,0,0,3715030000,18649306000,0,0,20692828000,0,6668511000,0,-34018000,0,6634493000,13723091000,34415919000,7088598000,34415919000,24438492000,14934276000,12941779000,https://www.sec.gov/Archives/edgar/data/1393818/000119312518067079/0001193125-18-067079-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312518067079/d522506d10k.htm
2016-12-31,BX,USD,0001393818,2017-02-24,2017-02-24 16:06:59,2016,FY,1837253000,0,1837253000,2215073000,0,96888000,4149214000,126784000,1718519000,262604000,1981123000,17698368000,1286469000,1161379000,22254123000,0,26403337000,1081782000,0,0,0,0,1081782000,8941690000,0,0,3864932000,12806622000,0,0,13888404000,0,6523929000,0,-62887000,0,6461042000,12514933000,26403337000,6053891000,26403337000,17698368000,8941690000,7104437000,https://www.sec.gov/Archives/edgar/data/1393818/000119312517056300/0001193125-17-056300-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312517056300/d280098d10k.htm
2015-12-31,BX,USD,0001393818,2016-02-26,2016-02-26 16:13:36,2015,FY,1837324000,0,1837324000,1853950000,0,190241000,3881515000,135543000,1718519000,345547000,2064066000,14328716000,1277429000,838811000,18644565000,0,22526080000,648662000,0,0,0,0,648662000,6157676000,0,0,3489285000,9646961000,0,0,10295623000,0,6322307000,0,-52519000,0,6269788000,12230457000,22526080000,5960669000,22526080000,14328716000,6157676000,4320352000,https://www.sec.gov/Archives/edgar/data/1393818/000119312516481948/0001193125-16-481948-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312516481948/d129194d10k.htm
2014-12-31,BX,USD,0001393818,2015-02-27,2015-02-27 16:03:47,2014,FY,1412472000,0,1412472000,1687729000,0,102503000,3202704000,135740000,1787392000,458833000,2246225000,22769402000,1252230000,1890796000,28294393000,0,31497097000,1194579000,0,0,0,0,1194579000,8953748000,0,0,4015223000,12968971000,0,0,14163550000,0,7081131000,0,0,-20864000,7060267000,17333547000,31497097000,10273280000,31497097000,22769402000,8953748000,7541276000,https://www.sec.gov/Archives/edgar/data/1393818/000119312515069653/0001193125-15-069653-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312515069653/d849048d10k.htm
2013-12-31,BX,USD,0001393818,2014-02-28,2014-02-28 15:43:29,2013,FY,831998000,0,831998000,2080400000,0,61226000,2973624000,137088000,1787392000,560748000,2348140000,21805338000,1209207000,1205209000,26704982000,0,29678606000,872086000,0,0,0,0,872086000,10782856000,0,0,3645993000,14428849000,0,0,15300935000,0,6303300000,0,0,3466000,6306766000,14377671000,29678606000,8070905000,29678606000,21805338000,10782856000,9950858000,https://www.sec.gov/Archives/edgar/data/1393818/000119312514077145/0001193125-14-077145-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312514077145/d658841d10k.htm
2012-12-31,BX,USD,0001393818,2013-03-01,2013-03-01 16:14:40,2012,FY,709502000,0,709502000,1758231000,0,81498000,2549231000,142390000,1703602000,598535000,2302137000,20902614000,1285611000,1749569000,26382321000,0,28931552000,1038888000,0,0,0,0,1038888000,13193670000,0,0,3484047000,16677717000,0,0,17716605000,0,5464677000,0,2170000,0,5466847000,11214947000,28931552000,5748100000,28931552000,20902614000,13193670000,12484168000,https://www.sec.gov/Archives/edgar/data/1393818/000119312513087702/0001193125-13-087702-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312513087702/d447995d10k.htm
2011-12-31,BX,USD,0001393818,2012-02-28,2012-02-28 17:00:37,2011,FY,754744000,15128299000,15883043000,1266654000,0,81701000,17231398000,149690000,1703602000,595488000,2299090000,15128299000,1258699000,970252000,4677731000,0,21909129000,828873000,0,0,0,2714728000,3543601000,8867568000,0,0,143825000,9113242000,0,0,12656843000,0,4668705000,386864000,1958000,-386864000,4670663000,9252286000,21909129000,4581623000,21909129000,30256598000,8867568000,8112824000,https://www.sec.gov/Archives/edgar/data/1393818/000119312512085636/0001193125-12-085636-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312512085636/d232355d10k.htm
2010-12-31,BX,USD,0001393818,2011-02-25,2011-02-25 16:05:23,2010,FY,588621000,11974472000,12563093000,1291288000,0,80878000,13935259000,144881000,1703602000,779311000,2482913000,11974472000,1242293000,1039259000,4909346000,0,18844605000,629135000,0,0,0,2646527000,3275662000,7198898000,0,0,116688000,7315586000,0,0,10591248000,0,4358794000,470583000,4302000,-470583000,4363096000,8253357000,18844605000,3890261000,18844605000,23948944000,7198898000,6610277000,https://www.sec.gov/Archives/edgar/data/1393818/000119312511047389/0001193125-11-047389-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312511047389/d10k.htm
