symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
WSM,2025-01-31,211.37,126242000,26683771540,1212977000,1347315000,26818109540
WSM,2024-01-31,96.7,129148000,12488611600,1262007000,1390621000,12617225600
WSM,2023-01-31,67.47,136042000,9178753740,367344000,1443658000,10255067740
WSM,2022-01-31,80.27,148544000,11923626880,850338000,1284248000,12357536880
WSM,2021-01-31,62.7,154520000,9688404000,1200337000,1534161000,10022228000
WSM,2020-01-31,35.04,156216000,5473808640,432162000,1622320000,6663966640
WSM,2019-01-31,27.22,162840000,4432504800,338954000,299620000,4393170800
WSM,2018-01-31,25.62,167452000,4290120240,390136000,299422000,4199406240
WSM,2017-01-31,24.11,177188000,4272002680,213713000,0,4058289680
WSM,2016-01-31,25.83,181574000,4690056420,193647000,0,4496409420
WSM,2015-01-31,39.13,187268000,7327796840,222927000,1968000,7106837840
WSM,2014-01-31,27.26,193338000,5270393880,330121000,3753000,4944025880
WSM,2013-01-31,22,198532000,4367704000,424555000,5477000,3948626000
WSM,2012-01-31,17.93,208704000,3742062720,502757000,7273000,3246578720
WSM,2011-01-31,16.1,213912000,3443983200,628403000,8672000,2824252200
WSM,2010-01-31,9.85,211526000,2083531100,513943000,10259000,1579847100
WSM,2009-01-31,3.96,211060000,835797600,148822000,24961000,711936600
WSM,2008-01-31,13.44,218546000,2937258240,118950000,25972000,2844280240
WSM,2007-01-31,17.5,228040000,3990700000,275429000,28675000,3743946000
WSM,2006-01-31,19.89,231232000,4599204480,360982000,33354000,4271576480
WSM,2005-01-31,17.3,232318000,4019101400,239210000,42589000,3822480400
WSM,2004-01-31,16.06,231166000,3712525959,163910000,37377000,3585992959
WSM,2003-01-31,11.84,230200000,2725568000,193495000,25490000,2557563000
WSM,2002-01-31,11.5,224988000,2587362000,75374000,31831000,2543819000
WSM,2001-01-31,6.7,223600000,1498120000,19730000,37377000,1515767000
WSM,2000-01-31,7.92,224000000,1774080000,92843000,41305000,1722542000
WSM,1999-01-31,8.61,217068000,1868955479,107300000,51000000,1812655479
WSM,1998-01-31,5.32,203950618,1085017287,97200000,89900000,1077717287
WSM,1997-01-31,3.95,201777778,797022223,78800000,89400000,807622223
WSM,1996-01-31,1.91,200000000,382000000,4200000,76500000,454300000
WSM,1995-01-31,3.06,201025642,615138464,17500000,6900000,604538464
WSM,1994-01-31,2.18,194782608,424626085,10800000,100000,413926085
WSM,1993-01-31,0.72223,180000000,130001400,2900000,300000,127401400
WSM,1992-01-31,0.90279,213333334,192595200,2800000,10800000,200595200
WSM,1991-01-31,1.21,186666666,225866665,9200000,9200000,225866665
WSM,1990-01-31,0.9815,171428572,168257143,1800000,11200000,177657143
WSM,1989-01-31,0.47532,160000000,76051200,1300000,13500000,88251200
WSM,1988-01-31,0.43211,146666666,63376133,600000,14300000,77076133
WSM,1987-01-31,0.55557,144000000,80002080,800000,8100000,87302080
WSM,1986-01-31,0.31277,160000000,50043200,3100000,3500000,50443200
