holder,shares,dateReported,change
Swedbank AB,406459,2025-09-30,-14268
BROWN ADVISORY INC,402042,2025-09-30,52143
Legal & General Group Plc,352972,2025-09-30,22360
FRONTIER CAPITAL MANAGEMENT CO LLC,329420,2025-09-30,105395
CITIGROUP INC,313807,2025-09-30,68597
ALLIANCEBERNSTEIN L.P.,308441,2025-09-30,118110
ROYAL BANK OF CANADA,306818,2025-09-30,146399
MILLENNIUM MANAGEMENT LLC,296094,2025-09-30,-457395
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",289494,2025-09-30,225993
KEYBANK NATIONAL ASSOCIATION/OH,280872,2025-09-30,-39165
Artisan Partners Limited Partnership,271832,2025-09-30,-18987
"Nuveen, LLC",267713,2025-09-30,-381902
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,254410,2025-09-30,89267
BARCLAYS PLC,249424,2025-09-30,-14875
Carmignac Gestion,242908,2025-09-30,190455
FACTORY MUTUAL INSURANCE CO,240293,2025-09-30,20000
"Pacer Advisors, Inc.",232171,2025-09-30,221114
HAWK RIDGE CAPITAL MANAGEMENT LP,230231,2025-09-30,-227500
AMERIPRISE FINANCIAL INC,221566,2025-09-30,97532
JANUS HENDERSON GROUP PLC,218225,2025-09-30,-62562
Swiss National Bank,193600,2025-09-30,-17000
RIVERBRIDGE PARTNERS LLC,193232,2025-09-30,-20343
Marathon Asset Management Ltd,191320,2025-09-30,2001
HSBC HOLDINGS PLC,190306,2025-09-30,61179
TD ASSET MANAGEMENT INC,190120,2025-09-30,27830
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",184807,2025-09-30,28080
CITADEL ADVISORS LLC,184591,2025-09-30,-1488961
"Sumitomo Mitsui Trust Holdings, Inc.",178606,2025-09-30,860
WELLS FARGO & COMPANY/MN,177291,2025-09-30,-55281
NATIXIS,168199,2025-09-30,164837
"Ninety One North America, Inc.",166036,2025-09-30,26903
GREAT WEST LIFE ASSURANCE CO /CAN/,165117,2025-09-30,131607
OSSIAM,163983,2025-09-30,145120
"Russell Investments Group, Ltd.",160000,2025-09-30,-1785
Tredje AP-fonden,156991,2025-09-30,25759
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,150956,2025-09-30,-11748
WORLDQUANT MILLENNIUM ADVISORS LLC,147303,2025-09-30,-8916
"SRS Investment Management, LLC",146354,2025-09-30,71175
RHUMBLINE ADVISERS,144880,2025-09-30,8258
Bellevue Group AG,144676,2025-09-30,-6111
"Clarkston Capital Partners, LLC",141215,2025-09-30,28850
ArrowMark Colorado Holdings LLC,136128,2025-09-30,-286335
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",132348,2025-09-30,52
TORONTO DOMINION BANK,127856,2025-09-30,97082
"Gotham Asset Management, LLC",125231,2025-09-30,64980
Assenagon Asset Management S.A.,124560,2025-09-30,95105
Universal- Beteiligungs- und Servicegesellschaft mbH,124203,2025-09-30,-37204
BNP Paribas Asset Management Holding S.A.,123836,2025-09-30,30679
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,123793,2025-09-30,1719
Zurcher Kantonalbank (Zurich Cantonalbank),119076,2025-09-30,13845
Quantbot Technologies LP,117447,2025-09-30,117447
ENVESTNET ASSET MANAGEMENT INC,113398,2025-09-30,30686
Distillate Capital Partners LLC,111224,2025-09-30,47535
SILVERCREST ASSET MANAGEMENT GROUP LLC,110119,2025-09-30,53874
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",109042,2025-09-30,55059
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,107752,2025-09-30,-8169
Woodline Partners LP,106373,2025-09-30,2345
COUNTRY TRUST BANK,105958,2025-09-30,2790
"JANE STREET GROUP, LLC",101664,2025-09-30,54441
PRICE T ROWE ASSOCIATES INC /MD/,100136,2025-09-30,-1515
Allianz Asset Management GmbH,97837,2025-09-30,-412873
JUPITER ASSET MANAGEMENT LTD,96867,2025-09-30,96867
Engineers Gate Manager LP,95470,2025-09-30,85818
AMERICAN CENTURY COMPANIES INC,93856,2025-09-30,58958
Robeco Institutional Asset Management B.V.,93721,2025-09-30,-50468
"BNP PARIBAS ARBITRAGE, SNC",93679,2025-09-30,14913
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,89438,2025-09-30,87888
M&G Plc,87229,2025-09-30,87229
"Vident Advisory, LLC",84448,2025-09-30,10158
C WorldWide Group Holding A/S,83428,2025-09-30,0
Rhenman & Partners Asset Management AB,83000,2025-09-30,16500
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,81620,2025-09-30,59526
Capital International Sarl,79861,2025-09-30,41398
"Dana Investment Advisors, Inc.",79785,2025-09-30,79785
CANADA PENSION PLAN INVESTMENT BOARD,79197,2025-09-30,489
Burgundy Asset Management Ltd.,78625,2025-09-30,78625
SEI INVESTMENTS CO,76513,2025-09-30,4700
CAMBIAR INVESTORS LLC,75911,2025-09-30,22923
PRINCIPAL FINANCIAL GROUP INC,72590,2025-09-30,-1719
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,69474,2025-09-30,-4882
US BANCORP \DE\,63241,2025-09-30,-9880
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",62885,2025-09-30,11103
Andra AP-fonden,62800,2025-09-30,62800
"IMC-Chicago, LLC",61861,2025-09-30,61861
"MOORE CAPITAL MANAGEMENT, LP",61726,2025-09-30,61726
"ADAGE CAPITAL PARTNERS GP, L.L.C.",61400,2025-09-30,-100411
RAYMOND JAMES FINANCIAL INC,60576,2025-09-30,-76331
"Glenmede Investment Management, LP",60413,2025-09-30,60413
NATIONAL BANK OF CANADA /FI/,59963,2025-09-30,526
"Fisher Asset Management, LLC",59373,2025-09-30,6482
AVIVA PLC,57779,2025-09-30,3256
SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,57139,2025-09-30,5906
"Applied Fundamental Research, LLC",55894,2025-09-30,24602
LPL Financial LLC,55419,2025-09-30,19429
ACADIAN ASSET MANAGEMENT LLC,55030,2025-09-30,1318
abrdn plc,54449,2025-09-30,19501
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,53833,2025-09-30,2706
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",52947,2025-09-30,13127
BANK OF MONTREAL /CAN/,52841,2025-09-30,11352
FIL Ltd,52780,2025-09-30,-6200
Laurus Investment Counsel Inc.,52455,2025-09-30,0
"D. E. Shaw & Co., Inc.",51717,2025-09-30,51717
INVESTMENT HOUSE LLC,51000,2025-09-30,51000
STIFEL FINANCIAL CORP,49757,2025-09-30,10968
Candriam S.C.A.,49263,2025-09-30,-9163
"SG Americas Securities, LLC",48861,2025-09-30,32324
"Skylands Capital, LLC",48200,2025-09-30,39750
CAPITAL FUND MANAGEMENT S.A.,47093,2025-09-30,-38369
Palo Alto Investors LP,45735,2025-09-30,7963
Giverny Capital Inc.,45691,2025-09-30,-667
CAPITAL INTERNATIONAL LTD /CA/,45217,2025-09-30,21327
"Capital International, Inc./CA/",45135,2025-09-30,32853
North Growth Management Ltd.,45000,2025-09-30,12000
Hudson Bay Capital Management LP,43440,2025-09-30,-161627
Pictet Asset Management Holding SA,43035,2025-09-30,2032
APG Asset Management N.V.,41874,2025-09-30,257
CALIFORNIA FIRST LEASING CORP,41260,2025-09-30,10470
Schonfeld Strategic Advisors LLC,40953,2025-09-30,29956
Invenomic Capital Management LP,40356,2025-09-30,8169
"WOLVERINE TRADING, LLC",40258,2025-09-30,40258
"GRIMES & COMPANY, INC.",40016,2025-09-30,-5010
"IEQ CAPITAL, LLC",39951,2025-09-30,-13851
PRUDENTIAL FINANCIAL INC,37493,2025-09-30,-2488
Y-Intercept (Hong Kong) Ltd,36541,2025-09-30,16260
STATE OF WISCONSIN INVESTMENT BOARD,36385,2025-09-30,-1321
NEW YORK STATE COMMON RETIREMENT FUND,35524,2025-09-30,-1800
BLAIR WILLIAM & CO/IL,34595,2025-09-30,-384
"Chevy Chase Trust Holdings, LLC",34404,2025-09-30,-1585
Illinois Municipal Retirement Fund,34221,2025-09-30,1956
"GROUP ONE TRADING, L.P.",33181,2025-09-30,24602
"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)",32789,2025-09-30,30844
"Asset Management One Co., Ltd.",32697,2025-09-30,164
DnB Asset Management AS,32470,2025-09-30,19831
ROYAL LONDON ASSET MANAGEMENT LTD,32143,2025-09-30,514
Man Group plc,31600,2025-09-30,-251980
Treasurer of the State of North Carolina,30814,2025-09-30,-1205
CREDIT AGRICOLE S A,30102,2025-09-30,30102
DANSKE BANK A/S,29305,2025-09-30,-1518
GENEVA CAPITAL MANAGEMENT LLC,29255,2025-09-30,-1955
"Alapocas Investment Partners, Inc.",29134,2025-09-30,-4640
NOMURA HOLDINGS INC,29114,2025-09-30,12466
Mitsubishi UFJ Trust & Banking Corp,28923,2025-09-30,-1427
FIRST TRUST ADVISORS LP,28798,2025-09-30,-59472
VICTORY CAPITAL MANAGEMENT INC,27790,2025-09-30,-378457
Cetera Investment Advisers,27256,2025-09-30,17805
Verition Fund Management LLC,26848,2025-09-30,-98806
Aware Super Pty Ltd as trustee of Aware Super,26703,2025-09-30,0
Mn Services Vermogensbeheer B.V.,26538,2025-09-30,0
Cerity Partners LLC,26206,2025-09-30,5935
"Edgestream Partners, L.P.",25873,2025-09-30,-17071
State of New Jersey Common Pension Fund D,25292,2025-09-30,1322
"HUSSMAN STRATEGIC ADVISORS, INC.",25200,2025-09-30,25200
KLP KAPITALFORVALTNING AS,24100,2025-09-30,0
NOMURA ASSET MANAGEMENT CO LTD,23818,2025-09-30,200
Numerai GP LLC,23152,2025-09-30,23152
Neuberger Berman Group LLC,22218,2025-09-30,-1206
Quadrature Capital Ltd,21850,2025-09-30,21850
Handelsbanken Fonder AB,21700,2025-09-30,2800
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,21413,2025-09-30,-425
"Grantham, Mayo, Van Otterloo & Co. LLC",21125,2025-09-30,15133
Neo Ivy Capital Management,20958,2025-09-30,20958
"SRS Capital Advisors, Inc.",20764,2025-09-30,20741
Arizona State Retirement System,20387,2025-09-30,79
"State of Alaska, Department of Revenue",20369,2025-09-30,12704
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,20208,2025-09-30,7500
AIA Group Ltd,20022,2025-09-30,20022
"CWM, LLC",19975,2025-09-30,6704
"Mariner, LLC",19944,2025-09-30,1572
"Ensign Peak Advisors, Inc",19840,2025-09-30,-3870
EFG Asset Management (North America) Corp.,19451,2025-09-30,7852
"Prosight Management, LP",19442,2025-09-30,19442
Oak Thistle LLC,19230,2025-09-30,19230
OPPENHEIMER ASSET MANAGEMENT INC.,18862,2025-09-30,285
"Toroso Investments, LLC",18848,2025-09-30,13795
Quantinno Capital Management LP,18475,2025-09-30,-17736
"Rakuten Investment Management, Inc.",18375,2025-09-30,18375
"Bridgewater Associates, LP",18208,2025-09-30,15945
STATE OF MICHIGAN RETIREMENT SYSTEM,18200,2025-09-30,-300
Quinn Opportunity Partners LLC,17810,2025-09-30,17810
Creative Planning,17679,2025-09-30,4048
Czech National Bank,17122,2025-09-30,468
ALGERT GLOBAL LLC,16846,2025-09-30,-6330
"MetLife Investment Management, LLC",16742,2025-09-30,16742
UniSuper Management Pty Ltd,16298,2025-09-30,5326
Korea Investment CORP,16227,2025-09-30,-15100
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,16188,2025-09-30,-523
2Xideas AG,15948,2025-09-30,-16481
BANQUE PICTET & CIE SA,15579,2025-09-30,-1948
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",15551,2025-09-30,4359
"CI Private Wealth, LLC",15281,2025-09-30,3309
FORSTA AP-FONDEN,14600,2025-09-30,1000
VOYA INVESTMENT MANAGEMENT LLC,14425,2025-09-30,-4520
DekaBank Deutsche Girozentrale,14424,2025-09-30,0
Retirement Systems of Alabama,14381,2025-09-30,-240
Daiwa Securities Group Inc.,14068,2025-09-30,-1059
IFM Investors Pty Ltd,13919,2025-09-30,-62
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",13728,2025-09-30,-2112
Skandinaviska Enskilda Banken AB (publ),13580,2025-09-30,-1365
COMERICA BANK,13580,2025-09-30,680
"Jackson Square Partners, LLC",13556,2025-09-30,-9280
"Washington Trust Advisors, Inc.",13284,2025-09-30,370
Morningstar Investment Management LLC,13237,2025-09-30,13237
"Ascent Group, LLC",13236,2025-09-30,276
"Modera Wealth Management, LLC",13109,2025-09-30,-544
OMERS ADMINISTRATION Corp,12910,2025-09-30,0
AMALGAMATED BANK,12844,2025-09-30,-326
LAZARD ASSET MANAGEMENT LLC,12709,2025-09-30,12578
Walleye Trading LLC,12690,2025-09-30,-19136
BANK OF NOVA SCOTIA,12457,2025-09-30,-15814
XTX Topco Ltd,12406,2025-09-30,-8597
"Richard W. Paul & Associates, LLC",12348,2025-09-30,12348
ProShare Advisors LLC,12338,2025-09-30,187
Fulcrum Capital LLC,11881,2025-09-30,915
CAPTRUST FINANCIAL ADVISORS,11609,2025-09-30,1500
Utah Retirement Systems,11311,2025-09-30,-656
Police & Firemen's Retirement System of New Jersey,11023,2025-09-30,608
DAFNA Capital Management LLC,11000,2025-09-30,0
NEOS Investment Management LLC,10889,2025-09-30,3581
Vontobel Holding Ltd.,10720,2025-09-30,-3021
VIRGINIA RETIREMENT SYSTEMS ET AL,10600,2025-09-30,10600
Unison Advisors LLC,10576,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",10436,2025-09-30,-5994
HERITAGE INVESTORS MANAGEMENT CORP,9979,2025-09-30,-2159
Marex Group plc,9969,2025-09-30,4930
TEMA ETFS LLC,9910,2025-09-30,3569
Capital Group Investment Management Pte. Ltd.,9909,2025-09-30,4731
Walleye Capital LLC,9906,2025-09-30,5351
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,9897,2025-09-30,-1050
CIBC Asset Management Inc,9895,2025-09-30,4
Achmea Investment Management B.V.,9886,2025-09-30,0
"YOUSIF CAPITAL MANAGEMENT, LLC",9845,2025-09-30,-132
"Mirae Asset Global Investments Co., Ltd.",9779,2025-09-30,1055
"SIG BROKERAGE, LP",9763,2025-09-30,9763
"Rafferty Asset Management, LLC",9739,2025-09-30,752
Janney Montgomery Scott LLC,9731,2025-09-30,563
"TWO SIGMA INVESTMENTS, LP",9543,2025-09-30,9543
"SIMPLEX TRADING, LLC",9403,2025-09-30,1256
"XPONANCE, INC.",9353,2025-09-30,-590
"Main Street Financial Solutions, LLC",9335,2025-09-30,9335
"DDD Partners, LLC",9228,2025-09-30,9228
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,9166,2025-09-30,-97
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,9159,2025-09-30,164
"Hunter Perkins Capital Management, LLC",9075,2025-09-30,9075
TEACHER RETIREMENT SYSTEM OF TEXAS,9034,2025-09-30,-1537
"MARSHALL WACE, LLP",8928,2025-09-30,8928
"PNC FINANCIAL SERVICES GROUP, INC.",8777,2025-09-30,57
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,8739,2025-09-30,-5
ING GROEP NV,8715,2025-09-30,5450
"VELA Investment Management, LLC",8692,2025-09-30,-9848
SIT INVESTMENT ASSOCIATES INC,8560,2025-09-30,0
Legacy Trust,8509,2025-09-30,626
PEAK6 LLC,8226,2025-09-30,673
"State of Tennessee, Treasury Department",8219,2025-09-30,0
Avanza Fonder AB,8132,2025-09-30,0
"Fieldview Capital Management, LLC",7936,2025-09-30,7936
"Summit Trail Advisors, LLC",7859,2025-09-30,5399
Generali Asset Management SPA SGR,7750,2025-09-30,-3014
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,7682,2025-09-30,1766
"HighTower Advisors, LLC",7658,2025-09-30,-556
"Sumitomo Mitsui DS Asset Management Company, Ltd",7590,2025-09-30,0
Virtu Financial LLC,7577,2025-09-30,7577
GUGGENHEIM CAPITAL LLC,7336,2025-09-30,1608
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,7325,2025-09-30,-505
ODDO BHF ASSET MANAGEMENT SAS,7319,2025-09-30,-262
"Aspire Private Capital, LLC",7302,2025-09-30,7302
"Savant Capital, LLC",7301,2025-09-30,-11128
"PineBridge Investments, L.P.",7251,2025-09-30,-8666
WINTON GROUP Ltd,6986,2025-09-30,-25561
Buckingham Strategic Partners,6864,2025-09-30,4381
"COMMONWEALTH EQUITY SERVICES, LLC",6802,2025-09-30,2139
Perbak Capital Partners LLP,6731,2025-09-30,2232
TRUIST FINANCIAL CORP,6650,2025-09-30,2423
STRS OHIO,6639,2025-09-30,1
Polymer Capital Management (US) LLC,6625,2025-09-30,6625
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,6615,2025-09-30,0
"FULLER & THALER ASSET MANAGEMENT, INC.",6606,2025-09-30,304
"Vanguard Personalized Indexing Management, LLC",6554,2025-09-30,-6417
LOGAN CAPITAL MANAGEMENT INC,6430,2025-09-30,0
GABELLI FUNDS LLC,6400,2025-09-30,5000
ALPS ADVISORS INC,6394,2025-09-30,1834
Raiffeisen Bank International AG,6282,2025-09-30,-16915
"Baird Financial Group, Inc.",6249,2025-09-30,-1501
ARK Investment Management LLC,6208,2025-09-30,3
AMERICAN ASSETS INC,6000,2025-09-30,1000
HANCOCK WHITNEY CORP,5995,2025-09-30,1059
"HB Wealth Management, LLC",5969,2025-09-30,-660
M&T BANK CORP,5963,2025-09-30,2070
"ADVISOR GROUP HOLDINGS, INC.",5817,2025-09-30,927
"EXCHANGE TRADED CONCEPTS, LLC",5806,2025-09-30,1371
"Cito Capital Group, LLC",5800,2025-09-30,1800
Atlantic Union Bankshares Corp,5730,2025-09-30,5610
South Dakota Investment Council,5706,2025-09-30,-2600
PUBLIC SECTOR PENSION INVESTMENT BOARD,5705,2025-09-30,648
Cinctive Capital Management LP,5660,2025-09-30,2305
Jefferies Financial Group Inc.,5600,2025-09-30,2700
"CAPSTONE INVESTMENT ADVISORS, LLC",5558,2025-09-30,2163
PRUDENTIAL PLC,5540,2025-09-30,1729
"Redmond Asset Management, LLC",5531,2025-09-30,842
"Capital Investment Advisors, LLC",5514,2025-09-30,-559
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,5495,2025-09-30,0
Pictet & Cie (Europe) SA,5488,2025-09-30,575
SCHRODER INVESTMENT MANAGEMENT GROUP,5440,2025-09-30,-1381
Federation des caisses Desjardins du Quebec,5438,2025-09-30,1463
Plato Investment Management Ltd,5357,2025-09-30,0
CIBC WORLD MARKET INC.,5351,2025-09-30,2030
"Systematic Alpha Investments, LLC",5266,2025-09-30,0
"BOOTHBAY FUND MANAGEMENT, LLC",5215,2025-09-30,5215
"Provident Investment Management, Inc.",5195,2025-09-30,-157118
Hillsdale Investment Management Inc.,5190,2025-09-30,900
AE Wealth Management LLC,5190,2025-09-30,5190
MERCER GLOBAL ADVISORS INC /ADV,5069,2025-09-30,1644
"Kovitz Investment Group Partners, LLC",5038,2025-09-30,-542
"Bryce Point Capital, LLC",4987,2025-09-30,4987
"Colony Group, LLC",4921,2025-09-30,647
MIZUHO SECURITIES USA LLC,4910,2025-09-30,199
Liontrust Investment Partners LLP,4903,2025-09-30,0
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",4874,2025-09-30,4743
Dynamic Technology Lab Private Ltd,4720,2025-09-30,4720
OPPENHEIMER & CO INC,4589,2025-09-30,-2204
"FORA Capital, LLC",4474,2025-09-30,1547
Mediolanum International Funds Ltd,4389,2025-09-30,-1815
"WILEY BROS.-AINTREE CAPITAL, LLC",4334,2025-09-30,270
Kentucky Retirement Systems,4303,2025-09-30,-498
"FLAGSHIP HARBOR ADVISORS, LLC",4285,2025-09-30,1138
Sterling Capital Management LLC,4238,2025-09-30,-325
"TWO SIGMA ADVISERS, LP",4200,2025-09-30,4200
Scientech Research LLC,4160,2025-09-30,4160
Monaco Asset Management SAM,4000,2025-09-30,4000
Integrated Wealth Concepts LLC,3937,2025-09-30,-911
HARTFORD INVESTMENT MANAGEMENT CO,3929,2025-09-30,-155
"AXQ CAPITAL, LP",3906,2025-09-30,3906
"Blueshift Asset Management, LLC",3902,2025-09-30,3902
"Norinchukin Bank, The",3878,2025-09-30,-76
Pallas Capital Advisors LLC,3846,2025-09-30,450
"Pathstone Holdings, LLC",3828,2025-09-30,-6702
FIFTH THIRD BANCORP,3760,2025-09-30,1157
"CIBC Private Wealth Group, LLC",3700,2025-09-30,-145297
MANGROVE PARTNERS,3694,2025-09-30,3694
Gulf International Bank (UK) Ltd,3676,2025-09-30,-109
Penserra Capital Management LLC,3629,2025-09-30,3629
Maryland State Retirement & Pension System,3503,2025-09-30,0
Louisiana State Employees Retirement System,3500,2025-09-30,-100
iSAM Funds (UK) Ltd,3417,2025-09-30,-2167
Krilogy Financial LLC,3362,2025-09-30,3362
"MML INVESTORS SERVICES, LLC",3332,2025-09-30,514
Rockefeller Capital Management L.P.,3305,2025-09-30,3305
Stonehage Fleming Financial Services Holdings Ltd,3298,2025-09-30,636
Investment Management Corp of Ontario,3246,2025-09-30,1504
OSTRUM ASSET MANAGEMENT,3236,2025-09-30,588
"Outlook Wealth Advisors, LLC",3186,2025-09-30,3186
THRIVENT FINANCIAL FOR LUTHERANS,3179,2025-09-30,-318718
TOKIO MARINE ASSET MANAGEMENT CO LTD,3143,2025-09-30,674
"SECURIAN ASSET MANAGEMENT, INC",3114,2025-09-30,-407
"M.E. ALLISON & CO., INC.",3110,2025-09-30,1360
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",3108,2025-09-30,-270
Optimize Financial Inc,3053,2025-09-30,3053
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3050,2025-09-30,-200
"Impact Partnership Wealth, LLC",2954,2025-09-30,2954
"Allspring Global Investments Holdings, LLC",2917,2025-09-30,-26508
BI Asset Management Fondsmaeglerselskab A/S,2903,2025-09-30,-48
E. Ohman J:or Asset Management AB,2900,2025-09-30,0
Gibbs Wealth Management,2900,2025-09-30,-607
Allworth Financial LP,2874,2025-09-30,92
PARK AVENUE SECURITIES LLC,2861,2025-09-30,193
Strategic Investment Advisors / MI,2835,2025-09-30,2835
"NorthCrest Asset Manangement, LLC",2807,2025-09-30,835
"Envestnet Portfolio Solutions, Inc.",2752,2025-09-30,380
Maridea Wealth Management LLC,2748,2025-09-30,2748
"Merit Financial Group, LLC",2747,2025-09-30,-1083
INTECH INVESTMENT MANAGEMENT LLC,2742,2025-09-30,2742
"Voya Financial Advisors, Inc.",2725,2025-09-30,1601
Machina Capital S.A.S.,2715,2025-09-30,2715
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,2669,2025-09-30,-37
"Empirical Finance, LLC",2608,2025-09-30,22
ALLSTATE CORP,2575,2025-09-30,2575
"FOX RUN MANAGEMENT, L.L.C.",2560,2025-09-30,2560
Lombard Odier Asset Management (USA) Corp,2537,2025-09-30,247
"ASAHI LIFE ASSET MANAGEMENT CO., LTD.",2520,2025-09-30,2520
National Pension Service,2457,2025-09-30,2457
"Inspire Investing, LLC",2436,2025-09-30,921
LGT Group Foundation,2433,2025-09-30,-48
STEVENS CAPITAL MANAGEMENT LP,2417,2025-09-30,2417
BENJAMIN EDWARDS INC,2380,2025-09-30,2380
"Metis Global Partners, LLC",2370,2025-09-30,-134
Veritas Investment Partners (UK) Ltd.,2365,2025-09-30,-785194
NORDEN GROUP LLC,2345,2025-09-30,2345
State of Wyoming,2319,2025-09-30,-567
Chicago Partners Investment Group LLC,2304,2025-09-30,2304
AXA Investment Managers S.A.,2276,2025-09-30,2276
EVERENCE CAPITAL MANAGEMENT INC,2220,2025-09-30,0
MOODY NATIONAL BANK TRUST DIVISION,2217,2025-09-30,68
"Forum Financial Management, LP",2204,2025-09-30,2204
"Crossmark Global Holdings, Inc.",2197,2025-09-30,-145
BRIGHTON JONES LLC,2167,2025-09-30,972
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",2148,2025-09-30,-25
"Brinker Capital Investments, LLC",2128,2025-09-30,-1033
S&CO INC,2093,2025-09-30,0
"PAX Financial Group, LLC",2089,2025-09-30,-429
Raleigh Capital Management Inc.,2028,2025-09-30,2028
"Procyon Advisors, LLC",2010,2025-09-30,655
Quest Partners LLC,2002,2025-09-30,2002
"LBMC INVESTMENT ADVISORS, LLC",2000,2025-09-30,0
"NewEdge Advisors, LLC",1986,2025-09-30,393
STEPHENS INC /AR/,1964,2025-09-30,-395
Net Worth Advisory Group,1955,2025-09-30,1955
"U.S. Capital Wealth Advisors, LLC",1912,2025-09-30,-192
"Sequoia Financial Advisors, LLC",1901,2025-09-30,-1532
Wahed Invest LLC,1873,2025-09-30,9
GF FUND MANAGEMENT CO. LTD.,1872,2025-09-30,150
TOWNSQUARE CAPITAL LLC,1855,2025-09-30,-2366
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1828,2025-09-30,-2160
MUFG SECURITIES AMERICAS INC.,1818,2025-09-30,308
SilverOak Wealth Management LLC,1808,2025-09-30,-20
"Farringdon Capital, Ltd.",1807,2025-09-30,1807
Kentucky Retirement Systems Insurance Trust Fund,1804,2025-09-30,-234
Squarepoint Ops LLC,1798,2025-09-30,-3156
"BEACON INVESTMENT ADVISORY SERVICES, INC.",1794,2025-09-30,-154
"Empowered Funds, LLC",1744,2025-09-30,-48756
