date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,SBAC,USD,0001034054,2025-02-26,2025-02-26 16:04:56,2024,FY,2679634000,607673000,2071960999,0.7732253729,0,0,0,259456000,376742000,636198000,1243871000,41962000,0,269517000,1794580000,0.6697108635,1435763000,0.5358056361,-663097000,772666000,0.2883475878,23989000,749536000,0.2797158119,6.96,6.94,108002305,108080000,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/0001034054-25-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405425000002/sbac-20241231x10k.htm
2023-12-31,SBAC,USD,0001034054,2024-02-28,2024-02-28 17:26:56,2023,FY,2711584000,634293000,2077291000,0.7660802689,0,0,0,267136000,886496000,1153632000,1787925000,18305000,0,716309000,1791449000,0.6606651315,923659000,0.3406344779,-375156000,548503000,0.2022813971,51088000,501812000,0.1850623104,4.64,4.61,108852928,108907000,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/0001034054-24-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405424000002/sbac-20231231x10k.htm
2022-12-31,SBAC,USD,0001034054,2023-03-01,2023-02-28 17:37:46,2022,FY,2633454000,695457000,1937997000,0.7359145062,0,0,0,261853000,750736000,1012589000,1708046000,10133000,0,707576000,1675813000,0.636355524,925408000,0.3514046572,-399565000,525842999,0.199678065,66044000,461429000,0.1752181735,4.27,4.22,109343364,109386000,https://www.sec.gov/Archives/edgar/data/1034054/000103405423000002/0001034054-23-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405423000002/sbac-20221231x10k.htm
2021-12-31,SBAC,USD,0001034054,2022-03-01,2022-03-01 15:58:55,2021,FY,2308834000,573105000,1735729000,0.751777304,0,0,0,220029000,733205000,953234000,1526339000,3448000,0,700161000,1513818000,0.6556634214,782495000,0.3389134949,-529931000,252564000,0.109390281,14940000,237624000,0.1029194823,2.17,2.14,111039252,111177000,https://www.sec.gov/Archives/edgar/data/1034054/000103405422000002/0001034054-22-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405422000002/sbac-20211231x10k.htm
2020-12-31,SBAC,USD,0001034054,2021-02-25,2021-02-25 16:36:03,2020,FY,2083138000,493110000,1590028000,0.7632850056,0,0,0,194267000,762067000,956334000,1449444000,2981000,0,721970000,1394672000,0.6695053328,633694000,0.3042016419,-651443000,-17749000,-0.0085203189,-41796000,24104000,0.0115710049,0.22,0.21,114780952,113465000,https://www.sec.gov/Archives/edgar/data/1034054/000103405421000003/0001034054-21-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405421000003/sbac-20201231x10k.htm
2019-12-31,SBAC,USD,0001034054,2020-02-24,2020-02-24 15:56:25,2019,FY,2014645000,508259000,1506386000,0.7477178361,0,0,0,192717000,730181000,922898000,1431157000,5500000,0,697078000,1310515000,0.6504942558,583488000,0.2896232339,-396599000,186889000,0.0927652266,39605000,146991000,0.0729612413,1.3,1.28,114836718,114693000,https://www.sec.gov/Archives/edgar/data/1034054/000103405420000003/0001034054-20-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405420000003/sbac-20191231x10k.htm
2018-12-31,SBAC,USD,0001034054,2019-02-28,2019-02-28 16:54:16,2018,FY,1865695000,479756000,1385939000,0.7428540035,0,0,0,142526000,699247000,841773000,1321529000,6731000,0,672113000,1241424000,0.6653949333,544166000,0.2916693243,-492482000,51684000,0.0277022772,4233000,47451000,0.0254334176,0.41,0.41,115734146,116515000,https://www.sec.gov/Archives/edgar/data/1034054/000103405419000002/0001034054-19-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405419000002/sbac-20181231x10k.htm
2017-12-31,SBAC,USD,0001034054,2018-03-01,2018-03-01 12:56:25,2017,FY,1727674000,458679000,1268995000,0.7345106774,0,0,0,130697000,679797000,810494000,1269173000,11337000,0,643100000,1133851000,0.6562875867,458501000,0.2653862939,-341610000,116891000,0.0676580188,13237000,103654000,0.0599962724,0.86,0.86,120527906,121022000,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/0001034054-18-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405418000003/sbac-20171231x10k.htm
2016-12-31,SBAC,USD,0001034054,2017-03-01,2017-03-01 14:05:19,2016,FY,1633125000,434037000,1199088000,0.7342291619,0,0,0,125206000,686574000,811780000,1245817000,10928000,0,638189000,1067607000,0.6537203215,387308000,0.2371575966,-300005000,87303000,0.0534576349,11065000,76238000,0.0466822809,0.61,0.61,124980327,125144000,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/0001034054-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405417000003/sbac-20161231x10k.htm
2015-12-31,SBAC,USD,0001034054,2016-02-26,2016-02-26 12:05:00,2015,FY,1638474000,456263000,1182211000,0.7215317423,0,0,0,113185000,756570000,869755000,1326018000,3894000,0,660021000,1061882000,0.6480920662,312456000,0.1906993947,-479051000,-166595000,-0.1016769262,9061000,-175656000,-0.1072070719,-1.37,-1.37,127794058,127794000,https://www.sec.gov/Archives/edgar/data/1034054/000103405416000018/0001034054-16-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1034054/000103405416000018/sbac-20151231x10k.htm
