symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
UBER,2029-12-31,79378088917,85828098847,83617250000,-9178811577,-8489020860,-8942374265,-12128518677,-11217056499,-11816099762,12394151792,13724714103,13268634366,25175095845,27220743711,26519563670,6.17,6.38208,5.76336,11,4
UBER,2028-12-31,76656641796,76847512049,76752076923,-8218390512,-8197978059,-8208184285,-10859456259,-10832484049,-10845970154,8262466790,17768507843,10788250000,24311977407,24372512713,24342245061,5.27308,8.26247,3.8421,15,11
UBER,2027-12-31,69130623043,69465557350,69298090197,-7428933771,-7393114512,-7411024141,-9816299336,-9768969184,-9792634260,7610497279,15008416844,9322073860,21925068803,22031294632,21978181717,4.47248,6.97901,3.53893,40,34
UBER,2026-12-31,59302083500,61684979983,60383397871,-6596846674,-6342009876,-6457650104,-8716812348,-8380081080,-8532883504,4872922099,11941792434,7354410240,18807906014,19563651689,19150849430,3.50102,5.55301,2.26594,38,36
UBER,2025-12-31,51567532728,52288897087,52018385453,-5591990739,-5514845053,-5563061107,-7389035449,-7287098191,-7350808977,9801477841,12752684486,11443272170,16354860600,16583644350,16497850444,5.36913,5.93008,4.55775,38,34
UBER,2024-12-31,43380416717,43950028270,43750164568,-4700197647,-4639281034,-4678823397,-6210655320,-6130162516,-6182412231,3788377904,4550281384,4169329644,13758282210,13938936918,13875549301,1.86003,2.11591,1.76162,31,31
UBER,2023-12-31,38028120560,41118164155,40059000000,-4397346396,-4066884364,-4284075004,-5810479652,-5373820190,-5660807314,1952274173,2161862683,2011000000,12060778899,13040799264,12704880883,0.97187,1.00528,0.90782,15,14
UBER,2022-12-30,30163581638,33389860546,31776721092,-64361049984,-37968471260,-51164760623,-13771935116,-9181290077,-11476612597,-468334491,-279665508,-374000000,9566507195,10589735164,10078121180,-5.08039,-4.8182,-5.28687,12,17
UBER,2021-12-30,16448503328,17663993439,17128494134,1988678021,5993395411,3991036716,-10005240427,-6670160284,-8337700356,459798633,4214487139,2337142886,12774140661,19161210993,15967675827,-1.03594,-0.98248,-1.07804,13,12
UBER,2020-12-30,11998129427,12884751594,12494139157,-6244462744,-4162975161,-5203718953,-5317732315,-3545154875,-4431443595,-7227470068,-4818313378,-6022891723,4463342745,6695014119,5579178433,-3.86957,-3.66986,-4.02684,20,12
UBER,2019-12-30,13580768351,14584342312,14142205306,-6611919454,-4407946302,-5509932878,-7782478923,-5188319281,-6485399102,-7819392841,-5212928560,-6516160701,5663992285,8495988427,7079990356,-6.65286,-6.30951,-6.92325,12,21
UBER,2018-12-30,12457979785,13378583376,12973000000,-1430760993,-1332307841,-1387386231,-1890551002,-1760458900,-1833237307,0,0,0,3951100856,4243074170,4114441691,0,0,0,13,12
