holder,shares,dateReported,change
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,583451,2025-09-30,-74
MACKENZIE FINANCIAL CORP,544054,2025-09-30,64848
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,535370,2025-09-30,513930
iA Global Asset Management Inc.,530998,2025-09-30,0
US BANCORP \DE\,512875,2025-09-30,-16316
APG Asset Management N.V.,506047,2025-09-30,-1100
Bornite Capital Management LP,500000,2025-09-30,500000
DELTA ASSET MANAGEMENT LLC/TN,490246,2025-09-30,132
Skandinaviska Enskilda Banken AB (publ),481365,2025-09-30,317991
"Asset Management One Co., Ltd.",475704,2025-09-30,-11439
Man Group plc,473656,2025-09-30,250033
CI INVESTMENTS INC.,464723,2025-09-30,68483
"ASSETMARK, INC",464548,2025-09-30,26003
Korea Investment CORP,457185,2025-09-30,-76055
CAPITAL INTERNATIONAL LTD /CA/,450893,2025-09-30,-5889
Tredje AP-fonden,450000,2025-09-30,0
CITIGROUP INC,447900,2025-09-30,-272384
AVITY INVESTMENT MANAGEMENT INC.,443914,2025-09-30,18242
Assenagon Asset Management S.A.,438185,2025-09-30,325194
STATE OF WISCONSIN INVESTMENT BOARD,435681,2025-09-30,7581
Swedbank AB,432698,2025-09-30,1000
BECKER CAPITAL MANAGEMENT INC,425547,2025-09-30,22377
"Chevy Chase Trust Holdings, LLC",411660,2025-09-30,-12970
NATIONAL BANK OF CANADA /FI/,399771,2025-09-30,-301396
"CI Private Wealth, LLC",398635,2025-09-30,-59695
Northwest & Ethical Investments L.P.,394767,2025-09-30,93154
M&G Plc,391491,2025-09-30,15461
ROYAL LONDON ASSET MANAGEMENT LTD,390720,2025-09-30,-15264
Hemenway Trust Co LLC,381769,2025-09-30,-3441
"ADAGE CAPITAL PARTNERS GP, L.L.C.",372000,2025-09-30,372000
"Cardinal Capital Management, Inc.",368549,2025-09-30,364689
MEITAV INVESTMENT HOUSE LTD,364653,2025-09-30,161513
GATEWAY INVESTMENT ADVISERS LLC,363061,2025-09-30,350
Zurcher Kantonalbank (Zurich Cantonalbank),360854,2025-09-30,-33011
Treasurer of the State of North Carolina,356701,2025-09-30,-19541
MILLENNIUM MANAGEMENT LLC,355736,2025-09-30,-651092
"Connor, Clark & Lunn Investment Management Ltd.",351670,2025-09-30,-63971
DEPRINCE RACE & ZOLLO INC,346368,2025-09-30,346368
"ADVISOR GROUP HOLDINGS, INC.",333768,2025-09-30,41040
STIFEL FINANCIAL CORP,330979,2025-09-30,13924
Mitsubishi UFJ Trust & Banking Corp,329852,2025-09-30,-645
TD ASSET MANAGEMENT INC,324097,2025-09-30,-8444
TORONTO DOMINION BANK,323701,2025-09-30,-3624
AQR CAPITAL MANAGEMENT LLC,320585,2025-09-30,-209245
COMERICA BANK,320459,2025-09-30,-18939
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,316913,2025-09-30,-16986
"Steigerwald, Gordon & Koch Inc.",304417,2025-09-30,-195
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",300877,2025-09-30,-5878
Cetera Investment Advisers,300640,2025-09-30,89132
"COMMONWEALTH EQUITY SERVICES, LLC",298608,2025-09-30,-15320
DANSKE BANK A/S,294250,2025-09-30,-43300
KLP KAPITALFORVALTNING AS,291985,2025-09-30,-1600
CREDIT AGRICOLE S A,290921,2025-09-30,290921
Calamos Advisors LLC,286902,2025-09-30,0
PROFESSIONAL ADVISORY SERVICES INC,285776,2025-09-30,1511
DnB Asset Management AS,284628,2025-09-30,76981
Robeco Institutional Asset Management B.V.,279490,2025-09-30,223341
BRADLEY FOSTER & SARGENT INC/CT,277955,2025-09-30,-12915
"ADAMS DIVERSIFIED EQUITY FUND, INC.",277200,2025-09-30,0
Kranot Hishtalmut Le Morim Ve Gananot Havera Menahelet LTD,271207,2025-09-30,119979
M&T BANK CORP,269246,2025-09-30,-24402
State of New Jersey Common Pension Fund D,267466,2025-09-30,4081
Janney Montgomery Scott LLC,262004,2025-09-30,-10949
PUBLIC SECTOR PENSION INVESTMENT BOARD,256643,2025-09-30,-41013
NOMURA ASSET MANAGEMENT CO LTD,256540,2025-09-30,-1047
"SEGALL BRYANT & HAMILL, LLC",254627,2025-09-30,-8528
"State of Tennessee, Treasury Department",253332,2025-09-30,-119273
Baker Chad R,252905,2025-09-30,-10995
"Resona Asset Management Co.,Ltd.",249557,2025-09-30,-12527
PROSPECTOR PARTNERS LLC,247005,2025-09-30,-12312
"Grantham, Mayo, Van Otterloo & Co. LLC",244459,2025-09-30,24076
Raub Brock Capital Management LP,242463,2025-09-30,-2893
Lansforsakringar Fondforvaltning AB (publ),242205,2025-09-30,514
"NISA INVESTMENT ADVISORS, LLC",237735,2025-09-30,-1562
"NATIXIS ADVISORS, L.P.",236908,2025-09-30,-43304
"Mariner, LLC",235480,2025-09-30,-12302
MARKEL GROUP INC.,235000,2025-09-30,0
CONFLUENCE INVESTMENT MANAGEMENT LLC,234214,2025-09-30,-2069
Varma Mutual Pension Insurance Co,232909,2025-09-30,62900
"AdviceOne Advisory Services, LLC",231387,2025-09-30,-1443
TWINBEECH CAPITAL LP,230261,2025-09-30,97185
Arizona State Retirement System,225481,2025-09-30,-1809
"HIGHLAND CAPITAL MANAGEMENT, LLC",224450,2025-09-30,224450
"MML INVESTORS SERVICES, LLC",224036,2025-09-30,3326
"Baird Financial Group, Inc.",220937,2025-09-30,-19041
"Jump Financial, LLC",218305,2025-09-30,212360
"CULLEN/FROST BANKERS, INC.",217768,2025-09-30,12614
"Foster Victor Wealth Advisors, LLC",216777,2025-09-30,42161
AIA Group Ltd,216721,2025-09-30,29782
STATE OF MICHIGAN RETIREMENT SYSTEM,216325,2025-09-30,-500
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",204537,2025-09-30,204537
Czech National Bank,203174,2025-09-30,8260
TOCQUEVILLE ASSET MANAGEMENT L.P.,202609,2025-09-30,16015
"MetLife Investment Management, LLC",198371,2025-09-30,-4917
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,192100,2025-09-30,-3442
ING GROEP NV,191716,2025-09-30,191716
"Williams Jones Wealth Management, LLC.",190835,2025-09-30,-12696
FIRST TRUST ADVISORS LP,188342,2025-09-30,-77009
PEAPACK GLADSTONE FINANCIAL CORP,188108,2025-09-30,13826
STRS OHIO,187018,2025-09-30,-192839
"Segment Wealth Management, LLC",185926,2025-09-30,2100
Y-Intercept (Hong Kong) Ltd,184207,2025-09-30,32293
JONES FINANCIAL COMPANIES LLLP,182376,2025-09-30,24224
"Toroso Investments, LLC",181970,2025-09-30,6003
"Telos Capital Management, Inc.",181931,2025-09-30,9905
Allworth Financial LP,177818,2025-09-30,-1096
Cerity Partners LLC,174478,2025-09-30,2558
"Gotham Asset Management, LLC",173190,2025-09-30,-64509
Quantinno Capital Management LP,172211,2025-09-30,37920
Neuberger Berman Group LLC,171752,2025-09-30,-1584
IFM Investors Pty Ltd,171221,2025-09-30,-4348
Retirement Systems of Alabama,170645,2025-09-30,-439
FORSTA AP-FONDEN,170100,2025-09-30,10100
"Zimmer Partners, LP",170000,2025-09-30,60000
Canoe Financial LP,168903,2025-09-30,-9300
WESBANCO BANK INC,167446,2025-09-30,122151
SIRIOS CAPITAL MANAGEMENT L P,164400,2025-09-30,-64698
"Capital Group Private Client Services, Inc.",163598,2025-09-30,-381858
SOMERVILLE KURT F,162722,2025-09-30,-5910
Lincoln Capital LLC,160714,2025-09-30,-1196
ACADIAN ASSET MANAGEMENT LLC,159235,2025-09-30,-204065
BLAIR WILLIAM & CO/IL,157611,2025-09-30,-7251
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",153603,2025-09-30,59083
Engineers Gate Manager LP,153325,2025-09-30,110509
CUTLER INVESTMENT COUNSEL LLC,151946,2025-09-30,-1223
AMALGAMATED BANK,151403,2025-09-30,-2880
WINDWARD CAPITAL MANAGEMENT CO /CA,148486,2025-09-30,-967
JACOBS & CO/CA,145929,2025-09-30,12730
KEYBANK NATIONAL ASSOCIATION/OH,145569,2025-09-30,-7996
M. Kraus & Co,143135,2025-09-30,-2506
WELCH & FORBES LLC,143107,2025-09-30,-731
Mn Services Vermogensbeheer B.V.,141500,2025-09-30,0
JANUS HENDERSON GROUP PLC,140968,2025-09-30,1291
"Riverview Capital Advisers, LLC",140078,2025-09-30,101
"Colony Group, LLC",139341,2025-09-30,23964
CIBC WORLD MARKET INC.,138894,2025-09-30,33445
COMMERCE BANK,136711,2025-09-30,-2105
ProShare Advisors LLC,135421,2025-09-30,-1590
"Bridgewater Associates, LP",134658,2025-09-30,131442
VOYA INVESTMENT MANAGEMENT LLC,133911,2025-09-30,-29056
Laffer Tengler Investments,133775,2025-09-30,22580
MERCER GLOBAL ADVISORS INC /ADV,132951,2025-09-30,8985
"Qsemble Capital Management, LP",132824,2025-09-30,59477
"Pathstone Holdings, LLC",132744,2025-09-30,-1451
KANAWHA CAPITAL MANAGEMENT LLC,132002,2025-09-30,3220
"Mirae Asset Global Investments Co., Ltd.",131818,2025-09-30,28470
"Steward Partners Investment Advisory, LLC",131751,2025-09-30,-18057
"PineBridge Investments, L.P.",131417,2025-09-30,54077
Utah Retirement Systems,131043,2025-09-30,-5259
Ilmarinen Mutual Pension Insurance Co,129300,2025-09-30,1300
Police & Firemen's Retirement System of New Jersey,128947,2025-09-30,6627
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,128889,2025-09-30,11600
Daiwa Securities Group Inc.,126759,2025-09-30,4550
NATIXIS,126329,2025-09-30,18297
Jain Global LLC,126160,2025-09-30,126160
OFI INVEST ASSET MANAGEMENT,125702,2025-09-30,0
TRUIST FINANCIAL CORP,125247,2025-09-30,-2758
"Connecticut Wealth Management, LLC",124360,2025-09-30,2186
"NewEdge Advisors, LLC",123194,2025-09-30,72066
"Pacer Advisors, Inc.",122081,2025-09-30,41623
EDENTREE ASSET MANAGEMENT Ltd,122000,2025-09-30,122000
CAPITAL MANAGEMENT CORP /VA,120162,2025-09-30,33785
TEACHER RETIREMENT SYSTEM OF TEXAS,119098,2025-09-30,-73625
"XPONANCE, INC.",118283,2025-09-30,-3494
"Welch Group, LLC",117455,2025-09-30,8189
"Kestra Advisory Services, LLC",116937,2025-09-30,11674
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,116882,2025-09-30,-2823
Close Asset Management Ltd,116168,2025-09-30,-425
NEOS Investment Management LLC,115977,2025-09-30,37196
CIBC Asset Management Inc,115782,2025-09-30,26
PUZO MICHAEL J,114230,2025-09-30,-1195
"Providence Capital Advisors, LLC",113008,2025-09-30,31200
Magnetar Financial LLC,111189,2025-09-30,99500
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,110897,2025-09-30,-11450
Handelsbanken Fonder AB,110362,2025-09-30,101554
"NorthCrest Asset Manangement, LLC",110136,2025-09-30,916
MEYER HANDELMAN CO,109240,2025-09-30,-8325
FIDUCIARY TRUST CO,108933,2025-09-30,-1818
"CIBC Private Wealth Group, LLC",108352,2025-09-30,333
"CapWealth Advisors, LLC",107979,2025-09-30,-24
Ethic Inc.,107923,2025-09-30,-15331
Vontobel Holding Ltd.,107641,2025-09-30,-386352
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",106256,2025-09-30,-8586
"LETSON INVESTMENT MANAGEMENT, INC.",106118,2025-09-30,755
"Vanguard Personalized Indexing Management, LLC",104745,2025-09-30,-2723
"Crescent Grove Advisors, LLC",104643,2025-09-30,0
CAPTRUST FINANCIAL ADVISORS,103977,2025-09-30,-1254
DAVENPORT & Co LLC,103622,2025-09-30,1682
"Lido Advisors, LLC",103357,2025-09-30,52112
D.A. DAVIDSON & CO.,102106,2025-09-30,-3277
Broderick Brian C,99884,2025-09-30,-8798
SYNOVUS FINANCIAL CORP,99764,2025-09-30,4740
Capital Group Investment Management Pte. Ltd.,99357,2025-09-30,-397
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,98956,2025-09-30,-590
"Sumitomo Mitsui DS Asset Management Company, Ltd",98803,2025-09-30,718
FIFTH THIRD BANCORP,98134,2025-09-30,-3883
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,96573,2025-09-30,252
"YOUSIF CAPITAL MANAGEMENT, LLC",95703,2025-09-30,-5080
HALL LAURIE J TRUSTEE,95124,2025-09-30,-831
Baker Ellis Asset Management LLC,94673,2025-09-30,378
CARY STREET PARTNERS FINANCIAL LLC,94612,2025-09-30,-3877
REGIONS FINANCIAL CORP,94368,2025-09-30,-3061
Tufton Capital Management,93105,2025-09-30,-70
Kranot Hishtalmut Le Morim Tichoniim Havera Menahelet LTD,92933,2025-09-30,41021
Wesleyan Assurance Society,92200,2025-09-30,0
"IFP Advisors, Inc",91543,2025-09-30,-1014
"GAMCO INVESTORS, INC. ET AL",91535,2025-09-30,-57728
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,91379,2025-09-30,22511
Kidder Stephen W,91142,2025-09-30,-655
BANK OF NOVA SCOTIA,90101,2025-09-30,12149
CLIFFORD SWAN INVESTMENT COUNSEL LLC,89979,2025-09-30,-1500
AMERICAN CENTURY COMPANIES INC,87038,2025-09-30,4460
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,86736,2025-09-30,-4720
Wealthfront Advisers LLC,86228,2025-09-30,-4379
"State of Alaska, Department of Revenue",86216,2025-09-30,-29084
"American Trust Investment Advisors, LLC",84805,2025-09-30,84805
HM PAYSON & CO,84595,2025-09-30,-2315
La Banque Postale Asset Management SA,84533,2025-09-30,1454
"AXXCESS WEALTH MANAGEMENT, LLC",84456,2025-09-30,5959
Quantbot Technologies LP,83841,2025-09-30,64630
"Pegasus Asset Management, Inc.",83681,2025-09-30,1258
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,83063,2025-09-30,-2897
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",82042,2025-09-30,-3540958
"Douglass Winthrop Advisors, LLC",81181,2025-09-30,5216
"AdvisorNet Financial, Inc",81074,2025-09-30,4103
Quadrature Capital Ltd,80953,2025-09-30,80953
FAYEZ SAROFIM & CO,79320,2025-09-30,-620
Schonfeld Strategic Advisors LLC,78703,2025-09-30,67805
"Clearbridge Investments, LLC",77955,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",77132,2025-09-30,-18291
"Private Advisor Group, LLC",76879,2025-09-30,96
"Glenmede Investment Management, LP",76040,2025-09-30,-2756
"EVOKE WEALTH, LLC",75849,2025-09-30,-3533
NORDEA INVESTMENT MANAGEMENT AB,75525,2025-09-30,2375
UniSuper Management Pty Ltd,75408,2025-09-30,13530
"Rafferty Asset Management, LLC",71984,2025-09-30,10
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",71496,2025-09-30,-312
"WATERS PARKERSON & CO., LLC",70370,2025-09-30,70370
Snowden Capital Advisors LLC,69526,2025-09-30,168
"Callan Family Office, LLC",69392,2025-09-30,-5225
"WOLVERINE TRADING, LLC",69214,2025-09-30,63974
STEPHENS INC /AR/,68964,2025-09-30,-701
ASR Vermogensbeheer N.V.,67995,2025-09-30,-196
Mandatum Life Insurance Co Ltd,67542,2025-09-30,827
Candriam S.C.A.,67525,2025-09-30,-4995
USS Investment Management Ltd,67207,2025-09-30,14247
"J.P. Marvel Investment Advisors, LLC",67078,2025-09-30,-666
BENJAMIN EDWARDS INC,66901,2025-09-30,-99
"Summit Trail Advisors, LLC",66158,2025-09-30,33712
Avanza Fonder AB,66100,2025-09-30,10920
Family Capital Trust Co,66023,2025-09-30,-2872
"Circle Wealth Management, LLC",65743,2025-09-30,769
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,64874,2025-09-30,0
PARSONS CAPITAL MANAGEMENT INC/RI,64567,2025-09-30,-4255
"Patten Group, Inc.",64432,2025-09-30,2281
Elo Mutual Pension Insurance Co,64094,2025-09-30,-13811
"MARSHALL WACE, LLP",63889,2025-09-30,-188232
"Cohen Capital Management, Inc.",63634,2025-09-30,0
"DAYMARK WEALTH PARTNERS, LLC",62615,2025-09-30,-2338
MAI Capital Management,61905,2025-09-30,14532
Tower View Investment Management & Research LLC,61780,2025-09-30,2050
"LRI Investments, LLC",61092,2025-09-30,3720
"SPIREPOINT PRIVATE CLIENT, LLC",60694,2025-09-30,51324
Meiji Yasuda Asset Management Co Ltd.,60414,2025-09-30,-983
"CWM, LLC",59940,2025-09-30,-1959
HARMONY ASSET MANAGEMENT LLC,59486,2025-09-30,491
MIZUHO SECURITIES USA LLC,58264,2025-09-30,3157
"Sargent Investment Group, LLC",57760,2025-09-30,20
Sagefield Capital LP,57724,2025-09-30,-8593
"CHOREO, LLC",56713,2025-09-30,-3959
NBT BANK N A /NY,56133,2025-09-30,-615
Delaney Dennis R,56005,2025-09-30,1000
"Gilman Hill Asset Management, LLC",55999,2025-09-30,1929
"QRG CAPITAL MANAGEMENT, INC.",55805,2025-09-30,-48232
Notis-McConarty Edward,55490,2025-09-30,1200
CANANDAIGUA NATIONAL BANK & TRUST CO,54841,2025-09-30,-936
GABELLI FUNDS LLC,54828,2025-09-30,-212000
"Bleakley Financial Group, LLC",54745,2025-09-30,-1575
SILVERCREST ASSET MANAGEMENT GROUP LLC,54248,2025-09-30,5869
DELTA CAPITAL MANAGEMENT LLC,54095,2025-09-30,-95
PARK AVENUE SECURITIES LLC,54046,2025-09-30,-1834
XTX Topco Ltd,53982,2025-09-30,53982
"Evercore Wealth Management, LLC",53790,2025-09-30,907
"Envestnet Portfolio Solutions, Inc.",53757,2025-09-30,-2033
CAISSE DES DEPOTS ET CONSIGNATIONS,53583,2025-09-30,947
OPPENHEIMER & CO INC,53571,2025-09-30,224
Federation des caisses Desjardins du Quebec,53425,2025-09-30,3900
JB Capital LLC,52975,2025-09-30,-215
HUNTINGTON NATIONAL BANK,52644,2025-09-30,-1827
Dempze Nancy E,52641,2025-09-30,2563
"Lifeworks Advisors, LLC",52589,2025-09-30,8110
WESTPORT ASSET MANAGEMENT INC,52400,2025-09-30,0
BROWN BROTHERS HARRIMAN & CO,52158,2025-09-30,-752
"BRASADA CAPITAL MANAGEMENT, LP",52126,2025-09-30,2607
Brookstone Capital Management,51852,2025-09-30,35691
Elefante Mark B,51010,2025-09-30,6865
B. Metzler seel. Sohn & Co. AG,50034,2025-09-30,2550
Kentucky Retirement Systems,49809,2025-09-30,-3952
"New England Research & Management, Inc.",49550,2025-09-30,4975
"AIGEN INVESTMENT MANAGEMENT, LP",49102,2025-09-30,23615
HERITAGE INVESTORS MANAGEMENT CORP,48265,2025-09-30,0
"Savant Capital, LLC",47848,2025-09-30,-2105
Lombard Odier Asset Management (Switzerland) SA,47595,2025-09-30,-1396
HARTFORD INVESTMENT MANAGEMENT CO,46891,2025-09-30,-1256
"Norinchukin Bank, The",46151,2025-09-30,459
"YHB Investment Advisors, Inc.",45685,2025-09-30,-305
Cohen Klingenstein LLC,45668,2025-09-30,0
"GPM Growth Investors, Inc.",45192,2025-09-30,-66488
"Entropy Technologies, LP",44814,2025-09-30,44814
Venture Visionary Partners LLC,44517,2025-09-30,3
"Atria Investments, Inc",44362,2025-09-30,442
HANCOCK WHITNEY CORP,43707,2025-09-30,1180
WHITTIER TRUST CO OF NEVADA INC,43007,2025-09-30,2744
"Crossmark Global Holdings, Inc.",43004,2025-09-30,-15
Louisiana State Employees Retirement System,42000,2025-09-30,-100
"J.W. COLE ADVISORS, INC.",41827,2025-09-30,502
"Arete Wealth Advisors, LLC",41580,2025-09-30,80
MONARCH CAPITAL MANAGEMENT INC/,41361,2025-09-30,2245
"Merit Financial Group, LLC",41027,2025-09-30,-5086
"Bensler, LLC",40439,2025-09-30,979
Argent Trust Co,40394,2025-09-30,-3771
"Essex Financial Services, Inc.",40337,2025-09-30,-777
Gulf International Bank (UK) Ltd,40217,2025-09-30,-824
Maryland State Retirement & Pension System,39794,2025-09-30,572
ABN AMRO INVESTMENT SOLUTIONS,39252,2025-09-30,-46324
DEARBORN PARTNERS LLC,39241,2025-09-30,0
PINNACLE ASSOCIATES LTD,39066,2025-09-30,-556
Generali Asset Management SPA SGR,39044,2025-09-30,1877
BI Asset Management Fondsmaeglerselskab A/S,38894,2025-09-30,4490
Evelyn Partners Investment Management LLP,38815,2025-09-30,5025
"HB Wealth Management, LLC",38639,2025-09-30,2113
"SECURIAN ASSET MANAGEMENT, INC",38625,2025-09-30,-3059
"Brinker Capital Investments, LLC",38612,2025-09-30,1424
"Kovitz Investment Group Partners, LLC",38596,2025-09-30,-1793
PEAK6 LLC,38458,2025-09-30,-86726
"Poehling Capital Management, INC.",38390,2025-09-30,-7
"Dai-Ichi Life Insurance Company, Ltd",37611,2025-09-30,-871
"BLUE SQUARE ASSET MANAGEMENT, LLC",37490,2025-09-30,343
Siemens Fonds Invest GmbH,37483,2025-09-30,-1754
Allianz Asset Management GmbH,37314,2025-09-30,-18719
TRUST CO OF VERMONT,36931,2025-09-30,-326
North Star Investment Management Corp.,36873,2025-09-30,1050
"Beacon Pointe Advisors, LLC",36797,2025-09-30,-5435
Investment Management Corp of Ontario,36262,2025-09-30,17248
ALLIANZ SE,36084,2025-09-30,-4610
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,36017,2025-09-30,-3000
TD Waterhouse Canada Inc.,35940,2025-09-30,568
AMG National Trust Bank,35754,2025-09-30,-7000
"ALPINE WOODS CAPITAL INVESTORS, LLC",35661,2025-09-30,-66993
"Concurrent Investment Advisors, LLC",35373,2025-09-30,-151
"Cresset Asset Management, LLC",35342,2025-09-30,-513
