date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,KKR,USD,0001404912,2025-02-28,2025-02-28 16:28:06,2024,FY,4906037000,0,0,746443000,1089112000,565782000,0,0,523330000,-91714000,6649878000,-141536000,0,-75817739000,56877137000,34714000,-19047424000,3459557000,0,-125007000,-612068000,4353848000,7076330000,-118951000,-5440167000,15367953000,20808120000,6649878000,-141536000,6508342000,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/0001404912-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491225000015/kkr-20241231.htm
2023-12-31,KKR,USD,0001404912,2024-02-29,2024-02-29 16:21:46,2023,FY,5357086000,0,0,618469000,1428671000,1060972000,0,0,367699000,-8898038000,-1493812000,-108393000,0,-29488315000,25654308000,59464000,-3882936000,3619371000,0,-289844000,-615032000,10059593000,12774088000,25410000,7422750000,20808120000,13385370000,-1493812000,-108393000,-1602205000,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000005/0001404912-24-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491224000005/kkr-20231231.htm
2022-12-31,KKR,USD,0001404912,2023-02-27,2023-02-27 17:10:42,2022,FY,-417614000,0,0,730236000,-1430880000,685487000,0,0,-2116367000,-4161001000,-5279259000,-85056000,-1690702000,-47191313000,35356268000,-36469000,-13647272000,6528334000,0,-346651000,-513341000,16387024000,22055366000,-269769000,2859066000,13385370000,10526304000,-5279259000,-85056000,-5364315000,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000005/0001404912-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491223000005/kkr-20221231.htm
2021-12-31,KKR,USD,0001404912,2022-02-28,2022-02-28 06:16:51,2021,FY,12451717000,0,0,529816000,2238170000,685797000,0,0,1552373000,-22396411000,-7176708000,-102049000,-473779000,-58617575000,49567361000,20494000,-9605548000,8895580000,38463000,-269710000,-419630000,12119291000,20363994000,-48891000,3532847000,10526304000,6993457000,-7176708000,-102049000,-7278757000,https://www.sec.gov/Archives/edgar/data/1404912/000140491222000004/0001404912-22-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491222000004/kkr-20211231.htm
2020-12-31,KKR,USD,0001404912,2021-02-19,2021-02-19 16:43:12,2020,FY,5117598000,0,0,326758000,410577000,0,0,0,410577000,-11808626000,-5953693000,-153386000,0,0,0,0,-153386000,5326768000,0,-246160000,-353879000,5076975000,9803704000,59416000,3756041000,6993457000,3237416000,-5953693000,-153386000,-6107079000,https://www.sec.gov/Archives/edgar/data/1404912/000140491221000008/0001404912-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491221000008/kkr-20201231.htm
2019-12-31,KKR,USD,0001404912,2020-02-18,2020-02-14 18:25:15,2019,FY,4639540000,0,0,297708000,1061979000,0,0,0,1061979000,-11681382000,-5682155000,-207362000,0,0,0,0,-207362000,5500932000,0,-72124000,-304850000,1361031000,6484989000,432000,595904000,3237416000,2641512000,-5682155000,-207362000,-5889517000,https://www.sec.gov/Archives/edgar/data/1404912/000140491220000006/0001404912-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491220000006/kkr-2019123110xk.htm
2018-12-31,KKR,USD,0001404912,2019-02-15,2019-02-15 16:57:52,2018,FY,2450946000,0,0,331708000,-37520000,0,0,0,-37520000,-10351609000,-7606475000,-105227000,0,0,0,26630000,-78597000,5405973000,0,-173142000,-355705000,1738805000,6615931000,-24708000,-1093849000,2641512000,3735361000,-7606475000,-105227000,-7711702000,https://www.sec.gov/Archives/edgar/data/1404912/000140491219000006/0001404912-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491219000006/kkr-2018123110xk.htm
2017-12-31,KKR,USD,0001404912,2018-02-23,2018-02-23 16:40:17,2017,FY,2560042000,0,0,334820000,1384781000,0,0,0,1384781000,-7811809000,-3532166000,-98122000,0,0,0,0,-98122000,2143390000,0,0,-345337000,1142030000,2940083000,79751000,-610454000,3735361000,4345815000,-3532166000,-98122000,-3630288000,https://www.sec.gov/Archives/edgar/data/1404912/000140491218000005/0001404912-18-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491218000005/kkr-2017123110xk.htm
2016-12-31,KKR,USD,0001404912,2017-02-24,2017-02-24 16:33:50,2016,FY,950664000,0,0,264890000,-310823000,0,0,0,-310823000,-2345951000,-1441220000,-64785000,0,0,0,858000,-63927000,2413187000,0,-296844000,-307643000,1277162000,3085862000,-22388000,1558327000,4345815000,2787488000,-1441220000,-64785000,-1506005000,https://www.sec.gov/Archives/edgar/data/1404912/000140491217000005/0001404912-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491217000005/kkr-2016123110xk.htm
2015-12-31,KKR,USD,0001404912,2016-02-26,2016-02-26 17:20:31,2015,FY,5275032000,0,0,261579000,272816000,0,0,0,272816000,-5424023000,385404000,-265378000,0,0,0,-159774000,-425152000,8088348000,0,-161929000,-706611000,-7050400000,169408000,0,129660000,1047740000,918080000,385404000,-265378000,120026000,https://www.sec.gov/Archives/edgar/data/1404912/000140491216000009/0001404912-16-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000140491216000009/kkr-2015123110xk.htm
2014-12-31,KKR,USD,0001404912,2015-02-27,2015-02-27 17:07:52,2014,FY,5395020000,0,0,310403000,-475950000,0,0,0,-475950000,-3740823000,1488650000,-245940000,151491000,0,0,71574000,-22875000,1704940000,0,0,-784995000,-2774023000,-1854078000,0,-388303000,918080000,1306383000,1488650000,-245940000,1242710000,https://www.sec.gov/Archives/edgar/data/1404912/000104746915001418/0001047469-15-001418-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000104746915001418/a2223180z10-k.htm
2013-12-31,KKR,USD,0001404912,2014-02-24,2014-02-24 06:19:24,2013,FY,7854228000,0,0,307514000,968292000,0,0,0,968292000,-6552281000,2577753000,-14396000,0,0,0,29852000,15456000,779373000,0,0,-431583000,-2865080000,-2517290000,0,75919000,1306383000,1230464000,2577753000,-14396000,2563357000,https://www.sec.gov/Archives/edgar/data/1404912/000104746914001189/0001047469-14-001189-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000104746914001189/a2218358z10-k.htm
2012-12-31,KKR,USD,0001404912,2013-02-22,2013-02-22 16:04:58,2012,FY,8028244000,0,0,400207000,601539000,0,0,0,601539000,-2828239000,6201751000,-36966000,-186859000,0,0,2954000,-220871000,-445669000,0,0,-197024000,-4950984000,-5593677000,0,387203000,1230464000,843261000,6201751000,-36966000,6164785000,https://www.sec.gov/Archives/edgar/data/1404912/000104746913001493/0001047469-13-001493-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000104746913001493/a2213011z10-k.htm
2011-12-31,KKR,USD,0001404912,2012-02-27,2012-02-24 19:22:51,2011,FY,876486000,0,0,470221000,-244896000,0,0,0,-244896000,-1310388000,-208577000,-18214000,0,0,0,-29346000,-47560000,91048000,0,0,-154465000,424122000,360705000,0,104568000,843261000,738693000,-208577000,-18214000,-226791000,https://www.sec.gov/Archives/edgar/data/1404912/000104746912001497/0001047469-12-001497-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000104746912001497/a2207447z10-k.htm
2010-12-31,KKR,USD,0001404912,2011-03-07,2011-03-07 16:27:22,2010,FY,7776471000,0,0,824193000,-348481000,0,0,0,-348481000,-7518787000,733396000,-13081000,0,0,0,11816000,-1265000,-572614000,0,0,-91918000,124355000,-540177000,0,191954000,738693000,546739000,733396000,-13081000,720315000,https://www.sec.gov/Archives/edgar/data/1404912/000104746911001800/0001047469-11-001800-index.htm,https://www.sec.gov/Archives/edgar/data/1404912/000104746911001800/a2202142z10-k.htm
2009-12-31,KKR,USD,0001404912,2009-12-31,2009-12-31 00:00:00,2009,FY,6852371000,0,0,562373000,-255654000,-21830000,0,0,-233824000,-7506402000,-347312000,-21050000,0,0,0,-21909000,-42959000,-349041000,0,0,-211068000,1298473000,738364000,0,348093000,546739000,198646000,-347312000,-21050000,-368362000,,
2008-12-31,KKR,USD,0001404912,2008-12-31,2008-12-31 00:00:00,2008,FY,-13055232000,0,0,0,-435462000,14080000,0,0,-449542000,11044538000,-2446156000,-13104000,-44171000,0,0,-4471000,-61746000,-204580000,0,0,-250358000,2889441000,2434503000,0,-73399000,198646000,272045000,-2446156000,-13104000,-2459260000,,
2007-12-31,KKR,USD,0001404912,2007-12-31,2007-12-30 19:00:00,2007,FY,2401074000,0,0,0,1956424000,70728000,0,0,1885696000,-12879999000,-8522501000,-17063000,0,0,0,-95406000,-112469000,2558560000,0,0,-1170568000,7426032000,8814024000,0,179054000,272045000,92991000,-8522501000,-17063000,-8539564000,,
