symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
MOH,2.83508,4.77924,17.51613,-11.64034,-23.27931,0,-40.17633,-40.22242,-17.3605,194.63431,1238.44933
