holder,shares,dateReported,change
ROYAL LONDON ASSET MANAGEMENT LTD,249312,2025-09-30,6701
STIFEL FINANCIAL CORP,244442,2025-09-30,-14724
SCHRODER INVESTMENT MANAGEMENT GROUP,238631,2025-09-30,19738
Universal- Beteiligungs- und Servicegesellschaft mbH,222762,2025-09-30,7560
GREAT WEST LIFE ASSURANCE CO /CAN/,221937,2025-09-30,13774
DEARBORN PARTNERS LLC,214056,2025-09-30,-1038
Assenagon Asset Management S.A.,211221,2025-09-30,176916
M&G Plc,210095,2025-09-30,19331
National Pension Service,208691,2025-09-30,1746
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,204494,2025-09-30,0
abrdn plc,201638,2025-09-30,15159
BANK OF MONTREAL /CAN/,196940,2025-09-30,1147
ALLIANCEBERNSTEIN L.P.,183641,2025-09-30,12024
"EXCHANGE TRADED CONCEPTS, LLC",178224,2025-09-30,-12149
Korea Investment CORP,177179,2025-09-30,-4825
VICTORY CAPITAL MANAGEMENT INC,171738,2025-09-30,-1911
TD ASSET MANAGEMENT INC,167153,2025-09-30,-83362
"Allspring Global Investments Holdings, LLC",161765,2025-09-30,1406
KLP KAPITALFORVALTNING AS,159959,2025-09-30,0
Maryland State Retirement & Pension System,156492,2025-09-30,5660
Janney Montgomery Scott LLC,156024,2025-09-30,-4679
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,155684,2025-09-30,100728
LPL Financial LLC,153068,2025-09-30,10617
Skandinaviska Enskilda Banken AB (publ),152074,2025-09-30,63433
CRAMER ROSENTHAL MCGLYNN LLC,151365,2025-09-30,-3223
CITADEL ADVISORS LLC,150623,2025-09-30,77548
HENNESSY ADVISORS INC,148086,2025-09-30,-16200
"ADAGE CAPITAL PARTNERS GP, L.L.C.",146104,2025-09-30,-139400
AMERIPRISE FINANCIAL INC,145473,2025-09-30,-1636
LAZARD ASSET MANAGEMENT LLC,142001,2025-09-30,-73792
CIBC Asset Management Inc,137399,2025-09-30,1955
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,137046,2025-09-30,-2241
"NATIXIS ADVISORS, L.P.",130832,2025-09-30,-1761
Magellan Asset Management Ltd,130563,2025-09-30,14304
"Asset Management One Co., Ltd.",127481,2025-09-30,-11121
AVIVA PLC,126134,2025-09-30,7464
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,119393,2025-09-30,30
TORONTO DOMINION BANK,119146,2025-09-30,5799
"JANE STREET GROUP, LLC",118634,2025-09-30,85677
"Russell Investments Group, Ltd.",118244,2025-09-30,34667
STRS OHIO,118084,2025-09-30,-1699
"Baird Financial Group, Inc.",115135,2025-09-30,1198
"Ensign Peak Advisors, Inc",112358,2025-09-30,-8260
"ASSETMARK, INC",110317,2025-09-30,3115
"MARSHALL WACE, LLP",105346,2025-09-30,-86940
REAVES W H & CO INC,105186,2025-09-30,-207834
"Capital Group Private Client Services, Inc.",103886,2025-09-30,-356397
AMF Tjanstepension AB,102632,2025-09-30,0
MACQUARIE GROUP LTD,102031,2025-09-30,3176
Man Group plc,100586,2025-09-30,-6538
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,99079,2025-09-30,-156
FMR LLC,96169,2025-09-30,21035
GABELLI FUNDS LLC,94550,2025-09-30,-750
Cetera Investment Advisers,93670,2025-09-30,59573
"Clearbridge Investments, LLC",89391,2025-09-30,85641
PRUDENTIAL FINANCIAL INC,89118,2025-09-30,-3352
"MATHER GROUP, LLC.",88980,2025-09-30,-1543
"Paradiem, LLC",86407,2025-09-30,86407
BNP Paribas Asset Management Holding S.A.,85259,2025-09-30,14595
STATE OF WISCONSIN INVESTMENT BOARD,84259,2025-09-30,-2326
APG Asset Management N.V.,81278,2025-09-30,-79061
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",80229,2025-09-30,-3200
Quantinno Capital Management LP,80099,2025-09-30,22557
FORSTA AP-FONDEN,79700,2025-09-30,16400
CANADA PENSION PLAN INVESTMENT BOARD,79610,2025-09-30,-98634
RENAISSANCE TECHNOLOGIES LLC,73400,2025-09-30,52900
"Merewether Investment Management, LP",72936,2025-09-30,-275600
"YOUSIF CAPITAL MANAGEMENT, LLC",72329,2025-09-30,-2433
Treasurer of the State of North Carolina,71150,2025-09-30,-2769
Mitsubishi UFJ Trust & Banking Corp,70703,2025-09-30,-2783
EASTERN BANK,70055,2025-09-30,14805
Sienna Gestion,68217,2025-09-30,0
"Resona Asset Management Co.,Ltd.",67943,2025-09-30,-1373
AXA Investment Managers S.A.,64683,2025-09-30,64683
"Cresset Asset Management, LLC",63709,2025-09-30,745
Cerity Partners LLC,63161,2025-09-30,-1394
"HighTower Advisors, LLC",63009,2025-09-30,-1359
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,62366,2025-09-30,0
ABN AMRO INVESTMENT SOLUTIONS,60979,2025-09-30,-1001
"Connor, Clark & Lunn Investment Management Ltd.",60661,2025-09-30,-51820
"State of Tennessee, Treasury Department",60591,2025-09-30,-10334
MILLENNIUM MANAGEMENT LLC,60426,2025-09-30,-31118
"MATTERN CAPITAL MANAGEMENT, LLC",60066,2025-09-30,-1524
Mn Services Vermogensbeheer B.V.,59400,2025-09-30,0
VAN ECK ASSOCIATES CORP,59247,2025-09-30,3646
WORLDQUANT MILLENNIUM ADVISORS LLC,58588,2025-09-30,0
Arvest Bank Trust Division,57764,2025-09-30,232
Creative Planning,57543,2025-09-30,17723
"CI Private Wealth, LLC",55379,2025-09-30,7041
Daiwa Securities Group Inc.,55208,2025-09-30,1340
MILLER HOWARD INVESTMENTS INC /NY,54633,2025-09-30,1128
"Dai-Ichi Life Insurance Company, Ltd",52388,2025-09-30,4909
Lansforsakringar Fondforvaltning AB (publ),52313,2025-09-30,5556
STATE OF MICHIGAN RETIREMENT SYSTEM,51010,2025-09-30,200
Fisher Funds Management LTD,49500,2025-09-30,0
Robeco Institutional Asset Management B.V.,48869,2025-09-30,-5180
"TWO SIGMA INVESTMENTS, LP",47564,2025-09-30,-18741
DekaBank Deutsche Girozentrale,47563,2025-09-30,0
Arizona State Retirement System,46776,2025-09-30,383
"Mariner, LLC",46570,2025-09-30,2054
M&T BANK CORP,46549,2025-09-30,-20657
NATIXIS,45931,2025-09-30,45931
IFM Investors Pty Ltd,45610,2025-09-30,12
FRANKLIN RESOURCES INC,44720,2025-09-30,5553
"NISA INVESTMENT ADVISORS, LLC",43520,2025-09-30,208
Verition Fund Management LLC,42247,2025-09-30,38485
"DIVERSIFY WEALTH MANAGEMENT, LLC",41921,2025-09-30,1357
DnB Asset Management AS,41609,2025-09-30,1413
Swedbank AB,41351,2025-09-30,565
"BCM ADVISORS, LLC",41319,2025-09-30,0
NATIONAL BANK OF CANADA /FI/,40897,2025-09-30,-31159
Illinois Municipal Retirement Fund,40800,2025-09-30,-2523
Czech National Bank,40769,2025-09-30,1944
"Susquehanna Portfolio Strategies, LLC",40435,2025-09-30,40435
JONES FINANCIAL COMPANIES LLLP,40322,2025-09-30,4659
"UMB Bank, n.a.",40087,2025-09-30,-159
State of New Jersey Common Pension Fund D,39998,2025-09-30,1960
"MetLife Investment Management, LLC",39788,2025-09-30,39788
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",39762,2025-09-30,3091
KENNEDY CAPITAL MANAGEMENT LLC,39692,2025-09-30,-8846
"Stratos Wealth Partners, LTD.",38420,2025-09-30,289
"MML INVESTORS SERVICES, LLC",38293,2025-09-30,3280
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,37559,2025-09-30,-670
Zurcher Kantonalbank (Zurich Cantonalbank),37241,2025-09-30,2921
VOYA INVESTMENT MANAGEMENT LLC,37155,2025-09-30,-16334
Summit Global Investments,36557,2025-09-30,-2550
COMERICA BANK,36367,2025-09-30,-1562
Texas Yale Capital Corp.,34974,2025-09-30,-125
PUBLIC SECTOR PENSION INVESTMENT BOARD,34776,2025-09-30,1911
Retirement Systems of Alabama,34244,2025-09-30,160
CAMBIAR INVESTORS LLC,31776,2025-09-30,-22735
AMALGAMATED BANK,31405,2025-09-30,-257
GUGGENHEIM CAPITAL LLC,31056,2025-09-30,1557
TRUIST FINANCIAL CORP,30938,2025-09-30,-3767
Federation des caisses Desjardins du Quebec,30773,2025-09-30,1774
CAPITAL FUND MANAGEMENT S.A.,30567,2025-09-30,30567
"COMMONWEALTH EQUITY SERVICES, LLC",30360,2025-09-30,1536
BANK OF NOVA SCOTIA,29901,2025-09-30,9107
"Cambridge Investment Research Advisors, Inc.",29451,2025-09-30,818
Candriam S.C.A.,29383,2025-09-30,-1389
"ADVISOR GROUP HOLDINGS, INC.",28928,2025-09-30,3902
Trexquant Investment LP,28707,2025-09-30,28707
AMARILLO NATIONAL BANK,28609,2025-09-30,-5400
"Gotham Asset Management, LLC",28538,2025-09-30,11071
TUDOR INVESTMENT CORP ET AL,27903,2025-09-30,22971
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",27886,2025-09-30,670
"Mirae Asset Global Investments Co., Ltd.",27563,2025-09-30,3616
OPPENHEIMER & CO INC,27414,2025-09-30,400
"SG Americas Securities, LLC",26925,2025-09-30,18148
"Edgemoor Investment Advisors, Inc.",26866,2025-09-30,-993
"Merit Financial Group, LLC",26564,2025-09-30,-1032
CITIZENS FINANCIAL GROUP INC/RI,26486,2025-09-30,966
INTECH INVESTMENT MANAGEMENT LLC,26458,2025-09-30,14478
"Rakuten Investment Management, Inc.",26415,2025-09-30,26415
"DEAN INVESTMENT ASSOCIATES, LLC",26263,2025-09-30,1611
"Kinloch Capital, LLC",26129,2025-09-30,0
Utah Retirement Systems,26116,2025-09-30,445
CANTOR FITZGERALD INVESTMENT ADVISORS L.P.,25920,2025-09-30,-7369
Police & Firemen's Retirement System of New Jersey,25414,2025-09-30,1322
"XPONANCE, INC.",25335,2025-09-30,-3661
NAVELLIER & ASSOCIATES INC,25304,2025-09-30,448
Capital International Sarl,25265,2025-09-30,-4234
USS Investment Management Ltd,25164,2025-09-30,0
Ethic Inc.,25029,2025-09-30,-3208
PRING TURNER CAPITAL GROUP INC,24422,2025-09-30,-1054
"Waterloo Capital, L.P.",24422,2025-09-30,1438
"FOLGER NOLAN FLEMING DOUGLAS CAPITAL MANAGEMENT, INC",24323,2025-09-30,279
Ausbil Investment Management Ltd,23996,2025-09-30,0
Aquatic Capital Management LLC,23538,2025-09-30,4518
OPPENHEIMER ASSET MANAGEMENT INC.,23378,2025-09-30,1189
Generali Asset Management SPA SGR,22952,2025-09-30,6888
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,22828,2025-09-30,-2147
Castellan Group,22780,2025-09-30,443
Brendel Financial Advisors LLC,22339,2025-09-30,800
"Asset Advisors Investment Management, LLC",22287,2025-09-30,9812
BI Asset Management Fondsmaeglerselskab A/S,22000,2025-09-30,15049
"Legacy Financial Strategies, LLC",21970,2025-09-30,981
"Atria Investments, Inc",21774,2025-09-30,-2747
ASR Vermogensbeheer N.V.,21770,2025-09-30,9
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,21742,2025-09-30,187
CAPTRUST FINANCIAL ADVISORS,21409,2025-09-30,36
"Moran Wealth Management, LLC",21380,2025-09-30,-405
"Pathstone Holdings, LLC",21337,2025-09-30,-478
"Glenmede Investment Management, LP",21253,2025-09-30,261
Woodline Partners LP,21215,2025-09-30,4034
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,21213,2025-09-30,189
OSSIAM,20931,2025-09-30,20922
"Vanguard Personalized Indexing Management, LLC",20888,2025-09-30,1801
"Sumitomo Mitsui DS Asset Management Company, Ltd",20850,2025-09-30,-57
TEACHER RETIREMENT SYSTEM OF TEXAS,20776,2025-09-30,-3306
B. Metzler seel. Sohn & Co. AG,20585,2025-09-30,358
"NBC SECURITIES, INC.",20442,2025-09-30,-104
"FULLER & THALER ASSET MANAGEMENT, INC.",20401,2025-09-30,-6262
"PATTON FUND MANAGEMENT, INC.",19757,2025-09-30,-550
UniSuper Management Pty Ltd,19438,2025-09-30,2313
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,19172,2025-09-30,274
Elo Mutual Pension Insurance Co,18500,2025-09-30,1474
Prospera Financial Services Inc,18422,2025-09-30,298
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,18332,2025-09-30,4636
"KESTRA PRIVATE WEALTH SERVICES, LLC",18198,2025-09-30,2166
"WILEY BROS.-AINTREE CAPITAL, LLC",17986,2025-09-30,1628
MACKENZIE FINANCIAL CORP,17746,2025-09-30,-1949
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",17691,2025-09-30,1653
Orion Investment Co,17667,2025-09-30,2155
"OBERMEYER WOOD INVESTMENT COUNSEL, LLLP",17649,2025-09-30,1096
"State of Alaska, Department of Revenue",17545,2025-09-30,-278
"Inspire Investing, LLC",17430,2025-09-30,-421
AZZAD ASSET MANAGEMENT INC /ADV,17409,2025-09-30,-241
"Rafferty Asset Management, LLC",16905,2025-09-30,-157
DARK FOREST CAPITAL MANAGEMENT LP,16873,2025-09-30,0
NEOS Investment Management LLC,16787,2025-09-30,7678
Kentucky Trust Co,16504,2025-09-30,-125
HANCOCK WHITNEY CORP,16283,2025-09-30,-12
ALLIANZ SE,15985,2025-09-30,0
ODDO BHF ASSET MANAGEMENT SAS,15790,2025-09-30,-566
BLI - Banque de Luxembourg Investments,15700,2025-09-30,15700
"Brinker Capital Investments, LLC",15275,2025-09-30,2715
"First National Advisers, LLC",15167,2025-09-30,-5935
"PHILLIPS FINANCIAL MANAGEMENT, LLC",15166,2025-09-30,10
Delta Global Management LP,15059,2025-09-30,15059
"Diversify Advisory Services, LLC",14697,2025-09-30,1003
"Apollon Wealth Management, LLC",14627,2025-09-30,7715
"Crossmark Global Holdings, Inc.",14468,2025-09-30,1698
FIRST NATIONAL BANK OF OMAHA,14339,2025-09-30,14339
JOHNSON INVESTMENT COUNSEL INC,14290,2025-09-30,2
TRUST CO OF VERMONT,14269,2025-09-30,485
WHITTIER TRUST CO,13778,2025-09-30,-1312
GATEWAY INVESTMENT ADVISERS LLC,13739,2025-09-30,-5
Cordatus Wealth Management LLC,13638,2025-09-30,-43
"Pacer Advisors, Inc.",13520,2025-09-30,-10858
"RD Lewis Holdings, Inc.",13454,2025-09-30,914
Dean Capital Management,13439,2025-09-30,0
Tredje AP-fonden,13322,2025-09-30,1581
TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,13175,2025-09-30,-91
"Vident Advisory, LLC",12887,2025-09-30,-1571
Town & Country Bank & Trust CO dba First Bankers Trust CO,12877,2025-09-30,-92
CREDIT AGRICOLE S A,12690,2025-09-30,12690
Westerkirk Capital Inc.,12661,2025-09-30,-4232
"DC Investments Management, LLC",12438,2025-09-30,0
ALBERT D MASON INC,12317,2025-09-30,3832
"CWM, LLC",12073,2025-09-30,1586
"Private Advisor Group, LLC",11994,2025-09-30,297
"BFSG, LLC",11981,2025-09-30,324
"Advisors Asset Management, Inc.",11868,2025-09-30,206
"Virtus Investment Advisers, Inc.",11849,2025-09-30,11849
"Nicholson Wealth Management Group, LLC",11820,2025-09-30,77
MIZUHO SECURITIES USA LLC,11692,2025-09-30,707
"AGP FRANKLIN, LLC",11504,2025-09-30,119
"Ronald Blue Trust, Inc.",11353,2025-09-30,-81
D.A. DAVIDSON & CO.,11130,2025-09-30,200
"Ameritas Investment Partners, Inc.",11120,2025-09-30,-462
PARK AVENUE SECURITIES LLC,11036,2025-09-30,11036
Raiffeisen Bank International AG,11032,2025-09-30,3572
"Lido Advisors, LLC",10925,2025-09-30,668
MERCER GLOBAL ADVISORS INC /ADV,10818,2025-09-30,3193
LITTLE HOUSE CAPITAL LLC,10733,2025-09-30,66
"NewEdge Advisors, LLC",10559,2025-09-30,648
"Sequoia Financial Advisors, LLC",10547,2025-09-30,917
KEYBANK NATIONAL ASSOCIATION/OH,10336,2025-09-30,748
"Bleakley Financial Group, LLC",10185,2025-09-30,10185
"D. E. Shaw & Co., Inc.",10146,2025-09-30,-22487
Hudson Bay Capital Management LP,10090,2025-09-30,10090
Mitsubishi UFJ Asset Management (UK) Ltd.,10000,2025-09-30,0
Kentucky Retirement Systems,9935,2025-09-30,17
GRIES FINANCIAL LLC,9836,2025-09-30,927
Sterling Capital Management LLC,9785,2025-09-30,-945
"Norinchukin Bank, The",9733,2025-09-30,72
AE Wealth Management LLC,9638,2025-09-30,9638
"TCTC Holdings, LLC",9500,2025-09-30,0
HARTFORD INVESTMENT MANAGEMENT CO,9469,2025-09-30,-103
Allianz Asset Management GmbH,9424,2025-09-30,976
"Wealthspire Advisors, LLC",9388,2025-09-30,-116
Rockefeller Capital Management L.P.,9311,2025-09-30,9311
SCOTIA CAPITAL INC.,9285,2025-09-30,194
"OmniStar Financial Group, Inc.",9279,2025-09-30,2393
DELTA FINANCIAL ADVISORS LLC,9199,2025-09-30,13
NORDEA INVESTMENT MANAGEMENT AB,9189,2025-09-30,1238
Fruth Investment Management,9181,2025-09-30,-400
AMG National Trust Bank,9168,2025-09-30,19
"17 CAPITAL PARTNERS, LLC",9078,2025-09-30,0
ICON ADVISERS INC/CO,9000,2025-09-30,-500
US BANCORP \DE\,8908,2025-09-30,371
CROBAN,8776,2025-09-30,-157
Gulf International Bank (UK) Ltd,8525,2025-09-30,637
CX Institutional,8405,2025-09-30,-228
Louisiana State Employees Retirement System,8400,2025-09-30,0
PROFUND ADVISORS LLC,8392,2025-09-30,406
Brevan Howard Capital Management LP,8378,2025-09-30,-23540
OSTRUM ASSET MANAGEMENT,8340,2025-09-30,2136
"Venturi Wealth Management, LLC",8288,2025-09-30,-1721
Jacobi Capital Management LLC,8280,2025-09-30,-35
W.H. Cornerstone Investments Inc.,8249,2025-09-30,624
"Anchor Investment Management, LLC",8172,2025-09-30,0
MEKETA INVESTMENT GROUP INC /ADV,8156,2025-09-30,-1833
NOMURA HOLDINGS INC,7996,2025-09-30,46
Atlantic Union Bankshares Corp,7966,2025-09-30,-79
La Banque Postale Asset Management SA,7884,2025-09-30,-390
AG2R LA MONDIALE GESTION D'ACTIFS,7880,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",7695,2025-09-30,-535
"PDT Partners, LLC",7641,2025-09-30,6041
JANUS HENDERSON GROUP PLC,7577,2025-09-30,-1474
"Community Financial Services Group, LLC",7568,2025-09-30,51
"U.S. Capital Wealth Advisors, LLC",7549,2025-09-30,197
Investment Management Corp of Ontario,7474,2025-09-30,3610
Wealthfront Advisers LLC,7430,2025-09-30,591
FIFTH THIRD BANCORP,7400,2025-09-30,1074
BRIDGES INVESTMENT MANAGEMENT INC,7310,2025-09-30,0
"Coastal Bridge Advisors, LLC",7274,2025-09-30,230
COMMERZBANK AKTIENGESELLSCHAFT /FI,7264,2025-09-30,7264
Independent Advisor Alliance,7243,2025-09-30,11
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,7200,2025-09-30,-100
"SlateStone Wealth, LLC",7105,2025-09-30,0
"NovaPoint Capital, LLC",7057,2025-09-30,7057
"BOKF, NA",6961,2025-09-30,301
SHELL ASSET MANAGEMENT CO,6890,2025-09-30,-9346
COMMERCE BANK,6765,2025-09-30,29
"Fisher Asset Management, LLC",6753,2025-09-30,6753
Ledyard National Bank,6700,2025-09-30,139
Hartford Funds Management Co LLC,6624,2025-09-30,-749
BUCKHEAD CAPITAL MANAGEMENT LLC,6600,2025-09-30,-12
"Ashton Thomas Private Wealth, LLC",6592,2025-09-30,952
"Silver Lake Advisory, LLC",6538,2025-09-30,-1300
"Caprock Group, LLC",6488,2025-09-30,6488
Qtron Investments LLC,6483,2025-09-30,1663
THRIVENT FINANCIAL FOR LUTHERANS,6478,2025-09-30,-60
Independence Bank of Kentucky,6465,2025-09-30,-200
"Steward Partners Investment Advisory, LLC",6406,2025-09-30,-51
"CHOREO, LLC",6391,2025-09-30,359
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,6354,2025-09-30,18
"Concurrent Investment Advisors, LLC",6310,2025-09-30,-61
"Parallel Advisors, LLC",6263,2025-09-30,2172
"Procyon Advisors, LLC",6232,2025-09-30,1105
Chicago Partners Investment Group LLC,6162,2025-09-30,261
"CUSTOM INDEX SYSTEMS, LLC",6152,2025-09-30,2010
TOKIO MARINE ASSET MANAGEMENT CO LTD,6085,2025-09-30,285
"Kestra Advisory Services, LLC",6051,2025-09-30,3
"Nelson, Van Denburg & Campbell Wealth Management Group, LLC",5923,2025-09-30,1
"ARVEST INVESTMENTS, INC.",5873,2025-09-30,-80
GoalVest Advisory LLC,5867,2025-09-30,0
"PRINCIPAL SECURITIES, INC.",5816,2025-09-30,585
"Catalytic Wealth RIA, LLC",5783,2025-09-30,5783
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",5682,2025-09-30,2976
ALLSTATE CORP,5628,2025-09-30,5628
SPIRIT OF AMERICA MANAGEMENT CORP/NY,5600,2025-09-30,150
Bath Savings Trust Co,5590,2025-09-30,0
"SS&H Financial Advisors, Inc.",5565,2025-09-30,-150
"Farringdon Capital, Ltd.",5515,2025-09-30,2046
Altus Wealth Group LLC,5480,2025-09-30,-103
OMERS ADMINISTRATION Corp,5416,2025-09-30,0
"Metis Global Partners, LLC",5378,2025-09-30,-298
"Horizon Investments, LLC",5372,2025-09-30,-82
"FLORIDA FINANCIAL ADVISORS, LLC",5357,2025-09-30,1430
XTX Topco Ltd,5325,2025-09-30,5325
Vestcor Inc,5321,2025-09-30,0
TEMA ETFS LLC,5308,2025-09-30,5308
"Summit Trail Advisors, LLC",5277,2025-09-30,5277
"CALTON & ASSOCIATES, INC.",5275,2025-09-30,5275
CREATIVE FINANCIAL DESIGNS INC /ADV,5260,2025-09-30,3973
DE BURLO GROUP INC,5160,2025-09-30,-200
"Empowered Funds, LLC",5132,2025-09-30,972
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",5117,2025-09-30,50
USA Financial Portformulas Corp,5114,2025-09-30,-2215
"TWO SIGMA SECURITIES, LLC",5064,2025-09-30,-13077
BRAUN STACEY ASSOCIATES INC,5057,2025-09-30,0
Tyche Wealth Partners LLC,4985,2025-09-30,37
PICTON MAHONEY ASSET MANAGEMENT,4978,2025-09-30,4978
"Empirical Finance, LLC",4962,2025-09-30,55
"SRS Capital Advisors, Inc.",4945,2025-09-30,4816
"Colony Group, LLC",4907,2025-09-30,-1615
First Dallas Securities Inc.,4856,2025-09-30,53
Sageworth Trust Co,4812,2025-09-30,4812
JBR Co Financial Management Inc,4735,2025-09-30,-303
"TIAA TRUST, NATIONAL ASSOCIATION",4698,2025-09-30,-409
"Clearstead Trust, LLC",4683,2025-09-30,11
AGF MANAGEMENT LTD,4605,2025-09-30,-1230
Dynamic Technology Lab Private Ltd,4602,2025-09-30,4602
