holder,shares,dateReported,change
ENVESTNET ASSET MANAGEMENT INC,187544,2025-09-30,5007
"TWO SIGMA INVESTMENTS, LP",184042,2025-09-30,-252800
Robeco Institutional Asset Management B.V.,178436,2025-09-30,-586
"Sumitomo Mitsui Trust Holdings, Inc.",177915,2025-09-30,-2504
WESTFIELD CAPITAL MANAGEMENT CO LP,175347,2025-09-30,30987
SEI INVESTMENTS CO,171428,2025-09-30,-3679
GCQ FUNDS MANAGEMENT PTY Ltd,169177,2025-09-30,58213
Fundsmith LLP,166619,2025-09-30,0
CANADA PENSION PLAN INVESTMENT BOARD,159025,2025-09-30,35721
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,152608,2025-09-30,-205
RHUMBLINE ADVISERS,150093,2025-09-30,-2054
AMERIPRISE FINANCIAL INC,148364,2025-09-30,-5213
BANK OF MONTREAL /CAN/,146969,2025-09-30,27577
TD ASSET MANAGEMENT INC,143310,2025-09-30,31096
MARKEL GROUP INC.,142850,2025-09-30,0
Swedbank AB,137651,2025-09-30,-22549
"BNP PARIBAS ARBITRAGE, SNC",131936,2025-09-30,-27977
"Baird Financial Group, Inc.",128843,2025-09-30,-16304
Bristol Gate Capital Partners Inc.,123310,2025-09-30,-4097
SCHRODER INVESTMENT MANAGEMENT GROUP,122658,2025-09-30,759
DF DENT & CO INC,122310,2025-09-30,55702
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,120874,2025-09-30,816
GFI Investment Counsel Ltd.,119316,2025-09-30,767
RAYMOND JAMES FINANCIAL INC,115049,2025-09-30,-2769
Intermede Investment Partners Ltd,114625,2025-09-30,-44143
Quantinno Capital Management LP,112056,2025-09-30,3224
National Pension Service,110776,2025-09-30,2349
"YCG, LLC",109714,2025-09-30,4599
Raiffeisen Bank International AG,108414,2025-09-30,-2667
Vontobel Holding Ltd.,104433,2025-09-30,-3131
Mitsubishi UFJ Trust & Banking Corp,103012,2025-09-30,1250
AVIVA PLC,101859,2025-09-30,2985
"Quantum Capital Management, LLC / NJ",98068,2025-09-30,-10801
FIL Ltd,96297,2025-09-30,40385
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,94835,2025-09-30,0
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,93270,2025-09-30,-506893
VICTORY CAPITAL MANAGEMENT INC,92420,2025-09-30,-12860
ACADIAN ASSET MANAGEMENT LLC,90230,2025-09-30,-64764
Capital World Investors,89731,2025-09-30,12406
Universal- Beteiligungs- und Servicegesellschaft mbH,87772,2025-09-30,8359
Squarepoint Ops LLC,86148,2025-09-30,-144067
"FEDERATED HERMES, INC.",84042,2025-09-30,-5450
"HighTower Advisors, LLC",83966,2025-09-30,-5496
Lombard Odier Asset Management (Europe) Ltd,83630,2025-09-30,66538
Vinva Investment Management Ltd,80689,2025-09-30,20606
Fisher Funds Management LTD,78653,2025-09-30,-28889
NATIONAL BANK OF CANADA /FI/,78085,2025-09-30,2917
"CI Private Wealth, LLC",77967,2025-09-30,-2375
LOOMIS SAYLES & CO L P,77900,2025-09-30,1608
NS Partners Ltd,75053,2025-09-30,-202
Baskin Financial Services Inc.,73932,2025-09-30,332
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,71855,2025-09-30,-3934
"Colony Group, LLC",70968,2025-09-30,45789
"Madison Asset Management, LLC",70672,2025-09-30,70672
CITIGROUP INC,69559,2025-09-30,-78274
DANSKE BANK A/S,69203,2025-09-30,11712
abrdn plc,67411,2025-09-30,9199
Man Group plc,65881,2025-09-30,-181490
Aware Super Pty Ltd as trustee of Aware Super,64533,2025-09-30,8909
"ADAGE CAPITAL PARTNERS GP, L.L.C.",64400,2025-09-30,4500
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",62853,2025-09-30,42329
NATIXIS,61731,2025-09-30,-2163
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,61335,2025-09-30,-217
"Valley Forge Capital Management, LP",59700,2025-09-30,0
GREAT WEST LIFE ASSURANCE CO /CAN/,58207,2025-09-30,2004
MACKENZIE FINANCIAL CORP,57740,2025-09-30,-347495
NOMURA ASSET MANAGEMENT CO LTD,57102,2025-09-30,-38458
"Petrus Trust Company, LTA",56436,2025-09-30,-741
DekaBank Deutsche Girozentrale,55423,2025-09-30,0
APG Asset Management N.V.,54793,2025-09-30,-20162
Capital International Investors,54675,2025-09-30,106
"Chevy Chase Trust Holdings, LLC",53811,2025-09-30,-12888
"NATIXIS ADVISORS, L.P.",53552,2025-09-30,3240
Covea Finance,53387,2025-09-30,53387
GATEWAY INVESTMENT ADVISERS LLC,51673,2025-09-30,36
"CIBC Private Wealth Group, LLC",50810,2025-09-30,-1554
KORNITZER CAPITAL MANAGEMENT INC /KS,50639,2025-09-30,-1377
CAT ROCK CAPITAL MANAGEMENT LP,50341,2025-09-30,2695
LPL Financial LLC,50196,2025-09-30,5055
Assenagon Asset Management S.A.,49341,2025-09-30,-177885
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",49075,2025-09-30,-71149
OSSIAM,48793,2025-09-30,-22031
TORONTO DOMINION BANK,48750,2025-09-30,-5695
NEW YORK STATE COMMON RETIREMENT FUND,48476,2025-09-30,-900
PRUDENTIAL FINANCIAL INC,45444,2025-09-30,-34365
CAPTRUST FINANCIAL ADVISORS,45297,2025-09-30,1555
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",44322,2025-09-30,-7
"Select Equity Group, L.P.",41716,2025-09-30,-866
Zurcher Kantonalbank (Zurich Cantonalbank),41611,2025-09-30,-22564
Investment Management Corp of Ontario,41124,2025-09-30,1705
STATE OF WISCONSIN INVESTMENT BOARD,40734,2025-09-30,-690
Pictet Asset Management Holding SA,40139,2025-09-30,1348
Dundas Partners LLP,37782,2025-09-30,0
OPPENHEIMER ASSET MANAGEMENT INC.,36996,2025-09-30,3510
DOCK STREET ASSET MANAGEMENT INC,36698,2025-09-30,-435
PANAGORA ASSET MANAGEMENT INC,36451,2025-09-30,-47243
Candriam S.C.A.,36221,2025-09-30,30875
"EVENTIDE ASSET MANAGEMENT, LLC",35300,2025-09-30,1451
WILSON ASSET MANAGEMENT (INTERNATIONAL) PTY LTD,34819,2025-09-30,0
STATE OF MICHIGAN RETIREMENT SYSTEM,34802,2025-09-30,-100
"Sumitomo Mitsui DS Asset Management Company, Ltd",34685,2025-09-30,15984
TOKIO MARINE ASSET MANAGEMENT CO LTD,34461,2025-09-30,-8500
ROYAL LONDON ASSET MANAGEMENT LTD,34457,2025-09-30,-423
"Ensign Peak Advisors, Inc",33871,2025-09-30,4138
Treasurer of the State of North Carolina,33809,2025-09-30,-1321
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,33729,2025-09-30,1449
"Asset Management One Co., Ltd.",33622,2025-09-30,290
FAYEZ SAROFIM & CO,32239,2025-09-30,474
Azimuth Capital Investment Management LLC,31808,2025-09-30,-323
Freestone Grove Partners LP,31460,2025-09-30,-38771
PITTENGER & ANDERSON INC,30849,2025-09-30,199
CREDIT AGRICOLE S A,30805,2025-09-30,30805
"IEQ CAPITAL, LLC",29950,2025-09-30,439
Korea Investment CORP,29940,2025-09-30,-8500
STIFEL FINANCIAL CORP,29725,2025-09-30,-448
Texas Yale Capital Corp.,29520,2025-09-30,-587
"HANTZ FINANCIAL SERVICES, INC.",29421,2025-09-30,-3747
LOS ANGELES CAPITAL MANAGEMENT LLC,29372,2025-09-30,-127603
CITADEL ADVISORS LLC,29124,2025-09-30,-86222
COMERICA BANK,28743,2025-09-30,3640
BLI - Banque de Luxembourg Investments,28700,2025-09-30,-1200
Mediolanum International Funds Ltd,28489,2025-09-30,538
FRONTIER CAPITAL MANAGEMENT CO LLC,27999,2025-09-30,-20503
Handelsbanken Fonder AB,27674,2025-09-30,-101
Vancity Investment Management Ltd,27512,2025-09-30,-362
KLP KAPITALFORVALTNING AS,27500,2025-09-30,100
Cerity Partners LLC,27442,2025-09-30,7727
Choate Investment Advisors,27290,2025-09-30,-1579
Engineers Gate Manager LP,27044,2025-09-30,-40779
State of New Jersey Common Pension Fund D,26862,2025-09-30,1151
MOGY JOEL R INVESTMENT COUNSEL INC,26853,2025-09-30,463
AXA Investment Managers S.A.,26447,2025-09-30,26447
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,26434,2025-09-30,-11749
Meridiem Capital Partners LP,26407,2025-09-30,26407
VOYA INVESTMENT MANAGEMENT LLC,26130,2025-09-30,-222512
"Rafferty Asset Management, LLC",25740,2025-09-30,18
THRIVENT FINANCIAL FOR LUTHERANS,25712,2025-09-30,-33091
Federation des caisses Desjardins du Quebec,25207,2025-09-30,13196
"Resona Asset Management Co.,Ltd.",25106,2025-09-30,-1589
"Copeland Capital Management, LLC",24793,2025-09-30,-1228
C WorldWide Group Holding A/S,24591,2025-09-30,-45
"Glenmede Investment Management, LP",24379,2025-09-30,-676
"TCG Advisory Services, LLC",24183,2025-09-30,-1724
"Mariner, LLC",23797,2025-09-30,-156
FIRST TRUST ADVISORS LP,23636,2025-09-30,18643
LAZARD ASSET MANAGEMENT LLC,23598,2025-09-30,16413
BEDRIJFSTAKPENSIOENFONDS VOOR DE MEDIA PNO,23300,2025-09-30,0
Arizona State Retirement System,22606,2025-09-30,-80
"Marks Group Wealth Management, Inc",22104,2025-09-30,-740
"PARNASSUS INVESTMENTS, LLC",21742,2025-09-30,-240
"NISA INVESTMENT ADVISORS, LLC",21710,2025-09-30,-4723
"INSIGNEO ADVISORY SERVICES, LLC",21135,2025-09-30,-27
"MetLife Investment Management, LLC",20913,2025-09-30,-452
"State of Tennessee, Treasury Department",20408,2025-09-30,-7040
"Rakuten Investment Management, Inc.",20287,2025-09-30,20287
"RBF Capital, LLC",20000,2025-09-30,0
"JANE STREET GROUP, LLC",19927,2025-09-30,-9926
Czech National Bank,19650,2025-09-30,738
STRS OHIO,19598,2025-09-30,-58000
COMMERCE BANK,19165,2025-09-30,26
"ADVISOR GROUP HOLDINGS, INC.",18653,2025-09-30,10462
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,18578,2025-09-30,-398
Northwest & Ethical Investments L.P.,18524,2025-09-30,0
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",18087,2025-09-30,3065
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",17974,2025-09-30,326
M&G Plc,17800,2025-09-30,572
AMALGAMATED BANK,16805,2025-09-30,-38
PUBLIC SECTOR PENSION INVESTMENT BOARD,16641,2025-09-30,736
Rathbones Group PLC,16590,2025-09-30,-25322
Retirement Systems of Alabama,16505,2025-09-30,-98
"PNC FINANCIAL SERVICES GROUP, INC.",16479,2025-09-30,-525
FORSTA AP-FONDEN,16300,2025-09-30,500
Skandinaviska Enskilda Banken AB (publ),15815,2025-09-30,-1071
Creative Planning,15676,2025-09-30,2633
Pictet & Cie (Europe) SA,15665,2025-09-30,15665
ProShare Advisors LLC,15602,2025-09-30,-2560
Nutshell Asset Management Ltd,15553,2025-09-30,197
Progressive Investment Management Corp,15445,2025-09-30,-148
"Strategic Global Advisors, LLC",15229,2025-09-30,-259
Dash Acquisitions Inc.,14958,2025-09-30,7613
FIRST HORIZON CORP,14859,2025-09-30,14859
"THREADGILL FINANCIAL, LLC",14859,2025-09-30,53
"XPONANCE, INC.",14853,2025-09-30,-286
IFM Investors Pty Ltd,14618,2025-09-30,50
SCOTIA CAPITAL INC.,14602,2025-09-30,1328
"CWM, LLC",14570,2025-09-30,3761
Heron Bay Capital Management,14507,2025-09-30,2869
DnB Asset Management AS,14397,2025-09-30,281
"Sustainable Insight Capital Management, LLC",14360,2025-09-30,7055
Montanaro Asset Management Ltd,14350,2025-09-30,1600
Ownership Capital B.V.,14321,2025-09-30,-119645
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,14210,2025-09-30,1800
B. Metzler seel. Sohn & Co. AG,14177,2025-09-30,-2494
"Ascent Wealth Partners, LLC",13337,2025-09-30,-169
"Atria Investments, Inc",13226,2025-09-30,-1605
USS Investment Management Ltd,13221,2025-09-30,0
PRUDENTIAL PLC,13108,2025-09-30,243
Daiwa Securities Group Inc.,13108,2025-09-30,-9682
CIBC Asset Management Inc,12744,2025-09-30,2
Thematics Asset Management,12742,2025-09-30,-604
MIDDLETON & CO INC/MA,12530,2025-09-30,95
Silvant Capital Management LLC,12428,2025-09-30,-1175
Utah Retirement Systems,12411,2025-09-30,-100
TRUIST FINANCIAL CORP,12364,2025-09-30,-209
Texas Capital Bank Wealth Management Services Inc,12346,2025-09-30,-1258
Boston Trust Walden Corp,12342,2025-09-30,245
"Mirae Asset Global Investments Co., Ltd.",12228,2025-09-30,3346
Police & Firemen's Retirement System of New Jersey,12122,2025-09-30,674
"Pathstone Holdings, LLC",11968,2025-09-30,456
TEACHER RETIREMENT SYSTEM OF TEXAS,11940,2025-09-30,-20958
LGT Group Foundation,11929,2025-09-30,2528
EFG Asset Management (Americas) Corp.,11788,2025-09-30,-587
AMG National Trust Bank,11771,2025-09-30,0
COMGEST GLOBAL INVESTORS S.A.S.,11672,2025-09-30,11672
MERCER GLOBAL ADVISORS INC /ADV,11541,2025-09-30,2047
"PineBridge Investments, L.P.",11520,2025-09-30,11520
2Xideas AG,11428,2025-09-30,-2467
Qube Research & Technologies Ltd,11230,2025-09-30,-339508
Vienna Powszechne Towarzystwo Emerytalne S.A. Vienna Insurance Group,11170,2025-09-30,11170
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,11120,2025-09-30,-1089
JENSEN INVESTMENT MANAGEMENT INC,11050,2025-09-30,0
"State of Alaska, Department of Revenue",11033,2025-09-30,-232
"SRS Capital Advisors, Inc.",10938,2025-09-30,10636
YACKTMAN ASSET MANAGEMENT LP,10900,2025-09-30,0
Sterling Capital Management LLC,10860,2025-09-30,-3441
"Advisors Capital Management, LLC",10756,2025-09-30,175
BROWN ADVISORY INC,10740,2025-09-30,-2397
BANK OF NOVA SCOTIA,10559,2025-09-30,-49079
INTECH INVESTMENT MANAGEMENT LLC,10547,2025-09-30,6100
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,10483,2025-09-30,-19
Woodline Partners LP,10224,2025-09-30,1855
CAPE COD FIVE CENTS SAVINGS BANK,10220,2025-09-30,0
Fortis Capital Management LLC,10123,2025-09-30,802
ALPS ADVISORS INC,9916,2025-09-30,2539
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,9861,2025-09-30,143
"FourThought Financial Partners, LLC",9812,2025-09-30,621
JONES FINANCIAL COMPANIES LLLP,9811,2025-09-30,2049
"JACKSON HILL ADVISORS, LLC",9750,2025-09-30,-4250
iA Global Asset Management Inc.,9704,2025-09-30,1541
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,9690,2025-09-30,65
"EVOKE WEALTH, LLC",9523,2025-09-30,-338
"Brinker Capital Investments, LLC",9460,2025-09-30,-924
Groupe la Francaise,9412,2025-09-30,-405
WESTPAC BANKING CORP,9386,2025-09-30,-209
"Vanguard Personalized Indexing Management, LLC",9356,2025-09-30,-443
JANUS HENDERSON GROUP PLC,9177,2025-09-30,-8
"WILEY BROS.-AINTREE CAPITAL, LLC",9018,2025-09-30,1543
MANNING & NAPIER ADVISORS LLC,8952,2025-09-30,-27926
Hudson Bay Capital Management LP,8916,2025-09-30,8916
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,8881,2025-09-30,2163
M&T BANK CORP,8838,2025-09-30,-1069
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",8806,2025-09-30,-1159
Vanderbilt University,8732,2025-09-30,1792
"YOUSIF CAPITAL MANAGEMENT, LLC",8700,2025-09-30,-401
Voleon Capital Management LP,8493,2025-09-30,594
"Pacer Advisors, Inc.",8448,2025-09-30,2061
Cetera Investment Advisers,8358,2025-09-30,1404
LOGAN CAPITAL MANAGEMENT INC,8294,2025-09-30,1352
BNP PARIBAS,8276,2025-09-30,2293
Bell Asset Management Ltd,8253,2025-09-30,-2658
B & T Capital Management DBA Alpha Capital Management,8084,2025-09-30,167
Verition Fund Management LLC,8031,2025-09-30,-1106
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,8002,2025-09-30,-563
"Inspire Investing, LLC",7809,2025-09-30,352
"Clear Harbor Asset Management, LLC",7779,2025-09-30,-155
Quadrature Capital Ltd,7674,2025-09-30,7674
Allianz Asset Management GmbH,7630,2025-09-30,-9169
UniSuper Management Pty Ltd,7588,2025-09-30,981
Roundview Capital LLC,7576,2025-09-30,10
"Advisors Asset Management, Inc.",7500,2025-09-30,1087
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,7361,2025-09-30,664
Wealthfront Advisers LLC,7357,2025-09-30,509
FIRST FOUNDATION ADVISORS,7073,2025-09-30,-925
Ethic Inc.,7043,2025-09-30,-140
"Bulltick Wealth Management, LLC",7020,2025-09-30,0
TOCQUEVILLE ASSET MANAGEMENT L.P.,6946,2025-09-30,1865
"Merit Financial Group, LLC",6760,2025-09-30,-696
Tsai Capital Corp,6743,2025-09-30,147
DAVENPORT & Co LLC,6673,2025-09-30,635
"Knollwood Investment Advisory, LLC",6597,2025-09-30,0
Geo Capital Gestora de Recursos Ltd,6583,2025-09-30,4108
PFG Advisors,6542,2025-09-30,462
"Portside Wealth Group, LLC",6481,2025-09-30,-704
Taikang Asset Management (Hong Kong) Co Ltd,6210,2025-09-30,0
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,6129,2025-09-30,0
"Empowered Funds, LLC",6105,2025-09-30,1258
NEOS Investment Management LLC,5887,2025-09-30,1798
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,5675,2025-09-30,-39014
MIZUHO SECURITIES USA LLC,5635,2025-09-30,295
Illinois Municipal Retirement Fund,5624,2025-09-30,5624
CIBC WORLD MARKET INC.,5557,2025-09-30,405
MEITAV INVESTMENT HOUSE LTD,5487,2025-09-30,34
Evelyn Partners Investment Management LLP,5435,2025-09-30,-175
Avanza Fonder AB,5415,2025-09-30,0
"Norinchukin Bank, The",5204,2025-09-30,17
NORDEN GROUP LLC,5140,2025-09-30,718
"Icon Wealth Advisors, LLC",5116,2025-09-30,-1178
"Capital Group Private Client Services, Inc.",5103,2025-09-30,-15147
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,5072,2025-09-30,-10787
TEMA ETFS LLC,4920,2025-09-30,1798
Katamaran Capital LLP,4919,2025-09-30,1788
GAM Holding AG,4872,2025-09-30,0
"Alamar Capital Management, LLC",4870,2025-09-30,-4
"Freedom Day Solutions, LLC",4767,2025-09-30,86
E. Ohman J:or Asset Management AB,4752,2025-09-30,99
"Accurate Wealth Management, LLC",4732,2025-09-30,-121
Kentucky Retirement Systems,4722,2025-09-30,-148
"KIRTLAND HILLS CAPITAL MANAGEMENT, LLC",4697,2025-09-30,172
"JACOBS LEVY EQUITY MANAGEMENT, INC",4677,2025-09-30,-50110
Rockefeller Capital Management L.P.,4590,2025-09-30,4590
"HB Wealth Management, LLC",4585,2025-09-30,2759
ALLIANZ SE,4575,2025-09-30,0
HARTFORD INVESTMENT MANAGEMENT CO,4533,2025-09-30,-137
Delta Global Management LP,4439,2025-09-30,-36
Palumbo Wealth Management LLC,4435,2025-09-30,51
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",4423,2025-09-30,1689
Value Partners Investments Inc.,4394,2025-09-30,-8
"Generali Investments CEE, investicni spolecnost, a.s.",4350,2025-09-30,300
"SG Americas Securities, LLC",4321,2025-09-30,1036
"COMMONWEALTH EQUITY SERVICES, LLC",4240,2025-09-30,-368
"Toroso Investments, LLC",4205,2025-09-30,-25
Andra AP-fonden,4200,2025-09-30,-22500
Avanda Investment Management Pte. Ltd.,4150,2025-09-30,0
US BANCORP \DE\,4123,2025-09-30,-138
Quantbot Technologies LP,4115,2025-09-30,-36681
Louisiana State Employees Retirement System,4100,2025-09-30,0
"SIMPLEX TRADING, LLC",4069,2025-09-30,4069
WealthBridge Investment Counsel Inc.,4062,2025-09-30,500
SUMITOMO LIFE INSURANCE CO,4045,2025-09-30,-79
FIDUCIARY TRUST CO,4045,2025-09-30,80
BI Asset Management Fondsmaeglerselskab A/S,4000,2025-09-30,936
"Cambridge Investment Research Advisors, Inc.",3980,2025-09-30,731
Gulf International Bank (UK) Ltd,3915,2025-09-30,-76
Plato Investment Management Ltd,3890,2025-09-30,10
MAI Capital Management,3835,2025-09-30,-146
"Segment Wealth Management, LLC",3815,2025-09-30,59
Maryland State Retirement & Pension System,3802,2025-09-30,147
"SECURIAN ASSET MANAGEMENT, INC",3801,2025-09-30,-329
Gibbs Wealth Management,3784,2025-09-30,-573
"Gotham Asset Management, LLC",3780,2025-09-30,1251
"Aurora Investment Managers, LLC.",3745,2025-09-30,-9
SHELTON CAPITAL MANAGEMENT,3731,2025-09-30,0
CANANDAIGUA NATIONAL BANK & TRUST CO,3693,2025-09-30,2
ING GROEP NV,3623,2025-09-30,-119
"Cornerstone Advisors, LLC",3600,2025-09-30,-800
"CHOREO, LLC",3584,2025-09-30,-204
Perbak Capital Partners LLP,3579,2025-09-30,-2843
Grove Bank & Trust,3561,2025-09-30,-347
"Vident Advisory, LLC",3557,2025-09-30,-4294
"Allspring Global Investments Holdings, LLC",3553,2025-09-30,27
"Horizon Investments, LLC",3531,2025-09-30,1173
"Steward Partners Investment Advisory, LLC",3512,2025-09-30,-2638
Harel Insurance Investments & Financial Services Ltd.,3509,2025-09-30,480
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,3500,2025-09-30,-200
Cumberland Partners Ltd,3500,2025-09-30,-3500
"BOKF, NA",3461,2025-09-30,22
Janney Montgomery Scott LLC,3455,2025-09-30,265
"Americana Partners, LLC",3438,2025-09-30,-938
Verdence Capital Advisors LLC,3435,2025-09-30,170
"Apollon Wealth Management, LLC",3434,2025-09-30,-269
"Alliance Wealth Advisors, LLC /UT",3366,2025-09-30,-889
"NewEdge Advisors, LLC",3349,2025-09-30,-483
"Trivant Custom Portfolio Group, LLC",3300,2025-09-30,21
"Fisher Asset Management, LLC",3295,2025-09-30,-183
Virtu Financial LLC,3280,2025-09-30,3280
STEPHENS INC /AR/,3272,2025-09-30,106
Fairtree Asset Management (Pty) Ltd,3227,2025-09-30,1592
AZZAD ASSET MANAGEMENT INC /ADV,3202,2025-09-30,2295
"Connor, Clark & Lunn Investment Management Ltd.",3178,2025-09-30,1582
"Interval Partners, LP",3151,2025-09-30,-1463
GREENLEAF TRUST,3118,2025-09-30,-205
Spire Wealth Management,3093,2025-09-30,3027
"Lido Advisors, LLC",3049,2025-09-30,112
"WOLVERINE TRADING, LLC",3029,2025-09-30,3029
AG2R LA MONDIALE GESTION D'ACTIFS,3018,2025-09-30,0
FIFTH THIRD BANCORP,2991,2025-09-30,25
Brevan Howard Capital Management LP,2979,2025-09-30,-22575
"Annandale Capital, LLC",2862,2025-09-30,962
OMERS ADMINISTRATION Corp,2831,2025-09-30,0
"TRILLIUM ASSET MANAGEMENT, LLC",2812,2025-09-30,-344
"Empirical Finance, LLC",2797,2025-09-30,25
"Sequoia Financial Advisors, LLC",2787,2025-09-30,227
BRIGHTON JONES LLC,2786,2025-09-30,394
"Susquehanna Portfolio Strategies, LLC",2771,2025-09-30,-18571
"Savant Capital, LLC",2771,2025-09-30,-5491
"Banco Santander, S.A.",2769,2025-09-30,166
"Callan Family Office, LLC",2762,2025-09-30,-865
ALLSTATE CORP,2761,2025-09-30,2761
"NewEdge Wealth, LLC",2752,2025-09-30,413
CABOT WEALTH MANAGEMENT INC,2709,2025-09-30,0
Pallas Capital Advisors LLC,2700,2025-09-30,-701
Diversified Trust Co,2691,2025-09-30,-2252
RITHOLTZ WEALTH MANAGEMENT,2657,2025-09-30,1790
"Metis Global Partners, LLC",2630,2025-09-30,-148
