date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-10-31,NDSN,USD,0000072331,2025-12-17,2025-12-17 16:35:16,2025,FY,2791687000,1251903000,1539784000,0.5515604006,0,0,0,0,828059000,828059000,2079962000,2054000,101105000,150523000,711725000,0.2549444117,711725000,0.2549444117,-114077000,597648000,0.2140813064,113174000,484474000,0.1735416614,8.56,8.51,56606000,56916000,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/0000072331-25-000144-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233125000144/ndsn-20251031.htm
2024-10-31,NDSN,USD,0000072331,2024-12-18,2024-12-18 17:04:14,2024,FY,2689921000,1203792000,1486129000,0.5524805375,64992000,0,0,812128000,-64992000,812128000,2015920000,4913000,88924000,136175000,810580000,0.3013397048,674001000,0.2505653512,-88520000,585481000,0.2176573215,118197000,467284000,0.1737166259,8.17,8.11,57616000,57616000,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/0000072331-24-000177-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/ndsn-20241031.htm
2023-10-31,NDSN,USD,0000072331,2023-12-20,2023-12-20 17:04:04,2023,FY,2628632000,1203227000,1425405000,0.5422611457,71400000,0,0,752644000,-71400000,752644000,1955871000,2680000,59505000,111898000,786742000,0.2992971249,672761000,0.2559357871,-57422000,615339000,0.2340909644,127846000,487493000,0.1854550199,8.54,8.46,57090000,57631000,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/0000072331-23-000242-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233123000242/ndsn-20231031.htm
2022-10-31,NDSN,USD,0000072331,2022-12-19,2022-12-19 08:12:18,2022,FY,2590278000,1163742000,1426536000,0.5507269876,52531000,0,0,724176000,-52531000,724176000,1887918000,2026000,22413000,99923000,771615000,0.2978888752,702360000,0.2711523628,-53081000,649279000,0.2506599678,136176000,513103000,0.1980880045,8.9,8.81,57629000,58249000,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/0000072331-22-000185-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233122000185/ndsn-20221031.htm
2021-10-31,NDSN,USD,0000072331,2021-12-17,2021-12-17 13:40:34,2021,FY,2362209000,1038129000,1324080000,0.5605261854,59422000,0,0,708953000,-59422000,708953000,1747082000,2150000,25491000,103883000,703550000,0.2978356276,615127000,0.260403292,-40951000,574176000,0.2430674,119808000,454368000,0.1923487718,7.82,7.74,58091000,58734000,https://www.sec.gov/Archives/edgar/data/72331/000007233121000079/0000072331-21-000079-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233121000079/ndsn-20211031.htm
2020-10-31,NDSN,USD,0000072331,2020-12-18,2020-12-18 12:00:51,2020,FY,2121100000,990632000,1130468000,0.5329630852,0,0,0,693552000,87371000,780923000,1771555000,1681000,32160000,113302000,446951000,0.2107166093,349545000,0.1647942106,-48056000,301489000,0.1421380416,51950000,249539000,0.1176460327,4.32,4.27,57757000,58473000,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/0000072331-20-000024-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000007233120000024/ndsn-20201031.htm
2019-10-31,NDSN,USD,0000072331,2019-12-13,2019-12-13 14:10:54,2019,FY,2194226000,1002123000,1192103000,0.5432908916,0,0,0,708990000,0,708990000,1711113000,1844000,47145000,110244000,588493000,0.2682007232,483113000,0.2201746766,-52009000,431104000,0.1964720134,94013000,337091000,0.1536263812,5.87,5.79,57462000,58202000,https://www.sec.gov/Archives/edgar/data/72331/000156459019045927/0001564590-19-045927-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459019045927/ndsn-10k_20191031.htm
2018-10-31,NDSN,USD,0000072331,2018-12-14,2018-12-14 13:49:07,2018,FY,2254668000,1018703000,1235965000,0.548180486,0,0,0,733749000,0,733749000,1752089000,1384000,49576000,108407000,606502000,0.2689983625,502579000,0.2229059888,-54060000,448519000,0.1989290663,71144000,377375000,0.1673749749,6.51,6.4,57970000,58931000,https://www.sec.gov/Archives/edgar/data/72331/000156459018030928/0001564590-18-030928-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459018030928/ndsn-10k_20181031.htm
2017-10-31,NDSN,USD,0000072331,2017-12-15,2017-12-15 14:17:35,2017,FY,2066982000,927981000,1139001000,0.5510454373,0,0,0,672888000,0,672888000,1600580000,1124000,36601000,90854000,547746000,0.2649979535,466402000,0.2256439582,-37441000,420291000,0.2033355878,124489000,295802000,0.1431081645,5.14,5.08,57533000,58204000,https://www.sec.gov/Archives/edgar/data/72331/000156459017024983/0001564590-17-024983-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459017024983/ndsn-10k_20171031.htm
2016-10-31,NDSN,USD,0000072331,2016-12-15,2016-12-15 09:38:51,2016,FY,1808994000,815495000,993499000,0.5491997209,0,0,0,605068000,0,605068000,1420563000,728000,21322000,70304000,460120000,0.2543513135,388431000,0.2147221052,-19937000,368494000,0.2037010626,96651000,271843000,0.1502730247,4.76,4.73,57060000,57530000,https://www.sec.gov/Archives/edgar/data/72331/000156459016030237/0001564590-16-030237-index.htm,https://www.sec.gov/Archives/edgar/data/72331/000156459016030237/ndsn-10k_20161031.htm
