date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,HWM,USD,0000004281,2025-02-14,2025-02-13 17:35:08,2024,FY,1155000000,277000000,55000000,63000000,-345000000,-57000000,-106000000,-49000000,-133000000,93000000,1298000000,-321000000,-5000000,0,0,10000000,-316000000,-365000000,0,-500000000,-109000000,-52000000,-1026000000,-1000000,-45000000,565000000,610000000,1298000000,-321000000,977000000,https://www.sec.gov/Archives/edgar/data/4281/000000428125000011/0000004281-25-000011-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428125000011/hwm-20241231.htm
2023-12-31,HWM,USD,0000004281,2024-02-13,2024-02-13 17:05:19,2023,FY,765000000,272000000,108000000,50000000,-345000000,-189000000,-142000000,-7000000,-7000000,51000000,901000000,-219000000,0,0,2000000,2000000,-215000000,-476000000,0,-250000000,-73000000,-69000000,-868000000,0,-182000000,610000000,792000000,901000000,-219000000,682000000,https://www.sec.gov/Archives/edgar/data/4281/000000428124000007/0000004281-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428124000007/hwm-20231231.htm
2022-12-31,HWM,USD,0000004281,2023-02-14,2023-02-14 17:10:40,2022,FY,469000000,265000000,79000000,54000000,-203000000,-161000000,-234000000,246000000,-54000000,69000000,733000000,-193000000,58000000,0,0,0,-135000000,-74000000,0,-400000000,-44000000,-8000000,-526000000,-2000000,70000000,792000000,722000000,733000000,-193000000,540000000,https://www.sec.gov/Archives/edgar/data/4281/000000428123000004/0000004281-23-000004-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428123000004/hwm-20221231.htm
2021-12-31,HWM,USD,0000004281,2022-02-14,2022-02-14 16:36:50,2021,FY,258000000,270000000,38000000,41000000,-345000000,-508000000,60000000,144000000,-41000000,187000000,449000000,-199000000,0,0,6000000,300000000,107000000,-847000000,0,-430000000,-19000000,-148000000,-1444000000,-1000000,-889000000,722000000,1611000000,449000000,-199000000,250000000,https://www.sec.gov/Archives/edgar/data/4281/000000428122000004/0000004281-22-000004-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428122000004/hwm-20211231.htm
2020-12-31,HWM,USD,0000004281,2021-02-16,2021-02-16 16:44:06,2020,FY,261000000,280000000,2000000,46000000,-662000000,-453000000,74000000,-381000000,98000000,82000000,9000000,-267000000,0,0,0,538000000,271000000,342000000,0,-73000000,-11000000,-627000000,-369000000,-3000000,-92000000,1611000000,1703000000,9000000,-267000000,-258000000,https://www.sec.gov/Archives/edgar/data/4281/000000428121000049/0000004281-21-000049-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428121000049/arnc-20201231.htm
2019-12-31,HWM,USD,0000004281,2020-02-27,2020-02-26 17:48:56,2019,FY,470000000,295000000,-19000000,69000000,-1128000000,-1067000000,-3000000,-56000000,-2000000,774000000,461000000,-586000000,0,0,73000000,1041000000,528000000,-404000000,0,-1150000000,-57000000,43000000,-1568000000,0,-579000000,1703000000,2282000000,406000000,-586000000,-180000000,https://www.sec.gov/Archives/edgar/data/4281/000000428120000038/0000004281-20-000038-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428120000038/form10k4q19.htm
2018-12-31,HWM,USD,0000004281,2019-02-21,2019-02-21 17:24:56,2018,FY,642000000,576000000,31000000,50000000,-1008000000,-1377000000,-74000000,339000000,104000000,-74000000,217000000,-768000000,0,0,9000000,1324000000,565000000,-510000000,16000000,0,-119000000,-36000000,-649000000,-4000000,129000000,2282000000,2153000000,217000000,-768000000,-551000000,https://www.sec.gov/Archives/edgar/data/4281/000000428119000031/0000004281-19-000031-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428119000031/form10k_4q18.htm
2017-12-31,HWM,USD,0000004281,2018-02-26,2018-02-23 17:34:24,2017,FY,-74000000,974000000,434000000,67000000,-616000000,-463000000,-192000000,62000000,-23000000,-84000000,701000000,-596000000,596000000,-2000000,890000000,-348000000,540000000,-820000000,50000000,0,-162000000,-31000000,-963000000,9000000,287000000,2150000000,1863000000,701000000,-596000000,105000000,https://www.sec.gov/Archives/edgar/data/4281/000000428118000042/0000004281-18-000042-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000000428118000042/form10k.htm
2016-12-31,HWM,USD,0000004281,2017-02-28,2017-02-28 17:15:08,2016,FY,-878000000,1325000000,1125000000,86000000,-812000000,-1108000000,-29000000,232000000,93000000,27000000,873000000,-1125000000,10000000,-52000000,280000000,722000000,-165000000,-772000000,4000000,0,-228000000,239000000,-757000000,-7000000,-56000000,1863000000,1919000000,873000000,-1125000000,-252000000,https://www.sec.gov/Archives/edgar/data/4281/000119312517062657/0001193125-17-062657-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312517062657/d293282d10k.htm
2015-12-31,HWM,USD,0000004281,2016-02-19,2016-02-19 17:27:57,2015,FY,-197000000,1865000000,34000000,92000000,-905000000,-776000000,-64000000,-90000000,25000000,693000000,1582000000,-1180000000,97000000,-134000000,40000000,117000000,-1060000000,-145000000,25000000,0,-223000000,-98000000,-441000000,-39000000,42000000,1919000000,1877000000,1582000000,-1180000000,402000000,https://www.sec.gov/Archives/edgar/data/4281/000119312516470162/0001193125-16-470162-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312516470162/d216801d10k.htm
2014-12-31,HWM,USD,0000004281,2015-02-19,2015-02-19 17:17:46,2014,FY,177000000,1843000000,-35000000,87000000,-1131000000,-1039000000,-355000000,256000000,7000000,733000000,1674000000,-1219000000,-2385000000,-195000000,57000000,282000000,-3460000000,1153000000,0,0,-161000000,1258000000,2250000000,-24000000,440000000,1877000000,1437000000,1674000000,-1219000000,455000000,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/0001193125-15-054376-index.htm,https://www.sec.gov/Archives/edgar/data/4281/000119312515054376/d836461d10k.htm
