symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
ROL,-1.67458,-2.36598,-3.89251,0.5109862,4.94398,0,29.26616,62.51721,51.81374,426.875,21345.70432
