symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
MLM,2024-12-31,516.5,61400000,31713100000,670000000,5804000000,36847100000
MLM,2023-12-31,498.91,61900000,30882529000,1272000000,4726000000,34336529000
MLM,2022-12-31,337.97,62300000,21055531000,358000000,5428000000,26125531000
MLM,2021-12-31,440.52,62400000,27488448000,258400000,5534100000,32764148000
MLM,2020-12-31,283.97,62300000,17691331000,207300000,3084800000,20568831000
MLM,2019-12-31,279.64,62500000,17477500000,21000000,3260200000,20716700000
MLM,2018-12-31,171.87,62900000,10810623000,44900000,3120400000,13886123000
MLM,2017-12-31,221.04,62900000,13903416000,1446364000,3027203000,15484255000
MLM,2016-12-31,221.53,63610000,14091523300,50038000,1686189000,15727674300
MLM,2015-12-31,136.58,66770000,9119446600,168409000,1579009000,10530046600
MLM,2014-12-31,110.32,56854000,6272133280,108651000,1585578000,7749060280
MLM,2013-12-31,99.94,46164000,4613630160,42437000,1033477000,5604670160
MLM,2012-12-31,94.28,45828000,4320663840,25394000,1047859000,5343128840
MLM,2011-12-31,75.41,45652000,3442617320,26022000,1060084000,4476679320
MLM,2010-12-31,92.24,45485000,4195536400,70323000,1032882000,5158095400
MLM,2009-12-31,89.41,44000000,3934040000,263591000,1251348000,4921797000
MLM,2008-12-31,97.08,41370000,4016199600,37794000,1359621000,5338026600
MLM,2007-12-31,132.6,42653000,5655787800,20038000,1130673000,6766422800
MLM,2006-12-31,103.91,45453000,4723021230,32282000,713654000,5404393230
MLM,2005-12-31,76.72,46540000,3570548800,76745000,717312000,4211115800
MLM,2004-12-31,53.66,48195149,2586151695,161620000,724158000,3148689695
MLM,2003-12-31,46.97,49017277,2302341500,125133000,718141000,2895349500
MLM,2002-12-31,30.66,48759887,1494978135,14498000,744860000,2225340135
MLM,2001-12-31,46.6,47891818,2231758718,1379000,801875000,3032254718
MLM,2000-12-31,42.3,46677917,1974475889,0,646735000,2621210889
MLM,1999-12-31,41,46668000,1913388000,3403000,641711000,2551696000
MLM,1998-12-31,62.19,46454000,2888974260,14600000,617800000,3492174260
MLM,1997-12-31,36.56,46028037,1682785032,18700000,312100000,1976185032
MLM,1996-12-31,23.25,45964912,1068684204,-4300000,131400000,1204384204
MLM,1995-12-31,20.63,45986395,948699328,-2900000,231700000,1183299328
MLM,1994-12-31,17.75,45126050,800987387,-2200000,110400000,913587387
