date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,DXCM,USD,0001093557,2024-12-31,2024-12-31 00:00:00,2024,FY,606100000,1973300000,2579400000,1033600000,542600000,145800000,4301400000,1402700000,22800000,103400000,126200000,119300000,481200000,53700000,2183100000,0,6484500000,345300000,1226900000,42300000,8000000,1309500000,2932000000,1360500000,9500000,0,79900000,1449900000,0,146000000,4381900000,0,400000,1597600000,-8000000,512600000,2102600000,2102600000,6484500000,0,6484500000,2092600000,2587400000,1981300000,,
2023-12-31,DXCM,USD,0001093557,2024-02-08,2024-02-08 17:14:40,2023,FY,566300000,2157800000,2724100000,987500000,559600000,154700000,4425900000,1184500000,25200000,134500000,159700000,38500000,419400000,36500000,1838600000,0,6264500000,276400000,21100000,50100000,18400000,1190000000,1556000000,2572900000,7400000,0,59600000,2639900000,0,159800000,4195900000,0,400000,1021400000,-16700000,1063500000,2068600000,2068600000,6264500000,0,6264500000,2196300000,2594000000,2027700000,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000021/0001093557-24-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000021/dxcm-20231231.htm
2022-12-31,DXCM,USD,0001093557,2023-02-09,2023-02-09 17:06:55,2022,FY,642300000,1813900000,2456200000,752200000,306700000,153700000,3668800000,1135600000,25700000,173300000,199000000,19000000,341200000,28100000,1722900000,0,5391700000,237900000,793100000,44800000,10100000,753400000,1839300000,1351900000,19000000,4900000,44800000,1420600000,0,174700000,3259900000,0,400000,479900000,-11600000,1663100000,2131800000,2131800000,5391700000,0,5391700000,1832900000,2145000000,1502700000,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/0001093557-23-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/dxcm-20221231.htm
2021-12-31,DXCM,USD,0001093557,2022-02-14,2022-02-14 16:31:44,2021,FY,1052600000,1678600000,2731200000,516600000,357300000,79300000,3684400000,889900000,26500000,31500000,58000000,0,290500000,10500000,1248900000,0,4933300000,189400000,20500000,40700000,2100000,468100000,720800000,2137400000,16100000,5900000,11000000,2170400000,0,176100000,2891200000,0,400000,138700000,500000,1902500000,2042100000,2042100000,4933300000,0,4933300000,1678600000,2157900000,1105300000,https://www.sec.gov/Archives/edgar/data/1093557/000109355722000014/0001093557-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355722000014/dxcm-20211231.htm
2020-12-31,DXCM,USD,0001093557,2021-02-11,2021-02-11 17:18:05,2020,FY,817600000,1890100000,2707700000,428500000,234700000,53900000,3424800000,608600000,19300000,21400000,40700000,0,216400000,0,865700000,0,4290500000,163300000,16500000,15300000,2200000,416800000,614100000,1823000000,0,0,26900000,1849900000,0,172300000,2464000000,0,100000,-202100000,3200000,2025300000,1826500000,1826500000,4290500000,0,4290500000,1890100000,1839500000,1021900000,https://www.sec.gov/Archives/edgar/data/1093557/000109355721000024/0001093557-21-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355721000024/dxcm-20201231.htm
2019-12-31,DXCM,USD,0001093557,2020-02-13,2020-02-13 17:17:25,2019,FY,446200000,1087100000,1533300000,286300000,119800000,30000000,1969400000,392800000,18600000,0,18600000,0,0,14200000,425600000,0,2395000000,102300000,13600000,14000000,1700000,228600000,360200000,1146500000,0,0,5700000,1152200000,0,100400000,1512400000,0,100000,-695700000,2300000,1575900000,882600000,882600000,2395000000,0,2395000000,1087100000,1160100000,713900000,https://www.sec.gov/Archives/edgar/data/1093557/000109355720000029/0001093557-20-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355720000029/dxcm-12312019x10kasof1.htm
2018-12-31,DXCM,USD,0001093557,2019-02-21,2019-02-21 17:12:49,2018,FY,1137000000,248600000,1385600000,226700000,70700000,16500000,1699500000,183100000,18700000,0,18700000,0,0,14700000,216500000,0,1916000000,75500000,0,11700000,2900000,132300000,222400000,1017600000,0,0,12700000,1030300000,0,7300000,1252700000,0,100000,-798900000,1500000,1460600000,663300000,663300000,1916000000,0,1916000000,248600000,1017600000,-119400000,https://www.sec.gov/Archives/edgar/data/1093557/000109355719000041/0001093557-19-000041-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355719000041/dxcm-12312018x10k.htm
2017-12-31,DXCM,USD,0001093557,2018-02-27,2018-02-27 17:22:24,2017,FY,441500000,107100000,548600000,134300000,45200000,16600000,744700000,145600000,12100000,0,12100000,0,0,1700000,159400000,0,904100000,46700000,0,7100000,3200000,81900000,138900000,334300000,0,0,11500000,345800000,0,6700000,484700000,0,100000,-671800000,-2600000,1093700000,419400000,419400000,904100000,0,904100000,107100000,334300000,-107200000,https://www.sec.gov/Archives/edgar/data/1093557/000109355718000018/0001093557-18-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355718000018/dxcm-12312017x10k.htm
2016-12-31,DXCM,USD,0001093557,2017-02-28,2017-02-28 17:18:02,2016,FY,94500000,29200000,123700000,101700000,45400000,9200000,280000000,109400000,11300000,200000,11500000,0,0,2100000,122800000,0,402800000,20000000,0,4500000,900000,77000000,102400000,6700000,0,0,9900000,16600000,0,6700000,119000000,0,100000,-621000000,-1000000,905700000,283800000,283800000,402800000,0,402800000,29200000,6700000,-87800000,https://www.sec.gov/Archives/edgar/data/1093557/000109355717000048/0001093557-17-000048-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355717000048/dxcm-12312016x10k.htm
2015-12-31,DXCM,USD,0001093557,2016-02-23,2016-02-23 17:21:02,2015,FY,86100000,29100000,115200000,74100000,35200000,6800000,231300000,54700000,3700000,2200000,5900000,0,0,100000,60700000,0,292000000,19000000,2300000,2100000,800000,42700000,66900000,0,0,0,3900000,3900000,0,0,70800000,0,100000,-555400000,-300000,776800000,221200000,221200000,292000000,0,292000000,29100000,2300000,-83800000,https://www.sec.gov/Archives/edgar/data/1093557/000109355716000432/0001093557-16-000432-index.htm,https://www.sec.gov/Archives/edgar/data/1093557/000109355716000432/dxcm-12312015x10k.htm
