date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,INVH,USD,0001687229,2025-02-27,2025-02-27 15:15:47,2024,FY,2618942000,1072763000,1546179000,0.5903830631,0,90612000,0,90612000,714326000,804938000,1877701000,0,366070000,714326000,1535761000,0.5864051208,741241000,0.2830307048,-285876000,455365000,0.1738736482,0,453917000,0.1733207532,0.74,0.74,612551317,613631617,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/0001687229-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/invh-20241231.htm
2023-12-31,INVH,USD,0001687229,2024-02-21,2024-02-21 14:22:18,2023,FY,2432278000,976144000,1456134000,0.5986708756,0,82344000,0,82344000,674287000,756631000,1732775000,0,333457000,674287000,1528772000,0.6285350605,699503000,0.2875917144,-178475000,521028000,0.2142140002,0,519470000,0.2135734484,0.85,0.85,611893784,613288708,https://www.sec.gov/Archives/edgar/data/1687229/000168722924000013/0001687229-24-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722924000013/invh-20231231.htm
2022-12-31,INVH,USD,0001687229,2023-02-22,2023-02-22 16:32:00,2022,FY,2238121000,874287000,1363834000,0.6093656241,0,74025000,0,74025000,638114000,712139000,1586426000,0,304092000,638114000,1327005000,0.5929103029,651695000,0.2911795207,-266896000,384799000,0.1719294891,0,383329000,0.1712726881,0.63,0.63,609770610,611112396,https://www.sec.gov/Archives/edgar/data/1687229/000168722923000029/0001687229-23-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722923000029/invh-20221231.htm
2021-12-31,INVH,USD,0001687229,2022-02-22,2022-02-22 13:26:21,2021,FY,1996615000,777759000,1218856000,0.6104612056,0,75815000,0,75815000,592135000,667950000,1445709000,0,322661000,592135000,1177572000,0.5897842098,550906000,0.2759199946,-288130000,262776000,0.1316107512,0,261425000,0.130934106,0.45,0.45,577681070,579209523,https://www.sec.gov/Archives/edgar/data/1687229/000168722922000002/0001687229-22-000002-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722922000002/invh-20211231.htm
2020-12-31,INVH,USD,0001687229,2021-02-19,2021-02-19 13:10:19,2020,FY,1822828000,739156000,1083672000,0.5945004136,0,63305000,0,63305000,552530000,615835000,1354991000,0,353923000,552530000,1103902000,0.6055985535,467837000,0.2566544951,-270388000,197449000,0.1083201487,0,196212000,0.1076415328,0.35,0.35,553993321,555458607,https://www.sec.gov/Archives/edgar/data/1687229/000168722921000005/0001687229-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722921000005/invh-20201231.htm
2019-12-31,INVH,USD,0001687229,2020-02-19,2020-02-19 12:54:59,2019,FY,1764685000,731601000,1033084000,0.5854211942,0,74274000,0,74274000,533719000,607993000,1339594000,0,367173000,533719000,1048003000,0.5938753942,425091000,0.2408877505,-277980000,147111000,0.0833638865,0,145463000,0.0824300088,0.27,0.27,531235962,532499786,https://www.sec.gov/Archives/edgar/data/1687229/000168722920000004/0001687229-20-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722920000004/a12312019ihinc10kdocum.htm
2018-12-31,INVH,USD,0001687229,2019-02-28,2019-02-27 19:10:17,2018,FY,1722962000,720896000,1002066000,0.581594951,0,98764000,0,98764000,560541000,659305000,1380201000,0,383595000,560541000,939123000,0.5450630948,342761000,0.198937063,-347774000,-5013000,-0.0029095244,0,-4927000,-0.0028596104,-0.011,-0.011,520376929,520376929,https://www.sec.gov/Archives/edgar/data/1687229/000168722919000014/0001687229-19-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722919000014/a123118ihinc10kdocument.htm
2017-12-31,INVH,USD,0001687229,2018-03-29,2018-03-29 16:40:27,2017,FY,1054456000,434839000,619617000,0.587617691,0,167739000,0,167739000,333671000,501410000,936249000,0,256970000,309578000,460722000,0.4369286153,118207000,0.1121023542,-224033000,-105826000,-0.1003607547,0,-105337000,-0.0998970085,-0.26,-0.26,339423442,339423442,https://www.sec.gov/Archives/edgar/data/1687229/000168722918000018/0001687229-18-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722918000018/a12312017ihallfs10k.htm
2016-12-31,INVH,USD,0001687229,2017-03-30,2017-03-30 17:19:33,2016,FY,922587000,390820000,531767000,0.576386834,0,69102000,0,69102000,271888000,340990000,731810000,0,286048000,267681000,475490000,0.5153877087,190777000,0.2067848344,-269016000,-78239000,-0.0848039264,0,-78239000,-0.0848039264,-0.26,-0.26,302116760,302116760,https://www.sec.gov/Archives/edgar/data/1687229/000168722917000005/0001687229-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722917000005/a123116ihallfs10k.htm
2015-12-31,INVH,USD,0001687229,2015-12-31,2015-12-31 00:00:00,2015,FY,836049000,387421000,448628000,0.5366049119,0,79428000,0,79428000,254823000,334251000,721672000,0,273736000,250239000,361495000,0.4323849439,114377000,0.1368065747,-276857000,-162480000,-0.1943426761,0,-160208000,-0.191625132,-0.52,-0.52,302116760,302116760,,
