symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
POOL,0.41967,-0.24752475,-4.09569,-25.80666,-22.44243,0,-30.91636,-24.18812,-35.63202,188.87072,24818.64098
