holder,shares,dateReported,change
BNP Paribas Asset Management Holding S.A.,214819,2025-09-30,-23726
Aware Super Pty Ltd as trustee of Aware Super,206837,2025-09-30,39322
Qube Research & Technologies Ltd,199461,2025-09-30,-158402
RAYMOND JAMES FINANCIAL INC,194108,2025-09-30,4777
FIRST TRUST ADVISORS LP,190964,2025-09-30,-13446
Quantinno Capital Management LP,190900,2025-09-30,84217
Varenne Capital Partners,184257,2025-09-30,184257
Swiss National Bank,164900,2025-09-30,-10400
Freestone Grove Partners LP,163814,2025-09-30,-170336
Ranmore Fund Management Ltd,154000,2025-09-30,154000
BARCLAYS PLC,143768,2025-09-30,-32933
"Nuveen, LLC",140716,2025-09-30,-620
VICTORY CAPITAL MANAGEMENT INC,138237,2025-09-30,-7424
"Sumitomo Mitsui Trust Holdings, Inc.",136776,2025-09-30,-14527
"NFJ INVESTMENT GROUP, LLC",135735,2025-09-30,101683
Amundi,133290,2025-09-30,-269947
RHUMBLINE ADVISERS,130610,2025-09-30,-8027
VOYA INVESTMENT MANAGEMENT LLC,126793,2025-09-30,25188
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",122671,2025-09-30,47150
"MARSHALL WACE, LLP",116558,2025-09-30,116558
"PFM Health Sciences, LP",116260,2025-09-30,116260
ROYAL BANK OF CANADA,114260,2025-09-30,-44386
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",113363,2025-09-30,12
DANSKE BANK A/S,111882,2025-09-30,-23415
PRICE T ROWE ASSOCIATES INC /MD/,110774,2025-09-30,-297784
ALLIANCEBERNSTEIN L.P.,108836,2025-09-30,21319
FRANKLIN RESOURCES INC,108289,2025-09-30,-7869
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,105012,2025-09-30,6082
Estuary Capital Management LP,104499,2025-09-30,-154832
AMERIPRISE FINANCIAL INC,104317,2025-09-30,-197254
Robeco Institutional Asset Management B.V.,102954,2025-09-30,-21521
"BNP PARIBAS ARBITRAGE, SNC",99942,2025-09-30,-57032
Railway Pension Investments Ltd,96700,2025-09-30,0
WELLINGTON MANAGEMENT GROUP LLP,93055,2025-09-30,67254
ENVESTNET ASSET MANAGEMENT INC,90717,2025-09-30,2837
HSBC HOLDINGS PLC,89844,2025-09-30,-18295
Ruffer LLP,88680,2025-09-30,88680
SEI INVESTMENTS CO,82911,2025-09-30,5744
CastleKnight Management LP,77300,2025-09-30,43250
Distillate Capital Partners LLC,75865,2025-09-30,-1018
Invenomic Capital Management LP,73266,2025-09-30,46535
WELLS FARGO & COMPANY/MN,70132,2025-09-30,3113
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,68785,2025-09-30,-203
"Allspring Global Investments Holdings, LLC",68501,2025-09-30,17728
BURNEY CO/,67814,2025-09-30,-9038
Boston Partners,67591,2025-09-30,-8920
Andra AP-fonden,66100,2025-09-30,-110310
WESTPORT ASSET MANAGEMENT INC,65059,2025-09-30,0
"Empowered Funds, LLC",64372,2025-09-30,-8858
Vinva Investment Management Ltd,64115,2025-09-30,-39191
BANK OF MONTREAL /CAN/,62720,2025-09-30,18292
PRINCIPAL FINANCIAL GROUP INC,62031,2025-09-30,-10609
Treasurer of the State of North Carolina,61469,2025-09-30,-8597
CANADA PENSION PLAN INVESTMENT BOARD,60200,2025-09-30,2900
"Gotham Asset Management, LLC",59423,2025-09-30,-6522
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,58602,2025-09-30,-1502
Mitsubishi UFJ Trust & Banking Corp,58581,2025-09-30,-1508
Cinctive Capital Management LP,57292,2025-09-30,55579
Korea Investment CORP,56042,2025-09-30,-38600
FIRST CITIZENS BANK & TRUST CO,54960,2025-09-30,14536
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,53515,2025-09-30,-5205
"Cambria Investment Management, L.P.",52810,2025-09-30,-3743
PRUDENTIAL FINANCIAL INC,52147,2025-09-30,-5892
INTECH INVESTMENT MANAGEMENT LLC,52036,2025-09-30,1399
SCHRODER INVESTMENT MANAGEMENT GROUP,50411,2025-09-30,21023
National Pension Service,49250,2025-09-30,14478
Vestcor Inc,48570,2025-09-30,-1314
"State of Tennessee, Treasury Department",48248,2025-09-30,41362
Achmea Investment Management B.V.,46551,2025-09-30,-2790
"Envestnet Portfolio Solutions, Inc.",45943,2025-09-30,13417
LPL Financial LLC,45924,2025-09-30,-3229
"Brandywine Global Investment Management, LLC",45767,2025-09-30,-37570
WEDGE CAPITAL MANAGEMENT L L P/NC,45429,2025-09-30,420
HOTCHKIS & WILEY CAPITAL MANAGEMENT LLC,45123,2025-09-30,8119
"Grantham, Mayo, Van Otterloo & Co. LLC",45047,2025-09-30,25748
CITIGROUP INC,44775,2025-09-30,-5346
GLOBEFLEX CAPITAL L P,44538,2025-09-30,0
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",42687,2025-09-30,-5585
"EXCHANGE TRADED CONCEPTS, LLC",42198,2025-09-30,16789
Universal- Beteiligungs- und Servicegesellschaft mbH,40358,2025-09-30,-2901
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",37200,2025-09-30,-519
"CI Private Wealth, LLC",36323,2025-09-30,-597
"Livforsakringsbolaget Skandia, Omsesidigt",36200,2025-09-30,1000
Illinois Municipal Retirement Fund,36177,2025-09-30,-6619
GREAT WEST LIFE ASSURANCE CO /CAN/,35934,2025-09-30,313
NATIONAL BANK OF CANADA /FI/,35773,2025-09-30,-5260
CREDIT AGRICOLE S A,35508,2025-09-30,35508
"GHP Investment Advisors, Inc.",35347,2025-09-30,69
DEROY & DEVEREAUX PRIVATE INVESTMENT COUNSEL INC,35325,2025-09-30,-100
Leith Wheeler Investment Counsel Ltd.,34795,2025-09-30,-18907
Zurcher Kantonalbank (Zurich Cantonalbank),34729,2025-09-30,1838
"Asset Management One Co., Ltd.",34064,2025-09-30,10480
"Moran Wealth Management, LLC",33675,2025-09-30,-16294
Atom Investors LP,33638,2025-09-30,29131
WORLDQUANT MILLENNIUM ADVISORS LLC,33328,2025-09-30,-135343
TORONTO DOMINION BANK,33104,2025-09-30,-1052
"IEQ CAPITAL, LLC",32410,2025-09-30,-3375
"State of Alaska, Department of Revenue",31026,2025-09-30,-395
Cerity Partners LLC,30953,2025-09-30,1508
MARTINGALE ASSET MANAGEMENT L P,30779,2025-09-30,-12991
STATE OF WISCONSIN INVESTMENT BOARD,30163,2025-09-30,-8296
TD ASSET MANAGEMENT INC,30153,2025-09-30,-6913
MACKENZIE FINANCIAL CORP,29479,2025-09-30,-48417
NEW YORK STATE COMMON RETIREMENT FUND,29362,2025-09-30,0
"Chevy Chase Trust Holdings, LLC",28778,2025-09-30,-1429
Skandinaviska Enskilda Banken AB (publ),28720,2025-09-30,-24206
TEACHER RETIREMENT SYSTEM OF TEXAS,28644,2025-09-30,-43790
GATEWAY INVESTMENT ADVISERS LLC,28433,2025-09-30,-337
Sivik Global Healthcare LLC,28000,2025-09-30,-24500
"Susquehanna Portfolio Strategies, LLC",27993,2025-09-30,10051
MACQUARIE GROUP LTD,27901,2025-09-30,322
AVIVA PLC,27845,2025-09-30,-1884
Pictet Asset Management Holding SA,26685,2025-09-30,2286
"PineBridge Investments, L.P.",25854,2025-09-30,-89588
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,25806,2025-09-30,4651
"ADVISOR GROUP HOLDINGS, INC.",25091,2025-09-30,416
Voleon Capital Management LP,24674,2025-09-30,24674
Assenagon Asset Management S.A.,24442,2025-09-30,-216722
"D. E. Shaw & Co., Inc.",24273,2025-09-30,16811
Police & Firemen's Retirement System of New Jersey,24126,2025-09-30,3263
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",23858,2025-09-30,-13573
Howard Capital Management Inc.,23450,2025-09-30,0
Consolidated Investment Group LLC,22985,2025-09-30,0
Neuberger Berman Group LLC,22978,2025-09-30,-10618
Man Group plc,22851,2025-09-30,-34495
COZAD ASSET MANAGEMENT INC,22848,2025-09-30,-5976
"MOORE CAPITAL MANAGEMENT, LP",22677,2025-09-30,-15845
Jefferies Financial Group Inc.,22552,2025-09-30,0
COMERICA BANK,21602,2025-09-30,2836
"Jump Financial, LLC",21314,2025-09-30,21314
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,21244,2025-09-30,-24123
CAPITAL FUND MANAGEMENT S.A.,20872,2025-09-30,-73214
NOMURA ASSET MANAGEMENT CO LTD,20530,2025-09-30,-19
Jain Global LLC,20394,2025-09-30,20394
KLP KAPITALFORVALTNING AS,20087,2025-09-30,0
State of New Jersey Common Pension Fund D,19565,2025-09-30,665
Cetera Investment Advisers,19509,2025-09-30,4028
"LEUTHOLD GROUP, LLC",18698,2025-09-30,629
HRT FINANCIAL LP,18477,2025-09-30,7979
"Resona Asset Management Co.,Ltd.",18018,2025-09-30,-226
Brevan Howard Capital Management LP,17807,2025-09-30,-246
JOHNSON INVESTMENT COUNSEL INC,17506,2025-09-30,4130
ProShare Advisors LLC,17374,2025-09-30,-457
STATE OF MICHIGAN RETIREMENT SYSTEM,17174,2025-09-30,-300
Arizona State Retirement System,16939,2025-09-30,1
Creative Planning,16876,2025-09-30,6557
"BTC Capital Management, Inc.",16152,2025-09-30,3635
"SRS Capital Advisors, Inc.",15781,2025-09-30,15468
Handelsbanken Fonder AB,14800,2025-09-30,1400
Czech National Bank,14322,2025-09-30,343
Wealthfront Advisers LLC,14204,2025-09-30,43
"WOLVERINE TRADING, LLC",14105,2025-09-30,-586
Verition Fund Management LLC,14097,2025-09-30,2858
"MetLife Investment Management, LLC",13955,2025-09-30,-579
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,13541,2025-09-30,-485
"HighTower Advisors, LLC",13458,2025-09-30,333
"CWM, LLC",13434,2025-09-30,2326
UniSuper Management Pty Ltd,12600,2025-09-30,1812
PARSONS CAPITAL MANAGEMENT INC/RI,12531,2025-09-30,-50
"Cunning Capital Partners, LP",12528,2025-09-30,0
AXA Investment Managers S.A.,12269,2025-09-30,12269
OMERS ADMINISTRATION Corp,12101,2025-09-30,0
Retirement Systems of Alabama,12030,2025-09-30,-242
Rhenman & Partners Asset Management AB,12000,2025-09-30,-14000
Federation des caisses Desjardins du Quebec,11945,2025-09-30,3644
Jackson Creek Investment Advisors LLC,11922,2025-09-30,-75
"Horizon Investments, LLC",11827,2025-09-30,3229
IFM Investors Pty Ltd,11716,2025-09-30,-11
MERCER GLOBAL ADVISORS INC /ADV,11678,2025-09-30,1219
"Ensign Peak Advisors, Inc",11649,2025-09-30,-7415
Walleye Trading LLC,11599,2025-09-30,1950
INTACT INVESTMENT MANAGEMENT INC.,11450,2025-09-30,10150
Mediolanum International Funds Ltd,11372,2025-09-30,-1
"Radnor Capital Management, LLC",10975,2025-09-30,-50
"Vanguard Personalized Indexing Management, LLC",10806,2025-09-30,142
"BOKF, NA",10785,2025-09-30,-135
AMALGAMATED BANK,10765,2025-09-30,-399
NATIXIS,10497,2025-09-30,912
DnB Asset Management AS,10491,2025-09-30,851
"Toroso Investments, LLC",10003,2025-09-30,-605
"RBF Capital, LLC",10000,2025-09-30,0
"Mirae Asset Global Investments Co., Ltd.",9990,2025-09-30,165
Integrated Quantitative Investments LLC,9858,2025-09-30,-2000
MEEDER ASSET MANAGEMENT INC,9764,2025-09-30,4134
BANK OF NOVA SCOTIA,9681,2025-09-30,4004
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",9591,2025-09-30,-438
"PNC FINANCIAL SERVICES GROUP, INC.",9576,2025-09-30,324
FORSTA AP-FONDEN,9500,2025-09-30,-500
"Baird Financial Group, Inc.",9415,2025-09-30,9415
"Mariner, LLC",9394,2025-09-30,1623
AMG National Trust Bank,9350,2025-09-30,9350
iA Global Asset Management Inc.,9163,2025-09-30,1573
"NBC SECURITIES, INC.",9090,2025-09-30,171
"NISA INVESTMENT ADVISORS, LLC",9012,2025-09-30,-4286
Utah Retirement Systems,9005,2025-09-30,-233
Daiwa Securities Group Inc.,8974,2025-09-30,358
"XPONANCE, INC.",8277,2025-09-30,-430
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,8220,2025-09-30,-902
PANAGORA ASSET MANAGEMENT INC,8204,2025-09-30,102
GABELLI FUNDS LLC,8123,2025-09-30,107
"LEVIN CAPITAL STRATEGIES, L.P.",8112,2025-09-30,-88
Coppell Advisory Solutions LLC,8058,2025-09-30,854
"Williams Jones Wealth Management, LLC.",8019,2025-09-30,0
Exome Asset Management LLC,7955,2025-09-30,-2145
"Strategic Global Advisors, LLC",7935,2025-09-30,0
GUGGENHEIM CAPITAL LLC,7912,2025-09-30,5265
"Summit Trail Advisors, LLC",7872,2025-09-30,2452
PARAGON CAPITAL MANAGEMENT INC,7843,2025-09-30,-290
CIBC Asset Management Inc,7792,2025-09-30,-13
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,7722,2025-09-30,-122
"Sumitomo Mitsui DS Asset Management Company, Ltd",7652,2025-09-30,124
"Fisher Asset Management, LLC",7630,2025-09-30,2418
Quest Partners LLC,7622,2025-09-30,3582
"SECURED RETIREMENT ADVISORS, LLC",7614,2025-09-30,7614
"JANE STREET GROUP, LLC",7548,2025-09-30,-120071
Janney Montgomery Scott LLC,7433,2025-09-30,-1423
ING GROEP NV,7290,2025-09-30,-235
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,7195,2025-09-30,-76
"Pacer Advisors, Inc.",7125,2025-09-30,1504
SVB WEALTH LLC,7060,2025-09-30,1001
"MML INVESTORS SERVICES, LLC",6836,2025-09-30,587
"Rakuten Investment Management, Inc.",6645,2025-09-30,6645
PARK AVENUE SECURITIES LLC,6426,2025-09-30,300
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,6403,2025-09-30,1465
Schonfeld Strategic Advisors LLC,6347,2025-09-30,926
AIA Group Ltd,6327,2025-09-30,3089
"SG Americas Securities, LLC",6270,2025-09-30,2662
"Rafferty Asset Management, LLC",6262,2025-09-30,219
"Savant Capital, LLC",6193,2025-09-30,-577
Sterling Capital Management LLC,6180,2025-09-30,-306
STIFEL FINANCIAL CORP,6135,2025-09-30,618
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,6103,2025-09-30,-447
"Lighthouse Investment Partners, LLC",6100,2025-09-30,6100
ALGERT GLOBAL LLC,6050,2025-09-30,6050
"YOUSIF CAPITAL MANAGEMENT, LLC",5996,2025-09-30,-260
"Linden Thomas Advisory Services, LLC",5874,2025-09-30,154
"DEAN INVESTMENT ASSOCIATES, LLC",5855,2025-09-30,1359
"Redwood Investment Management, LLC",5852,2025-09-30,-1739
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,5700,2025-09-30,3400
COMMERCE BANK,5681,2025-09-30,14
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",5641,2025-09-30,1922
"Inscription Capital, LLC",5639,2025-09-30,4156
"CSM Advisors, LLC",5619,2025-09-30,513
RITHOLTZ WEALTH MANAGEMENT,5579,2025-09-30,-1987
"Clearbridge Investments, LLC",5523,2025-09-30,0
CSS LLC/IL,5399,2025-09-30,2219
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,5333,2025-09-30,-226
"GARRISON POINT ADVISORS, LLC",5290,2025-09-30,0
"Aviance Capital Partners, LLC",5290,2025-09-30,-274
WHITTIER TRUST CO OF NEVADA INC,5204,2025-09-30,-4
"Empirical Finance, LLC",5176,2025-09-30,33
"PRINCIPAL SECURITIES, INC.",5170,2025-09-30,452
THRIVENT FINANCIAL FOR LUTHERANS,5122,2025-09-30,2874
"Kestra Advisory Services, LLC",5091,2025-09-30,1138
Perbak Capital Partners LLP,5052,2025-09-30,2083
"Sterling Group Wealth Management, LLC",4957,2025-09-30,0
PRUDENTIAL PLC,4891,2025-09-30,-4374
Aaron Wealth Advisors LLC,4835,2025-09-30,4835
PUBLIC SECTOR PENSION INVESTMENT BOARD,4806,2025-09-30,544
JANUS HENDERSON GROUP PLC,4801,2025-09-30,-605
Morningstar Investment Management LLC,4747,2025-09-30,4747
"PERSONAL CFO SOLUTIONS, LLC",4723,2025-09-30,-156
"Colony Group, LLC",4719,2025-09-30,2921
Board of the Pension Protection Fund,4700,2025-09-30,4700
NOMURA HOLDINGS INC,4605,2025-09-30,2045
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,4597,2025-09-30,0
VAN ECK ASSOCIATES CORP,4586,2025-09-30,-354
Uncommon Cents Investing LLC,4569,2025-09-30,-25
DekaBank Deutsche Girozentrale,4554,2025-09-30,0
"Caprock Group, LLC",4390,2025-09-30,4390
"Sequoia Financial Advisors, LLC",4384,2025-09-30,3043
"Pathstone Holdings, LLC",4339,2025-09-30,-941
denkapparat Operations GmbH,4294,2025-09-30,0
TRUIST FINANCIAL CORP,4214,2025-09-30,-572
Qtron Investments LLC,4182,2025-09-30,0
"Abacus Planning Group, Inc.",4145,2025-09-30,583
MIZUHO SECURITIES USA LLC,4107,2025-09-30,160
abrdn plc,4077,2025-09-30,-25341
Mount Lucas Management LP,4013,2025-09-30,-114
"AIGEN INVESTMENT MANAGEMENT, LP",3954,2025-09-30,2499
INCEPTIONR LLC,3905,2025-09-30,16
"Resonant Capital Advisors, LLC",3799,2025-09-30,283
"Cresset Asset Management, LLC",3661,2025-09-30,3661
CHASE INVESTMENT COUNSEL CORP,3626,2025-09-30,3626
"SILVER OAK SECURITIES, INCORPORATED",3512,2025-09-30,52
"COMMONWEALTH EQUITY SERVICES, LLC",3442,2025-09-30,1489
"Merit Financial Group, LLC",3364,2025-09-30,-236
"Kesler, Norman & Wride, LLC",3303,2025-09-30,-1329
HARTFORD INVESTMENT MANAGEMENT CO,3290,2025-09-30,-141
"Kovitz Investment Group Partners, LLC",3252,2025-09-30,697
NORDEA INVESTMENT MANAGEMENT AB,3205,2025-09-30,466
"Beck Bode, LLC",3164,2025-09-30,263
Allworth Financial LP,3160,2025-09-30,-248
CAPTRUST FINANCIAL ADVISORS,3157,2025-09-30,872
Laraway Financial Advisors Inc,3150,2025-09-30,0
"Financiere des Professionnels - Fonds d,investissement inc.",3142,2025-09-30,1828
Gulf International Bank (UK) Ltd,3044,2025-09-30,0
"ISLAY CAPITAL MANAGEMENT, LLC",3025,2025-09-30,3025
Chicago Partners Investment Group LLC,3008,2025-09-30,1356
Louisiana State Employees Retirement System,3000,2025-09-30,0
Ethic Inc.,2974,2025-09-30,441
Maryland State Retirement & Pension System,2912,2025-09-30,235
SANDERS MORRIS HARRIS LLC,2890,2025-09-30,2890
"NewEdge Advisors, LLC",2825,2025-09-30,88
"Atria Investments, Inc",2790,2025-09-30,1382
"PRELUDE CAPITAL MANAGEMENT, LLC",2779,2025-09-30,-2473
FIL Ltd,2768,2025-09-30,2768
"Norinchukin Bank, The",2767,2025-09-30,-16
"SECURIAN ASSET MANAGEMENT, INC",2755,2025-09-30,-219
Haverford Trust Co,2746,2025-09-30,0
Penserra Capital Management LLC,2734,2025-09-30,2734
SYON CAPITAL LLC,2733,2025-09-30,734
"Edgestream Partners, L.P.",2725,2025-09-30,2725
Hudson Portfolio Management LLC,2720,2025-09-30,-20
Investment Management Corp of Ontario,2713,2025-09-30,-2248
"WealthTrust Asset Management, LLC",2694,2025-09-30,-116
"Catalytic Wealth RIA, LLC",2685,2025-09-30,2685
US BANCORP \DE\,2572,2025-09-30,-195
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,2550,2025-09-30,-200
FOSTER & MOTLEY INC,2462,2025-09-30,-69
"Stratos Wealth Partners, LTD.",2456,2025-09-30,34
WINTON GROUP Ltd,2393,2025-09-30,-4857
HOLLENCREST CAPITAL MANAGEMENT,2386,2025-09-30,0
ALPS ADVISORS INC,2383,2025-09-30,300
Buckingham Strategic Partners,2371,2025-09-30,383
Sciencast Management LP,2343,2025-09-30,2343
ALLSTATE CORP,2290,2025-09-30,2290
"Lido Advisors, LLC",2274,2025-09-30,-301
"FORTRESS PRIVATE LEDGER, LLC",2248,2025-09-30,528
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,2232,2025-09-30,-49
Optimize Financial Inc,2227,2025-09-30,2227
BESSEMER GROUP INC,2217,2025-09-30,66
Sienna Gestion,2180,2025-09-30,0
Summit Global Investments,2126,2025-09-30,-6195
"Quantitative Investment Management, LLC",2122,2025-09-30,2122
"CHOREO, LLC",2111,2025-09-30,273
TOKIO MARINE ASSET MANAGEMENT CO LTD,2104,2025-09-30,0
"GAMCO INVESTORS, INC. ET AL",2082,2025-09-30,-11
BRIGHTON JONES LLC,2056,2025-09-30,337
"CIBC Private Wealth Group, LLC",2041,2025-09-30,32
"Granite Investment Partners, LLC",2000,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",1986,2025-09-30,80
Cornerstone Planning Group LLC,1984,2025-09-30,1984
Integrated Wealth Concepts LLC,1983,2025-09-30,299
"Metis Global Partners, LLC",1945,2025-09-30,-149
"Kera Capital Partners, Inc.",1934,2025-09-30,630
"Procyon Advisors, LLC",1928,2025-09-30,193
Chesley Taft & Associates LLC,1905,2025-09-30,105
Lombard Odier Asset Management (USA) Corp,1904,2025-09-30,393
"Vise Technologies, Inc.",1887,2025-09-30,117
Retirement Planning Group,1818,2025-09-30,0
"IFP Advisors, Inc",1801,2025-09-30,255
"Parallel Advisors, LLC",1800,2025-09-30,174
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",1797,2025-09-30,-28
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,1794,2025-09-30,58
"TRANSCEND CAPITAL ADVISORS, LLC",1790,2025-09-30,1790
HighPoint Advisor Group LLC,1778,2025-09-30,-75
"Advisors Asset Management, Inc.",1773,2025-09-30,-11
"Baker Avenue Asset Management, LP",1746,2025-09-30,1746
"Qsemble Capital Management, LP",1686,2025-09-30,1686
QUADRANT CAPITAL GROUP LLC,1626,2025-09-30,-1068
CI INVESTMENTS INC.,1615,2025-09-30,-405
"Apollon Wealth Management, LLC",1610,2025-09-30,7
GF FUND MANAGEMENT CO. LTD.,1567,2025-09-30,161
Snowden Capital Advisors LLC,1552,2025-09-30,1552
"TCG Advisory Services, LLC",1536,2025-09-30,1536
PLATINUM INVESTMENT MANAGEMENT LTD,1534,2025-09-30,137
BENJAMIN EDWARDS INC,1528,2025-09-30,1528
Campbell & CO Investment Adviser LLC,1525,2025-09-30,-16998
MUFG SECURITIES AMERICAS INC.,1521,2025-09-30,254
"Glenmede Investment Management, LP",1512,2025-09-30,-108
"Brinker Capital Investments, LLC",1507,2025-09-30,-90
Squarepoint Ops LLC,1504,2025-09-30,-54011
INGALLS & SNYDER LLC,1500,2025-09-30,-525
"Versant Capital Management, Inc",1469,2025-09-30,733
Polymer Capital Management (US) LLC,1462,2025-09-30,-2880
SILVERCREST ASSET MANAGEMENT GROUP LLC,1458,2025-09-30,0
"HB Wealth Management, LLC",1453,2025-09-30,1453
FIFTH THIRD BANCORP,1452,2025-09-30,20
"KFA Private Wealth Group, LLC",1445,2025-09-30,1445
"Bayesian Capital Management, LP",1445,2025-09-30,1445
M&T BANK CORP,1434,2025-09-30,-680
"RHS Financial, LLC",1426,2025-09-30,-298
"Forum Financial Management, LP",1415,2025-09-30,-412
GREENLEAF TRUST,1410,2025-09-30,1
"QRG CAPITAL MANAGEMENT, INC.",1405,2025-09-30,-3415
NEW WAVE WEALTH ADVISORS LLC,1405,2025-09-30,74
Humankind Investments LLC,1403,2025-09-30,190
"Acropolis Investment Management, LLC",1375,2025-09-30,-8
BALYASNY ASSET MANAGEMENT L.P.,1368,2025-09-30,-352073
"Verity Asset Management, Inc.",1359,2025-09-30,1359
"Precision Wealth Strategies, LLC",1358,2025-09-30,-351
BLAIR WILLIAM & CO/IL,1335,2025-09-30,36
Pallas Capital Advisors LLC,1310,2025-09-30,-626
"Applied Finance Capital Management, LLC",1309,2025-09-30,-273
GREENUP STREET WEALTH MANAGEMENT LLC,1303,2025-09-30,1303
STRS OHIO,1299,2025-09-30,-17
CLARET ASSET MANAGEMENT Corp,1290,2025-09-30,-18
"KESTRA PRIVATE WEALTH SERVICES, LLC",1290,2025-09-30,-491
NEOS Investment Management LLC,1287,2025-09-30,1287
"PATTON FUND MANAGEMENT, INC.",1283,2025-09-30,0
"Global Retirement Partners, LLC",1280,2025-09-30,-7
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",1274,2025-09-30,1274
"Pensionmark Financial Group, LLC",1252,2025-09-30,-677
STEPHENS INC /AR/,1250,2025-09-30,50
ROYAL LONDON ASSET MANAGEMENT LTD,1229,2025-09-30,-27901
Hilltop Holdings Inc.,1219,2025-09-30,43
"Family Legacy Financial Solutions, LLC",1217,2025-09-30,0
"CERTUITY, LLC",1207,2025-09-30,1207
Csenge Advisory Group,1204,2025-09-30,-93
TRUST CO OF TOLEDO NA /OH/,1200,2025-09-30,0
Hemenway Trust Co LLC,1200,2025-09-30,0
"Vident Advisory, LLC",1199,2025-09-30,-257
MGO ONE SEVEN LLC,1170,2025-09-30,1170
COLDSTREAM CAPITAL MANAGEMENT INC,1164,2025-09-30,-169
"CWA Asset Management Group, LLC",1143,2025-09-30,-68
Bayforest Capital Ltd,1142,2025-09-30,1019
