date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,265.86,277.57,265.86,274.34,274.34,1476805,1476805,8.48,3.19,270.9075,"January 02, 26",0.0319
2025-12-31,264.3,266.3,260.5,261.23,261.23,1081961,1081961,-3.07,-1.16,263.0825,"December 31, 25",-0.0116
2025-12-30,268.25,269.43,263.75,264.3,264.3,817907,817907,-3.95,-1.47,266.4325,"December 30, 25",-0.0147
2025-12-29,267.99,275,266.05,268.25,268.25,1060648,1060648,0.26,0.09701855,269.3225,"December 29, 25",0.0009701855
2025-12-26,271.59,271.74,267,269.69,269.69,822600,822600,-1.9,-0.69958,270.005,"December 26, 25",-0.0069958
2025-12-24,270.03,273.5,267.27,272.21,272.21,849828,849828,2.18,0.80732,270.7525,"December 24, 25",0.0080732
2025-12-23,282,283.37,262,269.39,269.39,3848528,3848528,-12.61,-4.47,274.19,"December 23, 25",-0.0447
2025-12-22,269.19,285.99,265.65,284.59,284.59,3479000,3479000,15.4,5.72,276.355,"December 22, 25",0.0572
2025-12-19,263.47,268.9,261.79,266.98,266.98,2708101,2708101,3.51,1.33,265.285,"December 19, 25",0.0133
2025-12-18,258.89,266.72,255.5,261.79,261.79,1873889,1873889,2.9,1.12,260.725,"December 18, 25",0.0112
2025-12-17,260,264,251.7,254.03,254.03,1750928,1750928,-5.97,-2.3,257.4325,"December 17, 25",-0.023
2025-12-16,255.25,260.34,252,258.51,258.51,1489382,1489382,3.26,1.28,256.525,"December 16, 25",0.0128
2025-12-15,253.51,257.25,249.76,255.89,255.89,1564447,1564447,2.38,0.93882,254.1025,"December 15, 25",0.0093882
2025-12-12,273,273.8,249,254.8,254.8,2969100,2969100,-18.2,-6.67,262.65,"December 12, 25",-0.0667
2025-12-11,261.11,273.46,253.87,272.83,272.83,2315848,2315848,11.72,4.49,265.3175,"December 11, 25",0.0449
2025-12-10,252.15,266.25,251.3,262.23,262.23,1825835,1825835,10.08,4,257.9825,"December 10, 25",0.04
2025-12-09,253.81,261.27,252.4,253.42,253.42,1998900,1998900,-0.39,-0.15366,255.225,"December 09, 25",-0.0015366
2025-12-08,257.13,258.71,251.32,255.88,255.88,1825433,1825433,-1.25,-0.48614,255.76,"December 08, 25",-0.0048614
2025-12-05,258,264,255.12,257.61,257.61,1911217,1911217,-0.39,-0.15116,258.6825,"December 05, 25",-0.0015116
2025-12-04,255.44,260.5,254.7,257.28,257.28,1365400,1365400,1.84,0.72033,256.98,"December 04, 25",0.0072033
