date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,KDP,USD,0001418135,2025-02-25,2025-02-25 09:19:39,2024,FY,1441000000,733000000,-254000000,98000000,-591000000,-209000000,-92000000,-196000000,-94000000,792000000,2219000000,-563000000,-1000000000,0,0,-51000000,-1614000000,2245000000,0,-1110000000,-1194000000,-164000000,-223000000,-41000000,341000000,608000000,267000000,2219000000,-563000000,1656000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/0001418135-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/kdp-20241231.htm
2023-12-31,KDP,USD,0001418135,2024-02-22,2024-02-22 09:06:02,2023,FY,2181000000,720000000,-4000000,116000000,-1747000000,70000000,182000000,-1618000000,-381000000,63000000,1329000000,-481000000,-316000000,0,0,13000000,-784000000,1084000000,0,-706000000,-1142000000,-68000000,-832000000,19000000,-268000000,267000000,535000000,1329000000,-481000000,848000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000007/0001418135-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000007/kdp-20231231.htm
2022-12-31,KDP,USD,0001418135,2023-02-23,2023-02-23 16:09:13,2022,FY,1436000000,709000000,-289000000,52000000,-275000000,-398000000,-426000000,213000000,336000000,1204000000,2837000000,-379000000,-912000000,-962000000,50000000,1068000000,-1135000000,-205000000,0,-379000000,-1080000000,-64000000,-1728000000,-7000000,-33000000,535000000,568000000,2837000000,-379000000,2458000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/0001418135-23-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/kdp-20221231.htm
2021-12-31,KDP,USD,0001418135,2022-02-24,2022-02-24 16:22:20,2021,FY,2146000000,708000000,31000000,88000000,351000000,-152000000,-133000000,522000000,114000000,-450000000,2874000000,-455000000,578000000,-578000000,578000000,87000000,210000000,-1775000000,140000000,0,-955000000,-172000000,-2762000000,-9000000,313000000,568000000,255000000,2874000000,-455000000,2419000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/0001418135-22-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/kdp-20211231.htm
2020-12-31,KDP,USD,0001418135,2021-02-25,2021-02-25 14:32:58,2020,FY,1325000000,653000000,-51000000,85000000,166000000,-5000000,-107000000,369000000,-91000000,278000000,2456000000,-517000000,-5000000,-5000000,5000000,206000000,-316000000,-1173000000,29000000,0,-846000000,0,-1990000000,-6000000,144000000,255000000,111000000,2456000000,-517000000,1939000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/0001418135-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/kdp-20201231.htm
2019-12-31,KDP,USD,0001418135,2020-02-27,2020-02-27 16:52:22,2019,FY,1254000000,698000000,-23000000,64000000,366000000,-7000000,-24000000,361000000,36000000,115000000,2474000000,-365000000,-24000000,-16000000,16000000,239000000,-150000000,-1525000000,9000000000,-9000000000,-844000000,5000000,-2364000000,12000000,-28000000,111000000,139000000,2474000000,-365000000,2109000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813520000007/0001418135-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813520000007/kdp-10kx12312019.htm
2018-12-31,KDP,USD,0001418135,2019-02-28,2019-02-28 17:31:46,2018,FY,589000000,462000000,-81000000,35000000,457000000,82000000,185000000,119000000,71000000,151000000,1613000000,-180000000,-18984000000,-39000000,35000000,33000000,-19131000000,8316000000,9000000000,0,-232000000,493000000,17577000000,-15000000,44000000,139000000,95000000,1613000000,-180000000,1433000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813519000007/0001418135-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813519000007/kdp-10kx12312018.htm
2017-12-31,KDP,USD,0001418135,2018-02-14,2018-02-14 08:08:29,2017,FY,1076000000,229000000,-201000000,36000000,-45000000,-47000000,-3000000,24000000,-19000000,-57000000,1038000000,-208000000,-1555000000,-3000000,0,-3000000,-1763000000,-84000000,20000000,-399000000,-414000000,-30000000,-907000000,3000000,-1629000000,158000000,1787000000,1038000000,-208000000,830000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813518000006/0001418135-18-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813518000006/dps-10kx123117.htm
2016-12-31,KDP,USD,0001418135,2017-02-14,2017-02-14 15:09:36,2016,FY,847000000,224000000,29000000,45000000,-98000000,-31000000,3000000,32000000,-102000000,-108000000,939000000,-182000000,-4000000,-1000000,4000000,-6000000,-189000000,1031000000,0,-519000000,-386000000,4000000,130000000,-4000000,876000000,1787000000,911000000,939000000,-182000000,757000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813517000010/0001418135-17-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813517000010/dps-10kx123116.htm
2015-12-31,KDP,USD,0001418135,2016-02-23,2016-02-23 12:21:18,2015,FY,764000000,227000000,29000000,44000000,-6000000,-26000000,-11000000,-9000000,40000000,-67000000,991000000,-180000000,-20000000,-15000000,19000000,2000000,-194000000,741000000,0,-521000000,-355000000,21000000,-114000000,-9000000,674000000,911000000,237000000,991000000,-180000000,811000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813516000050/0001418135-16-000050-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813516000050/dps-10kx123115.htm
