symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
TDY,2024-12-29,465.23,46707000,21729497610,649800000,2788800000,23868497610
TDY,2023-12-31,446.29,47331845,21123729105,648300000,3244900000,23720329105
TDY,2022-12-31,399.91,46800000,18715788000,638100000,3920600000,21998288000
TDY,2021-12-31,436.89,43200000,18873648000,474700000,4099400000,22498348000
TDY,2020-12-31,391.98,36700000,14385666000,673100000,778500000,14491066000
TDY,2019-12-31,346.54,36300000,12579402000,199500000,969900000,13349802000
TDY,2018-12-31,207.07,36087297,7472596589,142500000,747500000,8077596589
TDY,2017-12-31,181.15,35540233,6438113207,70900000,1072900000,7440113207
TDY,2016-12-31,123,35110762,4318623726,98600000,617800000,4837823726
TDY,2015-12-31,88.7,34514599,3061444931,85100000,780600000,3756944931
TDY,2014-12-31,102.74,36655584,3765994700,141400000,705100000,4329694700
TDY,2013-12-31,91.86,37987680,3489548284,66000000,552500000,3976048284
TDY,2012-12-31,65.07,37162697,2418176693,45800000,558200000,2930576693
TDY,2011-12-31,54.85,36449092,1999232696,49400000,312800000,2262632696
TDY,2010-12-31,43.97,36363372,1598897466,75100000,267300000,1791097466
TDY,2009-12-31,38.36,36000000,1380960000,26100000,252100000,1606960000
TDY,2008-12-31,44.55,35400000,1577070000,20400000,333200000,1889870000
TDY,2007-12-31,53.33,34900000,1861217000,13400000,143200000,1991017000
TDY,2006-12-31,40.13,34316239,1377110671,13000000,231900000,1596010671
TDY,2005-12-31,29.1,33264249,967989645,9300000,47200000,1005889645
TDY,2004-12-31,29.43,32325581,951341848,11400000,77600000,1017541848
TDY,2003-12-31,18.85,32282609,608527179,37800000,0,570727179
TDY,2002-12-31,15.68,32151899,504141776,19000000,0,485141776
TDY,2001-12-31,16.29,33000000,537570033,11900000,30000000,555670033
TDY,2000-12-31,23.63,28584071,675298677,14900000,0,660398677
TDY,1999-12-31,9.44,27374302,258344975,7100000,97000000,348244975
TDY,1998-12-31,8.44,28150289,237518063,0,0,237518063
