symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
DPZ,2024-12-29,420.72,34728381,14610924454,186126000,5197241000,19622039454
DPZ,2023-12-31,412.23,35081779,14461761757,114098000,5209306000,19556969757
DPZ,2022-12-31,346.4,35724325,12374906180,60356000,5252354000,17566904180
DPZ,2021-12-31,564.33,37198292,20992112124,148160000,5291852000,26135804124
DPZ,2020-12-31,383.46,38974037,14944984228,168821000,4357002000,19133165228
DPZ,2019-12-31,293.78,40766362,11976341828,190615000,4350498000,16136224828
DPZ,2018-12-31,247.99,41856017,10379873655,25438000,3531584000,13886019655
DPZ,2017-12-31,188.96,42898329,8106068247,35768000,3153814000,11224114247
DPZ,2016-12-31,159.24,48100143,7659466771,42815000,2187877000,9804528771
DPZ,2015-12-31,111.25,49838221,5544502086,133449000,2240793000,7651846086
DPZ,2014-12-31,94.17,55553149,5231440041,30855000,1524111000,6724696041
DPZ,2013-12-31,69.65,55768672,3884288004,14383000,1536443000,5406348004
DPZ,2012-12-31,43.55,56419645,2457075539,54813000,1560792000,3963054539
DPZ,2011-12-31,33.95,58918038,2000267390,50292000,1451273000,3401248390
DPZ,2010-12-31,15.95,58467769,932560915,47945000,1452156000,2336771915
DPZ,2009-12-31,8.38,57276668,479978477,42392000,1597949000,2035535477
DPZ,2008-12-31,4.71,57755519,272028494,45372000,1704784000,1931440494
DPZ,2007-12-31,13.23,62101639,821604683,11344000,1720083000,2530343683
DPZ,2006-12-31,28,63230357,1770449996,38222000,741597000,2473824996
DPZ,2005-12-31,24.2,66840741,1617545932,66919000,737662000,2288288932
DPZ,2004-12-31,17.8,73278824,1304363067,40396000,780700000,2044667067
DPZ,2003-12-31,13.5,3174603,42857140,42852000,959737000,959742140
DPZ,2002-12-31,13.5,605000000,8167500000,25500000,599200000,8741200000
DPZ,2001-12-31,13.5,36315319,490256806,59000000,611500000,1042756806
DPZ,2000-12-31,13.5,36315319,490256806,41900000,664600000,1112956806
