symbol,date,analystRatingsbuy,analystRatingsHold,analystRatingsSell,analystRatingsStrongSell,analystRatingsStrongBuy
META,2026-01-01,50,7,0,0,10
META,2025-12-01,50,8,0,0,10
META,2025-11-01,50,10,0,1,10
META,2025-10-01,50,10,0,1,9
META,2025-09-01,50,9,0,1,9
META,2025-08-01,51,9,0,1,10
META,2025-07-01,51,8,0,2,13
META,2025-06-01,48,7,0,2,13
META,2025-05-01,48,6,0,2,14
META,2025-04-01,46,6,0,2,14
META,2025-03-01,48,7,0,2,14
META,2025-02-01,48,7,0,2,13
META,2025-01-01,46,8,0,2,13
META,2024-12-01,47,8,0,2,12
META,2024-11-01,47,8,2,2,21
META,2024-10-01,47,8,2,2,21
META,2024-09-01,46,7,2,2,21
META,2024-08-01,43,7,2,2,20
META,2024-07-01,35,6,2,0,21
META,2024-06-01,34,6,2,0,21
META,2024-05-01,32,6,2,0,19
META,2024-04-01,32,6,2,0,19
META,2024-03-01,32,6,2,0,19
META,2024-02-01,32,6,2,0,19
META,2024-01-01,32,6,2,0,19
META,2023-12-01,32,5,2,0,18
META,2023-11-01,33,5,2,0,18
META,2023-10-01,30,6,3,0,18
META,2023-09-01,30,6,3,0,18
META,2023-08-01,30,6,3,0,18
META,2023-07-01,30,6,3,0,18
META,2023-06-01,29,7,4,0,18
META,2023-05-01,29,7,4,0,18
META,2023-04-01,0,0,0,0,0
META,2023-03-01,0,0,0,0,0
META,2023-02-01,0,0,0,0,0
META,2023-01-01,0,0,0,0,0
META,2022-12-01,0,0,0,0,0
META,2022-11-01,0,0,0,0,0
META,2022-10-01,0,0,0,0,0
META,2022-09-01,29,16,1,0,14
META,2022-08-01,0,0,0,0,0
META,2022-07-01,29,15,2,0,14
META,2022-06-01,29,16,1,0,14
META,2022-05-01,0,0,0,0,0
META,2022-04-01,24,1,1,1,17
META,2022-03-01,24,1,1,1,17
META,2022-02-01,24,1,1,1,17
META,2022-01-01,24,1,1,1,17
META,2021-12-01,24,1,1,1,17
META,2021-11-01,24,1,1,1,17
META,2021-10-01,24,1,1,1,17
META,2021-09-01,24,1,1,1,17
META,2021-08-01,24,1,1,1,17
META,2021-07-01,24,1,1,1,17
META,2021-06-01,24,1,1,1,17
META,2021-05-01,24,1,1,1,17
META,2021-04-01,24,1,1,1,17
META,2021-03-01,24,1,1,1,17
META,2021-02-01,27,4,2,0,18
META,2021-01-01,26,4,2,0,19
META,2020-12-01,26,5,2,0,18
META,2020-09-01,28,2,1,1,20
META,2020-08-01,31,6,2,0,20
META,2020-07-01,31,6,2,0,20
META,2020-06-01,29,4,1,0,20
META,2020-05-01,31,7,2,0,20
META,2020-04-01,29,4,1,0,20
META,2020-03-01,29,4,1,0,20
META,2020-02-01,29,4,1,0,20
META,2020-01-01,29,4,1,0,20
META,2019-12-01,29,4,1,0,20
META,2019-11-01,29,4,1,0,20
META,2019-10-01,29,4,1,0,20
META,2019-09-01,29,4,1,0,20
META,2019-08-01,29,4,1,0,20
META,2019-07-01,29,4,1,0,20
META,2019-06-01,29,4,1,0,20
META,2019-05-01,29,4,1,0,20
META,2019-04-01,29,4,1,0,20
META,2019-03-01,29,4,1,0,20
META,2019-02-01,29,4,1,0,20
META,2019-01-01,29,4,1,0,20
