date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-03-31,TTWO,USD,0000946581,2025-05-20,2025-05-20 06:32:02,2025,FY,5633600000,2571400000,3062200000,0.5435600682,1005200000,883300000,1683700000,2567000000,3881100000,7453300000,10024700000,98600000,169300000,1342200000,-2979800000,-0.5289335416,-4391100000,-0.7794483101,-100200000,-4491300000,-0.7972344504,-12400000,-4478900000,-0.7950333712,-25.58,-25.58,175100000,175100000,https://www.sec.gov/Archives/edgar/data/946581/000162828025026694/0001628280-25-026694-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828025026694/ttwo-20250331.htm
2024-03-31,TTWO,USD,0000946581,2024-05-22,2024-05-21 21:04:08,2024,FY,5349600000,3107800000,2241800000,0.4190593689,948200000,716100000,1550200000,2266300000,2617900000,5832400000,8940200000,65600000,140600000,1761600000,-1800600000,-0.336585913,-3590600000,-0.6711903694,-112200000,-3702800000,-0.6921639001,41400000,-3744200000,-0.6999027965,-22.01,-22.01,170100000,170100000,https://www.sec.gov/Archives/edgar/data/946581/000162828024024623/0001628280-24-024623-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828024024623/ttwo-20240331.htm
2023-03-31,TTWO,USD,0000946581,2023-05-26,2023-05-25 20:05:25,2023,FY,5349900000,3064600000,2285300000,0.4271668629,887600000,839500000,1586500000,2426000000,136900000,3450500000,6515100000,33800000,143900000,1776700000,582500000,0.1088805398,-1165200000,-0.2177984635,-172900000,-1338100000,-0.2501168246,-213400000,-1124700000,-0.2102282286,-7.03,-7.03,159900000,159900000,https://www.sec.gov/Archives/edgar/data/946581/000162828023019851/0001628280-23-019851-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828023019851/ttwo-20230331.htm
2022-03-31,TTWO,USD,0000946581,2022-05-17,2022-05-16 20:16:44,2022,FY,3504800000,1535400000,1969400000,0.5619150879,406600000,510900000,516400000,1027300000,61900000,1495800000,3031200000,17600000,24500000,257100000,747000000,0.2131362703,473600000,0.135128966,-8200000,465400000,0.1327893175,47400000,418000000,0.119265008,3.62,3.58,115485000,116775000,https://www.sec.gov/Archives/edgar/data/946581/000162828022014580/0001628280-22-014580-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828022014580/ttwo-20220331.htm
2021-03-31,TTWO,USD,0000946581,2021-05-19,2021-05-18 19:20:44,2021,FY,3372800000,1535100000,1837700000,0.544858871,317300000,390400000,445000000,835400000,55600000,1208300000,2743400000,18700000,10600000,202400000,890800000,0.2641129032,629400000,0.1866105313,48400000,677800000,0.2009606262,88900000,588900000,0.174602704,5.14,5.09,114602000,115744000,https://www.sec.gov/Archives/edgar/data/946581/000162828021010627/0001628280-21-010627-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828021010627/ttwo-20210331.htm
2020-03-31,TTWO,USD,0000946581,2020-05-22,2020-05-22 16:30:38,2020,FY,3088970000,1542450000,1546520000,0.5006587957,296398000,318235000,458424000,776659000,48196000,1121253000,2663703000,47341000,5247000,236543000,700229000,0.2266868892,425267000,0.1376727518,33172000,458439000,0.1484116065,53980000,404459000,0.1309365258,3.58,3.54,113096000,114136000,https://www.sec.gov/Archives/edgar/data/946581/000162828020008291/0001628280-20-008291-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828020008291/ttwo-20200331.htm
2019-03-31,TTWO,USD,0000946581,2019-05-14,2019-05-13 19:04:16,2019,FY,2668394000,1523644000,1144750000,0.4290033631,230170000,281234000,391400000,672634000,35274000,938078000,2461722000,38019000,8032000,264826000,505643000,0.1894933807,206672000,0.0774518306,26113000,232785000,0.0872378667,-101052000,333837000,0.1251078364,2.95,2.9,113176000,115198000,https://www.sec.gov/Archives/edgar/data/946581/000162828019006691/0001628280-19-006691-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828019006691/ttwo10k03312019.htm
2018-03-31,TTWO,USD,0000946581,2018-05-17,2018-05-16 18:45:03,2018,FY,1792892000,898311000,894581000,0.4989597812,196373000,247828000,256092000,503920000,58711000,759004000,1657315000,21264000,22269000,144919000,303813000,0.1694541556,135577000,0.0756191672,1048000,136625000,0.0762036977,-36908000,173533000,0.0967894329,1.58,1.54,110109000,112763000,https://www.sec.gov/Archives/edgar/data/946581/000162828018006877/0001628280-18-006877-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828018006877/ttwo10k03312018.htm
2017-03-31,TTWO,USD,0000946581,2017-05-24,2017-05-23 20:18:26,2017,FY,1779748000,1022959000,756789000,0.4252225596,137915000,211409000,285453000,496862000,30707000,665484000,1688443000,0,21700000,259356000,350661000,0.1970284557,91305000,0.0513022068,-14340000,76965000,0.0432448864,9662000,67303000,0.0378160279,0.73,0.72,90180000,92332000,https://www.sec.gov/Archives/edgar/data/946581/000162828017005833/0001628280-17-005833-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000162828017005833/ttwo10k03312017.htm
2016-03-31,TTWO,USD,0000946581,2016-05-19,2016-05-18 18:19:21,2016,FY,1413698000,813873000,599825000,0.424295005,119807000,192452000,198309000,390761000,100085000,610653000,1424526000,0,29239000,163432000,223889000,0.1583711656,-10828000,-0.0076593445,-27522000,-38350000,-0.0271274346,-30048000,-8302000,-0.0058725414,-0.1,-0.0995,83020000,83417000,https://www.sec.gov/Archives/edgar/data/946581/000104746916013278/0001047469-16-013278-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000104746916013278/a2228643z10-k.htm
2015-03-31,TTWO,USD,0000946581,2015-05-22,2015-05-21 20:45:45,2015,FY,1082938000,794867000,288071000,0.266008765,115043000,175093000,235341000,410434000,21057000,546534000,1341401000,0,29901000,154854000,-103609000,-0.0956739906,-258463000,-0.2386683263,-14417000,-272880000,-0.2519811845,6590000,-279470000,-0.2580664821,-3.48,-3.48,80307471,80367000,https://www.sec.gov/Archives/edgar/data/946581/000104746915004959/0001047469-15-004959-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000104746915004959/a2224758z10-k.htm
2014-03-31,TTWO,USD,0000946581,2014-05-14,2014-05-13 19:07:23,2014,FY,2350568000,1414327000,936241000,0.3983041546,105256000,161374000,240996000,402370000,13359000,520985000,1935312000,0,33961000,282450000,697706000,0.2968244271,415256000,0.1766619813,-39106000,376150000,0.1600251514,14459000,361605000,0.1538372853,3.79,3.2,84519000,113882000,https://www.sec.gov/Archives/edgar/data/946581/000104746914004898/0001047469-14-004898-index.htm,https://www.sec.gov/Archives/edgar/data/946581/000104746914004898/a2220044z10-k.htm
