date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,declarationDate,paymentDate,dividend,adjDividend
2025-03-07,176.45,179.92,173.33,179.29,178.62,1285300,1285300,2.84,1.61,177.2475,"March 07, 25",0.0161,,,,,
2025-03-06,177.23,180.69,176.67,177.59,176.93,1020200,1020200,0.36,0.20313,178.045,"March 06, 25",0.0020313,,,,,
2025-03-05,179,181.16,177.34,179.89,179.22,1188803,1188803,0.89,0.49721,179.3475,"March 05, 25",0.0049721,,,,,
2025-03-04,179.15,180.04,172.58,177.65,176.99,1501036,1501036,-1.5,-0.83729,177.355,"March 04, 25",-0.0083729,,,,,
2025-03-03,187.1,187.65,180.09,181.65,180.98,1341900,1341900,-5.45,-2.91,184.1225,"March 03, 25",-0.0291,,,,,
2025-02-28,182.15,185.69,181.38,185.36,184.67,1676353,1676353,3.21,1.76,183.645,"February 28, 25",0.0176,,,,,
2025-02-27,183,184.63,180.82,181.19,180.52,1130400,1130400,-1.81,-0.98907,182.41,"February 27, 25",-0.0098907,,,,,
2025-02-26,183.55,185.66,182.42,183,182.32,1490704,1490704,-0.55,-0.29965,183.6575,"February 26, 25",-0.0029965,,,,,
2025-02-25,182.55,183.09,180.05,182.05,181.37,1829200,1829200,-0.5,-0.2739,181.935,"February 25, 25",-0.002739,,,,,
2025-02-24,185.84,186.13,181.2,182,181.32,2036300,2036300,-3.84,-2.07,183.7925,"February 24, 25",-0.0207,,,,,
2025-02-21,192.31,192.34,183.54,184.63,183.95,1381625,1381625,-7.68,-3.99,188.205,"February 21, 25",-0.0399,2025-02-21,2025-02-07,2025-03-07,0.25,0.25
2025-02-20,192.57,193.28,190.43,192.11,191.15,1153600,1153600,-0.46,-0.23887,192.0975,"February 20, 25",-0.0023887,,,,,
2025-02-19,187.5,193.69,186.28,193.32,192.35,1591734,1591734,5.82,3.1,190.1975,"February 19, 25",0.031,,,,,
2025-02-18,187.78,188.55,185.03,188.28,187.34,1303300,1303300,0.5,0.26627,187.41,"February 18, 25",0.0026627,,,,,
2025-02-14,195.72,196.21,187.31,188.19,187.25,1949404,1949404,-7.53,-3.85,191.8575,"February 14, 25",-0.0385,,,,,
2025-02-13,190.64,197.97,190.24,196.48,195.5,1879439,1879439,5.84,3.06,193.8325,"February 13, 25",0.0306,,,,,
2025-02-12,192,192.99,183.35,189.27,188.32,4113514,4113514,-2.73,-1.42,189.4025,"February 12, 25",-0.0142,,,,,
2025-02-11,207.97,209.39,206.39,208.12,207.08,1431417,1431417,0.15,0.07212579,207.9675,"February 11, 25",0.0007212579,,,,,
2025-02-10,207.6,209.06,206.55,208.37,207.33,1140300,1140300,0.77,0.37091,207.895,"February 10, 25",0.0037091,,,,,
2025-02-07,208.72,209.15,206.36,206.8,205.77,523851,523851,-1.92,-0.91989,207.7575,"February 07, 25",-0.0091989,,,,,
2025-02-06,208.47,208.88,205.62,207.49,206.45,762108,762108,-0.98,-0.47009,207.615,"February 06, 25",-0.0047009,,,,,
2025-02-05,207.27,207.76,205.04,207.24,206.2,691239,691239,-0.03,-0.01447387,206.8275,"February 05, 25",-0.0001447387,,,,,
2025-02-04,205.87,208.49,204.63,206.09,205.06,1030018,1030018,0.22,0.10686,206.27,"February 04, 25",0.0010686,,,,,
2025-02-03,203.72,207.08,201.75,204.64,203.62,912000,912000,0.92,0.4516,204.2975,"February 03, 25",0.004516,,,,,
2025-01-31,210.22,210.83,206.99,207.92,206.88,783739,783739,-2.3,-1.09,208.99,"January 31, 25",-0.0109,,,,,
2025-01-30,208.17,210.88,206.83,209.86,208.81,547270,547270,1.69,0.81184,208.935,"January 30, 25",0.0081184,,,,,
2025-01-29,205.56,207.82,204.8,206.81,205.78,760200,760200,1.25,0.60809,206.2475,"January 29, 25",0.0060809,,,,,
2025-01-28,204.08,205.84,203.14,205.06,204.03,724437,724437,0.98,0.4802,204.53,"January 28, 25",0.004802,,,,,
2025-01-27,205.41,207.12,203.83,204.33,203.31,1035563,1035563,-1.08,-0.52578,205.1725,"January 27, 25",-0.0052578,,,,,
2025-01-24,208.99,209.92,208.15,208.86,207.82,536041,536041,-0.13,-0.06220393,208.98,"January 24, 25",-0.0006220393,,,,,
2025-01-23,206.87,209.67,205.74,208.99,207.95,606026,606026,2.12,1.02,207.8175,"January 23, 25",0.0102,,,,,
2025-01-22,206.74,207.7,205.23,206.98,205.95,917068,917068,0.24,0.11609,206.6625,"January 22, 25",0.0011609,,,,,
2025-01-21,202.7,205.71,202.7,205.65,204.62,927049,927049,2.95,1.46,204.19,"January 21, 25",0.0146,,,,,
2025-01-17,199.54,202.61,196.84,201.69,200.68,944684,944684,2.15,1.08,200.17,"January 17, 25",0.0108,,,,,
2025-01-16,201.12,201.78,198.72,199.35,198.35,939750,939750,-1.77,-0.88007,200.2425,"January 16, 25",-0.0088007,,,,,
2025-01-15,201,202.26,199.75,200.29,199.29,1221600,1221600,-0.71,-0.35323,200.825,"January 15, 25",-0.0035323,,,,,
2025-01-14,193.27,199.25,193.2,198.1,197.11,1258664,1258664,4.83,2.5,195.955,"January 14, 25",0.025,,,,,
2025-01-13,187.25,191.96,187.25,191.84,190.88,992509,992509,4.59,2.45,189.575,"January 13, 25",0.0245,,,,,
2025-01-10,189.25,190.33,187.07,188.87,187.93,761349,761349,-0.38,-0.20079,188.88,"January 10, 25",-0.0020079,,,,,
2025-01-08,189.03,191.71,186.9,191.27,190.31,946719,946719,2.24,1.18,189.7275,"January 08, 25",0.0118,,,,,
2025-01-07,192,192.78,188.44,189.14,188.19,1062246,1062246,-2.86,-1.49,190.59,"January 07, 25",-0.0149,,,,,
2025-01-06,191.46,193.36,190.85,192.23,191.27,976100,976100,0.77,0.40217,191.975,"January 06, 25",0.0040217,,,,,
2025-01-03,189.46,191.6,189.46,190.45,189.5,822200,822200,0.99,0.52254,190.2425,"January 03, 25",0.0052254,,,,,
2025-01-02,191.56,191.56,187.73,188.97,188.03,1059355,1059355,-2.59,-1.35,189.955,"January 02, 25",-0.0135,,,,,
2024-12-31,191.33,192.44,189.22,189.59,188.64,559441,559441,-1.74,-0.90942,190.645,"December 31, 24",-0.0090942,,,,,
2024-12-30,190,191.95,188.13,190.95,190,674000,674000,0.95,0.5,190.2575,"December 30, 24",0.005,,,,,
2024-12-27,192.1,193.74,190.31,192,191.04,664900,664900,-0.1,-0.05205622,192.0375,"December 27, 24",-0.0005205622,,,,,
2024-12-26,193.36,194.11,192.14,193.86,192.89,595624,595624,0.5,0.25859,193.3675,"December 26, 24",0.0025859,,,,,
2024-12-24,191.62,194.26,190.82,194.16,193.19,321609,321609,2.54,1.33,192.715,"December 24, 24",0.0133,,,,,
2024-12-23,192.09,192.98,190.1,191.45,190.49,785202,785202,-0.64,-0.33318,191.655,"December 23, 24",-0.0033318,,,,,
2024-12-20,188.91,194.23,188.62,193.03,192.06,4334889,4334889,4.12,2.18,191.1975,"December 20, 24",0.0218,,,,,
2024-12-19,192.19,193.37,189.08,189.56,188.61,1157604,1157604,-2.63,-1.37,191.05,"December 19, 24",-0.0137,,,,,
2024-12-18,198.4,198.83,190.08,190.27,189.32,1404499,1404499,-8.13,-4.1,194.395,"December 18, 24",-0.041,,,,,
2024-12-17,201.16,203.22,197.46,198.19,197.2,1187200,1187200,-2.97,-1.48,200.0075,"December 17, 24",-0.0148,,,,,
2024-12-16,199.75,202.8,198.76,202.3,201.29,1288994,1288994,2.55,1.28,200.9025,"December 16, 24",0.0128,,,,,
2024-12-13,201.83,203.71,199.31,199.68,198.68,840057,840057,-2.15,-1.07,201.1325,"December 13, 24",-0.0107,,,,,
2024-12-12,204.01,204.31,201.61,201.97,200.96,1210100,1210100,-2.04,-0.99995,202.975,"December 12, 24",-0.0099995,,,,,
2024-12-11,204.66,206.05,203.59,203.85,202.83,1123207,1123207,-0.81,-0.39578,204.5375,"December 11, 24",-0.0039578,,,,,
2024-12-10,201.9,205.98,199.82,202.87,201.86,1285316,1285316,0.97,0.48044,202.6425,"December 10, 24",0.0048044,,,,,
2024-12-09,205.59,207.51,202.24,202.69,201.68,3422180,3422180,-2.9,-1.41,204.5075,"December 09, 24",-0.0141,,,,,
2024-12-06,203,205.53,202.21,205.41,204.38,1990143,1990143,2.41,1.19,204.0375,"December 06, 24",0.0119,,,,,
2024-12-05,202.45,203.76,202.05,202.93,201.92,1156345,1156345,0.48,0.2371,202.7975,"December 05, 24",0.002371,,,,,
2024-12-04,200.33,202.88,199.09,202.7,201.69,897400,897400,2.37,1.18,201.25,"December 04, 24",0.0118,,,,,
2024-12-03,200.15,200.6,197.84,200.35,199.35,1734580,1734580,0.2,0.09992506,199.735,"December 03, 24",0.0009992506,,,,,
2024-12-02,200.95,201.43,199.15,199.78,198.78,721617,721617,-1.17,-0.58223,200.3275,"December 02, 24",-0.0058223,,,,,
2024-11-29,200.05,202,199.66,200.62,199.62,721000,721000,0.57,0.28493,200.5825,"November 29, 24",0.0028493,,,,,
2024-11-27,201.31,203.04,198.79,200.04,199.04,606300,606300,-1.27,-0.63087,200.795,"November 27, 24",-0.0063087,,,,,
2024-11-26,198.14,202.13,197.89,201.71,200.7,733700,733700,3.57,1.8,199.9675,"November 26, 24",0.018,,,,,
2024-11-25,199.22,200.45,197.48,199.28,198.28,1113996,1113996,0.06,0.03011746,199.1075,"November 25, 24",0.0003011746,,,,,
2024-11-22,198.55,199.34,198.01,199.15,198.15,519100,519100,0.6,0.30219,198.7625,"November 22, 24",0.0030219,,,,,
2024-11-21,195.57,198.59,193.87,198.03,197.04,693291,693291,2.46,1.26,196.515,"November 21, 24",0.0126,,,,,
2024-11-20,196.49,197.34,193.33,194.43,193.46,877300,877300,-2.06,-1.05,195.3975,"November 20, 24",-0.0105,,,,,
2024-11-19,193.45,196.2,192.89,196.12,195.14,614100,614100,2.67,1.38,194.665,"November 19, 24",0.0138,,,,,
2024-11-18,195.18,196.5,194.31,195.46,194.48,661100,661100,0.28,0.14346,195.3625,"November 18, 24",0.0014346,,,,,
2024-11-15,195.39,196.98,194.63,195.17,194.19,945432,945432,-0.22,-0.1126,195.5425,"November 15, 24",-0.001126,,,,,
2024-11-14,198.84,199.44,195.59,196.71,195.73,716813,716813,-2.13,-1.07,197.645,"November 14, 24",-0.0107,,,,,
2024-11-13,200.4,200.47,198.28,198.84,197.85,876800,876800,-1.56,-0.77844,199.4975,"November 13, 24",-0.0077844,2024-11-13,2024-10-17,2024-11-27,0.2,0.2
2024-11-12,201.66,201.76,198.37,199.28,198.08,650629,650629,-2.38,-1.18,200.2675,"November 12, 24",-0.0118,,,,,
2024-11-11,202.28,202.84,200.8,201.17,199.96,736732,736732,-1.11,-0.54874,201.7725,"November 11, 24",-0.0054874,,,,,
2024-11-08,198.11,202.33,198.11,200.69,199.48,746298,746298,2.58,1.3,199.81,"November 08, 24",0.013,,,,,
2024-11-07,200.85,201.38,198.53,198.72,197.52,689500,689500,-2.13,-1.06,199.87,"November 07, 24",-0.0106,,,,,
2024-11-06,200.94,202.19,197.74,200.4,199.19,1462964,1462964,-0.54,-0.26874,200.3175,"November 06, 24",-0.0026874,,,,,
2024-11-05,189.06,193,188.3,192.7,191.54,1212313,1212313,3.64,1.93,190.765,"November 05, 24",0.0193,,,,,
2024-11-04,186.87,189.09,186.7,188.8,187.66,681100,681100,1.93,1.03,187.865,"November 04, 24",0.0103,,,,,
2024-11-01,188.15,189.3,186.69,186.84,185.72,771100,771100,-1.31,-0.69625,187.745,"November 01, 24",-0.0069625,,,,,
2024-10-31,188.24,189.37,186.85,187.98,186.85,896562,896562,-0.26,-0.13812,188.11,"October 31, 24",-0.0013812,,,,,
2024-10-30,188.67,189.91,187.6,189.33,188.19,884229,884229,0.66,0.34982,188.8775,"October 30, 24",0.0034982,,,,,
2024-10-29,190.18,191.89,189.79,190.09,188.95,1035400,1035400,-0.09,-0.04732359,190.4875,"October 29, 24",-0.0004732359,,,,,
2024-10-28,189.3,192.37,189.3,190.85,189.7,916111,916111,1.55,0.81881,190.455,"October 28, 24",0.0081881,,,,,
2024-10-25,190,190.97,188.21,188.76,187.62,1147100,1147100,-1.24,-0.65263,189.485,"October 25, 24",-0.0065263,,,,,
2024-10-24,188.86,189.27,186.34,189.08,187.94,1397203,1397203,0.22,0.11649,188.3875,"October 24, 24",0.0011649,,,,,
2024-10-23,187.29,189.61,185.28,187.34,186.21,1910836,1910836,0.055,0.02669657,187.38,"October 23, 24",0.0002669657,,,,,
2024-10-22,189.68,190.15,187.86,189.71,188.57,899377,899377,0.03,0.01581611,189.35,"October 22, 24",0.0001581611,,,,,
2024-10-21,191.5,192.48,189.71,189.97,188.83,1037031,1037031,-1.53,-0.79896,190.915,"October 21, 24",-0.0079896,,,,,
2024-10-18,190.29,191.43,189.37,191.15,190,733847,733847,0.86,0.45194,190.56,"October 18, 24",0.0045194,,,,,
2024-10-17,190.3,191,189.64,189.99,188.85,674638,674638,-0.31,-0.1629,190.2325,"October 17, 24",-0.001629,,,,,
2024-10-16,187.25,190.52,187.25,189.77,188.63,521200,521200,2.52,1.35,188.6975,"October 16, 24",0.0135,,,,,
2024-10-15,188.71,189.92,187.1,187.25,186.12,846799,846799,-1.46,-0.77367,188.245,"October 15, 24",-0.0077367,,,,,
2024-10-14,187.33,189.19,186.71,188.37,187.24,621500,621500,1.04,0.55517,187.9,"October 14, 24",0.0055517,,,,,
2024-10-11,184.5,188.04,183.7,187.95,186.82,705700,705700,3.45,1.87,186.0475,"October 11, 24",0.0187,,,,,
2024-10-10,183.52,184.17,182.5,184.01,182.9,999438,999438,0.49,0.267,183.55,"October 10, 24",0.00267,,,,,
2024-10-09,181.89,184.43,181.8,184.22,183.11,1265849,1265849,2.33,1.28,183.085,"October 09, 24",0.0128,,,,,
2024-10-08,182.45,182.8,180.92,181.99,180.89,899969,899969,-0.46,-0.25212,182.04,"October 08, 24",-0.0025212,,,,,
2024-10-07,182.47,184.4,181.34,182.05,180.95,738811,738811,-0.42,-0.23017,182.565,"October 07, 24",-0.0023017,,,,,
2024-10-04,182.34,183.41,180.94,183.3,182.2,610607,610607,0.96,0.52649,182.4975,"October 04, 24",0.0052649,,,,,
2024-10-03,180.49,181.55,179.04,180.35,179.26,475948,475948,-0.14,-0.07756662,180.3575,"October 03, 24",-0.0007756662,,,,,
2024-10-02,180.03,181.95,179.17,181.22,180.13,551657,551657,1.19,0.661,180.5925,"October 02, 24",0.00661,,,,,
2024-10-01,181.7,182.21,179.3,181.45,180.36,745093,745093,-0.25,-0.13759,181.165,"October 01, 24",-0.0013759,,,,,
2024-09-30,182.72,183,180.2,181.77,180.68,1359404,1359404,-0.95,-0.51992,181.9225,"September 30, 24",-0.0051992,,,,,
2024-09-27,182.5,183.71,181.21,182.27,181.17,1229970,1229970,-0.23,-0.12603,182.4225,"September 27, 24",-0.0012603,,,,,
2024-09-26,183.26,184.11,181.21,182.27,181.17,1074190,1074190,-0.99,-0.54022,182.7125,"September 26, 24",-0.0054022,,,,,
2024-09-25,181.49,182.14,180.37,181.86,180.77,1092712,1092712,0.37,0.20387,181.465,"September 25, 24",0.0020387,,,,,
2024-09-24,180.28,180.79,178.83,180.62,179.53,1138100,1138100,0.34,0.1886,180.13,"September 24, 24",0.001886,,,,,
2024-09-23,179.23,180.73,178,179.32,178.24,990218,990218,0.09,0.05021481,179.32,"September 23, 24",0.0005021481,,,,,
2024-09-20,177.78,179.28,176.65,179.22,178.14,1828009,1828009,1.44,0.80999,178.2325,"September 20, 24",0.0080999,,,,,
2024-09-19,176.7,178.96,175.56,178.24,177.17,1155100,1155100,1.54,0.87153,177.365,"September 19, 24",0.0087153,,,,,
2024-09-18,174.39,175.77,171.86,173.72,172.67,1553520,1553520,-0.67,-0.3842,173.935,"September 18, 24",-0.003842,,,,,
2024-09-17,170.84,174.5,170.4,174.13,173.08,1341100,1341100,3.29,1.93,172.4675,"September 17, 24",0.0193,,,,,
2024-09-16,169.95,170.97,169.32,170.19,169.17,1513900,1513900,0.24,0.14122,170.1075,"September 16, 24",0.0014122,,,,,
2024-09-13,167.8,172,167.8,168.98,167.96,1002100,1002100,1.18,0.70322,169.145,"September 13, 24",0.0070322,,,,,
2024-09-12,164.83,167.82,164.16,167.73,166.72,863807,863807,2.9,1.76,166.135,"September 12, 24",0.0176,,,,,
2024-09-11,163.57,164.94,159.39,164.79,163.8,730400,730400,1.22,0.74586,163.1725,"September 11, 24",0.0074586,,,,,
2024-09-10,163.36,164.6,162.01,163.98,162.99,839739,839739,0.62,0.37953,163.4875,"September 10, 24",0.0037953,,,,,
2024-09-09,162.34,164.46,161.72,162.72,161.74,991100,991100,0.38,0.23408,162.81,"September 09, 24",0.0023408,,,,,
2024-09-06,163.57,165.11,160.76,160.87,159.9,746945,746945,-2.7,-1.65,162.5775,"September 06, 24",-0.0165,,,,,
2024-09-05,163.72,164.27,162.01,163.55,162.57,639808,639808,-0.17,-0.10384,163.3875,"September 05, 24",-0.0010384,,,,,
2024-09-04,163.51,164.86,162.92,164.04,163.05,871953,871953,0.53,0.32414,163.8325,"September 04, 24",0.0032414,,,,,
2024-09-03,168.76,168.76,163.52,164.12,163.13,817558,817558,-4.64,-2.75,166.29,"September 03, 24",-0.0275,,,,,
2024-08-30,168.28,169.93,166.14,169.57,168.55,891811,891811,1.29,0.76658,168.48,"August 30, 24",0.0076658,,,,,
2024-08-29,166.32,169.52,165.61,167.87,166.86,1055023,1055023,1.55,0.93194,167.33,"August 29, 24",0.0093194,,,,,
2024-08-28,165.39,165.92,164.04,165.53,164.53,500705,500705,0.14,0.08464841,165.22,"August 28, 24",0.0008464841,,,,,
2024-08-27,164.43,165.53,164.32,164.81,163.82,676000,676000,0.38,0.2311,164.7725,"August 27, 24",0.002311,,,,,
2024-08-26,166.74,167.5,163.48,165.23,164.24,1866319,1866319,-1.51,-0.9056,165.7375,"August 26, 24",-0.009056,,,,,
2024-08-23,163.92,166.39,163.57,166.32,165.32,683002,683002,2.4,1.46,165.05,"August 23, 24",0.0146,,,,,
2024-08-22,161.14,163.35,160.36,163.23,162.25,2214520,2214520,2.09,1.3,162.02,"August 22, 24",0.013,,,,,
2024-08-21,160.76,161.99,159.92,161.46,160.49,486200,486200,0.7,0.43543,161.0325,"August 21, 24",0.0043543,,,,,
2024-08-20,161.28,161.64,158.69,160.13,159.17,1068400,1068400,-1.15,-0.71305,160.435,"August 20, 24",-0.0071305,,,,,
2024-08-19,159.27,160.97,158.69,160.97,160,683705,683705,1.7,1.07,159.975,"August 19, 24",0.0107,,,,,
2024-08-16,158.65,159.76,158.24,159.31,158.35,1268218,1268218,0.66,0.41601,158.99,"August 16, 24",0.0041601,,,,,
2024-08-15,157.99,159.81,156.43,158.28,157.33,1680050,1680050,0.29,0.18356,158.1275,"August 15, 24",0.0018356,,,,,
2024-08-14,156.25,156.77,154.91,156.08,155.14,856900,856900,-0.17,-0.1088,156.0025,"August 14, 24",-0.001088,2024-08-14,2024-07-18,2024-08-28,0.2,0.2
2024-08-13,156.48,157.04,154.21,156.25,155.11,1241700,1241700,-0.23,-0.14698,155.995,"August 13, 24",-0.0014698,,,,,
2024-08-12,155.19,155.8,153.2,155.41,154.28,1780500,1780500,0.22,0.14176,154.9,"August 12, 24",0.0014176,,,,,
2024-08-09,155.09,155.67,153.1,155.07,153.94,952751,952751,-0.02,-0.01289574,154.7325,"August 09, 24",-0.0001289574,,,,,
2024-08-08,155.19,156.65,154.71,155.03,153.9,2963842,2963842,-0.16,-0.1031,155.395,"August 08, 24",-0.001031,,,,,
2024-08-07,153.73,155.58,152.91,153.19,152.07,1617731,1617731,-0.54,-0.35127,153.8525,"August 07, 24",-0.0035127,,,,,
2024-08-06,150.48,153.92,149.94,151.54,150.43,1508636,1508636,1.06,0.70441,151.47,"August 06, 24",0.0070441,,,,,
2024-08-05,150.04,151.91,147.66,150.01,148.91,1358900,1358900,-0.03,-0.01999467,149.905,"August 05, 24",-0.0001999467,,,,,
2024-08-02,155.02,155.02,151.06,153.14,152.02,1464847,1464847,-1.88,-1.21,153.56,"August 02, 24",-0.0121,,,,,
2024-08-01,160.94,161.75,156.14,156.71,155.57,1084600,1084600,-4.23,-2.63,158.885,"August 01, 24",-0.0263,,,,,
2024-07-31,161.59,162.96,160.4,161.15,159.97,956825,956825,-0.44,-0.27229,161.525,"July 31, 24",-0.0027229,,,,,
2024-07-30,161.41,162.96,158.53,159.38,158.22,1047533,1047533,-2.03,-1.26,160.57,"July 30, 24",-0.0126,,,,,
2024-07-29,160,160.97,159.03,159.96,158.79,1102438,1102438,-0.04,-0.025,159.99,"July 29, 24",-0.00025,,,,,
2024-07-26,160.28,161.14,158.85,159.69,158.52,1061406,1061406,-0.59,-0.36811,159.99,"July 26, 24",-0.0036811,,,,,
2024-07-25,158.53,162.09,157.53,159.13,157.97,1424829,1424829,0.6,0.37848,159.32,"July 25, 24",0.0037848,,,,,
2024-07-24,166.62,168.48,156.41,157.28,156.13,2206523,2206523,-9.34,-5.61,162.1975,"July 24, 24",-0.0561,,,,,
2024-07-23,167.78,169.76,167.52,168.11,166.88,1261251,1261251,0.33,0.19669,168.2925,"July 23, 24",0.0019669,,,,,
2024-07-22,166.05,169.29,165.2,169.16,167.93,1075339,1075339,3.11,1.87,167.425,"July 22, 24",0.0187,,,,,
2024-07-19,166.57,167.45,165.05,165.19,163.98,1185517,1185517,-1.38,-0.82848,166.065,"July 19, 24",-0.0082848,,,,,
2024-07-18,166.35,169.09,165.38,166.1,164.89,983167,983167,-0.25,-0.15029,166.73,"July 18, 24",-0.0015029,,,,,
2024-07-17,167.52,169.29,166.12,166.92,165.7,1880100,1880100,-0.6,-0.35817,167.4625,"July 17, 24",-0.0035817,,,,,
2024-07-16,164.87,168.92,164.31,168.64,167.41,1318133,1318133,3.77,2.29,166.685,"July 16, 24",0.0229,,,,,
2024-07-15,163.15,166.17,162.94,164.16,162.96,1247200,1247200,1.01,0.61906,164.105,"July 15, 24",0.0061906,,,,,
2024-07-12,163.31,164.63,162.49,162.87,161.68,865300,865300,-0.44,-0.26943,163.325,"July 12, 24",-0.0026943,,,,,
2024-07-11,160.83,163.39,160.61,162.57,161.38,836000,836000,1.74,1.08,161.85,"July 11, 24",0.0108,,,,,
2024-07-10,157.54,160.72,157.08,160.57,159.4,965900,965900,3.03,1.92,158.9775,"July 10, 24",0.0192,,,,,
2024-07-09,156.66,158.64,156.3,157.24,156.09,1169400,1169400,0.58,0.37023,157.21,"July 09, 24",0.0037023,,,,,
2024-07-08,157.63,157.98,156,156.72,155.58,975600,975600,-0.91,-0.5773,157.0825,"July 08, 24",-0.005773,,,,,
2024-07-05,158.24,158.37,155.2,156.5,155.36,631314,631314,-1.74,-1.1,157.0775,"July 05, 24",-0.011,,,,,
2024-07-03,155.43,158.2,155.01,158,156.85,797139,797139,2.57,1.65,156.66,"July 03, 24",0.0165,,,,,
2024-07-02,153.75,155.94,152.13,155.48,154.34,1872036,1872036,1.73,1.13,154.325,"July 02, 24",0.0113,,,,,
2024-07-01,159.26,159.97,154.88,155.55,154.41,1313329,1313329,-3.71,-2.33,157.415,"July 01, 24",-0.0233,,,,,
2024-06-28,159.76,160.06,157.04,158.05,156.9,2200912,2200912,-1.71,-1.07,158.7275,"June 28, 24",-0.0107,,,,,
2024-06-27,159.34,159.77,158.24,158.74,157.58,1334100,1334100,-0.6,-0.37655,159.0225,"June 27, 24",-0.0037655,,,,,
2024-06-26,159.63,160.41,158.63,159.35,158.19,663000,663000,-0.28,-0.17541,159.505,"June 26, 24",-0.0017541,,,,,
2024-06-25,161.63,161.63,158.85,160.48,159.31,726349,726349,-1.15,-0.7115,160.6475,"June 25, 24",-0.007115,,,,,
2024-06-24,161.32,164.27,159.99,162.01,160.83,1028900,1028900,0.69,0.42772,161.8975,"June 24, 24",0.0042772,,,,,
2024-06-21,161.26,161.98,159.4,161.03,159.85,1589161,1589161,-0.23,-0.14263,160.9175,"June 21, 24",-0.0014263,,,,,
2024-06-20,163.13,163.13,160.71,161.6,160.42,897500,897500,-1.53,-0.9379,162.1425,"June 20, 24",-0.009379,,,,,
2024-06-18,161.84,163.07,159.55,163.05,161.86,870807,870807,1.21,0.74765,161.8775,"June 18, 24",0.0074765,,,,,
2024-06-17,160,162.11,158.63,161.61,160.43,912500,912500,1.61,1.01,160.5875,"June 17, 24",0.0101,,,,,
2024-06-14,162.16,162.16,158.06,160.32,159.15,659300,659300,-1.84,-1.13,160.675,"June 14, 24",-0.0113,,,,,
2024-06-13,164.07,164.49,162.63,163.43,162.24,537608,537608,-0.64,-0.39008,163.655,"June 13, 24",-0.0039008,,,,,
2024-06-12,163.84,166,163.77,165.17,163.96,580500,580500,1.33,0.81177,164.695,"June 12, 24",0.0081177,,,,,
2024-06-11,163.11,163.43,161.08,162.83,161.64,939425,939425,-0.28,-0.17166,162.6125,"June 11, 24",-0.0017166,,,,,
2024-06-10,162.81,164.54,162.15,163.74,162.54,1357025,1357025,0.93,0.57122,163.31,"June 10, 24",0.0057122,,,,,
2024-06-07,163.92,164.27,162.29,163.17,161.98,906400,906400,-0.75,-0.45754,163.4125,"June 07, 24",-0.0045754,,,,,
2024-06-06,165.59,166.18,163.09,164,162.8,768200,768200,-1.59,-0.9602,164.715,"June 06, 24",-0.009602,,,,,
2024-06-05,165.38,165.97,164.18,165.72,164.51,666000,666000,0.34,0.20559,165.3125,"June 05, 24",0.0020559,,,,,
2024-06-04,165.61,166.13,163.97,164.79,163.59,846004,846004,-0.82,-0.49514,165.125,"June 04, 24",-0.0049514,,,,,
2024-06-03,170,170.14,163.45,165.72,164.51,1060746,1060746,-4.28,-2.52,167.3275,"June 03, 24",-0.0252,,,,,
2024-05-31,169.19,169.95,165.53,169.23,167.99,1967409,1967409,0.04,0.02364206,168.475,"May 31, 24",0.0002364206,,,,,
2024-05-30,167.51,169.17,167.34,169.04,167.81,1122346,1122346,1.53,0.91338,168.265,"May 30, 24",0.0091338,,,,,
2024-05-29,167.97,168.07,166.8,167.49,166.27,2100300,2100300,-0.48,-0.28577,167.5825,"May 29, 24",-0.0028577,,,,,
2024-05-28,169.86,169.95,168.07,168.72,167.49,906200,906200,-1.14,-0.67114,169.15,"May 28, 24",-0.0067114,,,,,
2024-05-24,169.87,170.42,168.91,169.7,168.46,948293,948293,-0.17,-0.10008,169.725,"May 24, 24",-0.0010008,2024-05-28,2024-05-17,2024-06-11,0.2,0.2
2024-05-23,170.71,170.72,168.67,169.48,168.04,1087100,1087100,-1.23,-0.72052,169.895,"May 23, 24",-0.0072052,,,,,
2024-05-22,170.08,170.43,168.92,169.6,168.16,720446,720446,-0.48,-0.28222,169.7575,"May 22, 24",-0.0028222,,,,,
2024-05-21,170.37,170.67,168.77,170.05,168.6,1578414,1578414,-0.32,-0.18783,169.965,"May 21, 24",-0.0018783,,,,,
2024-05-20,168.56,170.83,167.72,170.65,169.2,923100,923100,2.09,1.24,169.44,"May 20, 24",0.0124,,,,,
2024-05-17,166.85,168.5,166,168.32,166.89,1322100,1322100,1.47,0.88103,167.4175,"May 17, 24",0.0088103,,,,,
2024-05-16,168.5,168.62,166.34,166.66,165.24,863137,863137,-1.84,-1.09,167.53,"May 16, 24",-0.0109,,,,,
2024-05-15,166,169.13,166,168.99,167.55,1170200,1170200,2.99,1.8,167.53,"May 15, 24",0.018,,,,,
2024-05-14,164.61,165.54,163.23,165.15,163.75,987541,987541,0.54,0.32805,164.6325,"May 14, 24",0.0032805,,,,,
2024-05-13,168.33,168.43,164.74,164.9,163.5,907200,907200,-3.43,-2.04,166.6,"May 13, 24",-0.0204,,,,,
2024-05-10,168.32,168.58,166.58,168.34,166.91,981928,981928,0.02,0.01188213,167.955,"May 10, 24",0.0001188213,,,,,
