date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,HII,USD,0001501585,2025-02-06,2025-02-06 12:07:09,2024,FY,831000000,0,831000000,2099000000,208000000,90000000,3228000000,3689000000,2618000000,782000000,3400000000,233000000,0,1591000000,8913000000,0,12141000000,598000000,503000000,0,774000000,1116000000,2991000000,2905000000,0,378000000,1201000000,4484000000,0,205000000,7475000000,0,1000000,5097000000,-28000000,-404000000,4666000000,4666000000,12141000000,0,12141000000,233000000,3408000000,2577000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/0001501585-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000006/hii-20241231.htm
2023-12-31,HII,USD,0001501585,2024-02-01,2024-02-01 12:09:56,2023,FY,430000000,0,430000000,2181000000,186000000,83000000,2880000000,3558000000,2618000000,891000000,3509000000,0,0,1268000000,8335000000,0,11215000000,554000000,231000000,0,1063000000,1184000000,3032000000,2442000000,0,367000000,1281000000,4090000000,0,228000000,7122000000,0,1000000,4755000000,-422000000,-241000000,4093000000,4093000000,11215000000,0,11215000000,0,2673000000,2243000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/0001501585-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000007/hii-20231231.htm
2022-12-31,HII,USD,0001501585,2023-02-09,2023-02-09 13:30:13,2022,FY,467000000,0,467000000,2046000000,183000000,50000000,2746000000,3480000000,2618000000,1019000000,3637000000,0,0,994000000,8111000000,0,10857000000,642000000,399000000,0,766000000,1088000000,2895000000,2752000000,0,418000000,1303000000,4473000000,0,246000000,7368000000,0,1000000,4276000000,-599000000,-189000000,3489000000,3489000000,10857000000,0,10857000000,0,3151000000,2684000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/0001501585-23-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158523000010/hii-20221231.htm
2021-12-31,HII,USD,0001501585,2022-02-10,2022-02-10 17:01:54,2021,FY,627000000,0,627000000,1952000000,161000000,50000000,2790000000,3348000000,2628000000,1159000000,3787000000,0,0,702000000,7837000000,0,10627000000,603000000,0,0,651000000,1173000000,2427000000,3492000000,0,313000000,1587000000,5392000000,0,194000000,7819000000,0,1000000,3891000000,-923000000,-161000000,2808000000,2808000000,10627000000,0,10627000000,0,3492000000,2865000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/0001501585-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158522000007/hii-20211231.htm
2020-12-31,HII,USD,0001501585,2021-02-11,2021-02-11 16:07:04,2020,FY,512000000,0,512000000,1617000000,137000000,178000000,2444000000,3170000000,1617000000,512000000,2129000000,0,133000000,281000000,5713000000,0,8157000000,460000000,0,0,585000000,1181000000,2226000000,1843000000,0,0,2187000000,4030000000,0,157000000,6256000000,0,1000000,3533000000,-1547000000,-86000000,1901000000,1901000000,8157000000,0,8157000000,0,1843000000,1331000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/0001501585-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158521000008/hii-20201231.htm
2019-12-31,HII,USD,0001501585,2020-02-13,2020-02-13 16:40:58,2019,FY,75000000,0,75000000,1455000000,136000000,119000000,1785000000,3033000000,1373000000,492000000,1865000000,0,108000000,240000000,5246000000,0,7031000000,497000000,0,0,373000000,1020000000,1890000000,1450000000,0,0,2103000000,3553000000,0,164000000,5443000000,0,1000000,3009000000,-1409000000,-13000000,1588000000,1588000000,7031000000,0,7031000000,0,1450000000,1375000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000011/0001501585-20-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158520000011/hii-20191231.htm
2018-12-31,HII,USD,0001501585,2019-02-14,2019-02-14 14:38:12,2018,FY,240000000,0,240000000,1255000000,128000000,149000000,1745000000,2517000000,1263000000,492000000,1755000000,0,163000000,203000000,4638000000,0,6383000000,562000000,0,0,331000000,936000000,1829000000,1283000000,0,393000000,1755000000,3038000000,0,0,4867000000,0,1000000,2609000000,-1288000000,194000000,1516000000,1516000000,6383000000,0,6383000000,0,1283000000,1043000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158519000005/0001501585-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158519000005/hii201810-k.htm
2017-12-31,HII,USD,0001501585,2018-02-15,2018-02-15 16:16:57,2017,FY,701000000,0,701000000,1188000000,183000000,246000000,2195000000,2215000000,1217000000,508000000,1725000000,0,114000000,125000000,4179000000,0,6374000000,375000000,0,0,146000000,870000000,1391000000,1279000000,0,380000000,1946000000,3225000000,0,0,4616000000,0,1000000,1687000000,-900000000,970000000,1758000000,1758000000,6374000000,0,6374000000,0,1279000000,578000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158518000006/0001501585-18-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158518000006/hii201710-k.htm
2016-12-31,HII,USD,0001501585,2017-02-16,2017-02-16 11:44:26,2016,FY,720000000,0,720000000,1164000000,210000000,96000000,2142000000,1986000000,1234000000,548000000,1782000000,0,314000000,128000000,4210000000,0,6352000000,316000000,0,0,166000000,861000000,1343000000,1278000000,0,595000000,2078000000,3356000000,0,0,4699000000,0,1000000,1323000000,-951000000,1280000000,1653000000,1653000000,6352000000,0,6352000000,0,1278000000,558000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158517000005/0001501585-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158517000005/hii201610-k.htm
2015-12-31,HII,USD,0001501585,2016-02-18,2016-02-18 13:41:56,2015,FY,894000000,0,894000000,1074000000,285000000,62000000,2284000000,1827000000,956000000,495000000,1451000000,0,336000000,126000000,3740000000,0,6024000000,317000000,0,0,125000000,832000000,1274000000,1273000000,0,0,1987000000,3260000000,0,0,4534000000,0,1000000,848000000,-845000000,1486000000,1490000000,1490000000,6024000000,0,6024000000,0,1273000000,379000000,https://www.sec.gov/Archives/edgar/data/1501585/000150158516000038/0001501585-16-000038-index.htm,https://www.sec.gov/Archives/edgar/data/1501585/000150158516000038/hii201510-k.htm
