symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
VRSK,2028-12-31,3691139554,3810279851,3750709703,2148433520,2217779315,2183106418,1660588263,1714187694,1687387979,1324795280,1405523865,1365159572.5,519506988,536275310,527891149,9.55713,9.83971,9.27455,2,2
VRSK,2027-12-31,3520628809,3534913116,3527770963,2049187476,2057501679,2053344577,1583878039,1590304334,1587091187,1170340224,1293532880,1231936552,495508566,497519001,496513784,8.5367,9.05569,8.19325,14,9
VRSK,2026-12-31,3220426013,3427876768,3309333480,1874453971,1995201006,1926202701,1448821309,1542150288,1488819443,1057365057,1147874034,1102619545.5,453256723,482454242,465769945,7.65378,8.03597,7.40234,12,11
VRSK,2025-12-31,3057653404,3185464766,3067645736,1779711921,1854104723,1785527973,1375592356,1433092768,1380087756,983929984,1006778991,995354487.5,430347400,448336125,431753764,6.93823,7.0482,6.88824,12,11
VRSK,2024-12-31,2869901693,2990509685,2879901351,1670430745,1740630815,1676251062,1291125680,1345385405,1295624376,942465808,958221281,950343544.5,403922410,420897302,405329805,6.6481,6.70826,6.59796,10,12
VRSK,2023-12-31,2712721118,2882202433,2775600000,1578943547,1677590410,1615542298,1220412499,1296659598,1248700764,864711194,935433697,897600000,381800134,405653669,390649981,6.23731,6.54873,6.05362,5,10
VRSK,2022-12-30,2836485031,2972642906,2890681785,1539117731,2308676599,1923897165,1202265950,1803398926,1502832438,859894764,1289842149,1074868457,383086181,574629274,478857728,5.51833,5.72173,5.38383,6,9
VRSK,2021-12-30,2945381065,3086766203,3001658497,1125836127,1688754192,1407295160,812337725,1218506588,1015422157,537749215,806623824,672186520,343694038,515541058,429617548,5.26759,5.46175,5.1392,6,6
VRSK,2020-12-30,2735263606,2866562617,2787526321,746357743,1145420462,945889103,788390858,1182586286,985488572,541080084,811620126,676350105,408900179,613350270,511125225,5.0812,5.26849,4.95735,11,6
VRSK,2019-12-30,2550582906,2673016815,2599316925,814179848,1221269771,1017724810,556544500,834816750,695680625,359208634,538812951,449010793,747618166,1121427249,934522708,4.36791,4.52891,4.26145,6,11
VRSK,2018-12-30,2349412251,2462189501,2394302500,906613009,1359919513,1133266261,660360627,990540941,825450784,473630130,710445194,592037663,534000208,801000313,667500261,4.15329,4.30638,4.05206,7,6
VRSK,2017-12-30,2092039595,2192462359,2132012221,812166659,1218249989,1015208324,620967771,931451658,776209715,429580067,644370103,536975085,434521145,651781718,543151432,3.17934,3.29653,3.10185,7,6
VRSK,2016-12-30,1956691369,2050617103,1994077895,893839567,1340759351,1117299459,597312350,895968527,746640439,466547969,699821955,583184962,399502836,599254254,499378545,3.08849,3.20233,3.01321,12,13
VRSK,2015-12-30,2034741580,2132413906,2073619412,746650602,1119975906,933313254,524670364,787005548,655837956,358185342,537278013,447731678,374358974,561538463,467948719,3.00618,3.11699,2.93291,9,8
VRSK,2014-12-30,1135262120,1702893181,1419077651,658436313,987654471,823045392,521587996,782381994,651984995,316302153,474453230,395377692,292037787,438056680,365047234,2.35,2.82,1.88,14,14
VRSK,2013-12-30,1187213231,1780819846,1484016539,593400766,890101149,741750958,482317675,723476513,602897094,273590202,410385303,341987753,281792955,422689432,352241194,2.17,2.61,1.73,18,18
VRSK,2012-12-30,1051470537,1577205807,1314338172,511224602,766836906,639030755,434789973,652184963,543487469,240972960,361459441,301216201,247157836,370736754,308947295,1.79,2.15,1.43,11,11
VRSK,2011-12-30,982292828,1473439241,1227866035,433444834,650167250,541806042,375197705,562796558,468997132,206439921,309659882,258049902,211020387,316530581,263775484,1.48,1.77,1.19,10,10
VRSK,2010-12-30,872606432,1308909649,1090758041,389359878,584039817,486699848,336970368,505455553,421212961,185375048,278062573,231718811,179362548,269043822,224203185,1.29,1.55,1.03,14,14
