symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
DD,2028-12-31,7661791666,7682874999,7672333333,1316609567,1320232547,1318421057,607296441,608967568,608132005,1158588968,1185448484,1172018726,920635359,923168717,921902038,2.79,2.81847,2.75461,4,1
DD,2027-12-31,7334044171,7334224796,7334134484,1260289126,1260320165,1260304645,581318197,581332514,581325356,780747163,1270628397,1025687780,881253456,881275160,881264308,2.43863,3.02099,1.85627,12,2
DD,2026-12-31,7002065116,7102381235,7052223176,1203241529,1220479947,1211860738,555004548,562955903,558980225,862049144,916188776,889118960,841363092,853417005,847390049,2.11888,2.17829,2.04957,11,6
DD,2025-12-31,6834992422,6898738410,6844999732,1174531599,1185485770,1176251264,541761869,546814565,542555078,419388672,983774990,701581831,821287758,828947430,822490229,1.75556,2.33898,0.99712,8,4
DD,2024-12-31,12325672831,12425556727,12365626390,2118055343,2135219487,2124921000,976969561,984886656,980136399,682680067,693237127,687958597,1481043955,1493045932,1485844746,1.63566,1.64821,1.62311,9,11
DD,2023-12-31,11940331424,12152664867,12058000000,2051837909,2088325490,2072058189,946426253,963256434,955753015,306709932,313822278,310266105,1434741610,1460255443,1448880581,0.73859,0.74613,0.72922,5,8
DD,2022-12-30,12665219444,13474371660,13030575292,7496135613,11244203421,9370169517,2078408770,3117613154,2598010962,5283560946,7925341422,6604451184,1614323538,2421485308,2017904423,1.3807,1.47573,1.31362,18,20
DD,2021-12-30,16227774425,16661098141,16401799615,6240337687,9360506532,7800422110,1823486204,2735229305,2279357755,4283709857,6425564787,5354637322,1423646854,2135470280,1779558568,1.75616,1.80517,1.73982,18,13
DD,2020-12-30,20162010055,20489134581,20301482709,3464658985,3520872375,3488626099,1598101003,1624029868,1609156021,569517637,581555209,574648957,2422652583,2461959630,2439411516,1.36626,1.38268,1.35406,11,10
DD,2019-12-30,21399071765,21746267367,21547101913,3677236846,3736899269,3702674488,1696154201,1723673959,1707887512,661284145,675260683,667244047,2571297025,2613015798,2589084221,1.58641,1.60547,1.57224,8,8
DD,2018-12-30,86151902554,87549699709,86747866667,14804424882,15044623674,14906835922,6828656546,6939450114,6875894437,1024421774,1046074262,1033653944,10351950460,10519908757,10423561077,2.45757,2.4871,2.43562,9,5
DD,2017-12-30,78406588181,79678719180,78948973333,13473462693,13692066894,13566666673,6214739846,6315572740,6257730910,820275151,837612283,827665093,9421279072,9574137415,9486451681,1.96782,1.99147,1.95025,17,5
DD,2016-12-30,47210014281,47975987193,47536594118,8112613760,8244239273,8168733549,3742006427,3802719722,3767892118,902679104,921757520,910813508,5672721258,5764760010,5711962855,2.16551,2.19153,2.14617,8,12
DD,2015-12-30,48175463794,48957100929,48508722222,8278517522,8412834791,8335784967,3818530832,3880485721,3844945888,1940585314,1981602226,1958073862,5788728975,5882649929,5828773067,4.65543,4.71137,4.61385,15,8
