symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
AOS,-0.03659251,1.11786,0.38953403,-6.89162,0.34528357,-0.03659251,-0.87808418,15.01347,25.84301,82.70465,6223.61111
