holder,shares,dateReported,change
"MARSHALL WACE, LLP",706473,2025-09-30,-307909
BAHL & GAYNOR INC,675388,2025-09-30,74086
DEUTSCHE BANK AG\,674225,2025-09-30,11130
Verition Fund Management LLC,644324,2025-09-30,108850
"Carnegie Capital Asset Management, LLC",622821,2025-09-30,24482
"Sumitomo Mitsui Trust Holdings, Inc.",608535,2025-09-30,8700
REGIONS FINANCIAL CORP,593411,2025-09-30,-10033
RHUMBLINE ADVISERS,582776,2025-09-30,23988
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,557953,2025-09-30,18178
WELLS FARGO & COMPANY/MN,547925,2025-09-30,56044
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",528539,2025-09-30,43901
Hudson Bay Capital Management LP,526054,2025-09-30,119769
ROYAL BANK OF CANADA,511465,2025-09-30,84282
Amundi,507004,2025-09-30,207967
"T. Rowe Price Investment Management, Inc.",499171,2025-09-30,-233995
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",491301,2025-09-30,21793
"Russell Investments Group, Ltd.",461014,2025-09-30,129575
Retirement Systems of Alabama,438950,2025-09-30,-305
"BNP PARIBAS ARBITRAGE, SNC",433055,2025-09-30,29517
HITE Hedge Asset Management LLC,409529,2025-09-30,-22921
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,396632,2025-09-30,0
HSBC HOLDINGS PLC,386715,2025-09-30,-23358
Yaupon Capital Management LP,384559,2025-09-30,-88998
"GODSEY & GIBB, INC",372619,2025-09-30,-1610
GABELLI FUNDS LLC,351840,2025-09-30,2000
SCHRODER INVESTMENT MANAGEMENT GROUP,344442,2025-09-30,-8414
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,309487,2025-09-30,3017
UBS OCONNOR LLC,302980,2025-09-30,302980
GATEWAY INVESTMENT ADVISERS LLC,289769,2025-09-30,554
CITIGROUP INC,289187,2025-09-30,-56201
APG Asset Management N.V.,275709,2025-09-30,0
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,268909,2025-09-30,-488
RAYMOND JAMES FINANCIAL INC,266835,2025-09-30,-26193
RENAISSANCE TECHNOLOGIES LLC,260400,2025-09-30,98579
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,255385,2025-09-30,-20954
"NATIXIS ADVISORS, L.P.",244907,2025-09-30,-14999
"Aventail Capital Group, LP",244725,2025-09-30,176955
STATE OF WISCONSIN INVESTMENT BOARD,241986,2025-09-30,-5259
"ADAGE CAPITAL PARTNERS GP, L.L.C.",233908,2025-09-30,-151400
"Gotham Asset Management, LLC",228004,2025-09-30,21826
AMERIPRISE FINANCIAL INC,227826,2025-09-30,-23241
"Epoch Investment Partners, Inc.",227163,2025-09-30,-6404
Man Group plc,215850,2025-09-30,167425
CIBC Asset Management Inc,208064,2025-09-30,5216
"NISA INVESTMENT ADVISORS, LLC",197576,2025-09-30,383
SEI INVESTMENTS CO,194948,2025-09-30,103303
Greenland Capital Management LP,193149,2025-09-30,-70481
Cetera Investment Advisers,187463,2025-09-30,12632
BANK OF MONTREAL /CAN/,183993,2025-09-30,4202
"Allspring Global Investments Holdings, LLC",183008,2025-09-30,10544
MACQUARIE GROUP LTD,182434,2025-09-30,5415
STIFEL FINANCIAL CORP,181785,2025-09-30,-2952
TORONTO DOMINION BANK,172957,2025-09-30,64947
Freestone Grove Partners LP,160286,2025-09-30,0
"Susquehanna Portfolio Strategies, LLC",159902,2025-09-30,-49620
"Asset Management One Co., Ltd.",158761,2025-09-30,5395
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",158422,2025-09-30,-16800
Dorsey & Whitney Trust CO LLC,155247,2025-09-30,-3995
VAN ECK ASSOCIATES CORP,153097,2025-09-30,3413
"Holocene Advisors, LP",153035,2025-09-30,-53262
Sourcerock Group LLC,150000,2025-09-30,150000
PRUDENTIAL FINANCIAL INC,144978,2025-09-30,-147193
"CIBC Private Wealth Group, LLC",144176,2025-09-30,-63951
WESTWOOD HOLDINGS GROUP INC,143508,2025-09-30,728
Mitsubishi UFJ Trust & Banking Corp,137021,2025-09-30,-5640
"Chevy Chase Trust Holdings, LLC",131847,2025-09-30,-4335
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,128520,2025-09-30,-1536
"COMMONWEALTH EQUITY SERVICES, LLC",127330,2025-09-30,2732
GREAT WEST LIFE ASSURANCE CO /CAN/,125948,2025-09-30,0
BTG Pactual Asset Management US LLC,121268,2025-09-30,-8580
"ADVISOR GROUP HOLDINGS, INC.",119307,2025-09-30,4879
Resolution Capital Ltd,118843,2025-09-30,118843
"SummitTX Capital, L.P.",116754,2025-09-30,116754
Treasurer of the State of North Carolina,115482,2025-09-30,-4498
Creative Planning,112541,2025-09-30,33548
TD ASSET MANAGEMENT INC,110764,2025-09-30,-2273
Squarepoint Ops LLC,108398,2025-09-30,-246665
NEW YORK STATE COMMON RETIREMENT FUND,106836,2025-09-30,-400
Quantinno Capital Management LP,105201,2025-09-30,47068
Assenagon Asset Management S.A.,104714,2025-09-30,27976
Trexquant Investment LP,100059,2025-09-30,79272
US BANCORP \DE\,99371,2025-09-30,-1963
PANAGORA ASSET MANAGEMENT INC,96957,2025-09-30,79622
Mn Services Vermogensbeheer B.V.,96000,2025-09-30,0
JONES FINANCIAL COMPANIES LLLP,95399,2025-09-30,10265
"Resona Asset Management Co.,Ltd.",95109,2025-09-30,-7228
Korea Investment CORP,94932,2025-09-30,-51942
"Cambridge Investment Research Advisors, Inc.",91736,2025-09-30,-6255
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,91472,2025-09-30,17053
"Brinker Capital Investments, LLC",90520,2025-09-30,8301
ALERUS FINANCIAL  NA,90023,2025-09-30,5573
NOMURA ASSET MANAGEMENT CO LTD,89993,2025-09-30,4922
Wealthfront Advisers LLC,86726,2025-09-30,-630
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,86187,2025-09-30,495
NATIONAL BANK OF CANADA /FI/,86145,2025-09-30,-93463
Sagefield Capital LP,86127,2025-09-30,6312
abrdn plc,86099,2025-09-30,-9888
NEW ENGLAND ASSET MANAGEMENT INC,85940,2025-09-30,580
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",85043,2025-09-30,1351
"D. E. Shaw & Co., Inc.",84960,2025-09-30,84960
RWC Asset Management LLP,84584,2025-09-30,15022
"SG Americas Securities, LLC",84398,2025-09-30,57178
AQR CAPITAL MANAGEMENT LLC,84310,2025-09-30,-3561
WELLINGTON MANAGEMENT GROUP LLP,82537,2025-09-30,-102065
State of New Jersey Common Pension Fund D,82249,2025-09-30,0
"THOMPSON INVESTMENT MANAGEMENT, INC.",82063,2025-09-30,2200
"HARBOUR INVESTMENTS, INC.",81916,2025-09-30,737
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",80387,2025-09-30,50
"Connor, Clark & Lunn Investment Management Ltd.",78422,2025-09-30,-126194
"United Asset Strategies, Inc.",76672,2025-09-30,-1300
Arizona State Retirement System,75828,2025-09-30,772
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",75209,2025-09-30,6750
Zurcher Kantonalbank (Zurich Cantonalbank),74967,2025-09-30,3184
GUGGENHEIM CAPITAL LLC,74482,2025-09-30,-26384
"State of Tennessee, Treasury Department",73486,2025-09-30,23106
MONEY CONCEPTS CAPITAL CORP,72757,2025-09-30,1363
City State Bank,71995,2025-09-30,-400
"DEAN INVESTMENT ASSOCIATES, LLC",69769,2025-09-30,-15954
STATE OF MICHIGAN RETIREMENT SYSTEM,69459,2025-09-30,-400
"Ensign Peak Advisors, Inc",68280,2025-09-30,-30875
MORTON COMMUNITY BANK,67333,2025-09-30,2907
"Delos Wealth Advisors, LLC",66640,2025-09-30,6786
Daiwa Securities Group Inc.,66405,2025-09-30,-2329
Czech National Bank,65265,2025-09-30,2476
"MetLife Investment Management, LLC",63754,2025-09-30,63754
FORSTA AP-FONDEN,61100,2025-09-30,-2400
Cerity Partners LLC,61072,2025-09-30,354
BENJAMIN EDWARDS INC,59561,2025-09-30,59561
VOYA INVESTMENT MANAGEMENT LLC,58848,2025-09-30,-16738
"CHOREO, LLC",57911,2025-09-30,637
TEACHER RETIREMENT SYSTEM OF TEXAS,57866,2025-09-30,16849
IFM Investors Pty Ltd,57640,2025-09-30,4126
AMERICAN CENTURY COMPANIES INC,57257,2025-09-30,6093
"Ramirez Asset Management, Inc.",55990,2025-09-30,3614
PUBLIC SECTOR PENSION INVESTMENT BOARD,55380,2025-09-30,2544
Alpha Omega Wealth Management LLC,54156,2025-09-30,-36
GWN SECURITIES INC.,53651,2025-09-30,-2733
GRACE & WHITE INC /NY,52262,2025-09-30,-8139
DekaBank Deutsche Girozentrale,52190,2025-09-30,0
COMERICA BANK,52045,2025-09-30,-5376
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",51361,2025-09-30,51361
"FULLER & THALER ASSET MANAGEMENT, INC.",50729,2025-09-30,-603
Hills Bank & Trust Co,50724,2025-09-30,480
WELCH & FORBES LLC,50264,2025-09-30,0
AMALGAMATED BANK,49880,2025-09-30,-995
M&T BANK CORP,49776,2025-09-30,-4151
"PNC FINANCIAL SERVICES GROUP, INC.",49140,2025-09-30,-29
Illinois Municipal Retirement Fund,48123,2025-09-30,-8031
Aquatic Capital Management LLC,47712,2025-09-30,47712
"HighTower Advisors, LLC",47139,2025-09-30,1966
Y-Intercept (Hong Kong) Ltd,47101,2025-09-30,24549
ProShare Advisors LLC,45636,2025-09-30,-20691
Janney Montgomery Scott LLC,45401,2025-09-30,-7083
"J.W. COLE ADVISORS, INC.",45017,2025-09-30,4446
"YOUSIF CAPITAL MANAGEMENT, LLC",44957,2025-09-30,-5216
B. Metzler seel. Sohn & Co. AG,44879,2025-09-30,-38034
"Mariner, LLC",44229,2025-09-30,-7317
"XPONANCE, INC.",42662,2025-09-30,-9793
"Atria Investments, Inc",42392,2025-09-30,-4582
STUDIO INVESTMENT MANAGEMENT LLC,42360,2025-09-30,-252
Utah Retirement Systems,42171,2025-09-30,0
"MidWestOne Financial Group, Inc.",41999,2025-09-30,-1110
COLDSTREAM CAPITAL MANAGEMENT INC,41508,2025-09-30,-702
Police & Firemen's Retirement System of New Jersey,41468,2025-09-30,2631
"Drake & Associates, LLC",40803,2025-09-30,-5537
"NBC SECURITIES, INC.",40662,2025-09-30,-91
FIFTH THIRD BANCORP,40308,2025-09-30,-389
"Olistico Wealth, LLC",40238,2025-09-30,21132
"Vanguard Personalized Indexing Management, LLC",40132,2025-09-30,1294
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",39553,2025-09-30,-5568
UniSuper Management Pty Ltd,39447,2025-09-30,2579
Universal- Beteiligungs- und Servicegesellschaft mbH,39013,2025-09-30,39
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,38462,2025-09-30,5296
"Hennion & Walsh Asset Management, Inc.",38376,2025-09-30,5199
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,36918,2025-09-30,-3508
"Sumitomo Mitsui DS Asset Management Company, Ltd",36778,2025-09-30,835
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,35309,2025-09-30,-62
"Mirae Asset Global Investments Co., Ltd.",34964,2025-09-30,2826
"CI Private Wealth, LLC",34954,2025-09-30,-1485
"BOOTHBAY FUND MANAGEMENT, LLC",34429,2025-09-30,34429
Woodline Partners LP,33961,2025-09-30,6176
GAM Holding AG,33868,2025-09-30,33868
PEAK6 LLC,33753,2025-09-30,15759
HENNESSY ADVISORS INC,33450,2025-09-30,-4600
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,32839,2025-09-30,279
OPUS INVESTMENT MANAGEMENT INC,32678,2025-09-30,0
"Ameritas Investment Partners, Inc.",32079,2025-09-30,-980
"Advisors Asset Management, Inc.",31664,2025-09-30,-3483
BANK OF NOVA SCOTIA,31625,2025-09-30,4760
Enhancing Capital LLC,31560,2025-09-30,0
COMMERCE BANK,31414,2025-09-30,12
"Pathstone Holdings, LLC",31106,2025-09-30,-692
MERCER GLOBAL ADVISORS INC /ADV,30876,2025-09-30,6502
TRUIST FINANCIAL CORP,30280,2025-09-30,71
"Crossmark Global Holdings, Inc.",29949,2025-09-30,0
MARIETTA INVESTMENT PARTNERS LLC,29722,2025-09-30,-852
"JANE STREET GROUP, LLC",29572,2025-09-30,-162172
"LMG Wealth Partners, LLC",29392,2025-09-30,701
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,29371,2025-09-30,7242
Weiss Asset Management LP,28791,2025-09-30,28791
Arvest Bank Trust Division,28740,2025-09-30,-12593
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,27849,2025-09-30,-1605
"State of Alaska, Department of Revenue",27434,2025-09-30,-1399
COZAD ASSET MANAGEMENT INC,27306,2025-09-30,-510
"Rafferty Asset Management, LLC",27050,2025-09-30,-554
MACKENZIE FINANCIAL CORP,26788,2025-09-30,899
Delta Global Management LP,26618,2025-09-30,26618
"Concentric Capital Strategies, LP",26585,2025-09-30,3392
"NewEdge Advisors, LLC",26463,2025-09-30,5499
MILLER HOWARD INVESTMENTS INC /NY,25800,2025-09-30,1056
"Ascent Wealth Partners, LLC",25658,2025-09-30,-324
"Avantax Planning Partners, Inc.",25562,2025-09-30,-452
Fulcrum Asset Management LLP,25525,2025-09-30,13025
STEPHENS INC /AR/,25179,2025-09-30,-220
INTECH INVESTMENT MANAGEMENT LLC,24954,2025-09-30,-8177
"Baird Financial Group, Inc.",24355,2025-09-30,3451
"Entropy Technologies, LP",24340,2025-09-30,24340
NEOS Investment Management LLC,24183,2025-09-30,6922
"Sequoia Financial Advisors, LLC",23753,2025-09-30,4383
"Glenmede Investment Management, LP",22793,2025-09-30,153
"CWM, LLC",22582,2025-09-30,1518
"Strategic Blueprint, LLC",22194,2025-09-30,918
USS Investment Management Ltd,22037,2025-09-30,0
Stonebridge Capital Advisors LLC,21930,2025-09-30,2
"Pacer Advisors, Inc.",21653,2025-09-30,-23471
North Star Investment Management Corp.,21144,2025-09-30,0
"Dai-Ichi Life Insurance Company, Ltd",20996,2025-09-30,0
"ARVEST INVESTMENTS, INC.",20861,2025-09-30,-8617
GAMMA Investing LLC,20746,2025-09-30,1733
"Goldstein Advisors, LLC",20505,2025-09-30,2585
"Sugar Maple Asset Management, LLC",20183,2025-09-30,80
FIRST MERCHANTS CORP,20116,2025-09-30,-500
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,20106,2025-09-30,0
Town & Country Bank & Trust CO dba First Bankers Trust CO,20091,2025-09-30,-463
Jefferies Financial Group Inc.,19800,2025-09-30,19800
Quest Partners LLC,19494,2025-09-30,19494
Tower Research Capital LLC (TRC),19234,2025-09-30,14745
"PFG Investments, LLC",19226,2025-09-30,20
Ethic Inc.,19119,2025-09-30,2512
"Qsemble Capital Management, LP",19041,2025-09-30,19041
"Madison Wealth Partners, Inc",18947,2025-09-30,5545
"Savant Capital, LLC",18873,2025-09-30,2345
Coastline Trust Co,18870,2025-09-30,0
AE Wealth Management LLC,18864,2025-09-30,2774
HighPoint Advisor Group LLC,18787,2025-09-30,6801
MIZUHO SECURITIES USA LLC,18716,2025-09-30,960
Jain Global LLC,18714,2025-09-30,18714
"Lido Advisors, LLC",18344,2025-09-30,3765
BLAIR WILLIAM & CO/IL,17538,2025-09-30,193
"Koshinski Asset Management, Inc.",17533,2025-09-30,395
"Advisor OS, LLC",16642,2025-09-30,227
Blackhawk Capital Partners LLC.,16542,2025-09-30,-2331
VERITY Wealth Advisors,16443,2025-09-30,0
"FEDERATED HERMES, INC.",16350,2025-09-30,0
EVERETT HARRIS & CO /CA/,16272,2025-09-30,-400
"KLCM Advisors, Inc.",16144,2025-09-30,-2
Kentucky Retirement Systems,16126,2025-09-30,-289
Sterling Capital Management LLC,15881,2025-09-30,-1216
OPPENHEIMER & CO INC,15716,2025-09-30,-545
Bank & Trust Co,15670,2025-09-30,0
"FIRST BUSINESS FINANCIAL SERVICES, INC.",15614,2025-09-30,0
HARTFORD INVESTMENT MANAGEMENT CO,15172,2025-09-30,-297
"Ronald Blue Trust, Inc.",15056,2025-09-30,42
"Kestra Advisory Services, LLC",14979,2025-09-30,655
"WILEY BROS.-AINTREE CAPITAL, LLC",14963,2025-09-30,1210
WESTPAC BANKING CORP,14741,2025-09-30,12693
NORDEA INVESTMENT MANAGEMENT AB,14633,2025-09-30,1389
"Everstar Asset Management, LLC",14498,2025-09-30,359
HRT FINANCIAL LP,14456,2025-09-30,-119684
"Chicago Capital, LLC",14379,2025-09-30,0
"Vident Advisory, LLC",14320,2025-09-30,2170
"EXCHANGE TRADED CONCEPTS, LLC",14038,2025-09-30,-374
Rockefeller Capital Management L.P.,13983,2025-09-30,-822
"UMB Bank, n.a.",13761,2025-09-30,63
ALPS ADVISORS INC,13516,2025-09-30,6372
Louisiana State Employees Retirement System,13500,2025-09-30,-100
FIDUCIARY TRUST CO,13496,2025-09-30,30
PROFUND ADVISORS LLC,13433,2025-09-30,519
"INFRASTRUCTURE CAPITAL ADVISORS, LLC",13396,2025-09-30,13396
"Jump Financial, LLC",13383,2025-09-30,7415
ROYAL LONDON ASSET MANAGEMENT LTD,13327,2025-09-30,0
Gulf International Bank (UK) Ltd,13327,2025-09-30,-614
Gladstone Institutional Advisory LLC,13169,2025-09-30,423
"Meeder Advisory Services, Inc.",13051,2025-09-30,2661
LMR Partners LLP,12974,2025-09-30,3462
"ASSETMARK, INC",12708,2025-09-30,-2
Maryland State Retirement & Pension System,12672,2025-09-30,696
"GAMCO INVESTORS, INC. ET AL",12664,2025-09-30,0
Uncommon Cents Investing LLC,12640,2025-09-30,0
CAPTRUST FINANCIAL ADVISORS,12623,2025-09-30,334
ALTFEST L J & CO INC,12524,2025-09-30,-227
"TWO SIGMA INVESTMENTS, LP",12450,2025-09-30,-12501
BI Asset Management Fondsmaeglerselskab A/S,12395,2025-09-30,-518079
"SECURIAN ASSET MANAGEMENT, INC",12330,2025-09-30,-950
PICTON MAHONEY ASSET MANAGEMENT,12197,2025-09-30,12197
"Dana Investment Advisors, Inc.",12122,2025-09-30,-981
"Elevated Capital Advisors, LLC",12095,2025-09-30,-1706
Investment Management Corp of Ontario,12042,2025-09-30,-117829
INCEPTIONR LLC,12000,2025-09-30,12000
"Merit Financial Group, LLC",11887,2025-09-30,2187
"Modern Wealth Management, LLC",11823,2025-09-30,270
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,11600,2025-09-30,-400
"SIMPLEX TRADING, LLC",11456,2025-09-30,10325
Summit Global Investments,11445,2025-09-30,11445
JOHN G ULLMAN & ASSOCIATES INC,11300,2025-09-30,0
WEDGE CAPITAL MANAGEMENT L L P/NC,11277,2025-09-30,-8826
WEXFORD CAPITAL LP,11251,2025-09-30,-30601
"Bleakley Financial Group, LLC",11203,2025-09-30,11203
"Norinchukin Bank, The",11063,2025-09-30,51
"Beacon Pointe Advisors, LLC",11034,2025-09-30,4959
"Summit Trail Advisors, LLC",10968,2025-09-30,3973
HBK Sorce Advisory LLC,10935,2025-09-30,-647
WHITE PINE CAPITAL LLC,10929,2025-09-30,0
"CHATHAM CAPITAL GROUP, INC.",10850,2025-09-30,-2660
"West Financial Advisors, LLC",10768,2025-09-30,0
"Annex Advisory Services, LLC",10526,2025-09-30,-1801
ASSOCIATED BANC-CORP,10342,2025-09-30,0
"Rakuten Investment Management, Inc.",10333,2025-09-30,10333
"Continuum Advisory, LLC",10309,2025-09-30,1303
"TIAA TRUST, NATIONAL ASSOCIATION",10221,2025-09-30,1759
Independent Advisor Alliance,10001,2025-09-30,461
Hanson & Doremus Investment Management,9951,2025-09-30,-200
"Private Advisor Group, LLC",9743,2025-09-30,-2785
"Wealth Advisors of Iowa, LLC",9653,2025-09-30,1
CREDIT AGRICOLE S A,9625,2025-09-30,9625
ALLSTATE CORP,9473,2025-09-30,9473
"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",9441,2025-09-30,2
"Weitzel Financial Services, Inc.",9366,2025-09-30,52
NOMURA HOLDINGS INC,9357,2025-09-30,9357
"MML INVESTORS SERVICES, LLC",9183,2025-09-30,185
OMERS ADMINISTRATION Corp,9155,2025-09-30,0
"IFP Advisors, Inc",9153,2025-09-30,-626
QUADRANT CAPITAL GROUP LLC,9117,2025-09-30,158
Virtus ETF Advisers LLC,9114,2025-09-30,9114
"Charter Capital Management, LLC\DE",9100,2025-09-30,0
"Empirical Finance, LLC",9089,2025-09-30,91
BESSEMER GROUP INC,9052,2025-09-30,391
RMG Wealth Management LLC,9009,2025-09-30,-99
"Empire Financial Management Company, LLC",9000,2025-09-30,0
HUNTINGTON NATIONAL BANK,8977,2025-09-30,-9
"HB Wealth Management, LLC",8886,2025-09-30,631
"JACOBSON & SCHMITT ADVISORS, LLC",8873,2025-09-30,8873
"Wealthspire Advisors, LLC",8860,2025-09-30,-261
Live Oak Investment Partners,8844,2025-09-30,8844
"CONTRAVISORY INVESTMENT MANAGEMENT, INC.",8803,2025-09-30,-43
"Johnson Financial Group, Inc.",8799,2025-09-30,4651
Ellenbecker Investment Group,8757,2025-09-30,8
TOKIO MARINE ASSET MANAGEMENT CO LTD,8755,2025-09-30,0
D.A. DAVIDSON & CO.,8741,2025-09-30,511
PINNACLE FINANCIAL PARTNERS INC,8719,2025-09-30,649
"Metis Global Partners, LLC",8636,2025-09-30,-548
Vestcor Inc,8631,2025-09-30,0
Snowden Capital Advisors LLC,8567,2025-09-30,2841
"QRG CAPITAL MANAGEMENT, INC.",8539,2025-09-30,-664
"OARSMAN CAPITAL, INC.",8439,2025-09-30,-35
"Baker Avenue Asset Management, LP",8265,2025-09-30,76
First Bank & Trust,8212,2025-09-30,0
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",8190,2025-09-30,-5
"NorthRock Partners, LLC",8073,2025-09-30,900
"Thrive Wealth Management, LLC",8052,2025-09-30,-57
"Hartree Partners, LP",8000,2025-09-30,8000
"CULLEN/FROST BANKERS, INC.",7780,2025-09-30,-263
"SHAKESPEARE WEALTH MANAGEMENT, INC.",7734,2025-09-30,0
"Columbia River Financial Group, LLC",7720,2025-09-30,0
"VestGen Advisors, LLC",7706,2025-09-30,2752
Heritage Trust Co,7533,2025-09-30,380
Centennial Bank/AR/,7500,2025-09-30,0
WEDBUSH SECURITIES INC,7418,2025-09-30,-985
Tyche Wealth Partners LLC,7412,2025-09-30,0
"Foundations Investment Advisors, LLC",7314,2025-09-30,1050
"PRINCIPAL SECURITIES, INC.",7260,2025-09-30,22
Oxler Private Wealth LLC,7242,2025-09-30,-615
Brevan Howard Capital Management LP,7221,2025-09-30,-12569
"LexAurum Advisors, LLC",7220,2025-09-30,0
RDA Financial Network,7070,2025-09-30,-1958
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",7017,2025-09-30,2153
Ipsen Advisor Group LLC,7000,2025-09-30,0
"Pure Financial Advisors, LLC",6994,2025-09-30,81
Parcion Private Wealth LLC,6934,2025-09-30,369
MUFG SECURITIES AMERICAS INC.,6930,2025-09-30,1237
"Perfromance Wealth Partners, LLC",6847,2025-09-30,-522
National Pension Service,6836,2025-09-30,2710
Kentucky Retirement Systems Insurance Trust Fund,6759,2025-09-30,-208
Federation des caisses Desjardins du Quebec,6705,2025-09-30,1396
Busey Wealth Management,6636,2025-09-30,949
GTS SECURITIES LLC,6631,2025-09-30,2995
SPIRIT OF AMERICA MANAGEMENT CORP/NY,6600,2025-09-30,350
"Atomi Financial Group, Inc.",6579,2025-09-30,553
"NORTHWEST WEALTH MANAGEMENT, LLC",6563,2025-09-30,-618
Argent Trust Co,6561,2025-09-30,-453
"Resources Investment Advisors, LLC.",6546,2025-09-30,-390
MGO ONE SEVEN LLC,6510,2025-09-30,752
"RETIREMENT INCOME SOLUTIONS, INC",6502,2025-09-30,0
"Sound Stewardship, LLC",6491,2025-09-30,0
"Madison Asset Management, LLC",6431,2025-09-30,0
SECURITY NATIONAL BANK OF SIOUX CITY IOWA /IA/,6304,2025-09-30,-780
"Empowered Funds, LLC",6253,2025-09-30,96
"Farther Finance Advisors, LLC",6214,2025-09-30,1241
FIRST COMMUNITY TRUST NA,6169,2025-09-30,0
"BROKERS INTERNATIONAL FINANCIAL SERVICES, LLC.",6147,2025-09-30,141
STRS OHIO,6142,2025-09-30,-37990
"Prime Capital Investment Advisors, LLC",6114,2025-09-30,205
Accel Wealth Management,6064,2025-09-30,41
