date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,ERIE,USD,0000922621,2025-02-27,2025-02-27 16:25:43,2024,FY,600314000,63907000,4026000,0,-60893000,-81722000,0,-7517000,28346000,3895000,611249000,-124845000,0,0,196641000,-298708000,-226912000,0,0,0,-237508000,7513000,-229995000,0,154342000,298397000,144055000,611249000,-124845000,486404000,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/0000922621-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/erie-20241231.htm
2023-12-31,ERIE,USD,0000922621,2024-02-26,2024-02-26 16:25:53,2023,FY,446061000,53592000,-1002000,0,-148429000,-100401000,0,7237000,-55265000,30983000,381205000,-92647000,0,-315567000,262560000,-11911000,-157565000,0,0,0,-221675000,0,-221675000,0,1965000,144055000,142090000,381205000,-92647000,288558000,https://www.sec.gov/Archives/edgar/data/922621/000092262124000006/0000922621-24-000006-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262124000006/erie-20231231.htm
2022-12-31,ERIE,USD,0000922621,2023-03-01,2023-03-01 16:25:32,2022,FY,298569000,51720000,9468000,0,-34646000,-45814000,0,18993000,-7825000,41041000,366152000,-67204000,0,-484157000,447282000,-2843000,-106922000,-94070000,0,0,-206772000,0,-300842000,0,-41612000,142090000,183702000,366152000,-67204000,298948000,https://www.sec.gov/Archives/edgar/data/922621/000092262123000007/0000922621-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262123000007/erie-20221231.htm
2021-12-31,ERIE,USD,0000922621,2022-02-24,2022-02-24 16:30:25,2021,FY,297860000,49097000,-1854000,0,85955000,15514000,0,13864000,56577000,-28264000,402794000,-148800000,0,-439854000,400167000,2997000,-185490000,-2041000,0,0,-192801000,0,-194842000,0,22462000,183702000,161240000,402794000,-148800000,253994000,https://www.sec.gov/Archives/edgar/data/922621/000092262122000013/0000922621-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262122000013/erie-20211231.htm
2020-12-31,ERIE,USD,0000922621,2021-02-25,2021-02-25 16:27:12,2020,FY,293304000,34303000,-5162000,13600000,17401000,-26548000,0,-14307000,58256000,-10851000,342595000,-55528000,0,-476674000,291588000,-2611000,-243225000,-1967000,0,0,-272902000,0,-274869000,0,-175499000,161240000,336739000,342595000,-55528000,287067000,https://www.sec.gov/Archives/edgar/data/922621/000092262121000010/0000922621-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262121000010/erie-20201231.htm
2019-12-31,ERIE,USD,0000922621,2020-02-27,2020-02-27 16:38:14,2019,FY,316821000,30772000,3349000,8900000,18875000,0,0,0,18875000,-14190000,364527000,-102039000,777000,-1024610000,1007254000,-6016000,-124634000,-1920000,0,0,-167651000,0,-169571000,0,70322000,336739000,266417000,364527000,-102039000,262488000,https://www.sec.gov/Archives/edgar/data/922621/000092262120000009/0000922621-20-000009-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262120000009/erie10-k12312019.htm
2018-12-31,ERIE,USD,0000922621,2019-02-21,2019-02-21 16:34:22,2018,FY,288224000,13368000,-1358000,0,-43616000,0,0,0,-43616000,31606000,288224000,-56297000,6014000,-396982000,377268000,-11401000,-81398000,24983000,0,0,-156474000,0,-131491000,0,50696000,266417000,215721000,263585000,-56297000,207288000,https://www.sec.gov/Archives/edgar/data/922621/000092262119000008/0000922621-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262119000008/erie10-k12312018.htm
2017-12-31,ERIE,USD,0000922621,2018-02-22,2018-02-22 16:37:03,2017,FY,196999000,14831000,0,0,-52565000,0,0,0,-52565000,37734000,196999000,-28927000,0,-391181000,339297000,6148000,-74663000,49951000,0,0,-145765000,0,-95814000,127000,26649000,215721000,189072000,197126000,-28927000,168199000,https://www.sec.gov/Archives/edgar/data/922621/000092262118000016/0000922621-18-000016-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262118000016/erie10-k12312017.htm
2016-12-31,ERIE,USD,0000922621,2017-02-23,2017-02-23 16:49:55,2016,FY,210366000,0,0,0,-7005000,0,0,0,-7005000,0,254336000,-25208000,15535000,-369811000,240954000,1586000,-136944000,24776000,0,0,-135985000,0,-111209000,0,6183000,189072000,182889000,254336000,-25208000,229128000,https://www.sec.gov/Archives/edgar/data/922621/000092262117000008/0000922621-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262117000008/erie10-k12312016.htm
2015-12-31,ERIE,USD,0000922621,2016-02-25,2016-02-25 16:56:40,2015,FY,174678000,16461000,-14584000,0,0,0,0,27781000,34086000,-1877000,174678000,-12556000,25807000,-228308000,214991000,688000,622000,0,0,0,-126858000,0,-126858000,0,91142000,182889000,91747000,217378000,-12556000,204822000,https://www.sec.gov/Archives/edgar/data/922621/000092262116000067/0000922621-16-000067-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262116000067/erie10-k12312015.htm
